,H1111TS003_1,H1111TS003_2,H1111TS003_3,H1111TS003_4,H1111TS003_5,H1111TS035_1,H1111TS035_2,H1111TS035_3,H1111TS035_4,H1111TS035_5,H1111TS037_1,H1111TS037_2,H1111TS037_3,H1111TS037_4,H1111TS037_5,H1111TS054_1,H1111TS054_2,H1111TS054_3,H1111TS054_4,H1111TS054_5,H1111TS086_1,H1111TS086_2,H1111TS086_3,H1111TS086_4,H1111TS086_5,H1111TS091_1,H1111TS091_2,H1111TS091_3,H1111TS091_4,H1111TS091_5,H1111TS092_1,H1111TS097_2,H1111TS097_3,H1111TS097_4,H1111TS097_5,H1111TS098_1,H1111TS098_2,H1111TS098_3,H1111TS098_4,H1111TS098_5,H1111TS119_1,H1111TS119_2,H1111TS119_3,H1111TS119_4,H1111TS119_5,H1111TS125_1,H1111TS125_2,H1111TS125_3,H1111TS125_4,H1111TS125_5,H1111TS147_1,H1111TS147_2,H1111TS147_3,H1111TS150_1,H1111TS150_2,H1111TS150_3,H1111TS150_4,H1111TS150_5,H1111TS158_1,H1111TS158_2,H1111TS158_3,H1111TS158_4,H1111TS158_5,H1111TS165_1,H1111TS169_1,H1111TS169_2,H1111TS169_3,H1111TS169_4,H1111TS169_5,H1111TS180_1,H1111TS180_2,H1111TS180_3,H1111TS180_4,H1111TS180_5,H1111TS185_1,H1111TS185_2,H1111TS185_3,H1111TS185_4,H1111TS185_5,H1111TS187_1,H1111TS187_2,H1111TS187_3,H1111TS187_4,H1111TS187_5,H1111TS188_1,H1111TS188_2,H1111TS188_3,H1111TS188_4,H1111TS188_5,H1111TS225_1,H1111TS225_2,H1111TS227_1,H1111TS227_2,H1111TS227_3,H1111TS227_4,H1111TS227_5,H1111TS234_1,H1111TS234_2,H1111TS234_3,H1111TS234_4,H1111TS234_5,H1111TS239_1,H1111TS239_2,H1111TS239_3,H1111TS239_4,H1111TS239_5,H1111TS245_1,H1111TS245_2,H1111TS245_3,H1111TS245_4,H1111TS245_5,H1111TS248_1,H1111TS248_2,H1111TS248_3,H1111TS248_4,H1111TS248_5,H1111TS257_1,H1111TS278_2,H1111TS278_3,H1111TS278_4,H1111TS278_5,H1111TS288_1,H1111TS288_2,H1111TS288_3,H1111TS288_4,H1111TS288_5,H1111TS298_1,H1111TS298_2,H1111TS298_3,H1111TS298_4,H1111TS298_5,H1111TS320_1,H1111TS320_2,H1111TS320_3,H1111TS320_4,H1111TS320_5,H1111TS333_1,H1111TS333_2,H1111TS333_3,H1111TS333_4,H1111TS333_5,H1111TS348_1,H1111TS348_3,H1111TS348_5,H1111TS360_1,H1111TS360_2,H1111TS360_3,H1111TS360_4,H1111TS360_5,H1111TS367_1,H1111TS367_2,H1111TS367_3,H1111TS367_4,H1111TS367_5,H1111TS368_1,H1111TS368_2,H1111TS368_3,H1111TS368_4,H1111TS368_5,H1111TS374_1,H1111TS374_2,H1111TS374_3,H1111TS374_4,H1111TS374_5,H1111TS385_1,H1111TS385_2,H1111TS385_3,H1111TS385_4,H1111TS385_5,H1111TS390_1,H1111TS390_2,H1111TS390_3,H1111TS390_4,H1111TS390_5,H1111TS397_1,H1111TS397_2,H1111TS397_3,H1111TS397_4,H1111TS397_5,H1111TS399_1,H1111TS399_2,H1111TS399_3,H1111TS399_4,H1111TS399_5,H1111TS423_1,H1111TS423_2,H1111TS423_3,H1111TS423_4,H1111TS433_1,H1111TS433_2,H1111TS433_3,H1111TS433_4,H1111TS433_5,H1111TS434_1,H1111TS434_2,H1111TS439_1,H1111TS439_2,H1111TS439_3,H1111TS439_4,H1111TS439_5,H1111TS441_1,H1111TS441_2,H1111TS441_3,H1111TS441_4,H1111TS441_5,H1111TS444_1,H1111TS444_2,H1111TS444_3,H1111TS444_4,H1111TS444_5,H1111TS446_1,H1111TS446_2,H1111TS446_3,H1111TS446_4,H1111TS446_5,H1111TS461_1,H1111TS461_2,H1111TS461_3,H1111TS461_4,H1111TS461_5,H1111TS462_1,H1111TS462_2,H1111TS462_3,H1111TS462_4,H1111TS462_5,H1111TS494_1,H1111TS494_2,H1111TS494_3,H1111TS494_4
57,0.20366,0.20207,0.20418,0.20215,0.20534,0.17498,0.1738,0.18624,0.17041,0.17666,0.08562,0.0917,0.09089,0.09112,0.08673,0.17723,0.14996,0.15883,0.36987,0.21524,0.20476,0.1913,0.20327,0.19116,0.20322,0.17359,0.17395,0.17349,0.17355,0.17894,0.05069,0.09063,0.07289,0.0948,0.09373,0.21133,0.17511,0.16455,0.21133,0.17511,0.18227,0.18588,0.1856,0.18534,0.17205,0.17723,0.14996,0.15883,0.36987,0.21524,0.16277,0.15867,0.15813,0.23186,0.61314,0.24782,0.26174,1.0,0.18043,0.17522,0.17949,0.17175,0.17272,0.18574,0.04872,0.04924,0.04519,0.04584,0.04573,0.15114,0.09784,0.0833,0.08451,0.09638,0.11366,0.18257,0.14103,0.23418,0.14617,0.06526,0.10539,0.06689,0.0868,0.07935,0.17511,0.21133,0.16455,0.16455,0.16578,0.14842,0.15242,0.07251,0.10039,0.10915,0.08198,0.07524,0.1876,0.18097,0.15029,0.1504,0.15009,0.15581,0.15309,0.16796,0.1647,0.1775,0.09482,0.09169,0.09354,0.08901,0.09631,0.17631,0.17658,0.16715,0.17691,0.17401,0.17865,0.18618,0.181,0.181,0.181,0.14876,0.16279,0.17109,0.15085,0.15252,0.16578,0.3057,0.32147,0.19306,0.18142,0.19967,0.21226,0.21076,0.20157,0.1996,0.09294,0.0906,0.07248,0.07515,0.08341,0.18514,0.29012,0.23173,0.16578,0.3057,0.32147,0.19306,0.18142,0.20322,0.18813,0.19116,0.20602,0.205,0.09294,0.0906,0.07248,0.07515,0.08341,0.17335,0.18769,0.18381,0.17309,0.18673,0.09482,0.09169,0.09354,0.08901,0.09631,0.11111,0.07434,0.07104,0.09864,0.10706,0.18278,0.18151,0.18161,0.18178,0.20012,0.17723,0.14996,0.15883,0.36987,0.21524,0.1245,0.14547,0.14764,0.13685,0.07292,0.05426,0.05796,0.07387,0.07084,0.16615,0.15944,0.18285,0.1822,0.17001,0.17923,0.18021,0.07292,0.05426,0.05796,0.07387,0.07084,0.2101,0.2281,0.20437,0.22758,0.1981,0.09578,0.1,0.09495,0.08598,0.09773,0.19691,0.1,0.09495,0.08598,0.09773,0.09242,0.09784,0.0833,0.08451,0.09638,0.18023,0.17459,0.21179,0.2121
58,0.76202,0.76052,0.75956,0.76228,0.76807,0.69907,0.66114,0.68433,0.69568,0.67092,0.06937,0.07193,0.07488,0.06956,0.07344,0.10657,0.25652,0.19537,0.19815,0.17426,0.76002,0.76267,0.76464,0.75891,0.76226,0.5764,0.57494,0.60477,0.54342,0.56279,0.08808,0.06792,0.06738,0.06837,0.06861,0.29327,0.2908,0.26175,0.29327,0.2908,0.67567,0.67435,0.67436,0.67476,0.67423,0.10657,0.25652,0.19537,0.19815,0.17426,0.73229,0.73239,0.73239,0.17316,0.19022,0.22179,0.14501,0.16914,1.0,0.9964,0.99508,0.99696,0.99705,0.49464,0.04383,0.04002,0.04028,0.0403,0.0353,0.45203,0.06618,0.07057,0.06868,0.06808,0.16729,0.22328,0.34228,0.32246,0.41065,0.06023,0.06376,0.05665,0.08009,0.0774,0.2908,0.29327,0.26175,0.26175,0.29106,0.44375,0.44258,0.07631,0.0709,0.07186,0.07042,0.08233,0.3973,0.38488,0.37329,0.38358,0.39946,0.44038,0.44047,0.44002,0.44465,0.45405,0.07144,0.07053,0.07119,0.07031,0.07107,0.66286,0.69867,0.66232,0.69494,0.66606,0.58276,0.66575,0.65705,0.65705,0.65705,0.45278,0.45151,0.44703,0.45023,0.45361,0.29106,0.23215,0.23773,0.14619,0.38177,0.49868,0.49135,0.49067,0.48833,0.49124,0.07314,0.07999,0.08299,0.08139,0.07152,0.52311,0.47759,0.57476,0.29106,0.23215,0.23773,0.14619,0.38177,0.76226,0.76143,0.75891,0.76208,0.7604,0.07314,0.07999,0.08299,0.08139,0.07152,0.77656,0.76723,0.75177,0.77544,0.76692,0.07144,0.07053,0.07119,0.07031,0.07107,0.07043,0.07203,0.06539,0.07105,0.06591,0.65692,0.65679,0.6498,0.66191,0.64292,0.10657,0.25652,0.19537,0.19815,0.17426,0.25875,0.1918,0.16571,0.52351,0.05003,0.05908,0.06304,0.06255,0.05572,0.44349,0.44383,0.54743,0.54787,0.53637,0.55287,0.54854,0.05003,0.05908,0.06304,0.06255,0.05572,0.5913,0.54894,0.59009,0.54923,0.59356,0.06471,0.06422,0.06984,0.06406,0.07243,0.44092,0.06422,0.06984,0.06406,0.07243,0.06755,0.06618,0.07057,0.06868,0.06808,0.49994,0.51309,0.57974,0.6054
59,0.76449,0.76685,0.76433,0.76307,0.76738,0.70048,0.66418,0.68237,0.69439,0.67503,0.0696,0.07194,0.07461,0.06959,0.0731,0.11579,0.2515,0.19542,0.18818,0.13907,0.76335,0.76643,0.76469,0.76308,0.76394,0.57088,0.5779,0.6052,0.54319,0.56284,0.08789,0.06803,0.06751,0.0682,0.06871,0.15918,0.14054,0.2518,0.15918,0.14054,0.67472,0.67739,0.67777,0.67768,0.67715,0.11579,0.2515,0.19542,0.18818,0.13907,0.72934,0.72796,0.72696,0.18651,0.18559,0.18494,0.15056,0.17014,0.9964,1.0,0.99376,0.99592,0.99589,0.50379,0.03624,0.04038,0.04287,0.03864,0.03781,0.44884,0.06888,0.07369,0.07045,0.07047,0.1776,0.21929,0.33754,0.23916,0.4138,0.05941,0.06277,0.05717,0.08005,0.07726,0.14054,0.15918,0.2518,0.2518,0.14797,0.44493,0.44395,0.0783,0.07304,0.07171,0.07134,0.08277,0.39641,0.38537,0.37558,0.38353,0.39761,0.44179,0.44209,0.44172,0.44599,0.45525,0.07139,0.07033,0.07112,0.07245,0.07081,0.66378,0.70055,0.66169,0.69665,0.67401,0.58324,0.66887,0.66013,0.66013,0.66013,0.45389,0.45333,0.44761,0.45149,0.45522,0.14797,0.23232,0.23437,0.1297,0.37675,0.50826,0.48328,0.46607,0.49127,0.4967,0.07328,0.07932,0.08256,0.07959,0.07318,0.52269,0.47938,0.5781,0.14797,0.23232,0.23437,0.1297,0.37675,0.76394,0.76751,0.76308,0.76631,0.7629,0.07328,0.07932,0.08256,0.07959,0.07318,0.77854,0.7712,0.75643,0.77765,0.76999,0.07139,0.07033,0.07112,0.07245,0.07081,0.07029,0.07241,0.06715,0.07744,0.06881,0.66323,0.65872,0.65285,0.66061,0.64305,0.11579,0.2515,0.19542,0.18818,0.13907,0.25728,0.19337,0.25176,0.52491,0.0499,0.05793,0.06173,0.05739,0.05269,0.4439,0.44471,0.56209,0.54417,0.54183,0.5513,0.5484,0.0499,0.05793,0.06173,0.05739,0.05269,0.59168,0.55002,0.59359,0.54996,0.59327,0.06476,0.06427,0.07167,0.06412,0.0725,0.44553,0.06427,0.07167,0.06412,0.0725,0.07032,0.06888,0.07369,0.07045,0.07047,0.51325,0.50647,0.58689,0.61162
60,0.76702,0.76792,0.77129,0.76831,0.76594,0.70469,0.6668,0.68193,0.69925,0.66839,0.06924,0.07188,0.07463,0.06811,0.07338,0.12111,0.25357,0.20049,0.1919,0.14621,0.76879,0.77073,0.77084,0.75959,0.76473,0.5576,0.58314,0.6061,0.5488,0.56878,0.08783,0.06789,0.06764,0.06819,0.06894,0.16969,0.16988,0.26171,0.16969,0.16988,0.68227,0.68347,0.6834,0.67884,0.68327,0.12111,0.25357,0.20049,0.1919,0.14621,0.73433,0.73489,0.73494,0.17741,0.20337,0.22734,0.13455,0.1703,0.99508,0.99376,1.0,0.99432,0.99423,0.49903,0.03608,0.03512,0.03863,0.04784,0.04362,0.45729,0.06826,0.07343,0.07094,0.07033,0.17312,0.22455,0.34388,0.31699,0.41544,0.05903,0.06588,0.05658,0.07994,0.07761,0.16988,0.16969,0.26171,0.26171,0.29373,0.44834,0.44759,0.07856,0.07193,0.07148,0.0718,0.08181,0.39873,0.38814,0.383,0.38261,0.39577,0.4449,0.44532,0.445,0.44853,0.45797,0.07137,0.07022,0.07135,0.07027,0.07115,0.66687,0.70563,0.66482,0.69892,0.66713,0.59057,0.6752,0.66735,0.66735,0.66735,0.4573,0.45589,0.4512,0.45514,0.45829,0.29373,0.23378,0.23862,0.14266,0.38513,0.50419,0.48369,0.4828,0.49645,0.49666,0.07448,0.07979,0.08263,0.07886,0.07299,0.52378,0.48213,0.57984,0.29373,0.23378,0.23862,0.14266,0.38513,0.76473,0.76595,0.75959,0.77365,0.76417,0.07448,0.07979,0.08263,0.07886,0.07299,0.78552,0.77817,0.76467,0.78434,0.77716,0.07137,0.07022,0.07135,0.07027,0.07115,0.06963,0.07283,0.06722,0.07641,0.06803,0.66906,0.66636,0.66154,0.66908,0.65059,0.12111,0.25357,0.20049,0.1919,0.14621,0.25277,0.18658,0.20944,0.53565,0.0505,0.05846,0.06266,0.06405,0.05572,0.44758,0.44815,0.55213,0.55001,0.53933,0.55717,0.55385,0.0505,0.05846,0.06266,0.06405,0.05572,0.59076,0.55132,0.58974,0.55269,0.59411,0.06454,0.06429,0.0711,0.06412,0.07243,0.44368,0.06429,0.0711,0.06412,0.07243,0.07011,0.06826,0.07343,0.07094,0.07033,0.51083,0.51804,0.59207,0.61625
61,0.76219,0.76005,0.75849,0.7598,0.76182,0.69455,0.65729,0.68071,0.69205,0.66728,0.06909,0.07119,0.07343,0.06891,0.0718,0.11688,0.25273,0.1366,0.19154,0.19344,0.76077,0.76268,0.76365,0.75561,0.76123,0.57149,0.5713,0.60162,0.54296,0.55939,0.0881,0.06715,0.06675,0.06692,0.06788,0.16912,0.15288,0.16485,0.16912,0.15288,0.67218,0.67257,0.66681,0.6694,0.67197,0.11688,0.25273,0.1366,0.19154,0.19344,0.73022,0.73111,0.73003,0.18539,0.18905,0.1771,0.15441,0.17921,0.99696,0.99592,0.99432,1.0,0.99802,0.49268,0.03719,0.03521,0.03285,0.04635,0.03819,0.45053,0.06697,0.07095,0.06962,0.06834,0.321,0.22002,0.34155,0.19882,0.40965,0.05335,0.06362,0.05264,0.08088,0.07608,0.15288,0.16912,0.16485,0.16485,0.17907,0.44096,0.44042,0.07655,0.07197,0.07064,0.07042,0.08228,0.38969,0.37634,0.38091,0.38444,0.40018,0.43708,0.43785,0.43724,0.44049,0.45,0.07033,0.06872,0.07006,0.06873,0.06918,0.6582,0.6944,0.65861,0.69084,0.66641,0.58043,0.6647,0.65589,0.65589,0.65589,0.44958,0.44832,0.44341,0.44749,0.45025,0.17907,0.22835,0.22711,0.11785,0.37595,0.49101,0.48973,0.48094,0.49221,0.49446,0.07255,0.08017,0.08333,0.08182,0.07068,0.55919,0.47513,0.5733,0.17907,0.22835,0.22711,0.11785,0.37595,0.76123,0.75978,0.75561,0.76071,0.75942,0.07255,0.08017,0.08333,0.08182,0.07068,0.77375,0.76357,0.75196,0.77302,0.76491,0.07033,0.06872,0.07006,0.06873,0.06918,0.06961,0.07222,0.0673,0.07701,0.06613,0.6595,0.65641,0.64925,0.65971,0.64021,0.11688,0.25273,0.1366,0.19154,0.19344,0.13889,0.19214,0.18328,0.54627,0.05042,0.05902,0.06357,0.05788,0.05226,0.43968,0.44095,0.54351,0.54475,0.5318,0.55144,0.54637,0.05042,0.05902,0.06357,0.05788,0.05226,0.5891,0.54608,0.58642,0.54756,0.59178,0.06418,0.06361,0.07051,0.06345,0.07157,0.43641,0.06361,0.07051,0.06345,0.07157,0.06837,0.06697,0.07095,0.06962,0.06834,0.50336,0.50923,0.57874,0.6013
62,0.76079,0.75968,0.7648,0.76069,0.76655,0.69754,0.65959,0.68205,0.69424,0.67274,0.0689,0.0712,0.07336,0.06872,0.07199,0.12371,0.25251,0.13673,0.19605,0.17409,0.76012,0.76167,0.76287,0.75637,0.75547,0.56806,0.57235,0.60382,0.54404,0.56142,0.0882,0.06714,0.06673,0.06667,0.06781,0.15582,0.16692,0.15887,0.15582,0.16692,0.67017,0.66947,0.67277,0.67296,0.6726,0.12371,0.25251,0.13673,0.19605,0.17409,0.73015,0.7305,0.73039,0.18486,0.1906,0.18154,0.147,0.16274,0.99705,0.99589,0.99423,0.99802,1.0,0.49205,0.0402,0.04475,0.04615,0.04663,0.04266,0.44869,0.06864,0.07071,0.0691,0.07021,0.17276,0.21798,0.34537,0.31393,0.41234,0.05345,0.06382,0.05312,0.08113,0.07606,0.16692,0.15582,0.15887,0.15887,0.29127,0.44151,0.44135,0.07685,0.07112,0.06914,0.07053,0.08284,0.39807,0.38511,0.38032,0.38226,0.39903,0.43821,0.43819,0.43861,0.44282,0.45224,0.07031,0.06869,0.07184,0.06883,0.06929,0.6595,0.69797,0.65863,0.69375,0.66752,0.58323,0.665,0.65641,0.65641,0.65641,0.4512,0.45004,0.4451,0.44878,0.45205,0.29127,0.23332,0.2378,0.1367,0.38151,0.50433,0.4846,0.48379,0.48951,0.48938,0.07209,0.08013,0.08326,0.08152,0.07243,0.52889,0.47634,0.57138,0.29127,0.23332,0.2378,0.1367,0.38151,0.75547,0.76048,0.75637,0.76419,0.76096,0.07209,0.08013,0.08326,0.08152,0.07243,0.77403,0.76547,0.75255,0.77395,0.76448,0.07031,0.06869,0.07184,0.06883,0.06929,0.06961,0.07215,0.06663,0.07737,0.06589,0.65921,0.6562,0.65126,0.65826,0.63965,0.12371,0.25251,0.13673,0.19605,0.17409,0.24747,0.2124,0.23934,0.5099,0.05057,0.05873,0.06347,0.05782,0.05239,0.4415,0.44133,0.54371,0.53954,0.53237,0.54921,0.54641,0.05057,0.05873,0.06347,0.05782,0.05239,0.58933,0.54694,0.58901,0.5478,0.59214,0.0641,0.06353,0.0703,0.06336,0.07145,0.4384,0.06353,0.0703,0.06336,0.07145,0.06971,0.06864,0.07071,0.0691,0.07021,0.50128,0.51119,0.58059,0.60626
63,0.61688,0.61922,0.61537,0.61984,0.61365,0.6128,0.59824,0.64344,0.61629,0.61365,0.06575,0.06633,0.06752,0.06623,0.06731,0.13719,0.16343,0.13924,0.15134,0.14602,0.6143,0.61302,0.61412,0.62121,0.61783,0.66346,0.66319,0.67205,0.671,0.66972,0.05516,0.0646,0.06479,0.06488,0.06691,0.15004,0.17055,0.18117,0.15004,0.17055,0.63681,0.63556,0.63515,0.63503,0.63517,0.13719,0.16343,0.13924,0.15134,0.14602,0.60881,0.60668,0.60638,0.21825,0.15894,0.20422,0.17026,0.18574,0.49531,0.49719,0.49781,0.4926,0.49225,1.0,0.03806,0.03743,0.0374,0.04184,0.04317,0.60613,0.06731,0.06856,0.06733,0.06761,0.39779,0.26756,0.45271,0.39657,0.48405,0.05078,0.06446,0.05003,0.06875,0.06827,0.17055,0.15004,0.18117,0.18117,0.18492,0.57424,0.58926,0.07175,0.06802,0.06583,0.0702,0.07117,0.38709,0.35788,0.35063,0.45711,0.46399,0.57009,0.57015,0.57034,0.5733,0.58083,0.06604,0.06616,0.0673,0.06732,0.06822,0.59928,0.61269,0.59938,0.61538,0.61444,0.59288,0.63354,0.62551,0.62551,0.62551,0.57844,0.61141,0.60798,0.57894,0.59673,0.18492,0.22753,0.23537,0.14984,0.40996,0.38964,0.40652,0.40095,0.38862,0.3922,0.06815,0.06834,0.07196,0.0708,0.069,0.62534,0.62315,0.60627,0.18492,0.22753,0.23537,0.14984,0.40996,0.61783,0.61952,0.62121,0.61419,0.62211,0.06815,0.06834,0.07196,0.0708,0.069,0.6322,0.61849,0.60743,0.63148,0.61842,0.06604,0.06616,0.0673,0.06732,0.06822,0.06443,0.07144,0.06867,0.06779,0.06433,0.61363,0.61686,0.61611,0.61588,0.62066,0.13719,0.16343,0.13924,0.15134,0.14602,0.15341,0.19125,0.15633,0.41248,0.04751,0.05217,0.04987,0.04976,0.05254,0.58924,0.57424,0.57888,0.57532,0.57327,0.57849,0.5746,0.04751,0.05217,0.04987,0.04976,0.05254,0.66155,0.65203,0.6606,0.65236,0.66234,0.06657,0.06636,0.06662,0.06615,0.06584,0.56353,0.06636,0.06662,0.06615,0.06584,0.06716,0.06731,0.06856,0.06733,0.06761,0.59425,0.59362,0.5927,0.58574
64,0.19663,0.18406,0.19828,0.20024,0.20367,0.20298,0.21008,0.26096,0.21145,0.22622,0.10234,0.09032,0.10591,0.09583,0.11743,0.13258,0.21772,0.18514,0.21128,0.16794,0.19666,0.24433,0.20119,0.19325,0.20659,0.24054,0.25571,0.25951,0.24702,0.23206,0.09562,0.11241,0.11237,0.12496,0.11051,0.22443,0.21975,0.25082,0.22443,0.21975,0.19019,0.19196,0.19166,0.19421,0.24082,0.13258,0.21772,0.18514,0.21128,0.16794,0.23384,0.24059,0.2374,0.19378,0.25112,0.20549,0.11798,0.28685,0.22554,0.21008,0.24823,0.20325,0.22005,0.21937,1.0,0.36603,0.39622,0.39696,0.40863,0.15495,0.09769,0.10321,0.09457,0.10641,0.20896,0.19898,0.21202,0.25502,0.23091,0.09145,0.08113,0.09094,0.07415,0.10013,0.21975,0.22443,0.25082,0.25082,0.23597,0.25189,0.2347,0.07201,0.07457,0.08842,0.10404,0.09411,0.26151,0.23177,0.24569,0.24903,0.23694,0.25328,0.2461,0.24889,0.25443,0.21035,0.08483,0.10669,0.10499,0.0975,0.0747,0.21175,0.20395,0.23317,0.20612,0.21908,0.22606,0.1793,0.22079,0.22079,0.22079,0.2094,0.20152,0.24307,0.24904,0.21753,0.23597,0.15405,0.14527,0.16472,0.21273,0.20243,0.19798,0.19938,0.17704,0.24721,0.08651,0.08741,0.08895,0.09623,0.07262,0.1779,0.31129,0.26216,0.23597,0.15405,0.14527,0.16472,0.21273,0.20659,0.22889,0.19325,0.17713,0.20384,0.08651,0.08741,0.08895,0.09623,0.07262,0.22491,0.20728,0.19406,0.20209,0.21119,0.08483,0.10669,0.10499,0.0975,0.0747,0.08213,0.1054,0.10047,0.11762,0.08139,0.2024,0.18112,0.17567,0.20193,0.185,0.13258,0.21772,0.18514,0.21128,0.16794,0.30488,0.26472,0.28983,0.24679,0.07897,0.10868,0.10224,0.10322,0.11374,0.23321,0.25223,0.26536,0.2413,0.2411,0.22856,0.23083,0.07897,0.10868,0.10224,0.10322,0.11374,0.21396,0.24082,0.24718,0.26707,0.25181,0.10811,0.10669,0.10676,0.10878,0.08698,0.2054,0.10669,0.10676,0.10878,0.08698,0.10323,0.09769,0.10321,0.09457,0.10641,0.16321,0.16431,0.27321,0.14792
65,0.17047,0.24099,0.18321,0.19954,0.20766,0.2255,0.19909,0.2162,0.20297,0.21115,0.10925,0.1188,0.11918,0.11392,0.12032,0.15233,0.19626,0.1957,0.1901,0.17201,0.19973,0.24073,0.21469,0.2196,0.1576,0.22302,0.25974,0.24666,0.22637,0.26196,0.10088,0.10528,0.09767,0.10152,0.09879,0.17025,0.20423,0.18058,0.17025,0.20423,0.26822,0.20046,0.2216,0.13664,0.2154,0.15233,0.19626,0.1957,0.1901,0.17201,0.25705,0.27124,0.24534,0.17333,0.2106,0.20398,0.13939,0.2339,0.24841,0.20655,0.22644,0.21787,0.24371,0.22129,0.36603,1.0,0.73744,0.75333,0.47041,0.19847,0.10919,0.10554,0.1108,0.11047,0.20316,0.2153,0.17177,0.24585,0.20255,0.11716,0.11214,0.10887,0.11396,0.1188,0.20423,0.17025,0.18058,0.18058,0.18456,0.24861,0.22636,0.11318,0.0992,0.1121,0.11439,0.10712,0.21826,0.21835,0.24174,0.22159,0.24037,0.2348,0.23337,0.2274,0.21285,0.24726,0.1161,0.11856,0.11713,0.11493,0.11105,0.24082,0.21826,0.19536,0.23495,0.17746,0.21569,0.24045,0.19643,0.19643,0.19643,0.21177,0.23118,0.22612,0.21647,0.20995,0.18456,0.16837,0.17667,0.19458,0.20228,0.19367,0.13638,0.13294,0.19725,0.20468,0.10653,0.105,0.10005,0.1055,0.11318,0.23177,0.23079,0.22396,0.18456,0.16837,0.17667,0.19458,0.20228,0.1576,0.19137,0.2196,0.18245,0.17428,0.10653,0.105,0.10005,0.1055,0.11318,0.23136,0.19356,0.17983,0.1982,0.2089,0.1161,0.11856,0.11713,0.11493,0.11105,0.11315,0.11309,0.11112,0.10414,0.11273,0.20527,0.21699,0.20396,0.18312,0.2382,0.15233,0.19626,0.1957,0.1901,0.17201,0.28311,0.19527,0.235,0.22438,0.10569,0.12669,0.08472,0.10353,0.0894,0.19627,0.21966,0.1844,0.19821,0.2078,0.25659,0.25009,0.10569,0.12669,0.08472,0.10353,0.0894,0.27293,0.20268,0.24051,0.22381,0.23697,0.10837,0.1127,0.10929,0.10484,0.1162,0.22026,0.1127,0.10929,0.10484,0.1162,0.1103,0.10919,0.10554,0.1108,0.11047,0.19932,0.17829,0.20363,0.17829
66,0.22954,0.20192,0.20415,0.18925,0.22327,0.19853,0.18877,0.21153,0.22099,0.20442,0.11382,0.12312,0.09697,0.1165,0.10436,0.19024,0.20967,0.16685,0.2048,0.17023,0.19713,0.21828,0.20154,0.23873,0.21525,0.20873,0.24381,0.20682,0.2141,0.24095,0.13387,0.10467,0.10258,0.11036,0.10882,0.19868,0.2025,0.20011,0.19868,0.2025,0.21878,0.18598,0.21577,0.2248,0.21427,0.19024,0.20967,0.16685,0.2048,0.17023,0.21423,0.22325,0.22256,0.27094,0.23369,0.18968,0.19953,0.15851,0.20572,0.20152,0.19447,0.22087,0.19995,0.22482,0.39621,0.73744,1.0,0.6837,0.48531,0.20392,0.11173,0.10375,0.11069,0.11034,0.20937,0.20144,0.20869,0.21371,0.19592,0.1374,0.11161,0.11536,0.1129,0.10973,0.2025,0.19868,0.20011,0.20011,0.20586,0.18952,0.22075,0.10247,0.13475,0.1299,0.12125,0.09334,0.23771,0.22559,0.19234,0.18781,0.26475,0.18721,0.20441,0.18028,0.21858,0.20095,0.11738,0.11255,0.10311,0.10684,0.10905,0.19184,0.22109,0.2178,0.21836,0.17257,0.23,0.22344,0.21329,0.21329,0.21329,0.21119,0.17169,0.18057,0.21305,0.20679,0.20586,0.20081,0.18247,0.18122,0.22097,0.20089,0.20894,0.1899,0.21574,0.20967,0.10774,0.13202,0.10849,0.10647,0.08106,0.23666,0.18741,0.19944,0.20586,0.20081,0.18247,0.18122,0.22097,0.21525,0.20614,0.23873,0.20945,0.22458,0.10774,0.13202,0.10849,0.10647,0.08106,0.22167,0.18146,0.1942,0.21287,0.21213,0.11738,0.11255,0.10311,0.10684,0.10905,0.10267,0.10611,0.10949,0.10171,0.12595,0.21183,0.22088,0.21284,0.19581,0.20432,0.19024,0.20967,0.16685,0.2048,0.17023,0.331,0.20677,0.19185,0.22007,0.11783,0.12599,0.10235,0.11729,0.1019,0.22108,0.19118,0.1669,0.21459,0.20081,0.17874,0.19061,0.11783,0.12599,0.10235,0.11729,0.1019,0.22981,0.21203,0.24007,0.26157,0.19035,0.1089,0.11356,0.09644,0.11574,0.10366,0.18797,0.11356,0.09644,0.11574,0.10366,0.11218,0.11173,0.10375,0.11069,0.11034,0.19425,0.19136,0.2092,0.20057
