,Elo_0,Elo_1,Elo_2,Elo_3,Elo_4,default_af_0,default_af_1,default_af_2,default_af_3,default_af_4,default_af_5,default_af_6,default_af_7,default_af_8,default_af_9,default_comp_0,default_comp_1,default_comp_2,default_comp_3,default_comp_4,default_comp_5,default_comp_6,default_comp_7,default_comp_8,default_comp_9,default_mul_newest_0,default_mul_newest_1,default_mul_newest_10,default_mul_newest_11,default_mul_newest_12,default_mul_newest_13,default_mul_newest_14,default_mul_newest_15,default_mul_newest_16,default_mul_newest_17,default_mul_newest_18,default_mul_newest_19,default_mul_newest_2,default_mul_newest_20,default_mul_newest_21,default_mul_newest_22,default_mul_newest_23,default_mul_newest_24,default_mul_newest_3,default_mul_newest_4,default_mul_newest_5,default_mul_newest_6,default_mul_newest_7,default_mul_newest_8,default_mul_newest_9,default_multimer_0,default_multimer_1,default_multimer_2,default_multimer_3,default_multimer_4,default_multimer_5,default_multimer_6,default_multimer_7,default_multimer_8,default_multimer_9,default_pdb70_0,default_pdb70_1,default_pdb70_2,default_pdb70_3,default_pdb70_4,default_pdb70_5,default_pdb70_6,default_pdb70_7,default_pdb70_8,default_pdb70_9,default_pdb_0,default_pdb_1,default_pdb_2,default_pdb_3,default_pdb_4,default_pdb_5,default_pdb_6,default_pdb_7,default_pdb_8,default_pdb_9,default_struct_0,default_struct_1,default_struct_2,default_struct_3,default_struct_4,default_struct_5,default_struct_6,default_struct_7,default_struct_8,default_struct_9,default_uniclust30_0,default_uniclust30_1,default_uniclust30_2,default_uniclust30_3,default_uniclust30_4,default_uniclust30_5,default_uniclust30_6,default_uniclust30_7,default_uniclust30_8,default_uniclust30_9,default_uniref30_22_0,default_uniref30_22_1,default_uniref30_22_10,default_uniref30_22_11,default_uniref30_22_12,default_uniref30_22_13,default_uniref30_22_14,default_uniref30_22_15,default_uniref30_22_16,default_uniref30_22_17,default_uniref30_22_18,default_uniref30_22_19,default_uniref30_22_2,default_uniref30_22_20,default_uniref30_22_21,default_uniref30_22_22,default_uniref30_22_23,default_uniref30_22_24,default_uniref30_22_3,default_uniref30_22_4,default_uniref30_22_5,default_uniref30_22_6,default_uniref30_22_7,default_uniref30_22_8,default_uniref30_22_9,spec_comp_0,spec_comp_1,spec_comp_2,spec_comp_3,spec_comp_4,spec_comp_5,spec_comp_6,spec_comp_7,spec_iter_uniref_a3m_0,spec_iter_uniref_a3m_1,spec_iter_uniref_a3m_2,spec_iter_uniref_a3m_3,spec_iter_uniref_a3m_4,spec_iter_uniref_a3m_5,spec_iter_uniref_a3m_6,spec_iter_uniref_a3m_7,spec_iter_uniref_a3m_8,spec_iter_uniref_a3m_9,spec_pdb70_0,spec_pdb70_1,spec_pdb70_2,spec_pdb70_3,spec_pdb70_4,spec_pdb70_5,spec_pdb70_6,spec_pdb70_7,spec_pdb70_8,spec_pdb70_9,spec_pdb_0,spec_pdb_1,spec_pdb_2,spec_pdb_3,spec_pdb_4,spec_pdb_5,spec_pdb_6,spec_pdb_7,spec_pdb_8,spec_pdb_9
36,0.78649,0.77553,0.77293,0.75549,0.75062,0.76166,0.7606,0.7647,0.76393,0.75844,0.76163,0.76278,0.75601,0.75695,0.75519,0.77662,0.75593,0.7687,0.73878,0.83936,0.77286,0.76589,0.76272,0.73831,0.76438,0.78774,0.80293,0.80137,0.86016,0.83273,0.78127,0.78291,0.77771,0.77198,0.87478,0.87129,1.0,0.78272,0.78352,0.79493,0.83091,0.84295,0.79939,0.79075,0.78576,0.79009,0.79138,0.78084,0.83382,0.78659,0.76909,0.78904,0.76667,0.76054,0.7563,0.73908,0.74959,0.78253,0.75428,0.71426,0.77773,0.72233,0.71602,0.73458,0.75181,0.66881,0.7417,0.67441,0.71676,0.70888,0.79166,0.77696,0.85322,0.84653,0.84322,0.7639,0.76785,0.73468,0.74634,0.80331,0.82289,0.78836,0.84113,0.76188,0.78655,0.76321,0.78283,0.75024,0.79628,0.75597,0.66723,0.40786,0.42782,0.73035,0.76613,0.6882,0.63436,0.62702,0.57955,0.51092,0.81097,0.83138,0.87233,0.77011,0.80033,0.85874,0.80869,0.85976,0.85035,0.82561,0.82331,0.84305,0.79614,0.88479,0.82197,0.81882,0.78797,0.81292,0.8337,0.83718,0.86653,0.88903,0.85281,0.8651,0.84012,0.76305,0.77041,0.76147,0.7672,0.77329,0.7555,0.70738,0.71041,0.76076,0.77539,0.75929,0.77565,0.78366,0.76903,0.76512,0.69898,0.69685,0.68234,0.71286,0.75652,0.74073,0.71946,0.71454,0.65372,0.6496,0.71304,0.65302,0.6643,0.76735,0.78063,0.77331,0.75772,0.75071,0.78243,0.72696,0.77613,0.72556,0.7061
37,0.89414,0.83409,0.80808,0.85052,0.83287,0.8425,0.84238,0.8454,0.84543,0.83865,0.83905,0.83835,0.83559,0.8327,0.8339,0.89135,0.82624,0.90899,0.77511,0.8578,0.96428,0.84522,0.80206,0.77184,0.93692,0.91573,0.90052,0.88457,0.8443,0.90302,0.83547,0.85398,0.81584,0.83145,0.84789,0.79675,0.78272,1.0,0.84078,0.85322,0.7932,0.78766,0.86385,0.96119,0.95421,0.94665,0.9394,0.96665,0.90192,0.96727,0.95486,0.89277,0.8841,0.96945,0.92559,0.75339,0.82181,0.87012,0.92142,0.73009,0.97334,0.88326,0.85924,0.82326,0.82377,0.69368,0.81512,0.68528,0.88954,0.86755,0.8885,0.88456,0.8452,0.84928,0.84516,0.95803,0.92358,0.77367,0.76832,0.85394,0.90078,0.90567,0.88807,0.93172,0.89944,0.94658,0.86524,0.79961,0.86536,0.79919,0.49603,0.48286,0.48405,0.89787,0.8434,0.82427,0.61622,0.40943,0.41936,0.52601,0.90713,0.90677,0.85635,0.88213,0.82695,0.84966,0.83183,0.83308,0.857,0.83565,0.84374,0.78295,0.91173,0.82019,0.83781,0.77905,0.83999,0.82381,0.85811,0.85669,0.84134,0.84395,0.84484,0.84592,0.84437,0.86212,0.86399,0.85583,0.85137,0.83911,0.7858,0.72426,0.72578,0.84682,0.83798,0.84284,0.83731,0.88257,0.84056,0.8765,0.71659,0.70482,0.69045,0.7758,0.84742,0.79498,0.78896,0.78106,0.66748,0.66233,0.79344,0.66192,0.67741,0.853,0.83584,0.85347,0.846,0.83317,0.8863,0.75109,0.85125,0.75408,0.72338
38,0.815,0.93847,0.84728,0.89695,0.81052,0.78466,0.78624,0.78556,0.7852,0.78075,0.7791,0.77965,0.77628,0.77525,0.77635,0.86428,0.93626,0.86453,0.77837,0.84197,0.82204,0.92954,0.77895,0.78106,0.83733,0.81627,0.82293,0.93317,0.87391,0.82171,0.94965,0.88053,0.84751,0.92502,0.83991,0.83845,0.78387,0.84114,1.0,0.91509,0.82225,0.84869,0.9045,0.82502,0.8235,0.82019,0.81177,0.8194,0.81785,0.8221,0.84404,0.81282,0.88666,0.81673,0.82469,0.76737,0.87786,0.78641,0.82028,0.74276,0.83995,0.80015,0.77509,0.77257,0.75372,0.70036,0.7793,0.70379,0.75263,0.76142,0.80777,0.90978,0.86091,0.82022,0.82063,0.8535,0.8198,0.78427,0.78241,0.80957,0.82333,0.83603,0.83328,0.85043,0.8141,0.85319,0.81698,0.80625,0.81541,0.79347,0.44571,0.69514,0.72468,0.76562,0.77538,0.78075,0.60349,0.40843,0.59892,0.51624,0.82974,0.83325,0.85687,0.8915,0.86728,0.86675,0.8791,0.85979,0.8646,0.8703,0.87607,0.79785,0.82783,0.82621,0.88424,0.85061,0.87408,0.87984,0.8015,0.84226,0.86701,0.83426,0.88123,0.86894,0.88121,0.78697,0.79455,0.77954,0.79047,0.79602,0.75632,0.72945,0.7303,0.7642,0.78897,0.76311,0.79735,0.82158,0.79486,0.82322,0.71488,0.71408,0.69104,0.71947,0.81579,0.74525,0.73061,0.73145,0.66936,0.6705,0.75318,0.66982,0.68169,0.77542,0.79064,0.78097,0.79169,0.79156,0.82383,0.75424,0.81294,0.74597,0.72927
39,0.82081,0.89412,0.81755,0.8977,0.80815,0.78196,0.78101,0.78034,0.77989,0.777,0.77541,0.77418,0.7723,0.77146,0.77268,0.87858,0.88755,0.88814,0.76219,0.85179,0.83299,0.89528,0.77763,0.76895,0.85327,0.81248,0.8246,0.93605,0.85193,0.82732,0.89039,0.93908,0.80725,0.86674,0.85081,0.84604,0.79467,0.85336,0.91509,1.0,0.81822,0.82164,0.98668,0.82744,0.83054,0.81949,0.81575,0.8607,0.82466,0.83178,0.86636,0.81786,0.90674,0.83563,0.83795,0.76218,0.87995,0.79313,0.83902,0.73134,0.86574,0.8248,0.77267,0.76121,0.75851,0.68572,0.7833,0.68776,0.76375,0.75314,0.81137,0.92633,0.84309,0.83046,0.8347,0.86225,0.82767,0.77051,0.76802,0.81487,0.82559,0.83443,0.83825,0.85046,0.81548,0.87983,0.82232,0.78493,0.8401,0.78621,0.72105,0.69414,0.53076,0.76902,0.76776,0.80018,0.41611,0.62891,0.59792,0.36672,0.82924,0.83777,0.86904,0.92227,0.83703,0.86493,0.84281,0.85467,0.86616,0.8298,0.843,0.82101,0.83407,0.82746,0.84831,0.83034,0.89762,0.89151,0.83491,0.83869,0.84567,0.8326,0.85423,0.84726,0.85282,0.80076,0.80614,0.79154,0.80116,0.80932,0.75232,0.72568,0.72933,0.77514,0.80137,0.77909,0.8076,0.82694,0.80731,0.81953,0.70779,0.70599,0.68716,0.72124,0.8149,0.74794,0.73724,0.73498,0.6628,0.65834,0.75133,0.66318,0.67689,0.78444,0.80161,0.7923,0.81167,0.8002,0.83022,0.75243,0.80142,0.74555,0.72476
40,0.79053,0.80207,0.82068,0.77118,0.759,0.7633,0.76316,0.76551,0.76573,0.76021,0.75945,0.76153,0.75563,0.75775,0.75621,0.785,0.79214,0.78668,0.74372,0.80578,0.79149,0.79952,0.78795,0.78081,0.79018,0.78194,0.79559,0.81824,0.84324,0.7887,0.82611,0.79643,0.83165,0.81585,0.87227,0.88103,0.83091,0.7932,0.82226,0.81806,1.0,0.89956,0.82297,0.79626,0.79073,0.79331,0.79703,0.78665,0.78836,0.79852,0.78645,0.77522,0.7879,0.77798,0.76685,0.76744,0.76594,0.763,0.76005,0.74331,0.79164,0.72214,0.72452,0.7255,0.7282,0.7019,0.76141,0.70172,0.73795,0.72457,0.79553,0.79404,0.84108,0.80331,0.79798,0.78436,0.77732,0.77841,0.77135,0.78199,0.79144,0.78754,0.7966,0.77833,0.80288,0.78233,0.79795,0.78238,0.78926,0.78742,0.68399,0.4192,0.43348,0.74526,0.73468,0.69515,0.58449,0.38994,0.614,0.532,0.80475,0.79327,0.83163,0.79523,0.8314,0.83614,0.84618,0.82758,0.80713,0.89917,0.82559,0.82296,0.80207,0.84064,0.82368,0.84625,0.83173,0.84382,0.78691,0.8302,0.82333,0.84298,0.85852,0.87183,0.84915,0.78829,0.79063,0.78581,0.7872,0.79005,0.77351,0.73608,0.73095,0.78489,0.79041,0.78198,0.79417,0.78244,0.79374,0.77589,0.71983,0.72181,0.69399,0.73139,0.76571,0.75104,0.73631,0.73262,0.6783,0.67511,0.71829,0.66511,0.67989,0.78929,0.79091,0.78421,0.7903,0.78716,0.78057,0.76358,0.77629,0.75212,0.73616
41,0.8131,0.81712,0.8362,0.79325,0.76664,0.77824,0.77965,0.7783,0.7776,0.77389,0.77352,0.77294,0.76866,0.77057,0.77056,0.79195,0.80614,0.79644,0.75146,0.81837,0.78436,0.80634,0.80699,0.82324,0.80327,0.77785,0.81369,0.82822,0.8449,0.80299,0.80767,0.79936,0.79461,0.79904,0.88066,0.91535,0.84295,0.78713,0.84879,0.82165,0.89956,1.0,0.81966,0.78773,0.78229,0.78709,0.79662,0.77846,0.80167,0.79696,0.79334,0.78198,0.80157,0.77311,0.76417,0.80808,0.7781,0.78364,0.78487,0.78621,0.79526,0.74456,0.72399,0.74278,0.74289,0.73533,0.77036,0.73667,0.72474,0.72872,0.80757,0.81711,0.8781,0.84216,0.8369,0.79274,0.773,0.82404,0.81698,0.79931,0.80005,0.79921,0.81379,0.78157,0.80599,0.79508,0.81574,0.81688,0.80119,0.82911,0.6708,0.42185,0.69875,0.7322,0.75944,0.70215,0.5984,0.39478,0.38974,0.52671,0.82277,0.79826,0.83049,0.83097,0.80819,0.82661,0.84804,0.86913,0.82744,0.88626,0.8285,0.81159,0.80905,0.87188,0.82254,0.90093,0.84267,0.87544,0.81303,0.85957,0.85496,0.87357,0.8524,0.85669,0.83762,0.80386,0.80837,0.80916,0.8057,0.80996,0.78942,0.73667,0.74326,0.79839,0.8184,0.79062,0.81786,0.7863,0.80855,0.78461,0.74176,0.73374,0.69874,0.75062,0.76588,0.76692,0.75342,0.75082,0.6937,0.69487,0.71812,0.66994,0.68131,0.80415,0.81702,0.79868,0.80709,0.8041,0.78609,0.78251,0.78001,0.74907,0.74298
42,0.82253,0.87997,0.81169,0.88498,0.80332,0.78415,0.78341,0.78393,0.78332,0.78067,0.77843,0.77701,0.77644,0.77181,0.7757,0.87228,0.8737,0.89723,0.76134,0.84883,0.83838,0.88395,0.77877,0.76449,0.86088,0.8161,0.83144,0.94056,0.85209,0.83742,0.88287,0.93697,0.80634,0.85492,0.85982,0.84822,0.79974,0.86386,0.9045,0.98668,0.82297,0.81966,1.0,0.83817,0.8387,0.83006,0.82602,0.86598,0.83376,0.84474,0.8726,0.81896,0.9082,0.84473,0.84347,0.75382,0.87107,0.79939,0.84818,0.7291,0.87481,0.82779,0.77474,0.76079,0.75895,0.68184,0.78097,0.68603,0.76879,0.75899,0.81273,0.92185,0.84,0.83112,0.83078,0.86839,0.83383,0.76703,0.76363,0.81708,0.82981,0.83381,0.83963,0.85076,0.82464,0.88308,0.82639,0.78088,0.845,0.78129,0.72724,0.70251,0.52937,0.77611,0.77718,0.8132,0.60522,0.6325,0.60162,0.51787,0.8342,0.84219,0.8756,0.92837,0.83025,0.8665,0.84465,0.8557,0.86522,0.82672,0.84015,0.82579,0.83975,0.8306,0.84437,0.82446,0.9014,0.89536,0.83594,0.84375,0.84633,0.83723,0.85428,0.8462,0.84854,0.80709,0.81176,0.79431,0.80731,0.81344,0.75309,0.7239,0.72729,0.77904,0.80291,0.7854,0.80857,0.83188,0.80955,0.81635,0.70852,0.7043,0.68715,0.72431,0.81324,0.7493,0.73801,0.73927,0.66344,0.65731,0.75086,0.66211,0.67526,0.78955,0.80455,0.79572,0.81807,0.80971,0.83766,0.75188,0.80175,0.74294,0.72214
43,0.89458,0.81847,0.80666,0.8306,0.833,0.84287,0.843,0.84581,0.84583,0.8418,0.84267,0.84276,0.83723,0.83581,0.83568,0.87128,0.80967,0.8968,0.76402,0.84699,0.96778,0.83023,0.81018,0.77174,0.9209,0.96174,0.90109,0.86599,0.84007,0.89189,0.82975,0.81849,0.81957,0.82584,0.84764,0.79837,0.79075,0.96119,0.82486,0.82744,0.79626,0.78773,0.83801,1.0,0.99281,0.99253,0.98588,0.93178,0.89319,0.98987,0.9261,0.87962,0.86428,0.94103,0.90576,0.75776,0.79726,0.86864,0.91158,0.73186,0.95033,0.84709,0.83611,0.82002,0.82141,0.69964,0.8149,0.69251,0.89424,0.88314,0.90151,0.85567,0.84163,0.85785,0.84765,0.91439,0.9133,0.7738,0.77117,0.84365,0.89304,0.89391,0.88259,0.89644,0.90171,0.91455,0.86782,0.79898,0.85277,0.80036,0.85814,0.83631,0.46815,0.92858,0.834,0.80007,0.62626,0.66556,0.65425,0.37225,0.90561,0.89279,0.84905,0.84714,0.82212,0.84711,0.83752,0.83056,0.84695,0.83149,0.83769,0.78713,0.90015,0.82425,0.83429,0.77638,0.82015,0.81434,0.85645,0.85965,0.83516,0.84648,0.84022,0.84144,0.84094,0.86191,0.84691,0.84248,0.8555,0.84256,0.79276,0.72797,0.72864,0.86751,0.83343,0.84939,0.83453,0.89158,0.84058,0.86461,0.72241,0.70617,0.69228,0.79537,0.85744,0.80599,0.78762,0.78904,0.67226,0.66866,0.80859,0.66444,0.67919,0.8687,0.83096,0.84291,0.84794,0.83153,0.88448,0.7543,0.85169,0.75687,0.72472
44,0.89492,0.81963,0.8035,0.83104,0.83489,0.8404,0.84088,0.84393,0.84393,0.84015,0.84004,0.84066,0.83584,0.83359,0.83369,0.86703,0.80755,0.89875,0.7633,0.848,0.9606,0.82873,0.80278,0.76478,0.91604,0.96874,0.90675,0.86628,0.84221,0.89334,0.8309,0.81849,0.82356,0.82691,0.85249,0.7897,0.78576,0.95421,0.8235,0.83068,0.79073,0.7821,0.8387,0.99281,1.0,0.99259,0.98424,0.93026,0.89674,0.98283,0.92138,0.8794,0.86195,0.93567,0.89937,0.75158,0.79895,0.86947,0.91367,0.7295,0.94597,0.83871,0.83018,0.82101,0.8241,0.69089,0.81237,0.68571,0.88809,0.87756,0.90158,0.85365,0.84545,0.86113,0.85272,0.90705,0.90671,0.76686,0.76357,0.84934,0.89125,0.89587,0.88327,0.89293,0.8993,0.9106,0.87078,0.79344,0.85395,0.79275,0.85423,0.83877,0.46586,0.92471,0.83469,0.79804,0.61942,0.41262,0.65348,0.52244,0.90753,0.89718,0.84985,0.84867,0.81994,0.85068,0.83412,0.83071,0.85047,0.8274,0.83451,0.78611,0.90135,0.81488,0.83442,0.77626,0.81658,0.8092,0.85997,0.86355,0.83901,0.85168,0.84169,0.84414,0.84337,0.8571,0.84269,0.8351,0.84825,0.83669,0.78902,0.72579,0.72801,0.86642,0.82611,0.84376,0.83044,0.89166,0.83566,0.86131,0.71752,0.70437,0.69004,0.78828,0.85644,0.80018,0.78377,0.78545,0.66679,0.66155,0.80729,0.66282,0.67709,0.86087,0.82726,0.83752,0.84384,0.83196,0.88429,0.75006,0.84987,0.75478,0.7233
45,0.89045,0.81396,0.80127,0.82527,0.82983,0.84206,0.84233,0.84478,0.84503,0.84136,0.84193,0.84218,0.83684,0.83537,0.83521,0.85824,0.80302,0.88787,0.76097,0.84251,0.95191,0.82413,0.81032,0.77119,0.90659,0.97295,0.90215,0.85977,0.84062,0.89014,0.82732,0.8095,0.82031,0.82309,0.84879,0.79686,0.79009,0.94665,0.82001,0.81967,0.79331,0.78692,0.8297,0.99253,0.99259,1.0,0.99086,0.91989,0.89188,0.98268,0.91313,0.87234,0.85599,0.92599,0.88823,0.75782,0.79192,0.86784,0.90276,0.73301,0.93676,0.83014,0.82379,0.81756,0.82091,0.69949,0.80786,0.69143,0.88037,0.87111,0.90037,0.84809,0.84183,0.85867,0.84991,0.89294,0.89869,0.77257,0.77275,0.84138,0.8868,0.88959,0.88106,0.88188,0.89437,0.90005,0.86655,0.79949,0.84839,0.79959,0.84877,0.83844,0.46135,0.92136,0.83304,0.78858,0.39854,0.67128,0.65248,0.37296,0.90416,0.88929,0.84376,0.83373,0.8164,0.84401,0.83306,0.82639,0.84378,0.82797,0.83088,0.78772,0.8958,0.82373,0.82665,0.77562,0.81432,0.80895,0.85793,0.86313,0.83534,0.84906,0.83962,0.84209,0.83975,0.85639,0.84284,0.83698,0.85184,0.8388,0.79515,0.72657,0.72911,0.86526,0.83042,0.84589,0.83104,0.89,0.83773,0.85787,0.72284,0.70689,0.69247,0.79293,0.85465,0.80296,0.78294,0.78989,0.67278,0.66889,0.80762,0.66472,0.67875,0.86812,0.83023,0.83823,0.84267,0.83186,0.88201,0.75457,0.85018,0.75669,0.72449
46,0.8865,0.80766,0.79547,0.81732,0.81899,0.84146,0.84184,0.84439,0.84438,0.83964,0.84199,0.84235,0.83496,0.83444,0.83442,0.85013,0.79689,0.87526,0.75423,0.83825,0.94376,0.81836,0.82202,0.78239,0.90145,0.9657,0.89416,0.84969,0.82959,0.88691,0.81569,0.80462,0.81012,0.8115,0.84011,0.8078,0.79138,0.93938,0.81194,0.81575,0.7971,0.79662,0.82602,0.98588,0.98424,0.99086,1.0,0.9122,0.88748,0.9832,0.90679,0.86509,0.85114,0.91944,0.88008,0.76516,0.78366,0.86463,0.8939,0.7381,0.92889,0.82178,0.81627,0.81082,0.81034,0.70895,0.80475,0.697,0.87294,0.86144,0.89613,0.83966,0.83504,0.84739,0.84093,0.883,0.89404,0.78463,0.78127,0.82834,0.87747,0.88073,0.87014,0.87201,0.88957,0.89275,0.85805,0.80914,0.84164,0.80695,0.84036,0.83269,0.46028,0.91164,0.82529,0.78071,0.39619,0.41194,0.6494,0.37207,0.89713,0.88169,0.83921,0.82969,0.80641,0.83847,0.82285,0.82421,0.83776,0.82448,0.82209,0.78509,0.89058,0.83168,0.82064,0.78318,0.82082,0.81748,0.85164,0.85264,0.82608,0.83854,0.82837,0.83072,0.82518,0.86337,0.84505,0.84311,0.86036,0.84503,0.80366,0.72594,0.72949,0.86643,0.83387,0.85379,0.83447,0.88346,0.84765,0.85002,0.72647,0.70639,0.69235,0.80115,0.84744,0.81124,0.78489,0.79788,0.68344,0.67339,0.80112,0.66328,0.67797,0.87387,0.83364,0.84218,0.85002,0.83761,0.875,0.76345,0.84363,0.75634,0.72406
47,0.87003,0.80827,0.7857,0.82434,0.82661,0.82269,0.8229,0.82558,0.82568,0.82062,0.81955,0.82027,0.81672,0.81254,0.81382,0.86565,0.80105,0.89206,0.75209,0.83702,0.9423,0.81903,0.78168,0.76205,0.91229,0.89044,0.88888,0.85768,0.82227,0.87809,0.81324,0.86772,0.79237,0.80821,0.82048,0.78534,0.78084,0.96665,0.8194,0.85958,0.78665,0.77845,0.86598,0.93178,0.93026,0.91989,0.9122,1.0,0.87792,0.93669,0.93264,0.86932,0.85403,0.94521,0.90426,0.74784,0.79709,0.84944,0.90105,0.72823,0.94528,0.85716,0.83845,0.80013,0.81717,0.68137,0.79393,0.68312,0.87254,0.84947,0.86978,0.85468,0.8199,0.84155,0.83296,0.93516,0.89481,0.76275,0.76197,0.85492,0.87987,0.88182,0.86616,0.90845,0.87948,0.91764,0.8554,0.7776,0.87114,0.79044,0.49544,0.48312,0.48174,0.87648,0.82208,0.79872,0.5911,0.40593,0.65198,0.52132,0.88304,0.8883,0.83018,0.90276,0.81024,0.8234,0.81074,0.8126,0.83281,0.80719,0.81479,0.78289,0.88894,0.80439,0.81245,0.77762,0.83275,0.81464,0.86499,0.83516,0.82202,0.82257,0.82362,0.82305,0.82235,0.85237,0.85756,0.84593,0.84022,0.82926,0.77535,0.71918,0.72159,0.84353,0.83395,0.83091,0.82695,0.86115,0.82585,0.85589,0.70942,0.70019,0.6849,0.76578,0.8269,0.78639,0.78386,0.7702,0.65388,0.65289,0.77054,0.65921,0.67441,0.84057,0.83065,0.84539,0.8355,0.82248,0.86546,0.74309,0.82828,0.74987,0.71955
48,0.91131,0.82579,0.80439,0.83721,0.82526,0.83732,0.83785,0.84154,0.84177,0.83803,0.83808,0.83697,0.83439,0.83351,0.83172,0.86573,0.81578,0.86944,0.7733,0.90465,0.89123,0.83981,0.79117,0.7598,0.86606,0.88995,0.90775,0.85451,0.85268,0.99292,0.82151,0.81676,0.8082,0.81067,0.89746,0.81646,0.83382,0.90192,0.81786,0.82465,0.78836,0.80167,0.83359,0.89319,0.89674,0.89219,0.88748,0.87792,1.0,0.8913,0.89254,0.94541,0.85396,0.88549,0.86733,0.74912,0.79916,0.92739,0.86469,0.72699,0.89946,0.83204,0.82192,0.81536,0.8955,0.6883,0.84943,0.68519,0.81788,0.8025,0.90571,0.85494,0.89334,0.93621,0.92681,0.88518,0.87161,0.76205,0.76006,0.91487,0.97453,0.93665,0.96654,0.87699,0.91242,0.88028,0.88596,0.7907,0.91615,0.78489,0.48224,0.4731,0.73776,0.84099,0.92376,0.7912,0.63676,0.69303,0.44379,0.37279,0.9089,0.96651,0.904,0.83765,0.82288,0.88902,0.8536,0.88849,0.89487,0.82879,0.83683,0.81551,0.92986,0.8592,0.84975,0.79153,0.81722,0.79931,0.93745,0.87871,0.8671,0.89595,0.84695,0.84936,0.83619,0.82075,0.83661,0.82152,0.82777,0.81782,0.78768,0.72247,0.72534,0.81566,0.82443,0.80769,0.81858,0.88115,0.82238,0.86789,0.71774,0.7046,0.69029,0.76155,0.85055,0.7954,0.77054,0.76523,0.6676,0.66067,0.79833,0.66205,0.67801,0.82468,0.82818,0.82548,0.82228,0.81093,0.88146,0.74925,0.87245,0.75182,0.72224
49,0.89531,0.817,0.80538,0.83377,0.82789,0.84124,0.84182,0.84469,0.84457,0.83984,0.84004,0.83995,0.83598,0.83345,0.83441,0.87653,0.81093,0.90179,0.76109,0.84861,0.96831,0.83284,0.81972,0.78218,0.93138,0.94747,0.89721,0.86865,0.83652,0.89033,0.825,0.82731,0.81498,0.82212,0.84475,0.80777,0.78701,0.96727,0.82228,0.83178,0.79852,0.79684,0.84497,0.98987,0.98283,0.98268,0.9832,0.93669,0.8913,1.0,0.93538,0.88156,0.87189,0.94736,0.90759,0.76403,0.8029,0.86985,0.91971,0.73841,0.96038,0.85811,0.83817,0.81864,0.8184,0.70958,0.81907,0.69616,0.89474,0.87553,0.90021,0.85982,0.84303,0.85133,0.84555,0.92083,0.91491,0.78474,0.77826,0.84124,0.89287,0.89375,0.87793,0.89505,0.90322,0.92216,0.86476,0.80862,0.85287,0.80784,0.85503,0.48205,0.47686,0.92052,0.83455,0.80935,0.39797,0.65731,0.65973,0.37393,0.90243,0.89359,0.84496,0.85806,0.81788,0.84237,0.83007,0.83068,0.84614,0.82763,0.83314,0.7887,0.8999,0.83121,0.83036,0.78332,0.83492,0.82749,0.85295,0.85505,0.83334,0.84061,0.83373,0.83891,0.83702,0.87473,0.85793,0.85465,0.86763,0.85192,0.80087,0.72887,0.72934,0.86827,0.84235,0.85948,0.84317,0.89265,0.85323,0.86462,0.72715,0.70781,0.6931,0.80333,0.85757,0.81398,0.79558,0.796,0.68145,0.67302,0.80562,0.6656,0.6802,0.8764,0.84138,0.85025,0.86103,0.84227,0.88587,0.7635,0.84895,0.75861,0.727
50,0.90185,0.84297,0.81948,0.88081,0.85432,0.82014,0.8221,0.82461,0.82466,0.82096,0.81781,0.8182,0.81536,0.81299,0.81318,0.92275,0.83697,0.95074,0.76967,0.87215,0.95326,0.85981,0.80103,0.76825,0.95042,0.87923,0.88306,0.88723,0.81985,0.88964,0.83573,0.86345,0.80211,0.8224,0.84056,0.8014,0.76892,0.95486,0.84404,0.86783,0.78645,0.79332,0.8726,0.9261,0.92138,0.91313,0.90679,0.93264,0.89254,0.93538,1.0,0.89331,0.91796,0.94365,0.91605,0.76195,0.84291,0.86756,0.93068,0.73553,0.97467,0.90789,0.85911,0.83063,0.8346,0.69699,0.84719,0.69492,0.87859,0.86109,0.89262,0.9003,0.846,0.87261,0.8776,0.95877,0.9051,0.7744,0.76769,0.8624,0.90225,0.90509,0.90405,0.92533,0.90504,0.96406,0.88896,0.79913,0.86758,0.80771,0.80334,0.7562,0.50942,0.87962,0.85101,0.82904,0.40094,0.41922,0.40633,0.3701,0.88254,0.89115,0.84856,0.90415,0.8247,0.85078,0.83317,0.8508,0.85585,0.83525,0.82997,0.79257,0.89662,0.8237,0.83257,0.79174,0.86266,0.84299,0.84863,0.83939,0.83879,0.82889,0.82277,0.82516,0.82911,0.87189,0.87524,0.85264,0.86824,0.85108,0.78162,0.72589,0.72733,0.84615,0.85319,0.83579,0.84794,0.89456,0.47109,0.88247,0.71998,0.70754,0.689,0.77501,0.86419,0.79933,0.79355,0.78633,0.67275,0.66626,0.79382,0.66366,0.67874,0.85218,0.85079,0.84469,0.86525,0.84689,0.8971,0.76132,0.85164,0.75359,0.72962
