,Elo_0,Elo_1,Elo_2,Elo_3,Elo_4,avg_refine_0,avg_refine_1,avg_refine_2,avg_refine_3,avg_refine_4,default_af_0,default_af_1,default_af_2,default_af_3,default_af_4,default_af_5,default_af_6,default_af_7,default_af_8,default_af_9,default_comp_0,default_comp_1,default_comp_2,default_comp_3,default_comp_4,default_comp_5,default_comp_6,default_comp_7,default_comp_8,default_comp_9,default_mul_newest_0,default_mul_newest_1,default_mul_newest_10,default_mul_newest_11,default_mul_newest_12,default_mul_newest_13,default_mul_newest_14,default_mul_newest_15,default_mul_newest_16,default_mul_newest_17,default_mul_newest_18,default_mul_newest_19,default_mul_newest_2,default_mul_newest_20,default_mul_newest_21,default_mul_newest_22,default_mul_newest_23,default_mul_newest_24,default_mul_newest_3,default_mul_newest_4,default_mul_newest_5,default_mul_newest_6,default_mul_newest_7,default_mul_newest_8,default_mul_newest_9,default_multimer_0,default_multimer_1,default_multimer_2,default_multimer_3,default_multimer_4,default_multimer_5,default_multimer_6,default_multimer_7,default_multimer_8,default_multimer_9,default_pdb70_0,default_pdb70_1,default_pdb70_2,default_pdb70_3,default_pdb70_4,default_pdb70_5,default_pdb70_6,default_pdb70_7,default_pdb70_8,default_pdb70_9,default_pdb_0,default_pdb_1,default_pdb_2,default_pdb_3,default_pdb_4,default_pdb_5,default_pdb_6,default_pdb_7,default_pdb_8,default_pdb_9,default_struct_0,default_struct_1,default_struct_2,default_struct_3,default_struct_4,default_struct_5,default_struct_6,default_struct_7,default_struct_8,default_struct_9,default_uniclust30_0,default_uniclust30_1,default_uniclust30_2,default_uniclust30_3,default_uniclust30_4,default_uniclust30_5,default_uniclust30_6,default_uniclust30_7,default_uniclust30_8,default_uniclust30_9,default_uniref30_22_0,default_uniref30_22_1,default_uniref30_22_10,default_uniref30_22_11,default_uniref30_22_12,default_uniref30_22_13,default_uniref30_22_14,default_uniref30_22_15,default_uniref30_22_16,default_uniref30_22_17,default_uniref30_22_18,default_uniref30_22_19,default_uniref30_22_2,default_uniref30_22_20,default_uniref30_22_21,default_uniref30_22_22,default_uniref30_22_23,default_uniref30_22_24,default_uniref30_22_3,default_uniref30_22_4,default_uniref30_22_5,default_uniref30_22_6,default_uniref30_22_7,default_uniref30_22_8,default_uniref30_22_9,iter_1_0,iter_1_1,iter_1_2,iter_1_3,iter_1_4,iter_1_5,iter_1_6,iter_1_7,iter_1_8,iter_1_9,iter_2_0,iter_2_1,iter_2_2,iter_2_3,iter_2_4,iter_2_5,iter_2_6,iter_2_7,iter_2_8,iter_2_9,lewis_0,lewis_1,lewis_2,lewis_3,lewis_4,spec_iter_uniref_sto_0,spec_iter_uniref_sto_1,spec_iter_uniref_sto_2,spec_iter_uniref_sto_3,spec_iter_uniref_sto_4,spec_iter_uniref_sto_5,spec_iter_uniref_sto_6,spec_iter_uniref_sto_7,spec_iter_uniref_sto_8,spec_iter_uniref_sto_9,unidist_uniprot_sto_0,unidist_uniprot_sto_1,unidist_uniprot_sto_2,unidist_uniprot_sto_3,unidist_uniprot_sto_4,unidist_uniprot_sto_5,unidist_uniprot_sto_6,unidist_uniprot_sto_7,unidist_uniprot_sto_8,unidist_uniprot_sto_9
36,0.772,0.77848,0.77732,0.82912,0.77607,0.77262,0.81544,0.79867,0.80776,0.78313,0.7026,0.68994,0.71955,0.71289,0.71338,0.71027,0.71308,0.79111,0.73963,0.86321,0.78094,0.8107,0.77545,0.73899,0.87014,0.90332,0.85446,0.87249,0.80772,0.74933,0.78121,0.77146,0.991,0.79513,0.99351,0.8658,1.0,0.99254,0.99346,0.97938,0.86538,0.89426,0.77963,0.83111,0.77574,0.771,0.92612,0.90479,0.8322,0.81514,0.84133,0.83127,0.90558,0.79737,0.79546,0.82395,0.74711,0.9754,0.96087,0.7913,0.79527,0.86453,0.84137,0.76843,0.93912,0.80855,0.70875,0.78385,0.80109,0.78515,0.86779,0.81465,0.87825,0.84921,0.741,0.77425,0.79708,0.91143,0.86225,0.88493,0.8835,0.83149,0.89124,0.82811,0.83286,0.86622,0.78464,0.85218,0.93357,0.93972,0.81,0.9096,0.89452,0.94584,0.95481,0.8245,0.82656,0.89586,0.99064,0.79276,0.98834,0.7957,0.88679,0.81423,0.90925,0.77633,0.77589,0.9963,0.98312,0.96409,0.80014,0.9944,0.79327,0.99657,0.84251,0.79993,0.87389,0.81959,0.84662,0.84143,0.82753,0.85351,0.87346,0.83096,0.9224,0.73921,0.83368,0.83293,0.96817,0.87018,0.76356,0.79103,0.82338,0.76511,0.81326,0.78505,0.7923,0.92945,0.7876,0.90526,0.87759,0.7296,0.87736,0.80285,0.717,0.78216,0.81164,0.75067,0.76353,0.74011,0.77838,0.76202,0.82496,0.83718,0.81523,0.81908,0.82789,0.78347,0.82395,0.93029,0.83442,0.84809,0.84166,0.92177,0.89491,0.78476,0.82339,0.81793,0.95597,0.97458,0.79692,0.84201,0.83516,0.85153,0.88439
37,0.76666,0.77492,0.77387,0.84085,0.79012,0.76825,0.83342,0.79119,0.80188,0.7664,0.70942,0.6955,0.72122,0.71637,0.71539,0.71731,0.72136,0.78343,0.74373,0.84375,0.77688,0.81194,0.77872,0.74662,0.86791,0.89658,0.84648,0.86452,0.80738,0.7587,0.77645,0.77642,0.98565,0.78878,0.97665,0.85369,0.99254,1.0,0.9933,0.96273,0.87639,0.88613,0.77482,0.8278,0.78014,0.77597,0.92585,0.90183,0.85062,0.83155,0.86255,0.85211,0.8923,0.79138,0.78876,0.83878,0.75042,0.97364,0.95561,0.78591,0.79106,0.85136,0.84578,0.77304,0.93286,0.82279,0.71511,0.79169,0.80292,0.78907,0.86966,0.81607,0.88157,0.85277,0.74461,0.77001,0.79829,0.89686,0.85626,0.86591,0.87039,0.82969,0.87891,0.82396,0.82476,0.85497,0.77898,0.84103,0.93633,0.94203,0.80871,0.91125,0.87816,0.93034,0.95758,0.84302,0.84808,0.89348,0.98073,0.7863,0.99619,0.78983,0.87444,0.81833,0.90895,0.77243,0.77086,0.99034,0.97337,0.95878,0.79494,0.99083,0.78755,0.99137,0.81474,0.79446,0.88036,0.83705,0.8499,0.84411,0.82865,0.85002,0.8757,0.85069,0.91056,0.74714,0.85416,0.85409,0.96009,0.85501,0.76698,0.78396,0.82787,0.77286,0.81966,0.77907,0.80024,0.93109,0.79447,0.90836,0.88946,0.738,0.89156,0.79708,0.72698,0.79322,0.80594,0.75685,0.7668,0.74975,0.77478,0.76816,0.84481,0.85348,0.83882,0.82893,0.84478,0.7792,0.82341,0.92539,0.82638,0.85174,0.84777,0.92794,0.89519,0.78013,0.84172,0.8339,0.95837,0.98838,0.7879,0.84728,0.84458,0.85591,0.88613
38,0.76902,0.77742,0.77613,0.8362,0.79425,0.77081,0.81631,0.7958,0.80498,0.7696,0.70583,0.69378,0.71995,0.7161,0.71377,0.71277,0.71572,0.78567,0.74353,0.84846,0.77916,0.81316,0.77216,0.7432,0.86331,0.89495,0.8486,0.86369,0.81798,0.75236,0.78047,0.76696,0.98858,0.7893,0.98623,0.85152,0.99346,0.9933,1.0,0.9601,0.85686,0.88033,0.77775,0.82949,0.77648,0.77116,0.92595,0.90464,0.83272,0.81156,0.83959,0.83044,0.88911,0.79259,0.78919,0.82658,0.74546,0.987,0.97401,0.78736,0.79522,0.85316,0.83227,0.76863,0.93886,0.80658,0.71221,0.78563,0.80228,0.77685,0.86376,0.81628,0.8765,0.84766,0.74061,0.77289,0.7989,0.90019,0.85305,0.87506,0.87451,0.83557,0.88077,0.82672,0.82969,0.86443,0.78364,0.85132,0.91915,0.9447,0.81278,0.91918,0.87935,0.92622,0.97108,0.83168,0.83047,0.90196,0.99162,0.78886,0.98809,0.79511,0.87304,0.81932,0.91098,0.77516,0.77414,0.98883,0.98688,0.9498,0.79597,0.99632,0.78966,0.996,0.82776,0.79473,0.88659,0.82769,0.83739,0.84672,0.83056,0.85527,0.87853,0.83038,0.92392,0.74343,0.83158,0.8338,0.95528,0.85575,0.76405,0.78752,0.82853,0.77161,0.82023,0.78205,0.79647,0.92766,0.79428,0.90624,0.88073,0.73417,0.87796,0.80012,0.72084,0.7818,0.80873,0.75417,0.76405,0.74209,0.77736,0.75882,0.83098,0.83746,0.81701,0.81516,0.82791,0.78287,0.82278,0.91812,0.82558,0.83665,0.83219,0.91401,0.88094,0.78361,0.82321,0.81648,0.94463,0.97581,0.79417,0.83268,0.82843,0.84191,0.87292
39,0.76547,0.77283,0.77122,0.81337,0.76014,0.76323,0.80598,0.79148,0.8021,0.78134,0.71303,0.70544,0.73535,0.72411,0.73055,0.73024,0.724,0.78885,0.74707,0.88068,0.77421,0.79898,0.79595,0.74793,0.87205,0.912,0.88627,0.90465,0.80386,0.76273,0.77485,0.79059,0.97063,0.79546,0.98064,0.88142,0.97938,0.96273,0.9601,1.0,0.88041,0.9167,0.77387,0.82592,0.79099,0.78368,0.92692,0.90958,0.81909,0.82043,0.83418,0.82083,0.9241,0.79978,0.79585,0.80952,0.76478,0.93928,0.92692,0.7913,0.79083,0.88293,0.86586,0.77809,0.94093,0.80658,0.71599,0.78975,0.79183,0.80973,0.88165,0.80999,0.88144,0.85754,0.75291,0.7684,0.78802,0.91438,0.86063,0.89595,0.89936,0.83248,0.90756,0.8254,0.83025,0.86344,0.77661,0.8542,0.94364,0.92087,0.80295,0.88643,0.91508,0.97374,0.92262,0.80219,0.80764,0.8842,0.96659,0.80372,0.95966,0.79124,0.91271,0.82196,0.91011,0.77027,0.76997,0.97806,0.95596,0.96705,0.80177,0.96485,0.79397,0.9711,0.85455,0.80116,0.85948,0.8008,0.87695,0.84739,0.83597,0.86166,0.87605,0.81997,0.90773,0.74663,0.82583,0.82202,0.96295,0.89274,0.7697,0.78455,0.8288,0.7747,0.81671,0.7851,0.79261,0.92924,0.79697,0.90617,0.86865,0.73908,0.86998,0.80219,0.73061,0.7909,0.80926,0.75966,0.77202,0.74626,0.77361,0.78582,0.80397,0.82957,0.80016,0.82265,0.8155,0.77719,0.82258,0.94318,0.83315,0.87681,0.86541,0.93041,0.91577,0.77751,0.80661,0.8148,0.95276,0.94291,0.79366,0.86506,0.85202,0.87429,0.90612
40,0.64342,0.65668,0.65344,0.91661,0.86213,0.64806,0.94466,0.66898,0.68154,0.6438,0.82478,0.82731,0.84598,0.83362,0.8264,0.82422,0.82528,0.66364,0.84742,0.73999,0.65743,0.69598,0.85903,0.81812,0.77431,0.81083,0.8723,0.88012,0.84123,0.81158,0.65568,0.90023,0.85675,0.67156,0.84964,0.7573,0.86538,0.87639,0.85686,0.88041,1.0,0.82032,0.65429,0.72722,0.82233,0.82931,0.92815,0.89788,0.94271,0.95037,0.96359,0.94828,0.80162,0.67478,0.67237,0.92764,0.85027,0.8356,0.81777,0.6703,0.66519,0.75211,0.9017,0.82703,0.89428,0.95228,0.82144,0.88823,0.69496,0.9176,0.93319,0.70425,0.9307,0.94209,0.83528,0.64863,0.67489,0.78876,0.74392,0.78575,0.77131,0.75408,0.78256,0.7423,0.75202,0.73763,0.66055,0.7371,0.92211,0.8771,0.6876,0.77353,0.79254,0.87329,0.84748,0.91934,0.93641,0.81172,0.84548,0.66884,0.87084,0.66627,0.81409,0.88299,0.92093,0.65174,0.6509,0.86105,0.83083,0.86462,0.67677,0.85221,0.67287,0.8635,0.70147,0.67705,0.87246,0.91036,0.90094,0.88574,0.87508,0.84941,0.90458,0.95537,0.77322,0.8349,0.96566,0.94482,0.83111,0.76115,0.83028,0.65966,0.88556,0.84274,0.87627,0.66304,0.81091,0.87056,0.8106,0.84843,0.95476,0.82723,0.95537,0.68648,0.81413,0.89162,0.70508,0.8307,0.8232,0.8256,0.65828,0.87704,0.92553,0.94331,0.93578,0.94911,0.94144,0.65928,0.76193,0.87715,0.71673,0.88387,0.9174,0.96705,0.88825,0.66302,0.93609,0.9525,0.91306,0.90341,0.67505,0.89985,0.89466,0.88776,0.9061
41,0.7647,0.77383,0.77181,0.76303,0.73986,0.76266,0.76513,0.78044,0.79566,0.7695,0.7164,0.71129,0.71587,0.71019,0.73421,0.73405,0.72167,0.78071,0.72652,0.88829,0.77216,0.79841,0.82196,0.75767,0.92124,0.95408,0.86801,0.9099,0.77727,0.76983,0.7746,0.78172,0.90057,0.79799,0.89579,0.97314,0.89426,0.88613,0.88033,0.9167,0.82032,1.0,0.77386,0.82282,0.80155,0.79897,0.84774,0.84355,0.76774,0.80634,0.79392,0.77354,0.97453,0.79746,0.79831,0.75758,0.7532,0.86771,0.86042,0.79342,0.79008,0.96825,0.94022,0.78023,0.86245,0.76327,0.72544,0.79719,0.78587,0.85497,0.8261,0.79825,0.82547,0.78199,0.76787,0.76464,0.78661,0.94503,0.92355,0.85225,0.95161,0.86456,0.9644,0.84,0.84556,0.85539,0.77857,0.84425,0.91087,0.85296,0.79317,0.86213,0.96522,0.90216,0.86052,0.76303,0.76216,0.84995,0.88844,0.80144,0.89324,0.79047,0.98415,0.78155,0.8388,0.77065,0.76995,0.90246,0.88662,0.93566,0.79906,0.88693,0.79658,0.88859,0.80485,0.8003,0.82839,0.76288,0.94164,0.80145,0.79527,0.82098,0.818,0.7709,0.86215,0.74972,0.78514,0.78069,0.91416,0.95953,0.76467,0.78593,0.78424,0.76093,0.77793,0.77935,0.80003,0.91834,0.80515,0.9088,0.79847,0.73895,0.82004,0.79619,0.73579,0.8263,0.80621,0.75881,0.76284,0.75338,0.77402,0.777,0.76199,0.77126,0.76856,0.76252,0.76087,0.77285,0.81878,0.91268,0.86106,0.94313,0.92022,0.85243,0.94555,0.77931,0.76001,0.75976,0.89023,0.87308,0.79568,0.93611,0.91071,0.91978,0.93368
42,0.97031,0.97842,0.99479,0.64272,0.63775,0.99191,0.6496,0.7933,0.78809,0.79214,0.62311,0.61908,0.61622,0.62046,0.6331,0.63553,0.63602,0.78294,0.62933,0.77642,0.95176,0.77675,0.65789,0.66743,0.77901,0.78023,0.70733,0.7217,0.68176,0.6735,0.99825,0.63448,0.77711,0.80689,0.78174,0.79366,0.77963,0.77482,0.77775,0.77387,0.65429,0.77386,1.0,0.77888,0.69096,0.68229,0.70247,0.71369,0.63992,0.64659,0.64974,0.63973,0.7857,0.80471,0.80673,0.64066,0.63651,0.77882,0.78198,0.80531,0.79267,0.78925,0.69548,0.67809,0.73101,0.63016,0.63504,0.63771,0.77806,0.63501,0.68635,0.77974,0.69196,0.64462,0.64709,0.95515,0.77727,0.7883,0.78507,0.78087,0.79505,0.76085,0.79095,0.76484,0.76725,0.79015,0.95881,0.78947,0.74961,0.74763,0.78721,0.77765,0.78195,0.75586,0.76317,0.64303,0.63873,0.76369,0.7811,0.79269,0.7756,0.79173,0.76835,0.66332,0.69684,0.98038,0.9827,0.77904,0.78331,0.77307,0.80352,0.78153,0.80534,0.77832,0.77708,0.80786,0.71047,0.64497,0.69999,0.67927,0.67934,0.71263,0.68759,0.63861,0.79235,0.65257,0.64393,0.64668,0.78609,0.78816,0.674,0.79033,0.6645,0.66605,0.66548,0.80167,0.70802,0.7471,0.71082,0.74428,0.65,0.6481,0.65654,0.80525,0.64062,0.6493,0.79631,0.65011,0.66776,0.66142,0.98515,0.64019,0.6439,0.64098,0.64288,0.6445,0.64106,0.96796,0.7598,0.76636,0.77809,0.71575,0.68721,0.68791,0.73212,0.98165,0.63905,0.63996,0.76142,0.76039,0.80493,0.70185,0.70247,0.70621,0.71522
43,0.77383,0.77861,0.77715,0.70614,0.69995,0.76832,0.71506,0.80838,0.80691,0.81005,0.74784,0.67752,0.66862,0.67789,0.69653,0.69764,0.69915,0.79777,0.6783,0.81988,0.77715,0.79769,0.74931,0.81417,0.84227,0.8346,0.76635,0.78148,0.73585,0.85728,0.77959,0.71951,0.83263,0.81344,0.82704,0.82595,0.83111,0.8278,0.82949,0.82592,0.72722,0.82282,0.77888,1.0,0.91085,0.89263,0.778,0.78429,0.70954,0.71865,0.71756,0.71034,0.829,0.81625,0.81339,0.7051,0.74569,0.83056,0.82913,0.81529,0.79689,0.82759,0.75551,0.84219,0.79991,0.69975,0.6937,0.69746,0.79347,0.69599,0.74598,0.79616,0.75693,0.71804,0.81201,0.77415,0.79179,0.82268,0.82824,0.82178,0.83226,0.83763,0.82879,0.87905,0.88732,0.82361,0.77824,0.81917,0.80605,0.80593,0.80498,0.82164,0.83406,0.81784,0.81322,0.70716,0.70678,0.81235,0.83014,0.81949,0.82854,0.7966,0.82764,0.73057,0.77215,0.77674,0.77667,0.83221,0.83065,0.82696,0.81458,0.83097,0.81365,0.82907,0.80516,0.81309,0.77426,0.70687,0.76063,0.74775,0.74016,0.77465,0.76025,0.70547,0.81919,0.7167,0.7099,0.71725,0.82778,0.83339,0.73703,0.79594,0.73256,0.72686,0.72526,0.79429,0.78579,0.82185,0.81669,0.81865,0.72734,0.69879,0.73638,0.80269,0.73028,0.72281,0.80219,0.72575,0.73692,0.71854,0.77839,0.73756,0.70839,0.71113,0.70846,0.6985,0.70695,0.7827,0.82205,0.82472,0.81473,0.76808,0.74229,0.76528,0.80813,0.78087,0.70412,0.70376,0.81911,0.82042,0.81571,0.75499,0.75483,0.77642,0.79354
44,0.68117,0.69507,0.68985,0.80806,0.80153,0.68376,0.80912,0.71762,0.73112,0.70951,0.85567,0.78207,0.77124,0.78213,0.79321,0.79666,0.80662,0.69954,0.79499,0.73078,0.691,0.71768,0.84009,0.89892,0.80383,0.79668,0.81714,0.82304,0.81241,0.92419,0.6923,0.8285,0.77782,0.71641,0.78028,0.76236,0.77574,0.78014,0.77648,0.79099,0.82233,0.80155,0.69096,0.91085,1.0,0.99272,0.83502,0.83342,0.81097,0.81134,0.81298,0.81,0.75842,0.71952,0.71679,0.80831,0.85313,0.77613,0.77122,0.72003,0.70852,0.7637,0.83478,0.9411,0.82744,0.79509,0.79607,0.79884,0.71891,0.80401,0.81876,0.73058,0.81863,0.81601,0.92212,0.68324,0.69816,0.74622,0.75844,0.78193,0.76594,0.80687,0.77088,0.84358,0.85956,0.74451,0.69304,0.75238,0.80479,0.80268,0.72999,0.75266,0.7803,0.80026,0.79023,0.8075,0.80719,0.79597,0.77467,0.72355,0.77837,0.70869,0.80835,0.81873,0.83429,0.68908,0.68826,0.77491,0.77054,0.78653,0.71858,0.77603,0.71841,0.7827,0.69929,0.71761,0.81697,0.80656,0.83612,0.82792,0.83039,0.83154,0.83097,0.80628,0.7487,0.81254,0.8103,0.81569,0.75406,0.7701,0.82138,0.69776,0.81395,0.81685,0.81287,0.6945,0.84043,0.80916,0.86551,0.80824,0.8167,0.80139,0.82032,0.72019,0.83189,0.80747,0.73443,0.80091,0.81431,0.81806,0.69443,0.8469,0.81018,0.81474,0.80784,0.79721,0.80722,0.69621,0.80026,0.79807,0.73948,0.82867,0.82456,0.83453,0.83314,0.69634,0.80389,0.80471,0.79403,0.79677,0.72484,0.82696,0.8166,0.84439,0.84005
45,0.67205,0.68561,0.68118,0.81246,0.80832,0.67495,0.81227,0.709,0.72299,0.69977,0.86567,0.78639,0.77821,0.78596,0.79713,0.79852,0.80879,0.69342,0.79793,0.72744,0.68298,0.71478,0.8491,0.90717,0.79861,0.79688,0.81759,0.82876,0.8131,0.91157,0.68254,0.84014,0.7732,0.7066,0.77222,0.75545,0.771,0.77597,0.77116,0.78368,0.82931,0.79897,0.68229,0.89263,0.99272,1.0,0.83811,0.83502,0.81525,0.81061,0.81913,0.81723,0.75418,0.70901,0.70678,0.81124,0.87254,0.77029,0.76604,0.709,0.70342,0.75896,0.84125,0.94546,0.82752,0.80651,0.79966,0.80682,0.71076,0.81785,0.82112,0.72484,0.81998,0.82088,0.93288,0.67518,0.69045,0.74459,0.75233,0.77345,0.76481,0.80204,0.77092,0.83267,0.84994,0.73912,0.68365,0.74596,0.80424,0.79862,0.72213,0.73797,0.77584,0.79661,0.78275,0.81302,0.81235,0.79159,0.76961,0.71039,0.7745,0.69983,0.80722,0.83117,0.83826,0.67992,0.67881,0.77128,0.76504,0.78165,0.70761,0.76788,0.70744,0.77555,0.69181,0.70752,0.81856,0.81372,0.84271,0.83379,0.83475,0.83159,0.83529,0.81202,0.74504,0.81003,0.81536,0.81941,0.74782,0.76418,0.82132,0.68585,0.82411,0.81379,0.81487,0.68485,0.83822,0.80632,0.85543,0.80542,0.82134,0.80208,0.82375,0.71053,0.83178,0.81108,0.71965,0.80509,0.80719,0.81883,0.68545,0.86022,0.81323,0.81945,0.81229,0.81001,0.81052,0.68775,0.79314,0.79831,0.73545,0.83349,0.83532,0.83743,0.83661,0.68771,0.80951,0.81103,0.78892,0.79401,0.71271,0.83487,0.82482,0.84847,0.84486
46,0.69107,0.70461,0.69999,0.89727,0.85278,0.69345,0.87695,0.71552,0.73051,0.70342,0.79313,0.79322,0.82605,0.81527,0.81097,0.8112,0.79209,0.7104,0.8401,0.77891,0.70381,0.7371,0.83269,0.80668,0.79904,0.83487,0.89202,0.89633,0.88309,0.81063,0.70273,0.85173,0.91151,0.72159,0.92202,0.794,0.92612,0.92585,0.92595,0.92692,0.92815,0.84774,0.70247,0.778,0.83502,0.83811,1.0,0.98277,0.89068,0.8737,0.89197,0.88952,0.81926,0.72488,0.72173,0.88633,0.83146,0.91721,0.90371,0.71816,0.71412,0.79431,0.87872,0.83501,0.98954,0.87102,0.79783,0.84825,0.73479,0.85336,0.91691,0.74836,0.91626,0.95952,0.81896,0.69349,0.71922,0.80641,0.76735,0.85778,0.80903,0.79242,0.81928,0.78347,0.79499,0.79258,0.70858,0.79112,0.90316,0.94782,0.73296,0.82845,0.82553,0.92615,0.92588,0.88005,0.87635,0.88375,0.92035,0.71262,0.91092,0.71338,0.84534,0.92434,0.99662,0.69863,0.69789,0.91379,0.90723,0.88726,0.72753,0.92315,0.72057,0.9349,0.79613,0.72555,0.91822,0.88385,0.8822,0.94378,0.92317,0.9183,0.97525,0.88395,0.85166,0.83712,0.88575,0.89017,0.87396,0.79846,0.84097,0.71356,0.93166,0.85957,0.91776,0.71317,0.81558,0.89233,0.81486,0.87827,0.93917,0.81595,0.92256,0.74084,0.79347,0.84586,0.75137,0.8243,0.82823,0.8128,0.70458,0.84136,0.8798,0.90955,0.86309,0.8937,0.88522,0.70923,0.79366,0.8815,0.75215,0.8731,0.88488,0.97672,0.88305,0.71144,0.87516,0.88379,0.90423,0.93459,0.72265,0.87614,0.8689,0.87394,0.89282
47,0.70115,0.71485,0.71093,0.87123,0.83336,0.70446,0.85689,0.72261,0.74002,0.71292,0.78432,0.78803,0.8302,0.81772,0.80973,0.80954,0.78941,0.71827,0.84491,0.77466,0.71314,0.74699,0.82206,0.80593,0.80302,0.83163,0.88639,0.88686,0.89603,0.80331,0.71399,0.83289,0.89073,0.72942,0.9042,0.79386,0.90479,0.90183,0.90464,0.90958,0.89788,0.84355,0.71369,0.78429,0.83342,0.83502,0.98277,1.0,0.85887,0.84482,0.8595,0.85607,0.81302,0.73093,0.72897,0.86225,0.82179,0.90431,0.89701,0.73395,0.72428,0.79712,0.8615,0.83263,0.98555,0.84537,0.79646,0.82543,0.74078,0.83102,0.90363,0.75509,0.90056,0.94376,0.81303,0.70436,0.72421,0.80209,0.77124,0.88236,0.80928,0.80254,0.81822,0.78982,0.80167,0.79757,0.71885,0.79668,0.88678,0.93504,0.74495,0.82226,0.82483,0.91947,0.91078,0.84986,0.84659,0.88394,0.90225,0.72562,0.88587,0.72502,0.84365,0.95017,0.99102,0.70897,0.70824,0.89205,0.89278,0.87215,0.73483,0.90359,0.72813,0.91452,0.82684,0.73238,0.90558,0.85483,0.86655,0.96884,0.95143,0.95141,0.9871,0.85374,0.84985,0.84301,0.85447,0.8609,0.85441,0.80065,0.84805,0.72537,0.95229,0.87317,0.93437,0.72537,0.8126,0.87731,0.81222,0.86434,0.90528,0.81734,0.88987,0.75108,0.78732,0.83332,0.76288,0.81823,0.82412,0.81326,0.71464,0.83164,0.85115,0.8785,0.83706,0.87493,0.85942,0.7192,0.79389,0.87521,0.7713,0.85974,0.86334,0.9451,0.87222,0.72129,0.84734,0.86154,0.89021,0.9125,0.7394,0.85927,0.85178,0.86053,0.87893
48,0.63023,0.64355,0.63892,0.97115,0.91074,0.63522,0.94959,0.64295,0.65691,0.63314,0.82212,0.82004,0.83548,0.8432,0.82274,0.82405,0.83239,0.63978,0.8448,0.67522,0.64278,0.68175,0.82132,0.81007,0.72843,0.7507,0.81948,0.82476,0.82236,0.80498,0.64071,0.86381,0.82485,0.65716,0.81024,0.71703,0.8322,0.85062,0.83272,0.81909,0.94271,0.76774,0.63992,0.70954,0.81097,0.81525,0.89068,0.85887,1.0,0.92699,0.97612,0.99244,0.74086,0.66338,0.65743,0.98519,0.83603,0.83237,0.81462,0.65882,0.64183,0.71355,0.85121,0.81817,0.85441,0.94767,0.83168,0.87703,0.68382,0.8715,0.86967,0.68292,0.87091,0.92774,0.8237,0.63316,0.66356,0.72342,0.69804,0.73714,0.72165,0.72804,0.73049,0.72107,0.7315,0.71192,0.64563,0.70935,0.8531,0.88537,0.66544,0.75843,0.73496,0.803,0.83394,0.9855,0.99417,0.80888,0.82472,0.6511,0.84202,0.64369,0.76066,0.87225,0.88864,0.63776,0.63692,0.82708,0.81555,0.81258,0.66501,0.8366,0.65822,0.83939,0.65449,0.66056,0.88684,0.97495,0.84761,0.86858,0.85708,0.82223,0.88555,0.98868,0.76649,0.85209,0.97238,0.99479,0.80155,0.71235,0.83504,0.64575,0.87953,0.85305,0.87636,0.64368,0.79122,0.82187,0.79474,0.80886,0.92418,0.83857,0.91238,0.67616,0.81952,0.86529,0.68849,0.81797,0.81098,0.8263,0.64311,0.84167,0.99147,0.99247,0.97909,0.9535,0.98995,0.64621,0.74498,0.79492,0.68608,0.83547,0.8683,0.91383,0.82053,0.64852,0.98985,0.96908,0.84426,0.88256,0.6628,0.85279,0.85582,0.83252,0.83851
49,0.63762,0.65047,0.64576,0.88654,0.84716,0.64019,0.93437,0.65267,0.67274,0.63899,0.82285,0.81289,0.82598,0.82278,0.8183,0.81816,0.81884,0.65535,0.83062,0.71147,0.64675,0.68775,0.84576,0.81382,0.77333,0.79533,0.82735,0.83985,0.81769,0.8021,0.64672,0.92138,0.8199,0.66748,0.79939,0.74899,0.81514,0.83155,0.81156,0.82043,0.95037,0.80634,0.64659,0.71865,0.81134,0.81061,0.8737,0.84482,0.92699,1.0,0.96425,0.94217,0.78488,0.67137,0.66853,0.90041,0.8528,0.79552,0.77746,0.66639,0.65187,0.73883,0.89139,0.82693,0.84036,0.95248,0.82842,0.87778,0.6943,0.91001,0.87006,0.69441,0.87382,0.88967,0.8321,0.63936,0.67482,0.76763,0.75239,0.7369,0.74441,0.75318,0.75687,0.73541,0.74697,0.71796,0.64968,0.72065,0.89801,0.83351,0.67508,0.76294,0.76501,0.81204,0.80639,0.90114,0.92515,0.78575,0.80248,0.66617,0.83449,0.65427,0.78977,0.84879,0.86716,0.64469,0.6438,0.81968,0.79446,0.83926,0.67168,0.81082,0.66809,0.81631,0.65954,0.67315,0.84337,0.89044,0.88647,0.8479,0.84105,0.81838,0.85752,0.94602,0.74894,0.83694,0.96546,0.93723,0.80754,0.73944,0.82681,0.66078,0.85451,0.83577,0.85005,0.65985,0.79726,0.85277,0.80167,0.84049,0.9055,0.8261,0.92045,0.68035,0.82209,0.91012,0.70395,0.82369,0.81393,0.82844,0.64983,0.88919,0.90643,0.92093,0.94803,0.9122,0.9176,0.65132,0.75604,0.82919,0.72501,0.8781,0.91077,0.90723,0.88142,0.65241,0.91862,0.93165,0.86748,0.85529,0.6717,0.90053,0.90919,0.89421,0.891
