,Elo_0,Elo_1,Elo_2,Elo_3,Elo_4,avg_refine_0,avg_refine_1,avg_refine_2,avg_refine_3,avg_refine_4,default_af_v1_0,default_af_v1_1,default_af_v1_2,default_af_v1_3,default_af_v1_4,default_af_v1_5,default_af_v1_6,default_af_v1_7,default_af_v1_8,default_af_v1_9,default_comp_v1_0,default_comp_v1_1,default_comp_v1_2,default_comp_v1_3,default_comp_v1_4,default_comp_v1_5,default_comp_v1_6,default_comp_v1_7,default_comp_v1_8,default_comp_v1_9,default_comp_v2_0,default_comp_v2_1,default_comp_v2_2,default_comp_v2_3,default_comp_v2_4,default_comp_v2_5,default_comp_v2_6,default_comp_v2_7,default_comp_v2_8,default_comp_v2_9,default_img_v2_0,default_img_v2_1,default_img_v2_2,default_img_v2_3,default_img_v2_4,default_img_v2_5,default_img_v2_6,default_img_v2_7,default_img_v2_8,default_img_v2_9,default_multimer_v1_0,default_multimer_v1_1,default_multimer_v1_2,default_multimer_v1_3,default_multimer_v1_4,default_multimer_v1_5,default_multimer_v1_6,default_multimer_v1_7,default_multimer_v1_8,default_multimer_v1_9,default_multimer_v2_0,default_multimer_v2_1,default_multimer_v2_2,default_multimer_v2_3,default_multimer_v2_4,default_multimer_v2_5,default_multimer_v2_6,default_multimer_v2_7,default_multimer_v2_8,default_multimer_v2_9,default_pdb70_v1_0,default_pdb70_v1_1,default_pdb70_v1_2,default_pdb70_v1_3,default_pdb70_v1_4,default_pdb70_v1_5,default_pdb70_v1_6,default_pdb70_v1_7,default_pdb70_v1_8,default_pdb70_v1_9,default_pdb70_v2_0,default_pdb70_v2_1,default_pdb70_v2_2,default_pdb70_v2_3,default_pdb70_v2_4,default_pdb70_v2_5,default_pdb70_v2_6,default_pdb70_v2_7,default_pdb70_v2_8,default_pdb70_v2_9,default_pdb_v1_0,default_pdb_v1_1,default_pdb_v1_2,default_pdb_v1_3,default_pdb_v1_4,default_pdb_v1_5,default_pdb_v1_6,default_pdb_v1_7,default_pdb_v1_8,default_pdb_v1_9,default_pdb_v2_0,default_pdb_v2_1,default_pdb_v2_2,default_pdb_v2_3,default_pdb_v2_4,default_pdb_v2_5,default_pdb_v2_6,default_pdb_v2_7,default_pdb_v2_8,default_pdb_v2_9,default_struct_v1_0,default_struct_v1_1,default_struct_v1_2,default_struct_v1_3,default_struct_v1_4,default_struct_v1_5,default_struct_v1_6,default_struct_v1_7,default_struct_v1_8,default_struct_v1_9,default_uniclust_v1_0,default_uniclust_v1_1,default_uniclust_v1_2,default_uniclust_v1_3,default_uniclust_v1_4,default_uniclust_v1_5,default_uniclust_v1_6,default_uniclust_v1_7,default_uniclust_v1_8,default_uniclust_v1_9,default_uniclust_v2_0,default_uniclust_v2_1,default_uniclust_v2_2,default_uniclust_v2_3,default_uniclust_v2_4,default_uniclust_v2_5,default_uniclust_v2_6,default_uniclust_v2_7,default_uniclust_v2_8,default_uniclust_v2_9,default_uniref30_22_0,default_uniref30_22_1,default_uniref30_22_2,default_uniref30_22_3,default_uniref30_22_4,default_uniref30_22_5,default_uniref30_22_6,default_uniref30_22_7,default_uniref30_22_8,default_uniref30_22_9,img_multimer_v2_0,img_multimer_v2_1,img_multimer_v2_2,img_multimer_v2_3,img_multimer_v2_4,img_multimer_v2_5,img_multimer_v2_6,img_multimer_v2_7,img_multimer_v2_8,img_multimer_v2_9,iter_1_old_v1_0,iter_1_old_v1_1,iter_1_old_v1_2,iter_1_old_v1_3,iter_1_old_v1_4,iter_1_old_v1_5,iter_1_old_v1_6,iter_1_old_v1_7,iter_1_old_v1_8,iter_1_old_v1_9,iter_1_old_v2_0,iter_1_old_v2_1,iter_1_old_v2_2,iter_1_old_v2_3,iter_1_old_v2_4,iter_1_old_v2_5,iter_1_old_v2_6,iter_1_old_v2_7,iter_1_old_v2_8,iter_1_old_v2_9,iter_1_v1_0,iter_1_v1_1,iter_1_v1_2,iter_1_v1_3,iter_1_v1_4,iter_1_v1_5,iter_1_v1_6,iter_1_v1_7,iter_1_v1_8,iter_1_v1_9,iter_1_v2_0,iter_1_v2_1,iter_1_v2_2,iter_1_v2_3,iter_1_v2_4,iter_1_v2_5,iter_1_v2_6,iter_1_v2_7,iter_1_v2_8,iter_1_v2_9,iter_2_old_v2_0,iter_2_old_v2_1,iter_2_old_v2_2,iter_2_old_v2_3,iter_2_old_v2_4,iter_2_old_v2_5,iter_2_old_v2_6,iter_2_old_v2_7,iter_2_old_v2_8,iter_2_old_v2_9,lewis_0,lewis_1,lewis_2,lewis_3,lewis_4
41,0.55237,0.79875,0.47916,0.54861,0.49545,0.83137,0.84401,0.83743,0.83188,0.83039,0.65693,0.64621,0.64319,0.4961,0.48212,0.49206,0.4925,0.49337,0.44137,0.46282,0.82511,0.92427,0.84537,0.88149,0.53626,0.92473,0.79515,0.52347,0.50251,0.39999,0.83032,0.93928,0.89832,0.83579,0.84377,0.79077,0.74138,0.53377,0.42088,0.42683,0.82128,1.0,0.93252,0.82676,0.82124,0.8255,0.89279,0.78396,0.71233,0.5008,0.86289,0.71145,0.663,0.51847,0.38179,0.47803,0.36599,0.441,0.28942,0.3764,0.88483,0.88549,0.52607,0.49413,0.4845,0.45247,0.5007,0.48237,0.44655,0.36726,0.82285,0.87531,0.8044,0.54905,0.52711,0.58029,0.44921,0.76385,0.51459,0.46115,0.84227,0.84717,0.81861,0.80719,0.85458,0.55163,0.53792,0.64825,0.51818,0.35933,0.8293,0.80043,0.79628,0.74335,0.85265,0.79376,0.80263,0.53062,0.53292,0.56377,0.85273,0.8223,0.82112,0.9262,0.84318,0.82722,0.84042,0.84494,0.80468,0.48138,0.80315,0.78569,0.8363,0.78663,0.81595,0.78027,0.83629,0.80878,0.75497,0.73362,0.76164,0.49395,0.54027,0.48093,0.49585,0.47377,0.5038,0.45084,0.47967,0.45756,0.6647,0.67406,0.55588,0.47934,0.4418,0.43318,0.45833,0.4662,0.36223,0.37962,0.70395,0.68045,0.69305,0.45487,0.49803,0.49499,0.4692,0.50223,0.46124,0.48319,0.83697,0.76343,0.76671,0.47672,0.48457,0.46491,0.39917,0.41072,0.37457,0.39535,0.77068,0.76402,0.76697,0.8424,0.77161,0.83735,0.77222,0.77459,0.77042,0.77273,0.83609,0.84018,0.82788,0.82616,0.8704,0.83182,0.84173,0.83752,0.8512,0.71312,0.77214,0.75814,0.75738,0.75659,0.70695,0.75361,0.76579,0.7672,0.76226,0.75183,0.80712,0.83643,0.79779,0.8346,0.82431,0.83445,0.82456,0.83594,0.82728,0.76298,0.82057,0.8174,0.83706,0.83197,0.84713,0.8388,0.82378,0.83087,0.84025,0.75928,0.83305,0.74299,0.84995,0.84473,0.76153
42,0.5483,0.79843,0.47689,0.5497,0.50271,0.8365,0.83922,0.82746,0.81493,0.83971,0.67805,0.66546,0.66181,0.50326,0.48735,0.49251,0.49496,0.48725,0.44363,0.46683,0.82126,0.90861,0.85775,0.8963,0.52733,0.92445,0.80324,0.5322,0.52247,0.39556,0.83162,0.91056,0.90358,0.85842,0.84534,0.80699,0.75553,0.5267,0.42188,0.4356,0.82077,0.93252,1.0,0.85365,0.82664,0.84082,0.87335,0.81553,0.70337,0.50875,0.85274,0.72864,0.65902,0.5298,0.38154,0.47808,0.35346,0.45381,0.28016,0.38194,0.88109,0.86206,0.53935,0.50637,0.47669,0.45393,0.51545,0.49313,0.44738,0.37531,0.81553,0.89826,0.82721,0.55424,0.51794,0.60148,0.46758,0.78155,0.52416,0.46176,0.87265,0.85889,0.81271,0.81642,0.8742,0.54529,0.5407,0.65951,0.5442,0.3627,0.83567,0.81368,0.81583,0.75686,0.84243,0.8123,0.82199,0.51926,0.5369,0.56694,0.86384,0.84525,0.81896,0.94947,0.86799,0.84873,0.8396,0.85671,0.83721,0.49565,0.80846,0.79112,0.84136,0.79257,0.83468,0.7936,0.84244,0.82181,0.75894,0.75038,0.77687,0.49008,0.55053,0.49429,0.50093,0.48364,0.50218,0.45161,0.49208,0.46282,0.67165,0.69038,0.56776,0.48903,0.45209,0.43685,0.45647,0.47203,0.36485,0.37556,0.71437,0.68773,0.70407,0.45454,0.50354,0.49857,0.47124,0.49838,0.46062,0.48883,0.84627,0.77493,0.78171,0.47848,0.4841,0.46908,0.40508,0.41235,0.37736,0.40091,0.77129,0.77324,0.765,0.85175,0.77853,0.84736,0.7908,0.77488,0.78222,0.78866,0.81942,0.84324,0.83705,0.82091,0.84963,0.83049,0.84791,0.84076,0.86037,0.7122,0.79274,0.77728,0.77562,0.77133,0.71883,0.76892,0.78636,0.78709,0.77806,0.76897,0.809,0.83822,0.79919,0.8346,0.82493,0.83609,0.83302,0.83447,0.84032,0.77013,0.82377,0.82695,0.84131,0.84042,0.84669,0.84108,0.8339,0.83314,0.84649,0.76857,0.82667,0.75207,0.86329,0.86504,0.77302
43,0.55196,0.74048,0.46737,0.51865,0.49779,0.83327,0.81946,0.82531,0.81483,0.88017,0.62541,0.60668,0.60376,0.48,0.45108,0.47241,0.46807,0.46336,0.4142,0.43251,0.81394,0.83673,0.85747,0.86872,0.48777,0.85832,0.82107,0.49516,0.52546,0.4063,0.80757,0.82114,0.86375,0.87555,0.88428,0.81691,0.72391,0.47977,0.43465,0.4529,0.82799,0.82676,0.85365,1.0,0.83175,0.87418,0.81701,0.85453,0.62179,0.51529,0.82337,0.7627,0.61848,0.57633,0.41392,0.46717,0.35034,0.4388,0.26457,0.38438,0.8257,0.78585,0.51359,0.53922,0.47632,0.46625,0.51502,0.47952,0.43283,0.39296,0.81282,0.89742,0.82866,0.52061,0.48466,0.59462,0.47869,0.75173,0.53895,0.47218,0.8967,0.86886,0.75433,0.84535,0.84052,0.5191,0.48808,0.68702,0.54093,0.38398,0.82887,0.82616,0.86793,0.71205,0.78555,0.85851,0.89263,0.47513,0.49051,0.52685,0.83404,0.83106,0.81919,0.86008,0.85815,0.87593,0.87325,0.88846,0.86808,0.52839,0.81923,0.8235,0.83255,0.83419,0.84741,0.83386,0.8938,0.8789,0.82272,0.78009,0.71286,0.46215,0.5328,0.46582,0.47102,0.47453,0.48857,0.42026,0.44886,0.44818,0.69698,0.67614,0.54214,0.47764,0.44161,0.4153,0.429,0.45667,0.35302,0.37712,0.72283,0.69579,0.70107,0.43364,0.47563,0.46309,0.44901,0.47065,0.43543,0.47371,0.80568,0.72275,0.72873,0.46197,0.46678,0.43457,0.3989,0.39016,0.37833,0.39567,0.80616,0.83135,0.80082,0.87032,0.82971,0.87414,0.83205,0.8183,0.83312,0.82733,0.81143,0.81235,0.82368,0.81309,0.84539,0.85336,0.84654,0.86576,0.85897,0.67454,0.82637,0.81371,0.81361,0.81738,0.77262,0.80181,0.8188,0.82029,0.81023,0.81232,0.82716,0.82246,0.81961,0.82995,0.82608,0.83341,0.8449,0.85298,0.85855,0.80589,0.82732,0.81755,0.8492,0.84722,0.87785,0.86938,0.87449,0.84753,0.85685,0.76046,0.82645,0.72771,0.86567,0.85926,0.77127
44,0.52946,0.73953,0.44907,0.50208,0.50426,0.86774,0.84301,0.84183,0.90335,0.82096,0.62516,0.61399,0.6124,0.46981,0.46876,0.47702,0.46848,0.46826,0.41397,0.43687,0.8933,0.8422,0.87377,0.83783,0.49375,0.83732,0.88395,0.48651,0.50134,0.39058,0.92641,0.80799,0.84199,0.86813,0.83204,0.91042,0.68969,0.48502,0.43892,0.41307,0.90161,0.82124,0.82664,0.83175,1.0,0.8482,0.79173,0.81522,0.61263,0.50536,0.80041,0.76297,0.59593,0.53536,0.40668,0.49002,0.34596,0.40804,0.27998,0.37308,0.80604,0.79155,0.4993,0.499,0.49285,0.44815,0.46373,0.48002,0.43919,0.36454,0.89082,0.84512,0.85332,0.49104,0.46979,0.56035,0.42601,0.78814,0.50364,0.47641,0.83557,0.8718,0.7488,0.86435,0.85503,0.51421,0.49275,0.67652,0.51588,0.37943,0.92433,0.87325,0.83256,0.68874,0.75622,0.82411,0.80192,0.4836,0.49589,0.51116,0.86539,0.84088,0.93406,0.82383,0.84433,0.8528,0.84631,0.81806,0.81965,0.49543,0.86571,0.84101,0.92792,0.87204,0.92006,0.86475,0.86013,0.88505,0.83023,0.82748,0.71717,0.47643,0.5485,0.45178,0.48311,0.49123,0.45776,0.4101,0.43942,0.45881,0.71672,0.65468,0.54882,0.47151,0.42746,0.43232,0.42254,0.44441,0.3432,0.37574,0.72795,0.70574,0.71441,0.42741,0.47059,0.46646,0.44217,0.46275,0.44439,0.4768,0.77375,0.73827,0.75796,0.46877,0.45816,0.45841,0.40544,0.40812,0.35398,0.39606,0.81526,0.81996,0.8115,0.83814,0.8277,0.84195,0.83322,0.81938,0.82865,0.81855,0.89974,0.87204,0.90812,0.88709,0.86578,0.87294,0.89179,0.83538,0.87695,0.74199,0.78982,0.81765,0.82731,0.83767,0.77718,0.8087,0.81462,0.7931,0.8249,0.82967,0.86992,0.86692,0.8555,0.93321,0.8848,0.88202,0.86367,0.88829,0.86409,0.80252,0.87598,0.87463,0.89231,0.89552,0.84057,0.88812,0.84395,0.88122,0.88171,0.7807,0.85788,0.74031,0.81706,0.79367,0.78508
45,0.54597,0.79615,0.46446,0.51899,0.50223,0.85321,0.83992,0.83705,0.83349,0.85699,0.65043,0.64056,0.63643,0.49154,0.48265,0.49621,0.49337,0.49426,0.43975,0.45782,0.83365,0.85639,0.89262,0.86525,0.5183,0.86571,0.83337,0.51351,0.52095,0.38911,0.83866,0.83616,0.85899,0.88056,0.90843,0.83349,0.70514,0.49774,0.43322,0.40821,0.85737,0.8255,0.84082,0.87418,0.8482,1.0,0.82752,0.83282,0.64283,0.51569,0.83259,0.74929,0.60918,0.5497,0.37236,0.5072,0.37602,0.41061,0.26925,0.36841,0.81476,0.80147,0.50631,0.51477,0.47845,0.44838,0.49209,0.47862,0.43671,0.37259,0.83509,0.84439,0.90258,0.52299,0.4918,0.58179,0.42759,0.81449,0.51599,0.48003,0.89431,0.93667,0.79088,0.89312,0.92355,0.53619,0.49691,0.68372,0.53601,0.37852,0.83105,0.84297,0.83415,0.71945,0.78413,0.8899,0.8381,0.49509,0.51047,0.5382,0.88871,0.91038,0.83403,0.83826,0.92769,0.94154,0.90025,0.8664,0.85124,0.52225,0.8224,0.83974,0.87195,0.82104,0.86466,0.8184,0.87904,0.90049,0.81566,0.8053,0.76944,0.45895,0.53967,0.47226,0.49626,0.48116,0.48212,0.416,0.46087,0.44951,0.71056,0.68805,0.55782,0.4798,0.43518,0.44614,0.42279,0.45052,0.34917,0.37501,0.72409,0.70378,0.71281,0.4578,0.51218,0.50008,0.4736,0.47063,0.43927,0.47282,0.82354,0.7886,0.82432,0.45805,0.46389,0.44577,0.40488,0.40713,0.35562,0.39079,0.80474,0.82178,0.79363,0.86396,0.82845,0.87546,0.82911,0.81512,0.83093,0.82424,0.83855,0.84747,0.85456,0.82151,0.85127,0.88169,0.88165,0.86756,0.86075,0.72295,0.82649,0.81759,0.81912,0.82734,0.77069,0.80706,0.82506,0.81835,0.81742,0.82141,0.87767,0.85366,0.81993,0.84901,0.87216,0.8411,0.89971,0.8591,0.91863,0.78785,0.84847,0.84272,0.88602,0.87907,0.85677,0.87416,0.84398,0.86712,0.89459,0.78985,0.85692,0.7361,0.86449,0.83211,0.75898
46,0.58501,0.79475,0.4964,0.54577,0.48617,0.78449,0.78587,0.78382,0.77387,0.82527,0.71188,0.6827,0.68057,0.51364,0.49358,0.5068,0.50104,0.49079,0.44374,0.47199,0.77546,0.85714,0.81567,0.91304,0.54567,0.88415,0.80379,0.56087,0.50118,0.40682,0.78721,0.92901,0.87877,0.80669,0.84846,0.8003,0.80667,0.55178,0.42604,0.4615,0.78738,0.89279,0.87335,0.81701,0.79173,0.82633,1.0,0.82264,0.70746,0.50908,0.84693,0.72554,0.73896,0.54785,0.41785,0.48516,0.3702,0.45408,0.29219,0.40244,0.93117,0.87481,0.5401,0.51978,0.50785,0.4748,0.55645,0.51914,0.45861,0.38079,0.7695,0.84472,0.79623,0.56981,0.5457,0.61407,0.46858,0.76955,0.50784,0.45941,0.82477,0.82077,0.79748,0.81813,0.82681,0.56166,0.53379,0.69763,0.51539,0.36863,0.79589,0.79251,0.8074,0.76143,0.89291,0.82933,0.8152,0.54827,0.55353,0.58606,0.80869,0.80175,0.77662,0.86926,0.85383,0.82589,0.84624,0.85423,0.84906,0.47942,0.76556,0.78971,0.79488,0.76713,0.81168,0.77412,0.82775,0.80676,0.78654,0.76782,0.76602,0.46598,0.52064,0.46934,0.48789,0.46243,0.48249,0.42582,0.46619,0.45904,0.65147,0.65342,0.56595,0.4769,0.4226,0.42936,0.43572,0.4503,0.35519,0.3659,0.68116,0.66493,0.67615,0.4419,0.4911,0.50081,0.4606,0.48255,0.44678,0.48054,0.83456,0.75699,0.76181,0.46526,0.48292,0.45265,0.39588,0.43261,0.36825,0.39923,0.74762,0.77026,0.74132,0.83466,0.76868,0.8314,0.77005,0.76328,0.76728,0.766,0.77421,0.77918,0.77907,0.76471,0.81708,0.8107,0.79939,0.81254,0.81535,0.66291,0.76275,0.7559,0.7519,0.76134,0.71864,0.7386,0.7598,0.75705,0.75056,0.75735,0.77186,0.78461,0.75584,0.79055,0.78494,0.79918,0.8061,0.82531,0.81231,0.78078,0.76744,0.76738,0.79461,0.78805,0.83453,0.80961,0.79085,0.79701,0.81064,0.74632,0.77874,0.72832,0.83067,0.83135,0.74501
47,0.57248,0.74012,0.50719,0.51707,0.50151,0.79072,0.79791,0.79149,0.77433,0.82755,0.68546,0.65926,0.65658,0.51363,0.46564,0.48937,0.48218,0.47451,0.42271,0.44333,0.78454,0.79284,0.81856,0.84695,0.49197,0.82422,0.82968,0.50722,0.52648,0.40254,0.78495,0.80671,0.80993,0.83231,0.82923,0.81713,0.75523,0.49604,0.43773,0.48572,0.79056,0.78396,0.81553,0.85453,0.81522,0.83282,0.82264,1.0,0.65094,0.52881,0.79742,0.77113,0.64342,0.59513,0.43199,0.47991,0.34156,0.46657,0.28159,0.39313,0.82079,0.78557,0.52422,0.56601,0.48862,0.47212,0.52439,0.50414,0.44054,0.39763,0.78055,0.83536,0.81272,0.51014,0.4861,0.61105,0.49673,0.76927,0.52392,0.46744,0.85856,0.81659,0.72726,0.84084,0.80879,0.516,0.49169,0.73648,0.52963,0.38055,0.8027,0.81548,0.85161,0.72798,0.78171,0.85073,0.85566,0.48541,0.50242,0.53841,0.78463,0.80222,0.79294,0.81473,0.84131,0.84277,0.83113,0.86177,0.87536,0.51065,0.78606,0.81177,0.79821,0.7988,0.84062,0.80877,0.82313,0.82042,0.81692,0.81949,0.72034,0.44686,0.52489,0.45945,0.49475,0.47392,0.50029,0.42014,0.43578,0.45374,0.67276,0.66722,0.57269,0.48067,0.41591,0.4126,0.43232,0.44633,0.35351,0.3847,0.70301,0.67407,0.69375,0.41163,0.46247,0.46885,0.43533,0.4623,0.44577,0.47752,0.7795,0.72538,0.73729,0.47553,0.46827,0.45762,0.40593,0.41137,0.37066,0.40456,0.75642,0.80236,0.74747,0.82112,0.7935,0.82202,0.80444,0.77839,0.79636,0.80162,0.77012,0.77412,0.784,0.78073,0.78882,0.8069,0.79498,0.80557,0.80935,0.66047,0.78763,0.79329,0.78893,0.80276,0.76293,0.77625,0.80455,0.78746,0.78555,0.80022,0.77872,0.7829,0.77594,0.79177,0.79157,0.80351,0.81036,0.82265,0.82172,0.81054,0.78391,0.77623,0.79539,0.79191,0.80657,0.80149,0.8115,0.79661,0.80319,0.73751,0.7749,0.71903,0.81259,0.81983,0.75059
48,0.53343,0.70785,0.48135,0.51169,0.49183,0.62281,0.61914,0.61311,0.60114,0.62419,0.67416,0.65391,0.65834,0.52614,0.49126,0.50279,0.50455,0.49994,0.42595,0.47322,0.61012,0.67767,0.6417,0.68119,0.48253,0.69931,0.65006,0.49192,0.4828,0.40088,0.62083,0.70411,0.67038,0.62906,0.65058,0.62496,0.67577,0.47934,0.47338,0.44149,0.60189,0.71233,0.70337,0.62179,0.61263,0.64303,0.70746,0.65094,1.0,0.48757,0.68309,0.61466,0.62996,0.52996,0.42023,0.55876,0.38805,0.48409,0.31145,0.43407,0.71288,0.74292,0.52525,0.49408,0.49747,0.4815,0.6013,0.50347,0.48702,0.4354,0.60195,0.6383,0.63585,0.48589,0.48322,0.58118,0.46583,0.72624,0.50775,0.46814,0.63718,0.63727,0.6485,0.62799,0.65939,0.49011,0.48948,0.60285,0.48503,0.39353,0.61115,0.62838,0.63155,0.63244,0.6978,0.67441,0.65176,0.48396,0.49245,0.54273,0.63464,0.64622,0.59461,0.6885,0.65327,0.65847,0.65063,0.68263,0.7009,0.48574,0.58089,0.58728,0.61149,0.60723,0.6455,0.61605,0.64553,0.63597,0.6358,0.65973,0.66438,0.51775,0.51753,0.5003,0.50088,0.46509,0.48886,0.4246,0.45804,0.44339,0.53442,0.60846,0.55383,0.47801,0.40714,0.45252,0.41757,0.43622,0.36712,0.37077,0.62029,0.61134,0.63548,0.41123,0.47204,0.46896,0.45719,0.49474,0.43683,0.47915,0.66484,0.64568,0.70634,0.45337,0.47919,0.48638,0.4394,0.53446,0.39287,0.42089,0.56831,0.59656,0.57029,0.62141,0.59233,0.62205,0.60191,0.58373,0.60521,0.62836,0.60355,0.62527,0.61293,0.60318,0.64223,0.61329,0.62401,0.62018,0.63758,0.6649,0.6102,0.612,0.61167,0.62127,0.62021,0.61018,0.62207,0.60657,0.61052,0.62441,0.5935,0.61478,0.57491,0.60848,0.61142,0.60914,0.62676,0.6386,0.65131,0.65028,0.61328,0.61131,0.60869,0.61455,0.61112,0.62932,0.60726,0.61229,0.64583,0.71516,0.62067,0.60965,0.65173,0.6328,0.59758
49,0.54477,0.49614,0.5714,0.53515,0.48926,0.52054,0.50985,0.52556,0.51022,0.52179,0.49325,0.48653,0.48698,0.67203,0.4953,0.48255,0.57385,0.55654,0.41568,0.43494,0.50985,0.5069,0.50513,0.52192,0.50598,0.51553,0.52863,0.52919,0.81257,0.46215,0.5066,0.50504,0.51004,0.54024,0.51663,0.5007,0.55891,0.56521,0.43442,0.50466,0.51613,0.50079,0.50875,0.51529,0.50536,0.52514,0.50908,0.53041,0.48757,1.0,0.5068,0.50026,0.54459,0.60074,0.43511,0.42877,0.35807,0.40676,0.36842,0.40748,0.50812,0.49723,0.71873,0.64602,0.68705,0.61462,0.49232,0.45721,0.52572,0.36113,0.50702,0.5174,0.51598,0.53633,0.50924,0.67347,0.51528,0.51138,0.49913,0.49141,0.52111,0.52004,0.4843,0.51058,0.51379,0.51316,0.54685,0.57476,0.5267,0.36959,0.50346,0.50151,0.52151,0.47794,0.50716,0.52613,0.55422,0.52421,0.52548,0.49883,0.50425,0.50449,0.51263,0.50722,0.51915,0.51375,0.52817,0.52691,0.52724,0.50645,0.50771,0.50224,0.51631,0.50872,0.51666,0.51127,0.52682,0.5212,0.52407,0.52,0.4786,0.36686,0.42285,0.41906,0.41548,0.41366,0.4565,0.40895,0.4281,0.41187,0.46308,0.48986,0.46348,0.45305,0.41693,0.36793,0.42399,0.44415,0.31582,0.35974,0.4954,0.48912,0.49572,0.42951,0.44732,0.45318,0.42435,0.42083,0.39538,0.44184,0.49837,0.48823,0.49346,0.4214,0.43133,0.42789,0.39383,0.43128,0.3445,0.39413,0.50404,0.50747,0.50716,0.50761,0.50821,0.50953,0.50449,0.49618,0.50552,0.50959,0.51142,0.51062,0.51191,0.50759,0.51372,0.51724,0.51775,0.51745,0.51985,0.50949,0.50339,0.5041,0.50647,0.50448,0.50978,0.50259,0.50518,0.50068,0.50455,0.49904,0.51848,0.51386,0.50787,0.51439,0.5146,0.51835,0.52048,0.51074,0.51494,0.5037,0.52146,0.50933,0.51932,0.51766,0.51922,0.51673,0.53671,0.5147,0.51746,0.51791,0.51857,0.47224,0.50574,0.49837,0.485
50,0.54641,0.79718,0.46115,0.54721,0.50605,0.81126,0.80384,0.80269,0.7924,0.82948,0.64009,0.61863,0.61567,0.48716,0.47722,0.49878,0.48797,0.48386,0.43226,0.45881,0.78715,0.87045,0.84591,0.88117,0.50438,0.90471,0.79991,0.51063,0.52433,0.40705,0.8079,0.87979,0.86331,0.8244,0.84192,0.7982,0.72063,0.51035,0.42123,0.4412,0.79645,0.86289,0.85274,0.82337,0.80033,0.83259,0.84693,0.79746,0.68359,0.5068,1.0,0.74476,0.65221,0.53869,0.3749,0.49487,0.35781,0.42354,0.27809,0.37743,0.87853,0.86956,0.51451,0.52457,0.46093,0.45827,0.52618,0.46613,0.43857,0.37934,0.79221,0.83256,0.83965,0.53764,0.52362,0.58198,0.46174,0.78298,0.52002,0.46206,0.8519,0.84401,0.79081,0.80514,0.83937,0.51685,0.51738,0.67614,0.53799,0.38159,0.8065,0.81279,0.8162,0.72638,0.81849,0.8208,0.81819,0.50304,0.5175,0.55245,0.82082,0.85217,0.79612,0.86691,0.86051,0.8397,0.83705,0.88481,0.83667,0.49413,0.77514,0.77157,0.81286,0.79029,0.8259,0.78836,0.84428,0.82495,0.76824,0.74929,0.73479,0.44036,0.50131,0.47127,0.48829,0.44576,0.48706,0.44069,0.48296,0.44744,0.68715,0.6435,0.51844,0.47438,0.4508,0.43072,0.45106,0.46078,0.35708,0.38322,0.69119,0.65742,0.6674,0.45195,0.5006,0.50076,0.46695,0.48672,0.4692,0.47776,0.82595,0.75961,0.7482,0.47344,0.47669,0.45938,0.40661,0.39787,0.3751,0.39491,0.7599,0.77286,0.75436,0.83709,0.77608,0.8336,0.77617,0.76502,0.77531,0.78333,0.7953,0.80307,0.81031,0.79111,0.83324,0.81259,0.82731,0.83511,0.83962,0.67293,0.7848,0.77279,0.77255,0.77455,0.74228,0.76695,0.78628,0.78361,0.77522,0.77007,0.79663,0.80493,0.77554,0.80867,0.80546,0.81301,0.81317,0.83179,0.83603,0.77503,0.7967,0.81499,0.82042,0.82024,0.83859,0.84166,0.82391,0.82573,0.82788,0.75169,0.80051,0.71335,0.85147,0.81032,0.7383
