,Elo_0,Elo_1,Elo_2,Elo_3,Elo_4,avg_refine_0,avg_refine_1,avg_refine_2,avg_refine_3,avg_refine_4,default_af_0,default_af_1,default_af_2,default_af_3,default_af_4,default_af_5,default_af_6,default_af_7,default_af_8,default_af_9,default_comp_0,default_comp_1,default_comp_2,default_comp_3,default_comp_4,default_comp_5,default_comp_6,default_comp_7,default_comp_8,default_comp_9,default_mul_newest_0,default_mul_newest_1,default_mul_newest_10,default_mul_newest_11,default_mul_newest_12,default_mul_newest_13,default_mul_newest_14,default_mul_newest_15,default_mul_newest_16,default_mul_newest_17,default_mul_newest_18,default_mul_newest_19,default_mul_newest_2,default_mul_newest_20,default_mul_newest_21,default_mul_newest_22,default_mul_newest_23,default_mul_newest_24,default_mul_newest_3,default_mul_newest_4,default_mul_newest_5,default_mul_newest_6,default_mul_newest_7,default_mul_newest_8,default_mul_newest_9,default_multimer_0,default_multimer_1,default_multimer_2,default_multimer_3,default_multimer_4,default_multimer_5,default_multimer_6,default_multimer_7,default_multimer_8,default_multimer_9,default_pdb70_0,default_pdb70_1,default_pdb70_2,default_pdb70_3,default_pdb70_4,default_pdb70_5,default_pdb70_6,default_pdb70_7,default_pdb70_8,default_pdb70_9,default_pdb_0,default_pdb_1,default_pdb_2,default_pdb_3,default_pdb_4,default_pdb_5,default_pdb_6,default_pdb_7,default_pdb_8,default_pdb_9,default_struct_0,default_struct_1,default_struct_2,default_struct_3,default_struct_4,default_struct_5,default_struct_6,default_struct_7,default_struct_8,default_struct_9,default_uniclust30_0,default_uniclust30_1,default_uniclust30_2,default_uniclust30_3,default_uniclust30_4,default_uniclust30_5,default_uniclust30_6,default_uniclust30_7,default_uniclust30_8,default_uniclust30_9,default_uniref30_22_0,default_uniref30_22_1,default_uniref30_22_10,default_uniref30_22_11,default_uniref30_22_12,default_uniref30_22_13,default_uniref30_22_14,default_uniref30_22_15,default_uniref30_22_16,default_uniref30_22_17,default_uniref30_22_18,default_uniref30_22_19,default_uniref30_22_2,default_uniref30_22_20,default_uniref30_22_21,default_uniref30_22_22,default_uniref30_22_23,default_uniref30_22_24,default_uniref30_22_3,default_uniref30_22_4,default_uniref30_22_5,default_uniref30_22_6,default_uniref30_22_7,default_uniref30_22_8,default_uniref30_22_9,iter_1_0,iter_1_1,iter_1_2,iter_1_3,iter_1_4,iter_1_5,iter_1_6,iter_1_7,iter_1_8,iter_1_9,iter_2_0,iter_2_1,iter_2_2,iter_2_3,iter_2_4,iter_2_5,iter_2_6,iter_2_7,iter_2_8,iter_2_9,lewis_0,lewis_1,lewis_2,lewis_3,lewis_4,spec_iter_uniref_sto_0,spec_iter_uniref_sto_1,spec_iter_uniref_sto_2,spec_iter_uniref_sto_3,spec_iter_uniref_sto_4,spec_iter_uniref_sto_5,spec_iter_uniref_sto_6,spec_iter_uniref_sto_7,spec_iter_uniref_sto_8,spec_iter_uniref_sto_9,unidist_uniprot_sto_0,unidist_uniprot_sto_1,unidist_uniprot_sto_2,unidist_uniprot_sto_3,unidist_uniprot_sto_4,unidist_uniprot_sto_5,unidist_uniprot_sto_6,unidist_uniprot_sto_7,unidist_uniprot_sto_8,unidist_uniprot_sto_9
41,0.80283,0.79424,0.79935,0.80333,0.80212,0.7891,0.79346,0.78381,0.75116,0.79219,0.79707,0.80647,0.81166,0.96081,0.80891,0.80387,0.80609,0.77886,0.80905,0.78691,0.777,0.77687,0.79592,0.78769,0.77216,0.77118,0.79353,0.79232,0.78656,0.77641,0.8019,0.79952,0.96102,0.96566,0.99947,0.9789,0.97199,0.99776,0.99572,0.97815,0.78768,1.0,0.80006,0.99558,0.80599,0.8059,0.80399,0.80487,0.80367,0.79918,0.80063,0.80132,0.80273,0.80323,0.8022,0.79742,0.79964,0.79874,0.79635,0.79965,0.79818,0.78994,0.99895,0.98644,0.7987,0.80233,0.80189,0.8011,0.7984,0.79849,0.7996,0.79845,0.94874,0.79741,0.79661,0.78375,0.78099,0.77349,0.77887,0.78687,0.78806,0.78032,0.77942,0.77665,0.77395,0.78417,0.78429,0.78924,0.75904,0.76817,0.78893,0.76258,0.75244,0.77765,0.77413,0.79814,0.79609,0.79902,0.79873,0.80003,0.97248,0.99764,0.78738,0.90863,0.8015,0.79635,0.79423,0.80128,0.80087,0.80002,0.81845,0.95853,0.99814,0.83813,0.999,0.99679,0.99924,0.79238,0.79889,0.80137,0.79924,0.7995,0.79808,0.79655,0.79963,0.79926,0.80009,0.79669,0.79947,0.79898,0.77493,0.77886,0.7573,0.75403,0.79013,0.79093,0.78119,0.78274,0.78261,0.77925,0.78574,0.94183,0.93681,0.89837,0.88961,0.90225,0.89892,0.78285,0.93472,0.77661,0.7882,0.79075,0.79025,0.79057,0.7984,0.79795,0.7985,0.79946,0.80093,0.79875,0.80188,0.99519,0.99685,0.8082,0.80701,0.79805,0.7993,0.80173,0.80102,0.79857,0.80083,0.99736,0.83665,0.81154,0.8097
42,0.99199,0.99889,0.99957,0.99341,0.99277,0.98733,0.99529,0.98208,0.95372,0.98923,0.99304,0.92966,0.93672,0.82,0.92209,0.90843,0.90174,0.89693,0.9168,0.87722,0.98344,0.98237,0.99213,0.98766,0.97871,0.97771,0.99322,0.99214,0.9893,0.98453,0.99794,0.9999,0.82624,0.82526,0.79894,0.82228,0.82137,0.80644,0.79377,0.8217,0.97286,0.80006,1.0,0.80683,0.96711,0.95715,0.94932,0.94868,0.98564,0.99474,0.99499,0.994,0.99108,0.99326,0.99532,0.99947,0.99793,0.99531,0.99926,0.99481,0.99524,0.98048,0.80178,0.80076,0.94796,0.99658,0.99646,0.99292,0.99417,0.99387,0.99327,0.99356,0.82662,0.9043,0.92466,0.98601,0.98236,0.98195,0.98817,0.99267,0.99292,0.98707,0.97771,0.88285,0.91836,0.98481,0.98496,0.99127,0.96661,0.96918,0.99184,0.95711,0.95638,0.97781,0.97307,0.99938,0.99887,0.99779,0.99451,0.99556,0.82099,0.80393,0.9774,0.81924,0.95806,0.99806,0.99734,0.99495,0.99516,0.97961,0.94558,0.82298,0.80034,0.83719,0.80261,0.80236,0.80308,0.99838,0.96614,0.96158,0.95401,0.95455,0.95263,0.99933,0.9952,0.99526,0.99793,0.99523,0.99455,0.99492,0.97628,0.98302,0.95002,0.9436,0.98587,0.98694,0.90334,0.91914,0.80347,0.81129,0.98883,0.82106,0.82128,0.80651,0.80177,0.79141,0.79225,0.80459,0.82032,0.80182,0.99445,0.9956,0.99542,0.99666,0.99802,0.9993,0.9994,0.99769,0.99677,0.99558,0.99538,0.81464,0.80418,0.92994,0.92519,0.99888,0.9992,0.99678,0.99649,0.99581,0.99491,0.81435,0.83832,0.93302,0.92615
43,0.80756,0.79949,0.80319,0.80674,0.80662,0.78179,0.79781,0.77631,0.75321,0.78457,0.80161,0.8037,0.80667,0.95222,0.80572,0.80085,0.80228,0.77375,0.80682,0.78268,0.77937,0.77938,0.80077,0.79016,0.77414,0.77336,0.7966,0.79545,0.78799,0.78057,0.80527,0.80571,0.94569,0.95158,0.99439,0.97045,0.96107,0.99882,0.99764,0.9711,0.79305,0.99558,0.80683,1.0,0.80105,0.80106,0.79607,0.79804,0.81412,0.80346,0.80464,0.80758,0.81018,0.80924,0.80729,0.80178,0.80345,0.80276,0.80063,0.80534,0.80354,0.79535,0.99447,0.98659,0.79125,0.80977,0.80679,0.80636,0.80115,0.80163,0.80466,0.80271,0.94188,0.79229,0.79111,0.78731,0.78263,0.77718,0.78257,0.79116,0.79221,0.78546,0.77476,0.77262,0.76876,0.78637,0.78659,0.79285,0.76203,0.76051,0.79306,0.75512,0.75472,0.77044,0.76519,0.8047,0.8003,0.80283,0.80438,0.80531,0.96162,0.99132,0.79484,0.91624,0.79548,0.80012,0.79847,0.80726,0.80683,0.80877,0.81456,0.9448,0.99331,0.83979,0.99315,0.98978,0.99314,0.7979,0.79465,0.79587,0.79092,0.79334,0.79158,0.80019,0.80341,0.80321,0.80382,0.80239,0.80554,0.8048,0.77733,0.78059,0.75004,0.74754,0.78262,0.78341,0.7778,0.77817,0.77853,0.7768,0.78915,0.93091,0.92336,0.88456,0.87616,0.8861,0.88128,0.78042,0.92547,0.77939,0.79349,0.79526,0.79476,0.79471,0.80235,0.8021,0.80259,0.80338,0.80532,0.80394,0.8068,0.98688,0.99141,0.8065,0.80464,0.80211,0.80323,0.80611,0.80537,0.80377,0.80606,0.98943,0.83973,0.80996,0.80751
44,0.96482,0.96693,0.96627,0.9763,0.96838,0.96785,0.97131,0.96439,0.94008,0.97072,0.97467,0.97456,0.9827,0.82224,0.96304,0.94145,0.93416,0.93895,0.9576,0.90888,0.95905,0.9604,0.97133,0.96703,0.96717,0.96594,0.97372,0.97348,0.97198,0.96671,0.96941,0.96718,0.82863,0.8268,0.80352,0.82565,0.82584,0.80048,0.79978,0.82566,0.99509,0.80599,0.96711,0.80105,1.0,0.99834,0.99451,0.9922,0.97112,0.9707,0.96853,0.96286,0.96314,0.96358,0.96546,0.96652,0.97067,0.97091,0.96603,0.96587,0.96494,0.99048,0.80713,0.80426,0.9918,0.97022,0.96975,0.96855,0.97321,0.96936,0.97094,0.96949,0.82273,0.94262,0.96585,0.96386,0.96117,0.95864,0.96383,0.96855,0.97074,0.9645,0.95896,0.91539,0.95649,0.96431,0.96471,0.97203,0.95195,0.95175,0.97179,0.94091,0.94009,0.9581,0.955,0.96804,0.96606,0.97031,0.96486,0.96599,0.82556,0.81183,0.99259,0.81214,0.99603,0.97019,0.96922,0.9655,0.96604,0.99055,0.98814,0.83048,0.80572,0.83773,0.8093,0.80959,0.80969,0.96645,0.99782,0.9969,0.99521,0.99783,0.9945,0.96661,0.97151,0.96963,0.97119,0.96428,0.96526,0.96451,0.96063,0.96409,0.9364,0.93099,0.97078,0.97157,0.9467,0.96754,0.81933,0.82567,0.97326,0.8277,0.82865,0.82205,0.81965,0.80624,0.80705,0.81706,0.82683,0.81955,0.96769,0.96762,0.96815,0.96589,0.97084,0.96812,0.9684,0.97027,0.96884,0.96572,0.9652,0.80797,0.81195,0.96094,0.95876,0.97022,0.97025,0.96849,0.9706,0.96458,0.96562,0.80907,0.84068,0.97236,0.96233
45,0.95684,0.95719,0.95629,0.9695,0.96056,0.95889,0.96304,0.95589,0.93273,0.96199,0.96688,0.98198,0.98731,0.82235,0.97161,0.94874,0.9415,0.94523,0.96671,0.9128,0.95051,0.95239,0.96389,0.95935,0.95968,0.95862,0.96588,0.96593,0.96451,0.9586,0.96097,0.95724,0.82884,0.82786,0.80372,0.82489,0.82665,0.80075,0.79739,0.82533,0.99231,0.8059,0.95715,0.80106,0.99834,1.0,0.99838,0.99578,0.96419,0.96227,0.95938,0.95355,0.95509,0.95462,0.95653,0.95668,0.96115,0.96227,0.95605,0.95721,0.95572,0.98526,0.80741,0.80435,0.99527,0.96228,0.96197,0.96127,0.96563,0.96132,0.9635,0.96149,0.82238,0.94989,0.97327,0.95666,0.95387,0.95037,0.95515,0.96064,0.963,0.95671,0.95191,0.92131,0.96162,0.95699,0.95754,0.96473,0.94484,0.9436,0.96438,0.93381,0.93293,0.95018,0.94742,0.95788,0.95583,0.96082,0.95601,0.95675,0.82701,0.81251,0.98627,0.81199,0.99654,0.96163,0.96061,0.9566,0.95715,0.98702,0.99158,0.83019,0.80604,0.84117,0.81014,0.81041,0.81005,0.95663,0.99627,0.99663,0.99669,0.99907,0.99631,0.95647,0.96276,0.96054,0.96173,0.9548,0.95631,0.95527,0.95397,0.95625,0.92932,0.92432,0.96318,0.96384,0.95234,0.97562,0.81912,0.82606,0.96586,0.82796,0.82891,0.82203,0.81913,0.80555,0.80691,0.81973,0.82715,0.82039,0.95907,0.95873,0.95942,0.95599,0.96149,0.95877,0.95907,0.961,0.95958,0.95647,0.95594,0.80889,0.81179,0.96463,0.96269,0.96122,0.96115,0.95919,0.96169,0.95526,0.95642,0.80898,0.84563,0.97818,0.96752
46,0.95182,0.95012,0.94892,0.96389,0.95558,0.95246,0.95629,0.95001,0.92859,0.95544,0.95987,0.98753,0.98937,0.82224,0.97916,0.9547,0.94712,0.95409,0.97434,0.91974,0.94451,0.94646,0.95724,0.953,0.95423,0.9535,0.95965,0.95999,0.9592,0.95329,0.95437,0.94959,0.82696,0.82604,0.8017,0.82284,0.82539,0.79616,0.79583,0.82382,0.98804,0.80399,0.94932,0.79607,0.99451,0.99838,1.0,0.99727,0.95859,0.95608,0.9526,0.94753,0.95017,0.94863,0.95054,0.94936,0.95408,0.95575,0.94864,0.9518,0.95009,0.97946,0.80505,0.80405,0.99734,0.95485,0.95473,0.95443,0.9594,0.95559,0.95777,0.95594,0.8218,0.95914,0.98159,0.95109,0.94857,0.94485,0.94923,0.95531,0.95747,0.95195,0.94804,0.93033,0.97047,0.95095,0.95128,0.95828,0.94029,0.9384,0.95801,0.93008,0.92926,0.94556,0.94276,0.95007,0.94835,0.95401,0.95067,0.95075,0.82629,0.80767,0.9789,0.80964,0.99501,0.95516,0.95432,0.9508,0.95134,0.98115,0.99013,0.82935,0.80056,0.84053,0.8073,0.80625,0.80822,0.94967,0.99218,0.99338,0.99579,0.99757,0.99565,0.94898,0.95611,0.95382,0.95471,0.94908,0.95079,0.9496,0.94847,0.95024,0.92532,0.92122,0.9573,0.95793,0.96189,0.98448,0.82049,0.82681,0.95918,0.82819,0.82975,0.82276,0.82011,0.80834,0.80884,0.82103,0.82701,0.82056,0.9528,0.95218,0.9531,0.94889,0.95461,0.9517,0.95186,0.9542,0.95295,0.95054,0.94968,0.80726,0.80918,0.97235,0.97076,0.95442,0.95418,0.95246,0.95518,0.94938,0.95038,0.80734,0.84449,0.98487,0.97562
47,0.95058,0.94891,0.94811,0.96301,0.95425,0.95103,0.95519,0.94857,0.92646,0.95439,0.95909,0.98697,0.98832,0.82309,0.9794,0.95553,0.94771,0.95527,0.97467,0.92164,0.94321,0.94527,0.95607,0.9519,0.95279,0.95207,0.95826,0.95866,0.95789,0.95194,0.95377,0.94888,0.82741,0.82646,0.8032,0.82407,0.82667,0.79774,0.79816,0.82456,0.98641,0.80487,0.94868,0.79804,0.9922,0.99578,0.99727,1.0,0.95663,0.95646,0.95276,0.94626,0.94892,0.94741,0.9495,0.94828,0.95315,0.95609,0.94755,0.95067,0.94881,0.98108,0.80637,0.80436,0.99571,0.95473,0.95417,0.95477,0.95958,0.95543,0.95788,0.95568,0.82581,0.96087,0.98292,0.95032,0.94734,0.94348,0.94764,0.95429,0.95626,0.95043,0.94639,0.93092,0.96995,0.95025,0.95097,0.95775,0.93876,0.93698,0.95745,0.92828,0.9274,0.94461,0.94192,0.94921,0.94704,0.95258,0.94935,0.94939,0.82702,0.80881,0.97725,0.81212,0.99749,0.95463,0.95382,0.94965,0.95015,0.98318,0.9925,0.82953,0.80196,0.84166,0.80963,0.80686,0.80956,0.9484,0.99028,0.99175,0.9979,0.99487,0.99792,0.94775,0.9561,0.95399,0.95337,0.94772,0.94955,0.94832,0.9476,0.94889,0.92339,0.91917,0.95602,0.95659,0.96226,0.98282,0.8203,0.82664,0.95847,0.82861,0.8301,0.82306,0.81936,0.80786,0.80835,0.82178,0.82737,0.82005,0.95166,0.95098,0.95196,0.9475,0.95332,0.9511,0.95127,0.95295,0.95156,0.94927,0.9485,0.80851,0.81085,0.97558,0.97442,0.95368,0.95344,0.9512,0.95371,0.94822,0.94907,0.80847,0.8456,0.98324,0.97501
48,0.99402,0.9817,0.98516,0.99354,0.99461,0.96573,0.98254,0.95914,0.92467,0.96995,0.98107,0.93984,0.94556,0.8205,0.93458,0.91389,0.90732,0.89706,0.9294,0.87695,0.96068,0.95927,0.98332,0.97191,0.96122,0.96003,0.98361,0.98211,0.97788,0.96721,0.99155,0.98538,0.82815,0.82635,0.80321,0.82227,0.82361,0.80078,0.80039,0.82166,0.97127,0.80367,0.98564,0.81412,0.97112,0.96419,0.95859,0.95663,1.0,0.98812,0.98781,0.99137,0.99302,0.9928,0.99223,0.98325,0.98966,0.98739,0.98147,0.99092,0.98898,0.9763,0.81764,0.81592,0.953,0.98877,0.98791,0.98679,0.98777,0.98968,0.98914,0.9892,0.82834,0.91303,0.93192,0.96932,0.96298,0.95888,0.96784,0.97818,0.97973,0.97051,0.95911,0.88105,0.91956,0.96445,0.9653,0.97679,0.94156,0.94178,0.97761,0.92867,0.92771,0.95469,0.94896,0.98421,0.98174,0.9894,0.98956,0.99103,0.8233,0.81918,0.96915,0.82393,0.96111,0.98578,0.98333,0.99203,0.99205,0.9782,0.95918,0.82404,0.81558,0.84358,0.81811,0.8185,0.81814,0.98033,0.9656,0.96174,0.95781,0.95828,0.95591,0.98163,0.98906,0.98751,0.99045,0.98764,0.99028,0.98975,0.95508,0.96099,0.92068,0.91383,0.96763,0.96888,0.91249,0.93052,0.80048,0.80589,0.97316,0.81873,0.81923,0.80282,0.7976,0.78421,0.78397,0.79938,0.81994,0.79857,0.977,0.97827,0.9785,0.97678,0.98886,0.98548,0.98652,0.98975,0.99076,0.98952,0.99157,0.81919,0.81994,0.94338,0.93642,0.98746,0.98848,0.99114,0.99157,0.98905,0.99161,0.80591,0.84715,0.95,0.9413
49,0.99454,0.99418,0.99531,0.9944,0.99516,0.98422,0.99346,0.97901,0.94797,0.98639,0.99196,0.93635,0.94381,0.80511,0.92899,0.91255,0.90547,0.90399,0.92336,0.88247,0.97808,0.9772,0.99132,0.98573,0.97857,0.97748,0.99298,0.99211,0.98942,0.98362,0.99557,0.99483,0.82528,0.82306,0.79745,0.82148,0.82265,0.80267,0.80249,0.82061,0.97483,0.79918,0.99474,0.80346,0.9707,0.96227,0.95608,0.95646,0.98812,1.0,0.99957,0.99504,0.99395,0.99462,0.99611,0.99481,0.99762,0.99985,0.99394,0.99633,0.99618,0.98422,0.8006,0.80714,0.95417,0.99276,0.99262,0.99285,0.99717,0.99726,0.99733,0.99711,0.82601,0.91236,0.93193,0.98377,0.97952,0.97858,0.9851,0.99061,0.99086,0.98649,0.97734,0.88815,0.92505,0.97985,0.98036,0.98805,0.96253,0.96472,0.98882,0.95215,0.95125,0.97503,0.9696,0.99496,0.99456,0.99759,0.99618,0.99654,0.82162,0.80258,0.97577,0.81914,0.96453,0.99472,0.99405,0.99609,0.99629,0.98433,0.95298,0.82297,0.7984,0.83887,0.80126,0.80096,0.80175,0.9934,0.96879,0.96451,0.9605,0.95931,0.95939,0.99393,0.99974,0.99971,0.99742,0.99592,0.99588,0.99597,0.97287,0.97886,0.94515,0.93869,0.98384,0.98508,0.91202,0.92741,0.80366,0.81099,0.98627,0.82018,0.82072,0.80677,0.80319,0.7915,0.79221,0.80345,0.81986,0.80159,0.99104,0.99224,0.99213,0.99218,0.9975,0.99541,0.99546,0.99741,0.99715,0.99623,0.99583,0.80186,0.8021,0.93886,0.93388,0.99587,0.99604,0.99701,0.99722,0.99603,0.99576,0.80201,0.8396,0.94101,0.93409
50,0.99417,0.99369,0.99555,0.99338,0.99457,0.98209,0.99186,0.97614,0.94358,0.9843,0.99051,0.93351,0.94184,0.8189,0.92584,0.90775,0.90005,0.89949,0.92013,0.8781,0.97529,0.97414,0.98936,0.98301,0.97529,0.974,0.99143,0.9902,0.98683,0.98081,0.995,0.99501,0.82514,0.82407,0.79885,0.8218,0.82197,0.80735,0.79554,0.82089,0.97133,0.80063,0.99499,0.80464,0.96853,0.95938,0.9526,0.95276,0.98781,0.99957,1.0,0.99577,0.99382,0.9953,0.99627,0.99459,0.99769,0.99943,0.99371,0.996,0.99621,0.98162,0.80202,0.79952,0.94963,0.99202,0.99165,0.99146,0.99627,0.99673,0.99665,0.99658,0.82643,0.90755,0.92697,0.98048,0.97601,0.9756,0.9828,0.98854,0.98875,0.9837,0.97355,0.88259,0.9194,0.97657,0.977,0.98546,0.95821,0.96111,0.9863,0.9476,0.9467,0.97157,0.96569,0.99502,0.99451,0.99762,0.99597,0.99679,0.82139,0.80383,0.97399,0.81978,0.96109,0.99334,0.99244,0.99622,0.99635,0.98166,0.95106,0.8229,0.79986,0.83778,0.80261,0.80228,0.80257,0.99278,0.96562,0.96087,0.957,0.95612,0.95568,0.99386,0.99964,0.99989,0.99756,0.99614,0.99588,0.99621,0.96873,0.97564,0.94043,0.93371,0.98082,0.98224,0.90751,0.92311,0.80245,0.80967,0.98358,0.81989,0.81969,0.80511,0.80166,0.78938,0.79015,0.80284,0.81998,0.79724,0.9889,0.99046,0.9902,0.9913,0.99725,0.99492,0.99508,0.99736,0.99743,0.99646,0.99639,0.80326,0.80328,0.93616,0.93076,0.99523,0.99567,0.99738,0.99731,0.99629,0.9963,0.8034,0.83925,0.93873,0.9316
51,0.99851,0.99171,0.99507,0.99468,0.99821,0.97565,0.98895,0.96876,0.93208,0.97805,0.98592,0.92984,0.93686,0.8039,0.92268,0.90128,0.89555,0.89353,0.91721,0.87316,0.96914,0.9675,0.9855,0.97681,0.96633,0.96554,0.98812,0.98656,0.98287,0.97501,0.99612,0.99397,0.82496,0.82304,0.80064,0.82069,0.82013,0.79733,0.79791,0.82019,0.96444,0.80132,0.994,0.80758,0.96286,0.95355,0.94753,0.94626,0.99137,0.99504,0.99577,1.0,0.99874,0.99972,0.9996,0.99295,0.99705,0.99415,0.99155,0.99909,0.9991,0.97154,0.81403,0.80034,0.94369,0.99162,0.99101,0.9886,0.99194,0.99563,0.99367,0.99561,0.82582,0.90322,0.92117,0.97484,0.96903,0.96864,0.97699,0.98602,0.98615,0.97965,0.96806,0.87668,0.91366,0.96946,0.97018,0.98038,0.94877,0.95189,0.98151,0.93726,0.93622,0.96513,0.9581,0.99295,0.99226,0.99719,0.99899,0.99955,0.81981,0.80377,0.96588,0.82138,0.95236,0.99186,0.99055,0.99967,0.99959,0.97294,0.94651,0.82094,0.80026,0.83911,0.80268,0.80284,0.8031,0.99035,0.95818,0.9534,0.94824,0.9491,0.94687,0.99176,0.99506,0.9951,0.99731,0.99878,0.99928,0.99951,0.96067,0.96801,0.92932,0.9222,0.97415,0.97582,0.90501,0.91861,0.80065,0.80479,0.97703,0.81791,0.81692,0.80007,0.79594,0.78482,0.78565,0.79396,0.81835,0.79444,0.98512,0.98699,0.98687,0.98774,0.99645,0.99391,0.99426,0.99746,0.99857,0.99932,0.99979,0.80507,0.81579,0.93468,0.92821,0.99474,0.9955,0.99882,0.99839,0.9992,0.99982,0.80469,0.84031,0.93832,0.93149
52,0.99973,0.98887,0.99214,0.996,0.99929,0.97243,0.98793,0.96592,0.92927,0.97539,0.98525,0.93356,0.93897,0.81759,0.92777,0.9079,0.90037,0.89704,0.92181,0.87684,0.9662,0.96483,0.98528,0.97554,0.96429,0.96373,0.98713,0.98583,0.98206,0.97297,0.9958,0.99111,0.82449,0.82321,0.80214,0.81979,0.81987,0.80966,0.80938,0.81928,0.96519,0.80273,0.99108,0.81018,0.96314,0.95509,0.95017,0.94892,0.99302,0.99395,0.99382,0.99874,1.0,0.9992,0.99901,0.99012,0.99518,0.99277,0.98838,0.99881,0.9977,0.97071,0.80272,0.80981,0.94687,0.99121,0.99076,0.98895,0.99149,0.99524,0.99373,0.99515,0.82522,0.9079,0.92653,0.97421,0.96791,0.96603,0.97432,0.98464,0.98493,0.97846,0.96713,0.88027,0.91817,0.9681,0.96907,0.97952,0.94665,0.9487,0.98065,0.93474,0.93364,0.96294,0.95599,0.98969,0.9888,0.99534,0.99838,0.9984,0.81936,0.8053,0.96328,0.82346,0.95336,0.99082,0.98936,0.9991,0.99898,0.974,0.94873,0.81957,0.80224,0.84232,0.80444,0.80454,0.80422,0.98731,0.95853,0.95455,0.94927,0.94991,0.94804,0.98828,0.99364,0.99308,0.99545,0.99682,0.99847,0.99811,0.95959,0.96594,0.92677,0.91984,0.97246,0.97404,0.90802,0.92195,0.79798,0.8025,0.97568,0.81618,0.81559,0.79726,0.78352,0.7816,0.78158,0.79251,0.81605,0.79162,0.98342,0.98516,0.98515,0.98437,0.9947,0.99179,0.99217,0.99581,0.99709,0.99774,0.9985,0.80612,0.80527,0.93933,0.93275,0.99314,0.99375,0.99734,0.99724,0.99748,0.99851,0.80608,0.84503,0.94253,0.93616
53,0.99899,0.99038,0.99408,0.99559,0.99863,0.9734,0.98827,0.96627,0.92912,0.97623,0.98577,0.93181,0.93872,0.81846,0.92468,0.90231,0.89672,0.89337,0.9191,0.8738,0.96673,0.96521,0.98537,0.97557,0.96425,0.96341,0.98757,0.98592,0.98161,0.97286,0.99632,0.99315,0.82566,0.82379,0.80221,0.82012,0.82034,0.80051,0.80023,0.82002,0.96443,0.80323,0.99326,0.80924,0.96358,0.95462,0.94863,0.94741,0.9928,0.99462,0.9953,0.99972,0.9992,1.0,0.99956,0.99187,0.99655,0.99371,0.99032,0.99875,0.99823,0.9712,0.81599,0.80195,0.94447,0.99219,0.99151,0.98916,0.99199,0.99545,0.99387,0.9953,0.82583,0.90349,0.92228,0.97345,0.96731,0.96607,0.97481,0.98465,0.98498,0.9777,0.96563,0.87577,0.91341,0.96806,0.96884,0.97962,0.94608,0.94885,0.98073,0.93422,0.93315,0.96244,0.95542,0.99192,0.99092,0.99662,0.99839,0.99914,0.81969,0.80574,0.96512,0.82281,0.95288,0.99124,0.9896,0.99952,0.9994,0.97376,0.9488,0.82052,0.80218,0.84118,0.80438,0.80452,0.80427,0.98883,0.95835,0.95386,0.94873,0.94954,0.94725,0.99042,0.99477,0.9945,0.99693,0.99768,0.99871,0.99879,0.95883,0.96611,0.92619,0.91906,0.97246,0.97414,0.90515,0.91898,0.79877,0.80434,0.97601,0.81701,0.81589,0.79821,0.79381,0.78188,0.7824,0.79854,0.81688,0.79245,0.98369,0.98563,0.9855,0.98591,0.99587,0.99311,0.99363,0.99706,0.99833,0.99859,0.99958,0.80646,0.81741,0.93638,0.92972,0.99416,0.99501,0.99864,0.99825,0.99839,0.99952,0.80639,0.84319,0.94056,0.93351
54,0.99908,0.99338,0.99611,0.99651,0.99898,0.97851,0.99155,0.97213,0.93716,0.981,0.98888,0.93246,0.93909,0.81841,0.92586,0.90607,0.90008,0.8969,0.92044,0.87612,0.97256,0.97121,0.98858,0.98043,0.96983,0.96912,0.9905,0.98918,0.98568,0.97797,0.99773,0.99526,0.82516,0.82323,0.8006,0.81983,0.82069,0.79862,0.80676,0.82063,0.96828,0.8022,0.99532,0.80729,0.96546,0.95653,0.95054,0.9495,0.99223,0.99611,0.99627,0.9996,0.99901,0.99956,1.0,0.99452,0.99799,0.99543,0.99323,0.99964,0.9992,0.97482,0.80306,0.80938,0.94766,0.99399,0.99359,0.99139,0.99379,0.9966,0.99509,0.99649,0.82579,0.90699,0.92561,0.97875,0.9732,0.97202,0.97987,0.98845,0.98871,0.98242,0.97147,0.88058,0.91786,0.97386,0.97459,0.98405,0.95341,0.95589,0.98505,0.94215,0.94109,0.96864,0.96218,0.9944,0.99372,0.99809,0.99931,0.99972,0.81989,0.80507,0.96882,0.82211,0.95567,0.99422,0.993,0.99995,0.99992,0.97662,0.94881,0.82173,0.80162,0.84112,0.80406,0.8037,0.804,0.99209,0.96171,0.95738,0.95153,0.95219,0.95024,0.99323,0.99606,0.99579,0.99821,0.99869,0.9994,0.99943,0.96544,0.97217,0.93442,0.92754,0.97779,0.97927,0.90731,0.92141,0.80065,0.80583,0.9808,0.81805,0.81704,0.80039,0.79581,0.78535,0.78536,0.79876,0.818,0.79497,0.98811,0.98975,0.98966,0.98976,0.99766,0.9956,0.99591,0.99846,0.99913,0.99938,0.9998,0.80502,0.80408,0.9366,0.93057,0.99644,0.99697,0.99931,0.99907,0.99923,0.99971,0.80485,0.84171,0.94009,0.9333
