,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
40,default_multimer_4,-812.909,-812.909,0.229,0.229,0.566,0.566
41,default_pdb_v2_8,-902.301,-902.301,0.204,0.204,0.56,0.56
42,default_img_0,-196.867,-196.867,0.263,0.263,0.573,0.573
43,Elo_2,-215.006,-215.006,0.285,0.285,0.568,0.568
44,default_af_5,-182.655,-182.655,0.251,0.251,0.584,0.584
45,unidist_uniprot_img_6,-425.006,-425.006,0.275,0.275,0.543,0.543
46,unidist_uniprot_img_3,-876.539,-876.539,0.164,0.164,0.556,0.556
47,Elo_4,-115.118,-115.118,0.344,0.344,0.562,0.562
48,default_uniref30_22_13,-1751.687,-1751.687,0.205,0.205,0.538,0.538
49,default_uniref30_22_11,-244.52,-244.52,0.328,0.328,0.546,0.546
50,default_pdb70_v2_6,175.605,175.605,0.445,0.445,0.575,0.575
51,default_multimer_5,-1385.73,-1385.73,0.214,0.214,0.558,0.558
52,unidist_uniprot_sto_1,-151.132,-151.132,0.353,0.353,0.568,0.568
53,default_pdb_v2_9,-171.068,-171.068,0.384,0.384,0.57,0.57
54,default_img_7,-449.5,-449.5,0.304,0.304,0.574,0.574
55,unidist_uniprot_sto_2,-159.192,-159.192,0.31,0.31,0.559,0.559
56,default_img_8,-207.592,-207.592,0.324,0.324,0.569,0.569
57,default_af_3,-289.068,-289.068,0.114,0.114,0.586,0.586
58,default_pdb70_2,-820.883,-820.883,0.212,0.212,0.572,0.572
59,default_uniclust30_6,-1191.023,-1191.023,0.241,0.241,0.547,0.547
60,default_uniclust30_2,-1681.044,-1681.044,0.148,0.148,0.561,0.561
61,lewis_1,-639.839,-639.839,0.41,0.41,0.551,0.551
62,default_af_1,-305.531,-305.531,0.282,0.282,0.584,0.584
63,default_comp_v2_6,-292.154,-292.154,0.233,0.233,0.568,0.568
64,default_img_1,-468.241,-468.241,0.186,0.186,0.569,0.569
65,default_pdb70_7,-618.097,-618.097,0.205,0.205,0.563,0.563
66,default_multimer_7,-1011.748,-1011.748,0.094,0.094,0.556,0.556
67,default_pdb70_v2_9,-674.079,-674.079,0.166,0.166,0.56,0.56
68,default_comp_v2_1,-477.053,-477.053,0.134,0.134,0.565,0.565
69,default_comp_v2_3,-600.912,-600.912,0.231,0.231,0.567,0.567
70,default_comp_v2_0,-406.984,-406.984,0.274,0.274,0.563,0.563
71,default_uniclust30_3,-520.094,-520.094,0.152,0.152,0.559,0.559
72,default_pdb_v2_4,-501.731,-501.731,0.132,0.132,0.565,0.565
73,default_img_3,-315.56,-315.56,0.12,0.12,0.565,0.565
74,default_uniref30_22_3,-434.828,-434.828,0.187,0.187,0.537,0.537
75,default_uniref30_22_0,-426.525,-426.525,0.196,0.196,0.566,0.566
76,default_pdb70_v2_0,-393.777,-393.777,0.15,0.15,0.562,0.562
77,unidist_uniprot_img_4,-763.781,-763.781,0.123,0.123,0.55,0.55
78,default_uniclust30_8,-614.527,-614.527,0.237,0.237,0.549,0.549
79,default_multimer_3,-781.095,-781.095,0.116,0.116,0.566,0.566
80,unidist_uniprot_sto_6,-1479.823,-1479.823,0.077,0.077,0.562,0.562
81,default_pdb70_v2_7,-1154.645,-1154.645,0.084,0.084,0.57,0.57
82,default_pdb70_v2_4,-369.53,-369.53,0.299,0.299,0.568,0.568
83,unidist_uniprot_img_7,-493.658,-493.658,0.185,0.185,0.544,0.544
84,default_comp_v2_9,-955.959,-955.959,0.135,0.135,0.546,0.546
85,unidist_uniprot_sto_7,-880.474,-880.474,0.132,0.132,0.559,0.559
86,default_struct_v2_3,-533.105,-533.105,0.254,0.254,0.576,0.576
87,default_struct_v2_6,-752.959,-752.959,0.104,0.104,0.574,0.574
88,default_comp_v2_7,-1148.729,-1148.729,0.095,0.095,0.566,0.566
89,unidist_uniprot_img_9,-759.081,-759.081,0.215,0.215,0.543,0.543
90,default_struct_v2_1,-439.239,-439.239,0.226,0.226,0.565,0.565
91,unidist_uniprot_img_8,-1500.019,-1500.019,0.068,0.068,0.542,0.542
92,unidist_uniprot_sto_4,-359.615,-359.615,0.168,0.168,0.557,0.557
93,default_pdb70_4,-387.884,-387.884,0.328,0.328,0.571,0.571
94,default_uniref30_22_1,-892.865,-892.865,0.104,0.104,0.545,0.545
95,default_pdb_v2_7,-583.709,-583.709,0.187,0.187,0.565,0.565
96,unidist_uniprot_img_5,-429.432,-429.432,0.087,0.087,0.54,0.54
97,default_multimer_2,-230.547,-230.547,0.31,0.31,0.567,0.567
98,default_comp_v2_5,-896.846,-896.846,0.175,0.175,0.577,0.577
99,default_uniref30_22_21,-941.633,-941.633,0.255,0.255,0.535,0.535
100,default_struct_v2_2,-1667.988,-1667.988,0.081,0.081,0.564,0.564
101,unidist_uniprot_sto_5,-1165.527,-1165.527,0.19,0.19,0.565,0.565
102,default_pdb70_0,-407.965,-407.965,0.187,0.187,0.565,0.565
103,default_uniref30_22_23,-579.983,-579.983,0.216,0.216,0.548,0.548
104,default_pdb70_9,-1017.313,-1017.313,0.112,0.112,0.567,0.567
105,Elo_3,-787.974,-787.974,0.118,0.118,0.567,0.567
106,default_pdb70_8,-518.652,-518.652,0.286,0.286,0.572,0.572
107,default_uniref30_22_6,-768.319,-768.319,0.08,0.08,0.539,0.539
108,unidist_uniprot_sto_3,-1026.068,-1026.068,0.056,0.056,0.567,0.567
109,default_uniref30_22_4,-327.611,-327.611,0.247,0.247,0.539,0.539
110,default_multimer_9,-1020.231,-1020.231,0.179,0.179,0.547,0.547
111,default_uniref30_22_8,-631.285,-631.285,0.179,0.179,0.538,0.538
112,default_multimer_8,-1194.463,-1194.463,0.128,0.128,0.545,0.545
113,unidist_uniprot_img_1,-568.185,-568.185,0.12,0.12,0.543,0.543
114,default_pdb70_1,-271.058,-271.058,0.291,0.291,0.566,0.566
115,default_uniref30_22_5,-575.184,-575.184,0.133,0.133,0.54,0.54
116,default_pdb70_v2_8,-438.809,-438.809,0.231,0.231,0.565,0.565
117,default_uniref30_22_24,-635.068,-635.068,0.123,0.123,0.537,0.537
118,default_uniref30_22_17,-931.448,-931.448,0.212,0.212,0.538,0.538
119,default_uniref30_22_7,-616.821,-616.821,0.097,0.097,0.543,0.543
120,default_uniref30_22_2,-855.236,-855.236,0.107,0.107,0.542,0.542
121,default_uniclust30_1,-705.914,-705.914,0.082,0.082,0.556,0.556
122,default_img_9,-1305.562,-1305.562,0.113,0.113,0.564,0.564
123,default_uniref30_22_20,-880.889,-880.889,0.069,0.069,0.541,0.541
124,default_uniref30_22_19,-1047.611,-1047.611,0.073,0.073,0.542,0.542
125,default_uniclust30_0,-291.072,-291.072,0.291,0.291,0.558,0.558
126,default_uniref30_22_15,-1544.536,-1544.536,0.158,0.158,0.536,0.536
127,default_af_2,-359.265,-359.265,0.101,0.101,0.586,0.586
128,default_uniref30_22_16,-574.692,-574.692,0.188,0.188,0.541,0.541
129,default_uniclust30_4,-391.947,-391.947,0.273,0.273,0.557,0.557
130,Elo_1,-979.126,-979.126,0.063,0.063,0.567,0.567
131,default_multimer_6,-1385.6,-1385.6,0.108,0.108,0.55,0.55
132,default_uniref30_22_10,-650.967,-650.967,0.077,0.077,0.541,0.541
133,unidist_uniprot_img_0,-350.931,-350.931,0.182,0.182,0.556,0.556
134,unidist_uniprot_sto_8,-905.661,-905.661,0.217,0.217,0.555,0.555
135,default_af_8,-1094.263,-1094.263,0.041,0.041,0.586,0.586
136,default_af_0,-858.252,-858.252,0.091,0.091,0.584,0.584
137,default_uniclust30_9,-1108.561,-1108.561,0.234,0.234,0.544,0.544
138,default_af_7,-439.146,-439.146,0.087,0.087,0.582,0.582
139,default_uniref30_22_18,-1785.907,-1785.907,0.072,0.072,0.542,0.542
140,default_uniclust30_5,-1215.544,-1215.544,0.158,0.158,0.558,0.558
141,default_uniref30_22_12,-1868.648,-1868.648,0.085,0.085,0.547,0.547
142,default_uniref30_22_9,-943.852,-943.852,0.192,0.192,0.545,0.545
143,default_af_9,-1051.221,-1051.221,0.036,0.036,0.586,0.586
144,default_uniref30_22_22,-759.905,-759.905,0.156,0.156,0.537,0.537
