,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
47,spec_iter_uniref_sto_9,-1708.779,-1708.779,0.21,0.21,0.644,0.644
48,unidist_uniprot_sto_8,-100.173,-100.173,0.409,0.409,0.677,0.677
49,spec_af_0,-485.218,-485.218,0.249,0.249,0.683,0.683
50,unidist_uniref_sto_8,-273.889,-273.889,0.387,0.387,0.653,0.653
51,iter_1_9,352.521,352.521,0.635,0.635,0.687,0.687
52,default_af_3,-1022.463,-1022.463,0.095,0.095,0.684,0.684
53,default_af_1,-798.348,-798.348,0.159,0.159,0.679,0.679
54,default_uniclust30_8,-1391.856,-1391.856,0.138,0.138,0.662,0.662
55,spec_iter_uniref_a3m_7,279.873,279.873,0.486,0.486,0.651,0.651
56,default_multimer_3,477.373,477.373,0.501,0.501,0.682,0.682
57,spec_iter_uniprot_sto_2,492.29,492.29,0.506,0.506,0.682,0.682
58,default_uniref30_22_0,578.582,578.582,0.566,0.566,0.684,0.684
59,default_uniclust30_3,150.274,150.274,0.364,0.364,0.679,0.679
60,iter_2_ori_5,-87.724,-87.724,0.262,0.262,0.682,0.682
61,default_uniref30_22_11,244.385,244.385,0.383,0.383,0.681,0.681
62,default_uniref30_22_8,182.437,182.437,0.411,0.411,0.689,0.689
63,unidist_uniref_sto_1,337.733,337.733,0.492,0.492,0.68,0.68
64,default_uniclust30_0,555.251,555.251,0.52,0.52,0.682,0.682
65,spec_iter_uniprot_sto_0,515.023,515.023,0.515,0.515,0.682,0.682
66,default_uniref30_22_2,120.606,120.606,0.367,0.367,0.689,0.689
67,default_struct_6,311.036,311.036,0.448,0.448,0.682,0.682
68,iter_1_1,288.022,288.022,0.425,0.425,0.687,0.687
69,spec_pdb70_1,361.668,361.668,0.443,0.443,0.681,0.681
70,unidist_uniprot_sto_4,-139.354,-139.354,0.293,0.293,0.686,0.686
71,Elo_3,457.064,457.064,0.472,0.472,0.682,0.682
72,default_uniref30_22_6,357.673,357.673,0.485,0.485,0.679,0.679
73,avg_refine_4,385.973,385.973,0.515,0.515,0.687,0.687
74,default_comp_3,335.038,335.038,0.42,0.42,0.686,0.686
75,default_comp_6,-119.939,-119.939,0.281,0.281,0.686,0.686
76,spec_struct_0,452.141,452.141,0.555,0.555,0.682,0.682
77,spec_colab_iter_2,43.967,43.967,0.319,0.319,0.683,0.683
78,default_uniclust30_2,110.194,110.194,0.358,0.358,0.685,0.685
79,iter_2_3,-50.944,-50.944,0.316,0.316,0.684,0.684
80,default_struct_7,4.809,4.809,0.355,0.355,0.681,0.681
81,default_uniref30_22_13,402.104,402.104,0.512,0.512,0.685,0.685
82,iter_2_ori_4,51.567,51.567,0.381,0.381,0.683,0.683
83,default_comp_4,62.986,62.986,0.342,0.342,0.692,0.692
84,default_comp_5,189.759,189.759,0.379,0.379,0.688,0.688
85,default_pdb70_6,-0.872,-0.872,0.325,0.325,0.684,0.684
86,default_struct_3,370.767,370.767,0.46,0.46,0.684,0.684
87,default_uniref30_22_16,-141.777,-141.777,0.241,0.241,0.68,0.68
88,default_multimer_6,123.91,123.91,0.357,0.357,0.683,0.683
89,iter_1_3,113.039,113.039,0.379,0.379,0.689,0.689
90,default_struct_0,598.808,598.808,0.498,0.498,0.684,0.684
91,unidist_uniprot_sto_3,141.326,141.326,0.367,0.367,0.689,0.689
92,spec_iter_uniprot_sto_5,328.033,328.033,0.485,0.485,0.691,0.691
93,default_uniclust30_5,381.951,381.951,0.477,0.477,0.69,0.69
94,iter_2_2,169.115,169.115,0.461,0.461,0.69,0.69
95,default_comp_0,532.223,532.223,0.485,0.485,0.685,0.685
96,spec_struct_9,-152.04,-152.04,0.37,0.37,0.665,0.665
97,spec_colab_iter_0,353.044,353.044,0.513,0.513,0.688,0.688
98,default_pdb_5,-247.864,-247.864,0.296,0.296,0.69,0.69
99,default_uniref30_22_4,217.313,217.313,0.487,0.487,0.69,0.69
100,default_multimer_9,-1939.725,-1939.725,0.116,0.116,0.645,0.645
101,spec_iter_uniref_sto_3,92.429,92.429,0.438,0.438,0.691,0.691
102,spec_pdb_4,292.316,292.316,0.435,0.435,0.686,0.686
103,default_uniref30_22_7,-257.862,-257.862,0.251,0.251,0.687,0.687
104,default_uniref30_22_17,-34.613,-34.613,0.334,0.334,0.681,0.681
105,default_pdb_7,-177.095,-177.095,0.258,0.258,0.69,0.69
106,spec_iter_uniref_sto_6,-252.008,-252.008,0.362,0.362,0.682,0.682
107,default_multimer_4,-6.711,-6.711,0.408,0.408,0.685,0.685
108,spec_iter_uniprot_sto_7,131.948,131.948,0.52,0.52,0.681,0.681
109,spec_iter_uniref_sto_5,194.822,194.822,0.526,0.526,0.685,0.685
110,uniclust_oxmatch_a3m_8,340.714,340.714,0.554,0.554,0.693,0.693
111,spec_pdb_7,266.639,266.639,0.571,0.571,0.697,0.697
112,spec_pdb70_9,-248.186,-248.186,0.313,0.313,0.692,0.692
113,spec_iter_uniprot_sto_6,444.833,444.833,0.622,0.622,0.687,0.687
114,iter_2_4,214.176,214.176,0.533,0.533,0.687,0.687
115,iter_2_5,238.696,238.696,0.542,0.542,0.686,0.686
116,default_struct_8,135.456,135.456,0.566,0.566,0.688,0.688
117,iter_2_ori_6,329.291,329.291,0.564,0.564,0.685,0.685
118,uniclust_oxmatch_a3m_3,289.762,289.762,0.549,0.549,0.687,0.687
119,unidist_uniprot_sto_5,301.942,301.942,0.592,0.592,0.684,0.684
120,iter_1_4,92.314,92.314,0.475,0.475,0.689,0.689
121,default_uniref30_22_23,300.934,300.934,0.535,0.535,0.688,0.688
122,default_uniref30_22_21,228.669,228.669,0.458,0.458,0.689,0.689
123,default_uniref30_22_14,-492.128,-492.128,0.222,0.222,0.687,0.687
124,Elo_4,-330.074,-330.074,0.236,0.236,0.682,0.682
125,default_pdb_9,-253.964,-253.964,0.266,0.266,0.687,0.687
126,spec_iter_uniprot_sto_3,166.477,166.477,0.468,0.468,0.683,0.683
127,unidist_uniref_sto_6,113.272,113.272,0.442,0.442,0.689,0.689
128,default_uniclust30_1,129.969,129.969,0.463,0.463,0.682,0.682
129,default_multimer_1,3.197,3.197,0.381,0.381,0.685,0.685
130,spec_iter_uniref_sto_7,-228.282,-228.282,0.287,0.287,0.689,0.689
131,spec_struct_4,-415.433,-415.433,0.24,0.24,0.682,0.682
132,default_uniclust30_7,371.189,371.189,0.534,0.534,0.681,0.681
133,spec_struct_1,-517.707,-517.707,0.214,0.214,0.678,0.678
134,spec_af_9,-504.21,-504.21,0.312,0.312,0.678,0.678
135,iter_2_8,-541.366,-541.366,0.092,0.092,0.684,0.684
136,default_uniref30_22_3,-453.349,-453.349,0.165,0.165,0.681,0.681
137,spec_pdb_6,-56.664,-56.664,0.331,0.331,0.689,0.689
138,spec_af_2,183.559,183.559,0.491,0.491,0.684,0.684
139,unidist_uniref_sto_5,-909.332,-909.332,0.073,0.073,0.681,0.681
140,default_af_0,24.761,24.761,0.453,0.453,0.683,0.683
141,default_af_5,421.701,421.701,0.613,0.613,0.682,0.682
142,default_uniref30_22_22,-267.97,-267.97,0.325,0.325,0.671,0.671
143,spec_af_1,138.468,138.468,0.471,0.471,0.684,0.684
144,spec_af_3,-318.172,-318.172,0.24,0.24,0.681,0.681
145,default_uniref30_22_19,-803.541,-803.541,0.086,0.086,0.68,0.68
146,default_af_2,-700.513,-700.513,0.172,0.172,0.685,0.685
147,default_uniref30_22_18,-696.962,-696.962,0.102,0.102,0.681,0.681
148,default_comp_9,-424.225,-424.225,0.329,0.329,0.669,0.669
149,spec_iter_uniref_a3m_6,-66.629,-66.629,0.273,0.273,0.683,0.683
150,unidist_uniprot_sto_9,-732.453,-732.453,0.14,0.14,0.681,0.681
151,unidist_uniref_sto_3,-783.772,-783.772,0.083,0.083,0.68,0.68
152,spec_comp_8,-191.527,-191.527,0.373,0.373,0.668,0.668
153,spec_comp_9,-314.945,-314.945,0.245,0.245,0.679,0.679
154,spec_pdb70_5,-689.496,-689.496,0.15,0.15,0.685,0.685
155,spec_iter_uniprot_sto_9,-47.126,-47.126,0.385,0.385,0.683,0.683
156,default_pdb70_8,451.692,451.692,0.495,0.495,0.687,0.687
157,spec_iter_uniprot_sto_8,-595.783,-595.783,0.237,0.237,0.684,0.684
158,spec_struct_2,-82.892,-82.892,0.377,0.377,0.682,0.682
159,iter_2_7,261.893,261.893,0.536,0.536,0.682,0.682
160,default_pdb_4,-677.005,-677.005,0.251,0.251,0.677,0.677
161,spec_iter_uniref_a3m_5,-175.497,-175.497,0.304,0.304,0.683,0.683
162,spec_iter_uniref_a3m_1,-83.855,-83.855,0.343,0.343,0.684,0.684
163,spec_comp_3,-1020.038,-1020.038,0.056,0.056,0.692,0.692
164,unidist_uniref_sto_7,-486.613,-486.613,0.276,0.276,0.671,0.671
165,Elo_2,-669.88,-669.88,0.226,0.226,0.681,0.681
166,spec_iter_uniref_sto_2,-357.246,-357.246,0.303,0.303,0.681,0.681
167,unidist_uniprot_sto_7,433.293,433.293,0.527,0.527,0.685,0.685
168,uniclust_oxmatch_a3m_1,-307.809,-307.809,0.281,0.281,0.679,0.679
169,default_af_4,-495.35,-495.35,0.286,0.286,0.677,0.677
170,spec_colab_iter_8,-881.198,-881.198,0.029,0.029,0.685,0.685
171,default_af_6,-220.445,-220.445,0.361,0.361,0.674,0.674
172,unidist_uniprot_sto_2,-197.079,-197.079,0.321,0.321,0.679,0.679
173,default_af_8,-1016.31,-1016.31,0.145,0.145,0.671,0.671
174,default_uniref30_22_20,-359.711,-359.711,0.304,0.304,0.677,0.677
175,spec_comp_2,-1095.33,-1095.33,0.098,0.098,0.692,0.692
176,iter_1_6,-321.233,-321.233,0.297,0.297,0.683,0.683
177,spec_struct_8,-651.478,-651.478,0.182,0.182,0.679,0.679
178,default_pdb_8,-315.493,-315.493,0.411,0.411,0.685,0.685
179,spec_struct_5,-814.962,-814.962,0.142,0.142,0.683,0.683
180,spec_struct_7,-1526.168,-1526.168,0.058,0.058,0.674,0.674
181,spec_af_8,-221.796,-221.796,0.315,0.315,0.677,0.677
182,default_af_9,-772.238,-772.238,0.181,0.181,0.67,0.67
183,spec_pdb70_8,-1340.354,-1340.354,0.069,0.069,0.68,0.68
184,default_uniclust30_9,-1047.977,-1047.977,0.035,0.035,0.68,0.68
185,iter_2_9,-116.56,-116.56,0.363,0.363,0.678,0.678
186,spec_colab_iter_4,-907.033,-907.033,0.117,0.117,0.678,0.678
187,uniclust_oxmatch_a3m_6,-706.035,-706.035,0.18,0.18,0.682,0.682
188,iter_1_8,-680.203,-680.203,0.096,0.096,0.683,0.683
189,default_uniref30_22_24,-890.878,-890.878,0.025,0.025,0.68,0.68
190,default_pdb70_9,-421.265,-421.265,0.181,0.181,0.688,0.688
191,spec_pdb_9,33.383,33.383,0.386,0.386,0.676,0.676
192,spec_af_4,-154.739,-154.739,0.379,0.379,0.679,0.679
193,spec_pdb_5,-98.972,-98.972,0.362,0.362,0.677,0.677
194,spec_colab_iter_9,-273.155,-273.155,0.229,0.229,0.682,0.682
195,iter_1_7,-1010.174,-1010.174,0.096,0.096,0.677,0.677
196,spec_af_5,402.79,402.79,0.535,0.535,0.679,0.679
197,spec_af_6,-72.519,-72.519,0.4,0.4,0.686,0.686
198,default_pdb_3,394.106,394.106,0.506,0.506,0.687,0.687
199,spec_comp_4,-77.365,-77.365,0.381,0.381,0.679,0.679
200,spec_comp_7,-714.847,-714.847,0.122,0.122,0.689,0.689
201,spec_pdb70_4,-609.114,-609.114,0.218,0.218,0.688,0.688
202,spec_pdb_8,-586.276,-586.276,0.115,0.115,0.685,0.685
203,spec_comp_0,-920.696,-920.696,0.131,0.131,0.687,0.687
204,spec_comp_6,-1260.323,-1260.323,0.051,0.051,0.681,0.681
205,default_af_7,-539.714,-539.714,0.035,0.035,0.678,0.678
206,spec_pdb_2,-756.161,-756.161,0.08,0.08,0.675,0.675
207,default_comp_8,16.522,16.522,0.471,0.471,0.678,0.678
208,spec_iter_uniref_a3m_9,-464.119,-464.119,0.342,0.342,0.666,0.666
209,spec_af_7,-708.973,-708.973,0.126,0.126,0.667,0.667
210,spec_iter_uniref_sto_8,-154.581,-154.581,0.078,0.078,0.676,0.676
211,uniclust_oxmatch_a3m_7,-868.541,-868.541,0.079,0.079,0.679,0.679
212,Elo_0,0.0,0.0,0.0,0.0,0.0,0.0
213,Elo_1,0.0,0.0,0.0,0.0,0.0,0.0
214,avg_refine_0,0.0,0.0,0.0,0.0,0.0,0.0
215,avg_refine_1,0.0,0.0,0.0,0.0,0.0,0.0
216,avg_refine_2,0.0,0.0,0.0,0.0,0.0,0.0
217,default_comp_1,0.0,0.0,0.0,0.0,0.0,0.0
218,default_multimer_0,0.0,0.0,0.0,0.0,0.0,0.0
219,default_multimer_2,0.0,0.0,0.0,0.0,0.0,0.0
220,default_pdb70_1,0.0,0.0,0.0,0.0,0.0,0.0
221,default_pdb70_2,0.0,0.0,0.0,0.0,0.0,0.0
222,default_struct_1,0.0,0.0,0.0,0.0,0.0,0.0
223,default_struct_2,0.0,0.0,0.0,0.0,0.0,0.0
224,default_struct_4,0.0,0.0,0.0,0.0,0.0,0.0
225,default_struct_5,0.0,0.0,0.0,0.0,0.0,0.0
226,default_uniref30_22_1,0.0,0.0,0.0,0.0,0.0,0.0
227,default_uniref30_22_10,0.0,0.0,0.0,0.0,0.0,0.0
228,default_uniref30_22_5,0.0,0.0,0.0,0.0,0.0,0.0
229,default_uniref30_22_9,0.0,0.0,0.0,0.0,0.0,0.0
230,iter_1_2,0.0,0.0,0.0,0.0,0.0,0.0
231,iter_1_5,0.0,0.0,0.0,0.0,0.0,0.0
232,iter_2_0,0.0,0.0,0.0,0.0,0.0,0.0
233,iter_2_1,0.0,0.0,0.0,0.0,0.0,0.0
234,iter_2_ori_0,0.0,0.0,0.0,0.0,0.0,0.0
235,iter_2_ori_1,0.0,0.0,0.0,0.0,0.0,0.0
236,iter_2_ori_2,0.0,0.0,0.0,0.0,0.0,0.0
237,iter_2_ori_3,0.0,0.0,0.0,0.0,0.0,0.0
238,lewis_0,0.0,0.0,0.0,0.0,0.0,0.0
239,lewis_1,0.0,0.0,0.0,0.0,0.0,0.0
240,lewis_2,0.0,0.0,0.0,0.0,0.0,0.0
241,lewis_3,0.0,0.0,0.0,0.0,0.0,0.0
242,lewis_4,0.0,0.0,0.0,0.0,0.0,0.0
243,spec_colab_iter_1,0.0,0.0,0.0,0.0,0.0,0.0
244,spec_colab_iter_3,0.0,0.0,0.0,0.0,0.0,0.0
245,spec_iter_uniprot_sto_1,0.0,0.0,0.0,0.0,0.0,0.0
246,spec_iter_uniref_a3m_0,0.0,0.0,0.0,0.0,0.0,0.0
247,spec_iter_uniref_a3m_2,0.0,0.0,0.0,0.0,0.0,0.0
248,spec_iter_uniref_a3m_3,0.0,0.0,0.0,0.0,0.0,0.0
249,spec_iter_uniref_sto_0,0.0,0.0,0.0,0.0,0.0,0.0
250,spec_iter_uniref_sto_1,0.0,0.0,0.0,0.0,0.0,0.0
251,spec_pdb70_0,0.0,0.0,0.0,0.0,0.0,0.0
252,spec_pdb70_3,0.0,0.0,0.0,0.0,0.0,0.0
253,spec_pdb_3,0.0,0.0,0.0,0.0,0.0,0.0
254,uniclust_oxmatch_a3m_0,0.0,0.0,0.0,0.0,0.0,0.0
255,uniclust_oxmatch_a3m_2,0.0,0.0,0.0,0.0,0.0,0.0
256,unidist_uniprot_sto_0,0.0,0.0,0.0,0.0,0.0,0.0
257,unidist_uniprot_sto_1,0.0,0.0,0.0,0.0,0.0,0.0
258,unidist_uniref_sto_0,0.0,0.0,0.0,0.0,0.0,0.0
259,unidist_uniref_sto_2,0.0,0.0,0.0,0.0,0.0,0.0
