,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
94,default_pdb70_6,6434.961,6434.961,0.721,0.721,0.678,0.678
95,default_pdb_5,7683.714,7683.714,0.771,0.771,0.678,0.678
96,default_pdb70_8,5074.411,5074.411,0.686,0.686,0.664,0.664
97,default_struct_6,6596.418,6596.418,0.735,0.735,0.668,0.668
98,iter_2_old_7,7944.542,7944.542,0.774,0.774,0.67,0.67
99,default_pdb70_3,6394.422,6394.422,0.695,0.695,0.666,0.666
100,default_img_4,5684.711,5684.711,0.688,0.688,0.691,0.691
101,img_multimer_2,5314.844,5314.844,0.745,0.745,0.687,0.687
102,default_img_0,8844.725,8844.725,0.848,0.848,0.691,0.691
103,iter_2_old_3,6921.819,6921.819,0.726,0.726,0.686,0.686
104,Elo_4,4816.602,4816.602,0.66,0.66,0.671,0.671
105,default_uniref30_22_3,9431.49,9431.49,0.858,0.858,0.675,0.675
106,default_multimer_1,7644.282,7644.282,0.874,0.874,0.687,0.687
107,iter_1_old_9,6528.624,6528.624,0.705,0.705,0.673,0.673
108,img_multimer_0,8120.038,8120.038,0.861,0.861,0.691,0.691
109,default_comp_8,6366.129,6366.129,0.702,0.702,0.66,0.66
110,spec_pdb70_0,9407.158,9407.158,0.846,0.846,0.7,0.7
111,default_mul_newest_3,8077.353,8077.353,0.808,0.808,0.677,0.677
112,default_comp_6,8356.282,8356.282,0.854,0.854,0.682,0.682
113,default_img_9,5416.465,5416.465,0.737,0.737,0.678,0.678
114,img_multimer_4,8151.781,8151.781,0.867,0.867,0.693,0.693
115,img_multimer_3,6591.258,6591.258,0.839,0.839,0.692,0.692
116,default_pdb70_4,6877.623,6877.623,0.704,0.704,0.68,0.68
117,spec_pdb_5,7524.521,7524.521,0.848,0.848,0.693,0.693
118,uniclust_oxmatch_a3m_3,5215.748,5215.748,0.716,0.716,0.683,0.683
119,spec_struct_6,7371.112,7371.112,0.767,0.767,0.687,0.687
120,default_mul_newest_4,7813.138,7813.138,0.798,0.798,0.679,0.679
121,default_mul_newest_7,6368.412,6368.412,0.722,0.722,0.673,0.673
122,spec_pdb70_5,5930.772,5930.772,0.692,0.692,0.689,0.689
123,default_mul_newest_5,8221.812,8221.812,0.809,0.809,0.668,0.668
124,default_multimer_4,6429.697,6429.697,0.802,0.802,0.677,0.677
125,default_multimer_6,5291.676,5291.676,0.744,0.744,0.677,0.677
126,spec_pdb70_4,4807.305,4807.305,0.697,0.697,0.678,0.678
127,default_mul_newest_6,7449.791,7449.791,0.783,0.783,0.676,0.676
128,img_multimer_5,4347.051,4347.051,0.629,0.629,0.68,0.68
129,default_uniref30_22_16,7326.531,7326.531,0.715,0.715,0.667,0.667
130,img_multimer_1,6005.602,6005.602,0.773,0.773,0.689,0.689
131,default_uniref30_22_0,8320.017,8320.017,0.87,0.87,0.686,0.686
132,uniclust_oxmatch_a3m_1,8212.127,8212.127,0.843,0.843,0.689,0.689
133,spec_comp_7,4893.448,4893.448,0.627,0.627,0.679,0.679
134,spec_iter_uniref_a3m_4,6534.891,6534.891,0.707,0.707,0.68,0.68
135,default_mul_newest_10,6726.006,6726.006,0.717,0.717,0.678,0.678
136,lewis_1,7156.661,7156.661,0.803,0.803,0.688,0.688
137,iter_1_old_8,4890.075,4890.075,0.603,0.603,0.676,0.676
138,iter_1_old_6,4570.272,4570.272,0.634,0.634,0.668,0.668
139,default_uniref30_22_8,7220.144,7220.144,0.753,0.753,0.674,0.674
140,default_mul_newest_2,7067.311,7067.311,0.784,0.784,0.678,0.678
141,lewis_3,8234.713,8234.713,0.847,0.847,0.692,0.692
142,default_mul_newest_18,6378.587,6378.587,0.693,0.693,0.677,0.677
143,spec_comp_6,8109.521,8109.521,0.777,0.777,0.679,0.679
144,spec_struct_9,7645.501,7645.501,0.77,0.77,0.7,0.7
145,lewis_4,7006.724,7006.724,0.779,0.779,0.688,0.688
146,spec_pdb70_3,4704.348,4704.348,0.661,0.661,0.678,0.678
147,default_uniref30_22_9,6747.131,6747.131,0.728,0.728,0.678,0.678
148,default_comp_9,4129.154,4129.154,0.582,0.582,0.645,0.645
149,lewis_2,5966.148,5966.148,0.774,0.774,0.693,0.693
150,spec_iter_uniref_a3m_8,5952.738,5952.738,0.73,0.73,0.688,0.688
151,default_pdb70_9,3115.747,3115.747,0.558,0.558,0.642,0.642
152,default_uniref30_22_12,6358.118,6358.118,0.687,0.687,0.684,0.684
153,default_comp_7,8500.185,8500.185,0.771,0.771,0.683,0.683
154,spec_struct_8,8806.645,8806.645,0.866,0.866,0.684,0.684
155,default_uniref30_22_4,8899.67,8899.67,0.903,0.903,0.678,0.678
156,spec_comp_0,8173.716,8173.716,0.786,0.786,0.689,0.689
157,default_uniref30_22_6,8711.277,8711.277,0.877,0.877,0.685,0.685
158,default_mul_newest_8,7348.826,7348.826,0.729,0.729,0.672,0.672
159,default_mul_newest_21,6739.564,6739.564,0.765,0.765,0.665,0.665
160,default_mul_newest_14,7361.317,7361.317,0.726,0.726,0.673,0.673
161,default_mul_newest_19,6541.749,6541.749,0.714,0.714,0.676,0.676
162,default_uniref30_22_13,7444.252,7444.252,0.776,0.776,0.664,0.664
163,default_mul_newest_15,7830.077,7830.077,0.769,0.769,0.676,0.676
164,spec_pdb70_8,4491.878,4491.878,0.604,0.604,0.682,0.682
165,default_mul_newest_9,9386.858,9386.858,0.884,0.884,0.664,0.664
166,default_uniref30_22_5,6825.654,6825.654,0.722,0.722,0.667,0.667
167,default_multimer_5,6212.085,6212.085,0.74,0.74,0.678,0.678
168,spec_pdb_4,7912.42,7912.42,0.792,0.792,0.684,0.684
169,default_mul_newest_13,6776.934,6776.934,0.736,0.736,0.662,0.662
170,uniclust_oxmatch_a3m_2,7527.881,7527.881,0.823,0.823,0.698,0.698
171,img_multimer_6,4797.455,4797.455,0.675,0.675,0.688,0.688
172,uniclust_oxmatch_a3m_7,6619.514,6619.514,0.718,0.718,0.699,0.699
173,spec_struct_7,6826.435,6826.435,0.76,0.76,0.691,0.691
174,spec_comp_2,6209.967,6209.967,0.731,0.731,0.693,0.693
175,default_uniref30_22_17,7435.41,7435.41,0.826,0.826,0.676,0.676
176,spec_struct_4,9775.265,9775.265,0.854,0.854,0.699,0.699
177,uniclust_oxmatch_a3m_4,7329.114,7329.114,0.78,0.78,0.689,0.689
178,default_uniref30_22_18,8336.925,8336.925,0.801,0.801,0.669,0.669
179,img_multimer_7,4040.345,4040.345,0.68,0.68,0.692,0.692
180,default_multimer_2,5244.977,5244.977,0.707,0.707,0.684,0.684
181,img_multimer_8,5109.886,5109.886,0.752,0.752,0.685,0.685
182,default_pdb_9,5889.456,5889.456,0.668,0.668,0.664,0.664
183,default_uniclust30_2,5514.862,5514.862,0.663,0.663,0.68,0.68
184,spec_iter_uniref_a3m_6,5168.338,5168.338,0.723,0.723,0.682,0.682
185,spec_pdb_6,7216.256,7216.256,0.837,0.837,0.69,0.69
186,default_struct_9,6878.643,6878.643,0.677,0.677,0.667,0.667
187,default_uniclust30_3,6996.513,6996.513,0.78,0.78,0.661,0.661
188,default_uniclust30_5,5119.628,5119.628,0.674,0.674,0.688,0.688
189,spec_pdb_7,6277.32,6277.32,0.786,0.786,0.685,0.685
190,uniclust_oxmatch_a3m_5,5981.518,5981.518,0.672,0.672,0.676,0.676
191,uniclust_oxmatch_a3m_0,6761.486,6761.486,0.754,0.754,0.69,0.69
192,default_uniclust30_0,6351.134,6351.134,0.73,0.73,0.668,0.668
193,spec_comp_9,6580.214,6580.214,0.726,0.726,0.692,0.692
194,spec_pdb70_7,6355.69,6355.69,0.798,0.798,0.693,0.693
195,default_uniref30_22_19,5936.883,5936.883,0.656,0.656,0.667,0.667
196,default_mul_newest_17,7021.737,7021.737,0.777,0.777,0.651,0.651
197,spec_comp_4,2903.961,2903.961,0.602,0.602,0.687,0.687
198,default_pdb_3,4935.55,4935.55,0.68,0.68,0.661,0.661
199,default_pdb_1,6027.542,6027.542,0.758,0.758,0.694,0.694
200,default_uniref30_22_10,7167.894,7167.894,0.802,0.802,0.672,0.672
201,default_mul_newest_16,5401.166,5401.166,0.638,0.638,0.669,0.669
202,default_uniref30_22_23,6260.286,6260.286,0.717,0.717,0.663,0.663
203,default_uniref30_22_14,7016.055,7016.055,0.757,0.757,0.666,0.666
204,spec_iter_uniref_sto_0,1869.342,1869.342,0.463,0.463,0.666,0.666
205,default_multimer_8,4945.789,4945.789,0.765,0.765,0.681,0.681
206,default_uniref30_22_22,5992.943,5992.943,0.68,0.68,0.666,0.666
207,spec_pdb_9,6407.781,6407.781,0.773,0.773,0.695,0.695
208,default_uniref30_22_15,6695.952,6695.952,0.749,0.749,0.661,0.661
209,img_multimer_9,6211.54,6211.54,0.786,0.786,0.681,0.681
210,uniclust_oxmatch_a3m_9,6406.79,6406.79,0.72,0.72,0.692,0.692
211,spec_struct_5,8098.056,8098.056,0.806,0.806,0.695,0.695
212,default_uniclust30_7,4359.323,4359.323,0.675,0.675,0.674,0.674
213,spec_iter_uniref_a3m_9,3200.601,3200.601,0.566,0.566,0.653,0.653
214,default_uniclust30_4,4630.21,4630.21,0.64,0.64,0.689,0.689
215,default_mul_newest_12,7140.398,7140.398,0.737,0.737,0.666,0.666
216,default_mul_newest_11,5718.559,5718.559,0.67,0.67,0.664,0.664
217,default_uniclust30_6,3239.213,3239.213,0.628,0.628,0.683,0.683
218,default_mul_newest_22,6268.065,6268.065,0.692,0.692,0.655,0.655
219,default_mul_newest_24,5468.024,5468.024,0.653,0.653,0.65,0.65
220,default_multimer_7,5356.523,5356.523,0.73,0.73,0.678,0.678
221,default_uniref30_22_11,5177.783,5177.783,0.655,0.655,0.671,0.671
222,default_mul_newest_23,6882.835,6882.835,0.79,0.79,0.661,0.661
223,uniclust_oxmatch_a3m_8,6489.729,6489.729,0.696,0.696,0.668,0.668
224,default_uniref30_22_20,6731.984,6731.984,0.725,0.725,0.669,0.669
225,default_uniclust30_8,3185.632,3185.632,0.563,0.563,0.683,0.683
226,spec_pdb_8,3839.245,3839.245,0.643,0.643,0.665,0.665
227,default_multimer_9,2390.242,2390.242,0.501,0.501,0.68,0.68
228,default_uniref30_22_21,7098.97,7098.97,0.757,0.757,0.665,0.665
229,default_uniclust30_9,4060.217,4060.217,0.617,0.617,0.682,0.682
230,default_uniclust30_1,1469.283,1469.283,0.477,0.477,0.673,0.673
231,default_multimer_3,7524.229,7524.229,0.876,0.876,0.687,0.687
232,spec_comp_8,5671.073,5671.073,0.749,0.749,0.672,0.672
233,spec_iter_uniref_sto_2,1507.641,1507.641,0.555,0.555,0.609,0.609
234,spec_iter_uniprot_sto_1,-644.672,-644.672,0.341,0.341,0.643,0.643
235,spec_iter_uniref_sto_3,2907.65,2907.65,0.625,0.625,0.605,0.605
236,spec_iter_uniprot_sto_0,2171.737,2171.737,0.486,0.486,0.635,0.635
237,spec_iter_uniref_sto_1,-2170.513,-2170.513,0.186,0.186,0.622,0.622
238,default_af_7,440.488,440.488,0.453,0.453,0.662,0.662
239,spec_iter_uniprot_sto_3,-1933.859,-1933.859,0.254,0.254,0.612,0.612
240,spec_iter_uniprot_sto_2,-2525.408,-2525.408,0.21,0.21,0.643,0.643
241,default_af_1,569.605,569.605,0.461,0.461,0.655,0.655
242,default_af_2,-689.465,-689.465,0.349,0.349,0.655,0.655
243,spec_af_1,-305.933,-305.933,0.378,0.378,0.657,0.657
244,default_af_3,-2065.874,-2065.874,0.2,0.2,0.65,0.65
245,spec_af_0,-1521.915,-1521.915,0.236,0.236,0.658,0.658
246,spec_af_3,-1707.926,-1707.926,0.222,0.222,0.644,0.644
247,default_af_6,-2317.158,-2317.158,0.124,0.124,0.651,0.651
248,default_af_5,-2083.339,-2083.339,0.149,0.149,0.644,0.644
249,spec_iter_uniref_sto_4,-3722.016,-3722.016,0.124,0.124,0.611,0.611
250,spec_af_4,-2131.067,-2131.067,0.097,0.097,0.648,0.648
251,spec_iter_uniprot_sto_4,-1610.558,-1610.558,0.16,0.16,0.589,0.589
252,spec_af_5,-2380.274,-2380.274,0.074,0.074,0.642,0.642
253,spec_af_8,-1736.728,-1736.728,0.157,0.157,0.647,0.647
254,spec_af_7,-1396.272,-1396.272,0.15,0.15,0.646,0.646
255,spec_af_6,-1541.114,-1541.114,0.144,0.144,0.645,0.645
256,spec_iter_uniref_sto_6,-1841.548,-1841.548,0.105,0.105,0.587,0.587
257,default_af_4,-1476.05,-1476.05,0.181,0.181,0.657,0.657
258,spec_iter_uniref_sto_5,-1787.061,-1787.061,0.091,0.091,0.58,0.58
259,spec_af_9,-1521.23,-1521.23,0.11,0.11,0.644,0.644
260,spec_iter_uniref_sto_9,-1111.486,-1111.486,0.095,0.095,0.616,0.616
261,default_af_9,-1135.728,-1135.728,0.124,0.124,0.657,0.657
262,spec_iter_uniref_sto_7,-1300.028,-1300.028,0.15,0.15,0.607,0.607
263,spec_iter_uniprot_sto_6,-725.775,-725.775,0.125,0.125,0.611,0.611
264,spec_iter_uniref_sto_8,-1793.556,-1793.556,0.103,0.103,0.641,0.641
265,spec_af_2,-1722.395,-1722.395,0.03,0.03,0.642,0.642
266,default_af_8,-1223.483,-1223.483,0.064,0.064,0.652,0.652
267,spec_iter_uniprot_sto_5,-861.709,-861.709,0.085,0.085,0.607,0.607
268,spec_iter_uniprot_sto_7,-596.186,-596.186,0.122,0.122,0.614,0.614
269,spec_iter_uniprot_sto_8,-368.842,-368.842,0.089,0.089,0.421,0.421
270,spec_iter_uniprot_sto_9,-559.008,-559.008,0.131,0.131,0.436,0.436
271,avg_refine_1,0.0,0.0,0.0,0.0,0.0,0.0
272,default_af_0,0.0,0.0,0.0,0.0,0.0,0.0
273,default_mul_newest_1,0.0,0.0,0.0,0.0,0.0,0.0
274,lewis_0,0.0,0.0,0.0,0.0,0.0,0.0
