,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
44,uniclust_oxmatch_a3m_7,-194.251,-194.251,0.347,0.347,0.691,0.691
45,default_uniref30_22_14,193.645,193.645,0.484,0.484,0.691,0.691
46,default_multimer_6,217.996,217.996,0.505,0.505,0.695,0.695
47,unidist_uniprot_sto_8,-501.716,-501.716,0.272,0.272,0.691,0.691
48,spec_af_5,-204.673,-204.673,0.351,0.351,0.693,0.693
49,spec_colab_iter_7,-385.331,-385.331,0.27,0.27,0.692,0.692
50,default_pdb70_6,368.658,368.658,0.589,0.589,0.698,0.698
51,spec_iter_uniprot_sto_9,-887.313,-887.313,0.137,0.137,0.689,0.689
52,spec_colab_iter_9,-607.443,-607.443,0.208,0.208,0.69,0.69
53,spec_iter_uniref_a3m_5,-394.474,-394.474,0.246,0.246,0.688,0.688
54,spec_af_8,-528.024,-528.024,0.208,0.208,0.691,0.691
55,spec_af_9,-704.179,-704.179,0.164,0.164,0.692,0.692
56,unidist_uniref_sto_9,-513.272,-513.272,0.248,0.248,0.688,0.688
57,default_uniclust30_4,-128.028,-128.028,0.346,0.346,0.694,0.694
58,unidist_uniprot_sto_7,-100.515,-100.515,0.404,0.404,0.692,0.692
59,default_pdb70_8,-166.448,-166.448,0.303,0.303,0.696,0.696
60,spec_iter_uniref_a3m_4,-42.037,-42.037,0.377,0.377,0.694,0.694
61,spec_pdb70_6,-441.206,-441.206,0.238,0.238,0.7,0.7
62,default_pdb70_2,-25.864,-25.864,0.416,0.416,0.699,0.699
63,spec_iter_uniprot_sto_5,-46.254,-46.254,0.357,0.357,0.691,0.691
64,default_uniref30_22_15,178.847,178.847,0.473,0.473,0.691,0.691
65,spec_af_0,150.544,150.544,0.404,0.404,0.692,0.692
66,spec_af_2,-115.643,-115.643,0.371,0.371,0.691,0.691
67,spec_iter_uniprot_sto_6,169.696,169.696,0.52,0.52,0.693,0.693
68,spec_pdb_3,-71.41,-71.41,0.406,0.406,0.698,0.698
69,default_af_5,-578.981,-578.981,0.26,0.26,0.69,0.69
70,spec_iter_uniprot_sto_7,-543.962,-543.962,0.25,0.25,0.688,0.688
71,iter_2_6,-241.129,-241.129,0.282,0.282,0.695,0.695
72,spec_comp_5,-428.118,-428.118,0.305,0.305,0.697,0.697
73,iter_1_2,163.068,163.068,0.486,0.486,0.696,0.696
74,spec_colab_iter_8,-262.32,-262.32,0.366,0.366,0.691,0.691
75,default_uniref30_22_17,41.474,41.474,0.437,0.437,0.69,0.69
76,spec_comp_4,-576.776,-576.776,0.247,0.247,0.697,0.697
77,iter_1_8,-140.126,-140.126,0.402,0.402,0.691,0.691
78,default_af_2,-125.527,-125.527,0.33,0.33,0.692,0.692
79,default_uniref30_22_12,109.973,109.973,0.438,0.438,0.687,0.687
80,default_multimer_9,-284.557,-284.557,0.258,0.258,0.687,0.687
81,default_uniref30_22_20,145.105,145.105,0.448,0.448,0.693,0.693
82,default_af_6,-671.74,-671.74,0.158,0.158,0.694,0.694
83,default_uniref30_22_18,-727.361,-727.361,0.179,0.179,0.686,0.686
84,iter_2_9,115.667,115.667,0.369,0.369,0.691,0.691
85,default_uniref30_22_16,-554.605,-554.605,0.197,0.197,0.688,0.688
86,default_uniref30_22_24,-691.116,-691.116,0.177,0.177,0.687,0.687
87,spec_iter_uniprot_sto_8,-605.48,-605.48,0.23,0.23,0.689,0.689
88,spec_colab_iter_2,-337.794,-337.794,0.297,0.297,0.697,0.697
89,default_multimer_8,-191.502,-191.502,0.349,0.349,0.691,0.691
90,spec_struct_2,164.438,164.438,0.45,0.45,0.697,0.697
91,iter_2_8,-155.446,-155.446,0.281,0.281,0.689,0.689
92,spec_af_3,11.327,11.327,0.466,0.466,0.691,0.691
93,iter_1_7,143.067,143.067,0.48,0.48,0.69,0.69
94,default_struct_2,198.408,198.408,0.498,0.498,0.7,0.7
95,spec_iter_uniref_a3m_6,266.597,266.597,0.502,0.502,0.693,0.693
96,spec_iter_uniref_sto_8,-1024.913,-1024.913,0.13,0.13,0.687,0.687
97,default_pdb70_1,275.933,275.933,0.54,0.54,0.696,0.696
98,iter_1_6,-332.439,-332.439,0.322,0.322,0.69,0.69
99,default_comp_7,-918.591,-918.591,0.124,0.124,0.694,0.694
100,spec_pdb70_4,-422.874,-422.874,0.278,0.278,0.694,0.694
101,spec_pdb70_8,-423.703,-423.703,0.215,0.215,0.697,0.697
102,default_pdb70_5,-558.054,-558.054,0.23,0.23,0.696,0.696
103,default_multimer_5,141.753,141.753,0.466,0.466,0.696,0.696
104,default_uniref30_22_13,287.177,287.177,0.528,0.528,0.693,0.693
105,iter_1_9,133.127,133.127,0.445,0.445,0.689,0.689
106,default_struct_4,572.546,572.546,0.611,0.611,0.697,0.697
107,spec_pdb70_7,-794.016,-794.016,0.127,0.127,0.698,0.698
108,default_comp_5,-264.515,-264.515,0.258,0.258,0.703,0.703
109,default_comp_8,281.624,281.624,0.444,0.444,0.7,0.7
110,default_pdb70_7,-950.792,-950.792,0.13,0.13,0.692,0.692
111,default_struct_9,-511.942,-511.942,0.17,0.17,0.69,0.69
112,iter_1_4,42.333,42.333,0.405,0.405,0.694,0.694
113,unidist_uniref_sto_6,215.27,215.27,0.483,0.483,0.693,0.693
114,default_uniclust30_8,-121.918,-121.918,0.436,0.436,0.69,0.69
115,spec_pdb_4,260.757,260.757,0.526,0.526,0.699,0.699
116,spec_struct_8,-672.724,-672.724,0.218,0.218,0.695,0.695
117,default_struct_6,-847.252,-847.252,0.107,0.107,0.688,0.688
118,default_uniref30_22_23,-458.468,-458.468,0.262,0.262,0.691,0.691
119,default_struct_5,102.271,102.271,0.456,0.456,0.694,0.694
120,spec_colab_iter_5,308.807,308.807,0.533,0.533,0.693,0.693
121,default_uniclust30_7,-33.014,-33.014,0.359,0.359,0.696,0.696
122,default_uniclust30_5,180.164,180.164,0.414,0.414,0.696,0.696
123,default_pdb_8,-1056.108,-1056.108,0.058,0.058,0.695,0.695
124,spec_pdb_7,-1197.712,-1197.712,0.098,0.098,0.693,0.693
125,spec_struct_7,547.158,547.158,0.573,0.573,0.694,0.694
126,spec_struct_3,613.044,613.044,0.583,0.583,0.698,0.698
127,spec_struct_9,-679.559,-679.559,0.154,0.154,0.69,0.69
128,default_pdb_9,-674.425,-674.425,0.172,0.172,0.695,0.695
129,default_uniref30_22_19,-604.343,-604.343,0.187,0.187,0.694,0.694
130,default_struct_8,-749.655,-749.655,0.136,0.136,0.692,0.692
131,default_pdb70_9,-251.907,-251.907,0.352,0.352,0.687,0.687
132,spec_comp_6,-717.688,-717.688,0.122,0.122,0.689,0.689
133,spec_comp_9,-655.429,-655.429,0.061,0.061,0.691,0.691
134,uniclust_oxmatch_a3m_9,-888.805,-888.805,0.212,0.212,0.695,0.695
135,default_struct_7,-964.168,-964.168,0.081,0.081,0.691,0.691
136,spec_comp_7,-196.81,-196.81,0.356,0.356,0.699,0.699
137,default_uniref30_22_21,-1020.546,-1020.546,0.111,0.111,0.688,0.688
138,default_pdb_5,-884.136,-884.136,0.143,0.143,0.691,0.691
139,spec_pdb_5,-564.016,-564.016,0.31,0.31,0.695,0.695
140,spec_af_7,484.826,484.826,0.563,0.563,0.695,0.695
141,default_uniref30_22_22,110.925,110.925,0.449,0.449,0.691,0.691
142,unidist_uniprot_sto_9,-858.474,-858.474,0.14,0.14,0.693,0.693
143,spec_pdb_6,-322.929,-322.929,0.262,0.262,0.7,0.7
144,default_uniclust30_6,628.191,628.191,0.565,0.565,0.689,0.689
145,default_af_9,-632.428,-632.428,0.143,0.143,0.685,0.685
146,spec_af_6,-156.389,-156.389,0.335,0.335,0.69,0.69
147,default_af_8,-83.562,-83.562,0.356,0.356,0.686,0.686
148,default_pdb_6,-224.915,-224.915,0.336,0.336,0.69,0.69
149,default_pdb_4,-462.738,-462.738,0.329,0.329,0.693,0.693
150,default_uniclust30_9,-500.095,-500.095,0.247,0.247,0.686,0.686
151,default_af_7,204.872,204.872,0.453,0.453,0.685,0.685
152,default_pdb_7,-532.518,-532.518,0.294,0.294,0.688,0.688
153,spec_pdb_9,-340.653,-340.653,0.31,0.31,0.693,0.693
154,Elo_0,0.0,0.0,0.0,0.0,0.0,0.0
155,Elo_1,0.0,0.0,0.0,0.0,0.0,0.0
156,Elo_2,0.0,0.0,0.0,0.0,0.0,0.0
157,Elo_3,0.0,0.0,0.0,0.0,0.0,0.0
158,Elo_4,0.0,0.0,0.0,0.0,0.0,0.0
159,default_af_0,0.0,0.0,0.0,0.0,0.0,0.0
160,default_af_3,0.0,0.0,0.0,0.0,0.0,0.0
161,default_af_4,0.0,0.0,0.0,0.0,0.0,0.0
162,default_comp_0,0.0,0.0,0.0,0.0,0.0,0.0
163,default_comp_1,0.0,0.0,0.0,0.0,0.0,0.0
164,default_comp_2,0.0,0.0,0.0,0.0,0.0,0.0
165,default_comp_3,0.0,0.0,0.0,0.0,0.0,0.0
166,default_comp_4,0.0,0.0,0.0,0.0,0.0,0.0
167,default_comp_6,0.0,0.0,0.0,0.0,0.0,0.0
168,default_multimer_0,0.0,0.0,0.0,0.0,0.0,0.0
169,default_multimer_1,0.0,0.0,0.0,0.0,0.0,0.0
170,default_multimer_2,0.0,0.0,0.0,0.0,0.0,0.0
171,default_multimer_4,0.0,0.0,0.0,0.0,0.0,0.0
172,default_pdb_0,0.0,0.0,0.0,0.0,0.0,0.0
173,default_pdb_2,0.0,0.0,0.0,0.0,0.0,0.0
174,default_struct_0,0.0,0.0,0.0,0.0,0.0,0.0
175,default_struct_1,0.0,0.0,0.0,0.0,0.0,0.0
176,default_uniclust30_0,0.0,0.0,0.0,0.0,0.0,0.0
177,default_uniclust30_1,0.0,0.0,0.0,0.0,0.0,0.0
178,default_uniclust30_2,0.0,0.0,0.0,0.0,0.0,0.0
179,default_uniclust30_3,0.0,0.0,0.0,0.0,0.0,0.0
180,default_uniref30_22_0,0.0,0.0,0.0,0.0,0.0,0.0
181,default_uniref30_22_1,0.0,0.0,0.0,0.0,0.0,0.0
182,default_uniref30_22_11,0.0,0.0,0.0,0.0,0.0,0.0
183,default_uniref30_22_2,0.0,0.0,0.0,0.0,0.0,0.0
184,default_uniref30_22_3,0.0,0.0,0.0,0.0,0.0,0.0
185,default_uniref30_22_4,0.0,0.0,0.0,0.0,0.0,0.0
186,default_uniref30_22_5,0.0,0.0,0.0,0.0,0.0,0.0
187,default_uniref30_22_7,0.0,0.0,0.0,0.0,0.0,0.0
188,default_uniref30_22_8,0.0,0.0,0.0,0.0,0.0,0.0
189,iter_1_0,0.0,0.0,0.0,0.0,0.0,0.0
190,iter_1_1,0.0,0.0,0.0,0.0,0.0,0.0
191,iter_1_3,0.0,0.0,0.0,0.0,0.0,0.0
192,iter_2_0,0.0,0.0,0.0,0.0,0.0,0.0
193,iter_2_1,0.0,0.0,0.0,0.0,0.0,0.0
194,iter_2_2,0.0,0.0,0.0,0.0,0.0,0.0
195,iter_2_5,0.0,0.0,0.0,0.0,0.0,0.0
196,iter_2_7,0.0,0.0,0.0,0.0,0.0,0.0
197,lewis_0,0.0,0.0,0.0,0.0,0.0,0.0
198,lewis_1,0.0,0.0,0.0,0.0,0.0,0.0
199,lewis_2,0.0,0.0,0.0,0.0,0.0,0.0
200,lewis_3,0.0,0.0,0.0,0.0,0.0,0.0
201,lewis_4,0.0,0.0,0.0,0.0,0.0,0.0
202,spec_af_1,0.0,0.0,0.0,0.0,0.0,0.0
203,spec_af_4,0.0,0.0,0.0,0.0,0.0,0.0
204,spec_colab_iter_0,0.0,0.0,0.0,0.0,0.0,0.0
205,spec_colab_iter_3,0.0,0.0,0.0,0.0,0.0,0.0
206,spec_comp_0,0.0,0.0,0.0,0.0,0.0,0.0
207,spec_comp_1,0.0,0.0,0.0,0.0,0.0,0.0
208,spec_iter_uniprot_sto_0,0.0,0.0,0.0,0.0,0.0,0.0
209,spec_iter_uniprot_sto_1,0.0,0.0,0.0,0.0,0.0,0.0
210,spec_iter_uniprot_sto_2,0.0,0.0,0.0,0.0,0.0,0.0
211,spec_iter_uniprot_sto_3,0.0,0.0,0.0,0.0,0.0,0.0
212,spec_iter_uniref_a3m_0,0.0,0.0,0.0,0.0,0.0,0.0
213,spec_iter_uniref_a3m_1,0.0,0.0,0.0,0.0,0.0,0.0
214,spec_iter_uniref_a3m_3,0.0,0.0,0.0,0.0,0.0,0.0
215,spec_iter_uniref_a3m_9,0.0,0.0,0.0,0.0,0.0,0.0
216,spec_iter_uniref_sto_0,0.0,0.0,0.0,0.0,0.0,0.0
217,spec_iter_uniref_sto_1,0.0,0.0,0.0,0.0,0.0,0.0
218,spec_iter_uniref_sto_2,0.0,0.0,0.0,0.0,0.0,0.0
219,spec_iter_uniref_sto_3,0.0,0.0,0.0,0.0,0.0,0.0
220,spec_iter_uniref_sto_4,0.0,0.0,0.0,0.0,0.0,0.0
221,spec_iter_uniref_sto_5,0.0,0.0,0.0,0.0,0.0,0.0
222,spec_iter_uniref_sto_9,0.0,0.0,0.0,0.0,0.0,0.0
223,spec_pdb_0,0.0,0.0,0.0,0.0,0.0,0.0
224,spec_struct_0,0.0,0.0,0.0,0.0,0.0,0.0
225,spec_struct_4,0.0,0.0,0.0,0.0,0.0,0.0
226,spec_struct_5,0.0,0.0,0.0,0.0,0.0,0.0
227,uniclust_oxmatch_a3m_0,0.0,0.0,0.0,0.0,0.0,0.0
228,uniclust_oxmatch_a3m_1,0.0,0.0,0.0,0.0,0.0,0.0
229,uniclust_oxmatch_a3m_2,0.0,0.0,0.0,0.0,0.0,0.0
230,uniclust_oxmatch_a3m_3,0.0,0.0,0.0,0.0,0.0,0.0
231,uniclust_oxmatch_a3m_5,0.0,0.0,0.0,0.0,0.0,0.0
232,uniclust_oxmatch_a3m_6,0.0,0.0,0.0,0.0,0.0,0.0
233,unidist_uniprot_sto_0,0.0,0.0,0.0,0.0,0.0,0.0
234,unidist_uniprot_sto_1,0.0,0.0,0.0,0.0,0.0,0.0
235,unidist_uniprot_sto_2,0.0,0.0,0.0,0.0,0.0,0.0
236,unidist_uniprot_sto_3,0.0,0.0,0.0,0.0,0.0,0.0
237,unidist_uniprot_sto_4,0.0,0.0,0.0,0.0,0.0,0.0
238,unidist_uniprot_sto_5,0.0,0.0,0.0,0.0,0.0,0.0
239,unidist_uniprot_sto_6,0.0,0.0,0.0,0.0,0.0,0.0
240,unidist_uniref_sto_0,0.0,0.0,0.0,0.0,0.0,0.0
241,unidist_uniref_sto_1,0.0,0.0,0.0,0.0,0.0,0.0
242,unidist_uniref_sto_2,0.0,0.0,0.0,0.0,0.0,0.0
243,unidist_uniref_sto_5,0.0,0.0,0.0,0.0,0.0,0.0
244,unidist_uniref_sto_8,0.0,0.0,0.0,0.0,0.0,0.0
