,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
187,Elo_2,-565.823,-565.823,0.3,0.3,0.644,0.644
188,default_af_v1_5,-859.543,-859.543,0.08,0.08,0.645,0.645
189,default_uniref30_22_8,-558.77,-558.77,0.31,0.31,0.598,0.598
190,default_af_v1_4,-397.239,-397.239,0.156,0.156,0.644,0.644
191,default_uniclust_v2_2,-943.475,-943.475,0.294,0.294,0.633,0.633
192,default_af_v1_7,-942.242,-942.242,0.033,0.033,0.649,0.649
193,default_multimer_v2_7,-614.917,-614.917,0.129,0.129,0.566,0.566
194,default_comp_v1_8,-234.702,-234.702,0.089,0.089,0.629,0.629
195,default_uniclust_v2_9,-581.67,-581.67,0.26,0.26,0.577,0.577
196,default_multimer_v2_5,-1245.84,-1245.84,0.109,0.109,0.588,0.588
197,default_multimer_v2_6,-939.382,-939.382,0.131,0.131,0.597,0.597
198,default_multimer_v1_8,-834.859,-834.859,0.077,0.077,0.466,0.466
199,default_comp_v2_9,-761.924,-761.924,0.17,0.17,0.566,0.566
200,default_pdb70_v1_6,-1240.551,-1240.551,0.246,0.246,0.586,0.586
201,img_multimer_v2_7,-683.529,-683.529,0.149,0.149,0.615,0.615
202,default_pdb70_v1_9,-1928.044,-1928.044,0.041,0.041,0.626,0.626
203,default_multimer_v1_5,-4013.174,-4013.174,0.068,0.068,0.592,0.592
204,default_pdb70_v2_9,-2052.431,-2052.431,0.1,0.1,0.525,0.525
205,default_multimer_v1_4,-496.158,-496.158,0.172,0.172,0.536,0.536
206,default_af_v1_9,-521.0,-521.0,0.091,0.091,0.641,0.641
207,default_multimer_v1_6,-265.193,-265.193,0.171,0.171,0.55,0.55
208,img_multimer_v2_8,-332.852,-332.852,0.135,0.135,0.602,0.602
209,default_multimer_v2_9,-992.161,-992.161,0.058,0.058,0.537,0.537
210,default_multimer_v2_8,-937.921,-937.921,0.094,0.094,0.616,0.616
211,default_comp_v2_8,-1384.165,-1384.165,0.059,0.059,0.639,0.639
212,default_comp_v1_9,-756.417,-756.417,0.068,0.068,0.547,0.547
213,default_uniclust_v2_8,-531.968,-531.968,0.086,0.086,0.557,0.557
214,default_af_v1_8,-69.071,-69.071,0.171,0.171,0.646,0.646
