,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
100,default_pdb_4,4820.124,4820.124,0.671,0.671,0.688,0.688
101,default_af_2,5521.53,5521.53,0.807,0.807,0.694,0.694
102,default_pdb_7,5997.037,5997.037,0.799,0.799,0.691,0.691
103,default_af_8,5147.194,5147.194,0.797,0.797,0.691,0.691
104,default_pdb_1,5562.748,5562.748,0.75,0.75,0.692,0.692
105,default_pdb70_6,5167.154,5167.154,0.737,0.737,0.689,0.689
106,default_af_6,5209.606,5209.606,0.78,0.78,0.691,0.691
107,default_af_1,5613.498,5613.498,0.816,0.816,0.694,0.694
108,iter_1_5,4607.13,4607.13,0.714,0.714,0.694,0.694
109,default_comp_6,5587.124,5587.124,0.772,0.772,0.687,0.687
110,iter_2_8,4725.501,4725.501,0.71,0.71,0.691,0.691
111,iter_2_2,4632.844,4632.844,0.711,0.711,0.692,0.692
112,default_af_5,5965.412,5965.412,0.83,0.83,0.696,0.696
113,default_comp_7,5346.591,5346.591,0.732,0.732,0.684,0.684
114,iter_2_4,4413.225,4413.225,0.692,0.692,0.695,0.695
115,default_pdb_5,5485.282,5485.282,0.745,0.745,0.69,0.69
116,iter_2_6,4276.054,4276.054,0.671,0.671,0.69,0.69
117,default_struct_6,5179.988,5179.988,0.761,0.761,0.687,0.687
118,iter_2_9,4778.227,4778.227,0.711,0.711,0.695,0.695
119,default_pdb70_3,5563.366,5563.366,0.73,0.73,0.692,0.692
120,iter_2_3,4197.966,4197.966,0.669,0.669,0.693,0.693
121,default_comp_9,5099.805,5099.805,0.769,0.769,0.692,0.692
122,default_comp_2,5095.051,5095.051,0.722,0.722,0.687,0.687
123,default_pdb_8,5548.321,5548.321,0.796,0.796,0.693,0.693
124,avg_refine_2,5156.405,5156.405,0.762,0.762,0.69,0.69
125,default_pdb_6,5008.864,5008.864,0.751,0.751,0.689,0.689
126,iter_2_1,5033.731,5033.731,0.708,0.708,0.695,0.695
127,avg_refine_3,5928.45,5928.45,0.798,0.798,0.694,0.694
128,default_struct_5,5417.363,5417.363,0.772,0.772,0.693,0.693
129,Elo_0,0.0,0.0,0.0,0.0,0.0,0.0
130,Elo_1,0.0,0.0,0.0,0.0,0.0,0.0
131,Elo_2,0.0,0.0,0.0,0.0,0.0,0.0
132,default_af_4,0.0,0.0,0.0,0.0,0.0,0.0
133,default_mul_newest_11,0.0,0.0,0.0,0.0,0.0,0.0
134,default_mul_newest_12,0.0,0.0,0.0,0.0,0.0,0.0
135,default_mul_newest_14,0.0,0.0,0.0,0.0,0.0,0.0
136,default_mul_newest_15,0.0,0.0,0.0,0.0,0.0,0.0
137,default_mul_newest_16,0.0,0.0,0.0,0.0,0.0,0.0
138,default_mul_newest_2,0.0,0.0,0.0,0.0,0.0,0.0
139,default_mul_newest_22,0.0,0.0,0.0,0.0,0.0,0.0
140,default_mul_newest_24,0.0,0.0,0.0,0.0,0.0,0.0
141,default_mul_newest_5,0.0,0.0,0.0,0.0,0.0,0.0
142,default_mul_newest_8,0.0,0.0,0.0,0.0,0.0,0.0
143,default_mul_newest_9,0.0,0.0,0.0,0.0,0.0,0.0
144,default_multimer_0,0.0,0.0,0.0,0.0,0.0,0.0
145,default_multimer_6,0.0,0.0,0.0,0.0,0.0,0.0
146,default_multimer_9,0.0,0.0,0.0,0.0,0.0,0.0
147,default_pdb70_7,0.0,0.0,0.0,0.0,0.0,0.0
148,default_pdb_3,0.0,0.0,0.0,0.0,0.0,0.0
149,default_uniclust30_0,0.0,0.0,0.0,0.0,0.0,0.0
150,default_uniclust30_1,0.0,0.0,0.0,0.0,0.0,0.0
151,default_uniclust30_3,0.0,0.0,0.0,0.0,0.0,0.0
152,default_uniclust30_5,0.0,0.0,0.0,0.0,0.0,0.0
153,default_uniclust30_7,0.0,0.0,0.0,0.0,0.0,0.0
154,default_uniclust30_8,0.0,0.0,0.0,0.0,0.0,0.0
155,default_uniclust30_9,0.0,0.0,0.0,0.0,0.0,0.0
156,default_uniref30_22_0,0.0,0.0,0.0,0.0,0.0,0.0
157,default_uniref30_22_10,0.0,0.0,0.0,0.0,0.0,0.0
158,default_uniref30_22_11,0.0,0.0,0.0,0.0,0.0,0.0
159,default_uniref30_22_14,0.0,0.0,0.0,0.0,0.0,0.0
160,default_uniref30_22_15,0.0,0.0,0.0,0.0,0.0,0.0
161,default_uniref30_22_17,0.0,0.0,0.0,0.0,0.0,0.0
162,default_uniref30_22_19,0.0,0.0,0.0,0.0,0.0,0.0
163,default_uniref30_22_21,0.0,0.0,0.0,0.0,0.0,0.0
164,default_uniref30_22_23,0.0,0.0,0.0,0.0,0.0,0.0
165,default_uniref30_22_24,0.0,0.0,0.0,0.0,0.0,0.0
166,default_uniref30_22_6,0.0,0.0,0.0,0.0,0.0,0.0
167,iter_1_2,0.0,0.0,0.0,0.0,0.0,0.0
168,iter_1_3,0.0,0.0,0.0,0.0,0.0,0.0
169,iter_1_7,0.0,0.0,0.0,0.0,0.0,0.0
170,iter_2_0,0.0,0.0,0.0,0.0,0.0,0.0
171,lewis_0,0.0,0.0,0.0,0.0,0.0,0.0
172,lewis_2,0.0,0.0,0.0,0.0,0.0,0.0
173,lewis_4,0.0,0.0,0.0,0.0,0.0,0.0
174,spec_iter_uniref_sto_7,0.0,0.0,0.0,0.0,0.0,0.0
