,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
49,spec_pdb70_4,-604.141,-604.141,0.202,0.202,0.647,0.647
50,avg_refine_3,-789.854,-789.854,0.147,0.147,0.651,0.651
51,spec_pdb70_2,-936.412,-936.412,0.066,0.066,0.644,0.644
52,spec_iter_uniref_a3m_1,-953.222,-953.222,0.124,0.124,0.651,0.651
53,spec_pdb_2,-20.082,-20.082,0.407,0.407,0.644,0.644
54,spec_iter_uniref_a3m_0,-592.996,-592.996,0.207,0.207,0.655,0.655
55,spec_pdb_3,-1186.207,-1186.207,0.046,0.046,0.644,0.644
56,spec_iter_uniref_a3m_7,-894.741,-894.741,0.063,0.063,0.646,0.646
57,spec_pdb70_7,-858.352,-858.352,0.049,0.049,0.644,0.644
58,spec_comp_8,-1030.881,-1030.881,0.044,0.044,0.649,0.649
59,iter_1_old_4,-1000.103,-1000.103,0.039,0.039,0.64,0.64
60,pdb_iter_uniref_a3m_6,-303.679,-303.679,0.323,0.323,0.647,0.647
61,spec_struct_7,-1038.191,-1038.191,0.042,0.042,0.651,0.651
62,iter_2_old_3,-1139.187,-1139.187,0.07,0.07,0.638,0.638
63,iter_2_old_2,-892.956,-892.956,0.137,0.137,0.632,0.632
64,uniclust_oxmatch_a3m_2,-615.431,-615.431,0.215,0.215,0.657,0.657
65,spec_struct_2,-645.297,-645.297,0.189,0.189,0.648,0.648
66,iter_2_old_4,-963.008,-963.008,0.048,0.048,0.635,0.635
67,iter_2_old_6,-820.564,-820.564,0.059,0.059,0.638,0.638
68,pdb_iter_uniref_a3m_8,-957.682,-957.682,0.053,0.053,0.651,0.651
69,pdb_iter_uniref_a3m_2,-386.189,-386.189,0.287,0.287,0.651,0.651
70,iter_1_old_6,-869.0,-869.0,0.081,0.081,0.64,0.64
71,spec_pdb70_8,-515.281,-515.281,0.052,0.052,0.649,0.649
72,spec_struct_6,-949.405,-949.405,0.087,0.087,0.646,0.646
73,pdb_iter_uniref_a3m_9,-37.529,-37.529,0.342,0.342,0.647,0.647
74,spec_iter_uniref_a3m_8,-728.273,-728.273,0.11,0.11,0.648,0.648
75,spec_comp_3,-536.812,-536.812,0.246,0.246,0.645,0.645
76,spec_comp_9,-1539.637,-1539.637,0.072,0.072,0.652,0.652
77,spec_struct_5,-240.816,-240.816,0.307,0.307,0.65,0.65
78,spec_iter_uniref_a3m_4,-1329.891,-1329.891,0.049,0.049,0.648,0.648
79,iter_1_old_2,-993.055,-993.055,0.048,0.048,0.637,0.637
80,iter_2_old_0,-537.856,-537.856,0.162,0.162,0.639,0.639
81,iter_2_old_1,-947.577,-947.577,0.06,0.06,0.635,0.635
82,pdb_iter_uniref_a3m_5,-411.617,-411.617,0.269,0.269,0.661,0.661
83,iter_1_old_3,-1105.532,-1105.532,0.061,0.061,0.637,0.637
84,spec_iter_uniref_a3m_3,-1188.906,-1188.906,0.045,0.045,0.644,0.644
85,iter_1_old_0,-300.403,-300.403,0.262,0.262,0.631,0.631
86,spec_pdb_5,-719.422,-719.422,0.141,0.141,0.653,0.653
87,spec_iter_uniref_a3m_6,-982.468,-982.468,0.039,0.039,0.651,0.651
88,spec_pdb_8,-771.869,-771.869,0.068,0.068,0.647,0.647
89,spec_iter_uniref_a3m_9,-991.88,-991.88,0.049,0.049,0.645,0.645
90,iter_2_old_5,-362.666,-362.666,0.096,0.096,0.638,0.638
91,spec_struct_4,-814.862,-814.862,0.099,0.099,0.653,0.653
92,iter_1_old_1,-289.458,-289.458,0.368,0.368,0.635,0.635
93,spec_comp_7,-1167.631,-1167.631,0.043,0.043,0.648,0.648
94,uniclust_oxmatch_a3m_6,-891.505,-891.505,0.055,0.055,0.651,0.651
95,spec_pdb_6,-1116.952,-1116.952,0.027,0.027,0.645,0.645
96,uniclust_oxmatch_a3m_4,-998.365,-998.365,0.039,0.039,0.64,0.64
97,spec_comp_6,-979.239,-979.239,0.05,0.05,0.647,0.647
98,iter_1_old_5,-354.466,-354.466,0.073,0.073,0.634,0.634
99,spec_pdb70_6,-1117.157,-1117.157,0.047,0.047,0.651,0.651
100,spec_struct_8,-852.148,-852.148,0.045,0.045,0.648,0.648
101,spec_struct_9,-1131.443,-1131.443,0.069,0.069,0.651,0.651
102,uniclust_oxmatch_a3m_3,-1046.491,-1046.491,0.042,0.042,0.64,0.64
103,iter_1_old_7,-829.8,-829.8,0.034,0.034,0.632,0.632
104,spec_pdb_7,-1156.491,-1156.491,0.076,0.076,0.652,0.652
105,iter_2_old_8,-325.454,-325.454,0.156,0.156,0.641,0.641
106,pdb_iter_uniref_a3m_4,-405.999,-405.999,0.272,0.272,0.644,0.644
107,pdb_iter_uniref_a3m_3,-635.167,-635.167,0.152,0.152,0.649,0.649
108,iter_2_old_9,-220.96,-220.96,0.189,0.189,0.642,0.642
109,iter_1_old_9,-356.069,-356.069,0.075,0.075,0.635,0.635
110,iter_2_old_7,-272.596,-272.596,0.076,0.076,0.641,0.641
111,spec_comp_4,-688.789,-688.789,0.09,0.09,0.64,0.64
112,iter_1_old_8,-227.854,-227.854,0.082,0.082,0.656,0.656
113,pdb_iter_uniref_a3m_1,-699.9,-699.9,0.232,0.232,0.645,0.645
114,img_multimer_6,-970.503,-970.503,0.104,0.104,0.652,0.652
115,default_pdb_9,-792.662,-792.662,0.068,0.068,0.655,0.655
116,uniclust_oxmatch_a3m_9,-538.387,-538.387,0.099,0.099,0.651,0.651
117,img_multimer_7,-1101.934,-1101.934,0.06,0.06,0.653,0.653
118,uniclust_oxmatch_a3m_5,-1490.493,-1490.493,0.039,0.039,0.654,0.654
119,img_multimer_5,-515.014,-515.014,0.273,0.273,0.659,0.659
120,img_multimer_8,-629.845,-629.845,0.14,0.14,0.662,0.662
121,pdb_iter_uniref_a3m_0,-1206.844,-1206.844,0.108,0.108,0.648,0.648
122,img_multimer_9,-934.853,-934.853,0.052,0.052,0.653,0.653
123,spec_iter_uniref_a3m_5,-933.091,-933.091,0.077,0.077,0.643,0.643
124,spec_pdb70_9,-162.443,-162.443,0.097,0.097,0.656,0.656
125,spec_pdb_9,-818.847,-818.847,0.046,0.046,0.646,0.646
126,spec_af_9,214.15,214.15,0.923,0.923,0.663,0.663
127,Elo_0,0.0,0.0,0.0,0.0,0.0,0.0
128,Elo_1,0.0,0.0,0.0,0.0,0.0,0.0
129,Elo_2,0.0,0.0,0.0,0.0,0.0,0.0
130,Elo_3,0.0,0.0,0.0,0.0,0.0,0.0
131,avg_refine_2,0.0,0.0,0.0,0.0,0.0,0.0
132,default_af_0,0.0,0.0,0.0,0.0,0.0,0.0
133,default_af_2,0.0,0.0,0.0,0.0,0.0,0.0
134,default_af_3,0.0,0.0,0.0,0.0,0.0,0.0
135,default_af_5,0.0,0.0,0.0,0.0,0.0,0.0
136,default_af_7,0.0,0.0,0.0,0.0,0.0,0.0
137,default_af_8,0.0,0.0,0.0,0.0,0.0,0.0
138,default_af_9,0.0,0.0,0.0,0.0,0.0,0.0
139,default_comp_0,0.0,0.0,0.0,0.0,0.0,0.0
140,default_comp_1,0.0,0.0,0.0,0.0,0.0,0.0
141,default_comp_3,0.0,0.0,0.0,0.0,0.0,0.0
142,default_comp_4,0.0,0.0,0.0,0.0,0.0,0.0
143,default_comp_5,0.0,0.0,0.0,0.0,0.0,0.0
144,default_comp_6,0.0,0.0,0.0,0.0,0.0,0.0
145,default_comp_7,0.0,0.0,0.0,0.0,0.0,0.0
146,default_comp_8,0.0,0.0,0.0,0.0,0.0,0.0
147,default_comp_9,0.0,0.0,0.0,0.0,0.0,0.0
148,default_img_0,0.0,0.0,0.0,0.0,0.0,0.0
149,default_img_1,0.0,0.0,0.0,0.0,0.0,0.0
150,default_img_2,0.0,0.0,0.0,0.0,0.0,0.0
151,default_img_3,0.0,0.0,0.0,0.0,0.0,0.0
152,default_img_4,0.0,0.0,0.0,0.0,0.0,0.0
153,default_img_5,0.0,0.0,0.0,0.0,0.0,0.0
154,default_img_6,0.0,0.0,0.0,0.0,0.0,0.0
155,default_img_7,0.0,0.0,0.0,0.0,0.0,0.0
156,default_img_8,0.0,0.0,0.0,0.0,0.0,0.0
157,default_img_9,0.0,0.0,0.0,0.0,0.0,0.0
158,default_mul_newest_0,0.0,0.0,0.0,0.0,0.0,0.0
159,default_mul_newest_10,0.0,0.0,0.0,0.0,0.0,0.0
160,default_mul_newest_12,0.0,0.0,0.0,0.0,0.0,0.0
161,default_mul_newest_13,0.0,0.0,0.0,0.0,0.0,0.0
162,default_mul_newest_14,0.0,0.0,0.0,0.0,0.0,0.0
163,default_mul_newest_15,0.0,0.0,0.0,0.0,0.0,0.0
164,default_mul_newest_17,0.0,0.0,0.0,0.0,0.0,0.0
165,default_mul_newest_18,0.0,0.0,0.0,0.0,0.0,0.0
166,default_mul_newest_19,0.0,0.0,0.0,0.0,0.0,0.0
167,default_mul_newest_2,0.0,0.0,0.0,0.0,0.0,0.0
168,default_mul_newest_20,0.0,0.0,0.0,0.0,0.0,0.0
169,default_mul_newest_21,0.0,0.0,0.0,0.0,0.0,0.0
170,default_mul_newest_22,0.0,0.0,0.0,0.0,0.0,0.0
171,default_mul_newest_23,0.0,0.0,0.0,0.0,0.0,0.0
172,default_mul_newest_24,0.0,0.0,0.0,0.0,0.0,0.0
173,default_mul_newest_3,0.0,0.0,0.0,0.0,0.0,0.0
174,default_mul_newest_4,0.0,0.0,0.0,0.0,0.0,0.0
175,default_mul_newest_5,0.0,0.0,0.0,0.0,0.0,0.0
176,default_mul_newest_6,0.0,0.0,0.0,0.0,0.0,0.0
177,default_mul_newest_7,0.0,0.0,0.0,0.0,0.0,0.0
178,default_mul_newest_8,0.0,0.0,0.0,0.0,0.0,0.0
179,default_mul_newest_9,0.0,0.0,0.0,0.0,0.0,0.0
180,default_multimer_0,0.0,0.0,0.0,0.0,0.0,0.0
181,default_multimer_1,0.0,0.0,0.0,0.0,0.0,0.0
182,default_multimer_3,0.0,0.0,0.0,0.0,0.0,0.0
183,default_multimer_4,0.0,0.0,0.0,0.0,0.0,0.0
184,default_multimer_5,0.0,0.0,0.0,0.0,0.0,0.0
185,default_multimer_6,0.0,0.0,0.0,0.0,0.0,0.0
186,default_multimer_7,0.0,0.0,0.0,0.0,0.0,0.0
187,default_multimer_8,0.0,0.0,0.0,0.0,0.0,0.0
188,default_multimer_9,0.0,0.0,0.0,0.0,0.0,0.0
189,default_pdb70_0,0.0,0.0,0.0,0.0,0.0,0.0
190,default_pdb70_1,0.0,0.0,0.0,0.0,0.0,0.0
191,default_pdb70_2,0.0,0.0,0.0,0.0,0.0,0.0
192,default_pdb70_3,0.0,0.0,0.0,0.0,0.0,0.0
193,default_pdb70_4,0.0,0.0,0.0,0.0,0.0,0.0
194,default_pdb70_5,0.0,0.0,0.0,0.0,0.0,0.0
195,default_pdb70_6,0.0,0.0,0.0,0.0,0.0,0.0
196,default_pdb70_7,0.0,0.0,0.0,0.0,0.0,0.0
197,default_pdb70_8,0.0,0.0,0.0,0.0,0.0,0.0
198,default_pdb70_9,0.0,0.0,0.0,0.0,0.0,0.0
199,default_pdb_1,0.0,0.0,0.0,0.0,0.0,0.0
200,default_pdb_2,0.0,0.0,0.0,0.0,0.0,0.0
201,default_pdb_3,0.0,0.0,0.0,0.0,0.0,0.0
202,default_pdb_4,0.0,0.0,0.0,0.0,0.0,0.0
203,default_pdb_5,0.0,0.0,0.0,0.0,0.0,0.0
204,default_pdb_6,0.0,0.0,0.0,0.0,0.0,0.0
205,default_pdb_7,0.0,0.0,0.0,0.0,0.0,0.0
206,default_pdb_8,0.0,0.0,0.0,0.0,0.0,0.0
207,default_struct_0,0.0,0.0,0.0,0.0,0.0,0.0
208,default_struct_1,0.0,0.0,0.0,0.0,0.0,0.0
209,default_struct_2,0.0,0.0,0.0,0.0,0.0,0.0
210,default_struct_3,0.0,0.0,0.0,0.0,0.0,0.0
211,default_struct_4,0.0,0.0,0.0,0.0,0.0,0.0
212,default_struct_5,0.0,0.0,0.0,0.0,0.0,0.0
213,default_struct_6,0.0,0.0,0.0,0.0,0.0,0.0
214,default_struct_7,0.0,0.0,0.0,0.0,0.0,0.0
215,default_struct_8,0.0,0.0,0.0,0.0,0.0,0.0
216,default_struct_9,0.0,0.0,0.0,0.0,0.0,0.0
217,default_uniclust30_0,0.0,0.0,0.0,0.0,0.0,0.0
218,default_uniclust30_1,0.0,0.0,0.0,0.0,0.0,0.0
219,default_uniclust30_2,0.0,0.0,0.0,0.0,0.0,0.0
220,default_uniclust30_3,0.0,0.0,0.0,0.0,0.0,0.0
221,default_uniclust30_4,0.0,0.0,0.0,0.0,0.0,0.0
222,default_uniclust30_5,0.0,0.0,0.0,0.0,0.0,0.0
223,default_uniclust30_6,0.0,0.0,0.0,0.0,0.0,0.0
224,default_uniclust30_7,0.0,0.0,0.0,0.0,0.0,0.0
225,default_uniclust30_8,0.0,0.0,0.0,0.0,0.0,0.0
226,default_uniref30_22_0,0.0,0.0,0.0,0.0,0.0,0.0
227,default_uniref30_22_10,0.0,0.0,0.0,0.0,0.0,0.0
228,default_uniref30_22_12,0.0,0.0,0.0,0.0,0.0,0.0
229,default_uniref30_22_13,0.0,0.0,0.0,0.0,0.0,0.0
230,default_uniref30_22_14,0.0,0.0,0.0,0.0,0.0,0.0
231,default_uniref30_22_15,0.0,0.0,0.0,0.0,0.0,0.0
232,default_uniref30_22_16,0.0,0.0,0.0,0.0,0.0,0.0
233,default_uniref30_22_17,0.0,0.0,0.0,0.0,0.0,0.0
234,default_uniref30_22_18,0.0,0.0,0.0,0.0,0.0,0.0
235,default_uniref30_22_19,0.0,0.0,0.0,0.0,0.0,0.0
236,default_uniref30_22_2,0.0,0.0,0.0,0.0,0.0,0.0
237,default_uniref30_22_21,0.0,0.0,0.0,0.0,0.0,0.0
238,default_uniref30_22_22,0.0,0.0,0.0,0.0,0.0,0.0
239,default_uniref30_22_23,0.0,0.0,0.0,0.0,0.0,0.0
240,default_uniref30_22_24,0.0,0.0,0.0,0.0,0.0,0.0
241,default_uniref30_22_3,0.0,0.0,0.0,0.0,0.0,0.0
242,default_uniref30_22_4,0.0,0.0,0.0,0.0,0.0,0.0
243,default_uniref30_22_5,0.0,0.0,0.0,0.0,0.0,0.0
244,default_uniref30_22_6,0.0,0.0,0.0,0.0,0.0,0.0
245,default_uniref30_22_7,0.0,0.0,0.0,0.0,0.0,0.0
246,default_uniref30_22_8,0.0,0.0,0.0,0.0,0.0,0.0
247,default_uniref30_22_9,0.0,0.0,0.0,0.0,0.0,0.0
248,img_multimer_0,0.0,0.0,0.0,0.0,0.0,0.0
249,img_multimer_1,0.0,0.0,0.0,0.0,0.0,0.0
250,img_multimer_2,0.0,0.0,0.0,0.0,0.0,0.0
251,img_multimer_3,0.0,0.0,0.0,0.0,0.0,0.0
252,iter_1_0,0.0,0.0,0.0,0.0,0.0,0.0
253,iter_1_1,0.0,0.0,0.0,0.0,0.0,0.0
254,iter_1_2,0.0,0.0,0.0,0.0,0.0,0.0
255,iter_1_3,0.0,0.0,0.0,0.0,0.0,0.0
256,iter_1_4,0.0,0.0,0.0,0.0,0.0,0.0
257,iter_1_6,0.0,0.0,0.0,0.0,0.0,0.0
258,iter_1_7,0.0,0.0,0.0,0.0,0.0,0.0
259,iter_1_8,0.0,0.0,0.0,0.0,0.0,0.0
260,iter_1_9,0.0,0.0,0.0,0.0,0.0,0.0
261,lewis_0,0.0,0.0,0.0,0.0,0.0,0.0
262,lewis_1,0.0,0.0,0.0,0.0,0.0,0.0
263,lewis_2,0.0,0.0,0.0,0.0,0.0,0.0
264,lewis_3,0.0,0.0,0.0,0.0,0.0,0.0
265,lewis_4,0.0,0.0,0.0,0.0,0.0,0.0
266,spec_af_0,0.0,0.0,0.0,0.0,0.0,0.0
267,spec_af_1,0.0,0.0,0.0,0.0,0.0,0.0
268,spec_af_2,0.0,0.0,0.0,0.0,0.0,0.0
269,spec_af_5,0.0,0.0,0.0,0.0,0.0,0.0
270,spec_af_6,0.0,0.0,0.0,0.0,0.0,0.0
271,spec_af_8,0.0,0.0,0.0,0.0,0.0,0.0
272,spec_iter_uniprot_sto_2,0.0,0.0,0.0,0.0,0.0,0.0
273,spec_iter_uniprot_sto_3,0.0,0.0,0.0,0.0,0.0,0.0
274,spec_iter_uniprot_sto_4,0.0,0.0,0.0,0.0,0.0,0.0
275,spec_iter_uniprot_sto_5,0.0,0.0,0.0,0.0,0.0,0.0
276,spec_iter_uniprot_sto_6,0.0,0.0,0.0,0.0,0.0,0.0
277,spec_iter_uniprot_sto_8,0.0,0.0,0.0,0.0,0.0,0.0
278,spec_iter_uniprot_sto_9,0.0,0.0,0.0,0.0,0.0,0.0
279,spec_iter_uniref_sto_0,0.0,0.0,0.0,0.0,0.0,0.0
280,spec_iter_uniref_sto_1,0.0,0.0,0.0,0.0,0.0,0.0
281,spec_iter_uniref_sto_4,0.0,0.0,0.0,0.0,0.0,0.0
282,spec_iter_uniref_sto_6,0.0,0.0,0.0,0.0,0.0,0.0
283,spec_iter_uniref_sto_7,0.0,0.0,0.0,0.0,0.0,0.0
284,spec_iter_uniref_sto_9,0.0,0.0,0.0,0.0,0.0,0.0
