,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
76,def_uniref30_4,1839.897,1839.897,0.705,0.705,0.631,0.631
77,str_uniprot_sto_0,1594.771,1594.771,0.619,0.619,0.645,0.645
78,def_uniclust30_2,1741.603,1741.603,0.687,0.687,0.634,0.634
79,def_uniclust30_4,1685.571,1685.571,0.637,0.637,0.634,0.634
80,unidist_uniprot_4,1905.671,1905.671,0.7,0.7,0.643,0.643
81,spec_comp_2,1712.226,1712.226,0.592,0.592,0.64,0.64
82,default_pdb_1,1411.069,1411.069,0.625,0.625,0.653,0.653
83,default_pdb70_7,1651.961,1651.961,0.704,0.704,0.636,0.636
84,str_struct_4,2067.628,2067.628,0.682,0.682,0.645,0.645
85,default_comp_2,1718.695,1718.695,0.687,0.687,0.651,0.651
86,spec_pdb70_1,1805.97,1805.97,0.652,0.652,0.653,0.653
87,default_comp_6,1707.006,1707.006,0.667,0.667,0.634,0.634
88,spec_struct_0,1919.881,1919.881,0.709,0.709,0.647,0.647
89,default_multimer_2,1030.739,1030.739,0.568,0.568,0.634,0.634
90,def_uniclust30_5,2264.924,2264.924,0.748,0.748,0.638,0.638
91,iter_2_1,1928.322,1928.322,0.718,0.718,0.653,0.653
92,spec_uniref_a3m_6,2167.416,2167.416,0.687,0.687,0.644,0.644
93,spec_uniref_a3m_5,2180.849,2180.849,0.738,0.738,0.647,0.647
94,default_pdb70_8,1353.763,1353.763,0.666,0.666,0.652,0.652
95,def_uniref30_6,1169.076,1169.076,0.623,0.623,0.625,0.625
96,spec_uniref_sto_4,1824.507,1824.507,0.7,0.7,0.647,0.647
97,str_pdb_5,1952.528,1952.528,0.664,0.664,0.64,0.64
98,def_uniref30_5,771.349,771.349,0.541,0.541,0.647,0.647
99,default_struct_7,1469.424,1469.424,0.694,0.694,0.651,0.651
100,iter_2_6,2451.294,2451.294,0.813,0.813,0.645,0.645
101,def_uniref30_7,1278.84,1278.84,0.694,0.694,0.65,0.65
102,str_struct_5,1076.92,1076.92,0.522,0.522,0.643,0.643
103,spec_uniprot_sto_9,1115.641,1115.641,0.656,0.656,0.648,0.648
104,str_comp_5,1905.85,1905.85,0.706,0.706,0.646,0.646
105,spec_comp_7,837.011,837.011,0.509,0.509,0.636,0.636
106,str_pdb70_7,631.061,631.061,0.475,0.475,0.641,0.641
107,def_uniclust30_8,523.007,523.007,0.533,0.533,0.637,0.637
108,oxmatch_a3m_7,786.806,786.806,0.455,0.455,0.643,0.643
109,spec_uniref_a3m_7,383.705,383.705,0.491,0.491,0.648,0.648
110,str_pdb_6,1749.31,1749.31,0.691,0.691,0.643,0.643
111,default_struct_8,1014.79,1014.79,0.636,0.636,0.634,0.634
112,str_struct_6,467.651,467.651,0.45,0.45,0.642,0.642
113,default_multimer_7,-257.857,-257.857,0.349,0.349,0.647,0.647
114,default_multimer_8,-45.463,-45.463,0.378,0.378,0.638,0.638
115,str_uniref_sto_7,144.448,144.448,0.396,0.396,0.642,0.642
116,default_pdb70_9,4.225,4.225,0.407,0.407,0.643,0.643
117,unidist_uniprot_7,-301.138,-301.138,0.334,0.334,0.647,0.647
118,default_pdb_9,143.267,143.267,0.389,0.389,0.64,0.64
119,default_pdb_8,418.069,418.069,0.52,0.52,0.642,0.642
120,str_uniprot_sto_9,349.839,349.839,0.488,0.488,0.64,0.64
121,str_pdb_7,824.519,824.519,0.485,0.485,0.641,0.641
122,iter_2_9,832.975,832.975,0.628,0.628,0.643,0.643
123,def_uniref30_9,-640.945,-640.945,0.217,0.217,0.636,0.636
124,oxmatch_a3m_8,540.075,540.075,0.494,0.494,0.637,0.637
125,str_uniprot_sto_8,-584.954,-584.954,0.286,0.286,0.639,0.639
126,default_af_1,-360.013,-360.013,0.305,0.305,0.645,0.645
127,default_af_2,-862.997,-862.997,0.177,0.177,0.646,0.646
128,spec_uniref_sto_8,-890.568,-890.568,0.148,0.148,0.638,0.638
129,default_af_0,-298.948,-298.948,0.326,0.326,0.645,0.645
130,spec_comp_8,-832.068,-832.068,0.178,0.178,0.644,0.644
131,spec_struct_8,-728.292,-728.292,0.222,0.222,0.643,0.643
132,spec_pdb70_8,-992.991,-992.991,0.142,0.142,0.642,0.642
133,unidist_uniref_8,-315.394,-315.394,0.364,0.364,0.642,0.642
134,oxmatch_a3m_9,-807.163,-807.163,0.183,0.183,0.642,0.642
135,str_pdb70_8,-1038.786,-1038.786,0.136,0.136,0.644,0.644
136,unidist_uniprot_8,-517.945,-517.945,0.28,0.28,0.636,0.636
137,default_af_4,-338.216,-338.216,0.303,0.303,0.644,0.644
138,unidist_uniprot_9,-756.034,-756.034,0.174,0.174,0.637,0.637
139,default_af_5,-1040.917,-1040.917,0.046,0.046,0.646,0.646
140,spec_uniref_a3m_9,-1083.739,-1083.739,0.13,0.13,0.643,0.643
141,spec_af_7,133.252,133.252,0.365,0.365,0.652,0.652
142,spec_pdb_9,-1012.14,-1012.14,0.07,0.07,0.638,0.638
143,spec_uniref_sto_9,-808.329,-808.329,0.078,0.078,0.635,0.635
144,spec_uniref_sto_7,-1001.682,-1001.682,0.042,0.042,0.638,0.638
145,str_af_9,-623.641,-623.641,0.117,0.117,0.646,0.646
146,spec_af_8,-389.345,-389.345,0.213,0.213,0.649,0.649
147,str_af_7,-599.796,-599.796,0.109,0.109,0.646,0.646
148,str_pdb_9,-1228.732,-1228.732,0.06,0.06,0.639,0.639
149,default_af_7,-481.462,-481.462,0.068,0.068,0.646,0.646
150,str_af_4,-277.62,-277.62,0.046,0.046,0.646,0.646
151,str_comp_8,-1384.445,-1384.445,0.047,0.047,0.64,0.64
152,str_uniref_sto_8,-1601.01,-1601.01,0.053,0.053,0.64,0.64
153,spec_uniref_a3m_8,-1361.229,-1361.229,0.096,0.096,0.635,0.635
154,str_pdb70_9,-847.592,-847.592,0.143,0.143,0.642,0.642
155,spec_af_6,-29.854,-29.854,0.318,0.318,0.65,0.65
156,spec_struct_9,-1283.449,-1283.449,0.048,0.048,0.637,0.637
157,iter_1_9,-704.455,-704.455,0.162,0.162,0.642,0.642
158,spec_af_5,-367.414,-367.414,0.167,0.167,0.645,0.645
159,unidist_uniref_9,-316.383,-316.383,0.277,0.277,0.653,0.653
160,str_af_3,-489.818,-489.818,0.067,0.067,0.649,0.649
161,str_comp_6,-477.584,-477.584,0.247,0.247,0.639,0.639
162,str_uniref_sto_9,-1311.211,-1311.211,0.09,0.09,0.64,0.64
163,str_af_5,-349.783,-349.783,0.061,0.061,0.643,0.643
164,iter_1_8,-1001.224,-1001.224,0.074,0.074,0.646,0.646
165,str_struct_9,-1282.525,-1282.525,0.043,0.043,0.635,0.635
166,spec_af_4,-472.928,-472.928,0.185,0.185,0.648,0.648
167,default_af_9,-206.985,-206.985,0.059,0.059,0.645,0.645
168,spec_pdb70_9,-1586.444,-1586.444,0.076,0.076,0.642,0.642
169,str_pdb_8,-1836.541,-1836.541,0.078,0.078,0.637,0.637
170,default_af_8,-325.872,-325.872,0.109,0.109,0.643,0.643
171,str_af_0,-419.283,-419.283,0.217,0.217,0.647,0.647
172,spec_af_0,-339.424,-339.424,0.244,0.244,0.651,0.651
173,spec_af_2,-371.44,-371.44,0.229,0.229,0.651,0.651
174,str_comp_7,-1337.528,-1337.528,0.143,0.143,0.637,0.637
175,str_af_8,-402.316,-402.316,0.068,0.068,0.644,0.644
176,str_struct_7,-1192.044,-1192.044,0.192,0.192,0.637,0.637
177,spec_pdb_7,-1458.836,-1458.836,0.113,0.113,0.642,0.642
178,spec_af_1,-603.63,-603.63,0.175,0.175,0.647,0.647
179,spec_af_9,-447.41,-447.41,0.061,0.061,0.642,0.642
180,str_af_2,-436.6,-436.6,0.066,0.066,0.641,0.641
181,str_af_1,-126.457,-126.457,0.382,0.382,0.647,0.647
182,str_af_6,-315.032,-315.032,0.062,0.062,0.643,0.643
183,str_struct_8,-968.04,-968.04,0.159,0.159,0.643,0.643
184,spec_pdb_8,-1400.451,-1400.451,0.107,0.107,0.638,0.638
185,spec_af_3,-982.34,-982.34,0.155,0.155,0.655,0.655
186,default_af_6,-105.584,-105.584,0.094,0.094,0.647,0.647
187,spec_comp_9,-966.047,-966.047,0.048,0.048,0.643,0.643
188,str_comp_9,-975.292,-975.292,0.084,0.084,0.645,0.645
189,avg_refine_1,0.0,0.0,0.0,0.0,0.0,0.0
190,avg_refine_2,0.0,0.0,0.0,0.0,0.0,0.0
191,avg_refine_3,0.0,0.0,0.0,0.0,0.0,0.0
192,avg_refine_4,0.0,0.0,0.0,0.0,0.0,0.0
193,def_uniclust30_1,0.0,0.0,0.0,0.0,0.0,0.0
194,def_uniclust30_9,0.0,0.0,0.0,0.0,0.0,0.0
195,def_uniref30_0,0.0,0.0,0.0,0.0,0.0,0.0
196,def_uniref30_1,0.0,0.0,0.0,0.0,0.0,0.0
197,def_uniref30_8,0.0,0.0,0.0,0.0,0.0,0.0
198,default_af_3,0.0,0.0,0.0,0.0,0.0,0.0
199,default_comp_0,0.0,0.0,0.0,0.0,0.0,0.0
200,default_comp_1,0.0,0.0,0.0,0.0,0.0,0.0
201,default_comp_4,0.0,0.0,0.0,0.0,0.0,0.0
202,default_comp_8,0.0,0.0,0.0,0.0,0.0,0.0
203,default_comp_9,0.0,0.0,0.0,0.0,0.0,0.0
204,default_multimer_1,0.0,0.0,0.0,0.0,0.0,0.0
205,default_multimer_3,0.0,0.0,0.0,0.0,0.0,0.0
206,default_multimer_6,0.0,0.0,0.0,0.0,0.0,0.0
207,default_multimer_9,0.0,0.0,0.0,0.0,0.0,0.0
208,default_pdb70_0,0.0,0.0,0.0,0.0,0.0,0.0
209,default_pdb70_1,0.0,0.0,0.0,0.0,0.0,0.0
210,default_pdb70_3,0.0,0.0,0.0,0.0,0.0,0.0
211,default_pdb_0,0.0,0.0,0.0,0.0,0.0,0.0
212,default_pdb_2,0.0,0.0,0.0,0.0,0.0,0.0
213,default_pdb_3,0.0,0.0,0.0,0.0,0.0,0.0
214,default_pdb_4,0.0,0.0,0.0,0.0,0.0,0.0
215,default_struct_1,0.0,0.0,0.0,0.0,0.0,0.0
216,default_struct_2,0.0,0.0,0.0,0.0,0.0,0.0
217,default_struct_9,0.0,0.0,0.0,0.0,0.0,0.0
218,iter_1_0,0.0,0.0,0.0,0.0,0.0,0.0
219,iter_1_2,0.0,0.0,0.0,0.0,0.0,0.0
220,iter_1_5,0.0,0.0,0.0,0.0,0.0,0.0
221,iter_1_6,0.0,0.0,0.0,0.0,0.0,0.0
222,iter_1_7,0.0,0.0,0.0,0.0,0.0,0.0
223,iter_2_0,0.0,0.0,0.0,0.0,0.0,0.0
224,iter_2_4,0.0,0.0,0.0,0.0,0.0,0.0
225,iter_2_7,0.0,0.0,0.0,0.0,0.0,0.0
226,iter_2_8,0.0,0.0,0.0,0.0,0.0,0.0
227,lewis_0,0.0,0.0,0.0,0.0,0.0,0.0
228,lewis_1,0.0,0.0,0.0,0.0,0.0,0.0
229,lewis_2,0.0,0.0,0.0,0.0,0.0,0.0
230,lewis_3,0.0,0.0,0.0,0.0,0.0,0.0
231,lewis_4,0.0,0.0,0.0,0.0,0.0,0.0
232,oxmatch_a3m_0,0.0,0.0,0.0,0.0,0.0,0.0
233,oxmatch_a3m_1,0.0,0.0,0.0,0.0,0.0,0.0
234,oxmatch_a3m_2,0.0,0.0,0.0,0.0,0.0,0.0
235,oxmatch_a3m_3,0.0,0.0,0.0,0.0,0.0,0.0
236,oxmatch_a3m_4,0.0,0.0,0.0,0.0,0.0,0.0
237,oxmatch_a3m_5,0.0,0.0,0.0,0.0,0.0,0.0
238,oxmatch_a3m_6,0.0,0.0,0.0,0.0,0.0,0.0
239,spec_comp_1,0.0,0.0,0.0,0.0,0.0,0.0
240,spec_pdb70_0,0.0,0.0,0.0,0.0,0.0,0.0
241,spec_pdb70_3,0.0,0.0,0.0,0.0,0.0,0.0
242,spec_pdb70_5,0.0,0.0,0.0,0.0,0.0,0.0
243,spec_pdb70_6,0.0,0.0,0.0,0.0,0.0,0.0
244,spec_pdb_0,0.0,0.0,0.0,0.0,0.0,0.0
245,spec_pdb_1,0.0,0.0,0.0,0.0,0.0,0.0
246,spec_pdb_3,0.0,0.0,0.0,0.0,0.0,0.0
247,spec_pdb_4,0.0,0.0,0.0,0.0,0.0,0.0
248,spec_pdb_5,0.0,0.0,0.0,0.0,0.0,0.0
249,spec_pdb_6,0.0,0.0,0.0,0.0,0.0,0.0
250,spec_struct_2,0.0,0.0,0.0,0.0,0.0,0.0
251,spec_struct_4,0.0,0.0,0.0,0.0,0.0,0.0
252,spec_uniprot_sto_2,0.0,0.0,0.0,0.0,0.0,0.0
253,spec_uniprot_sto_5,0.0,0.0,0.0,0.0,0.0,0.0
254,spec_uniprot_sto_6,0.0,0.0,0.0,0.0,0.0,0.0
255,spec_uniref_a3m_1,0.0,0.0,0.0,0.0,0.0,0.0
256,spec_uniref_a3m_2,0.0,0.0,0.0,0.0,0.0,0.0
257,spec_uniref_a3m_3,0.0,0.0,0.0,0.0,0.0,0.0
258,spec_uniref_sto_1,0.0,0.0,0.0,0.0,0.0,0.0
259,spec_uniref_sto_2,0.0,0.0,0.0,0.0,0.0,0.0
260,spec_uniref_sto_5,0.0,0.0,0.0,0.0,0.0,0.0
261,spec_uniref_sto_6,0.0,0.0,0.0,0.0,0.0,0.0
262,str_comp_1,0.0,0.0,0.0,0.0,0.0,0.0
263,str_comp_2,0.0,0.0,0.0,0.0,0.0,0.0
264,str_comp_3,0.0,0.0,0.0,0.0,0.0,0.0
265,str_comp_4,0.0,0.0,0.0,0.0,0.0,0.0
266,str_pdb70_0,0.0,0.0,0.0,0.0,0.0,0.0
267,str_pdb70_1,0.0,0.0,0.0,0.0,0.0,0.0
268,str_pdb70_3,0.0,0.0,0.0,0.0,0.0,0.0
269,str_pdb70_5,0.0,0.0,0.0,0.0,0.0,0.0
270,str_pdb70_6,0.0,0.0,0.0,0.0,0.0,0.0
271,str_pdb_0,0.0,0.0,0.0,0.0,0.0,0.0
272,str_pdb_2,0.0,0.0,0.0,0.0,0.0,0.0
273,str_struct_0,0.0,0.0,0.0,0.0,0.0,0.0
274,str_struct_1,0.0,0.0,0.0,0.0,0.0,0.0
275,str_struct_2,0.0,0.0,0.0,0.0,0.0,0.0
276,str_struct_3,0.0,0.0,0.0,0.0,0.0,0.0
277,str_uniprot_sto_1,0.0,0.0,0.0,0.0,0.0,0.0
278,str_uniprot_sto_2,0.0,0.0,0.0,0.0,0.0,0.0
279,str_uniprot_sto_4,0.0,0.0,0.0,0.0,0.0,0.0
280,str_uniprot_sto_5,0.0,0.0,0.0,0.0,0.0,0.0
281,str_uniprot_sto_6,0.0,0.0,0.0,0.0,0.0,0.0
282,str_uniref_sto_0,0.0,0.0,0.0,0.0,0.0,0.0
283,str_uniref_sto_1,0.0,0.0,0.0,0.0,0.0,0.0
284,str_uniref_sto_2,0.0,0.0,0.0,0.0,0.0,0.0
285,unidist_uniprot_0,0.0,0.0,0.0,0.0,0.0,0.0
286,unidist_uniprot_2,0.0,0.0,0.0,0.0,0.0,0.0
287,unidist_uniprot_5,0.0,0.0,0.0,0.0,0.0,0.0
288,unidist_uniprot_6,0.0,0.0,0.0,0.0,0.0,0.0
289,unidist_uniref_0,0.0,0.0,0.0,0.0,0.0,0.0
290,unidist_uniref_1,0.0,0.0,0.0,0.0,0.0,0.0
291,unidist_uniref_2,0.0,0.0,0.0,0.0,0.0,0.0
292,unidist_uniref_3,0.0,0.0,0.0,0.0,0.0,0.0
293,unidist_uniref_4,0.0,0.0,0.0,0.0,0.0,0.0
294,unidist_uniref_5,0.0,0.0,0.0,0.0,0.0,0.0
