,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
248,iter_2_7,-442.052,-442.052,0.224,0.224,0.679,0.679
249,spec_iter_uniref_sto_6,-445.519,-445.519,0.182,0.182,0.68,0.68
250,default_struct_5,-316.226,-316.226,0.12,0.12,0.683,0.683
251,default_uniref30_22_0,-787.516,-787.516,0.149,0.149,0.687,0.687
252,iter_1_6,-715.934,-715.934,0.103,0.103,0.686,0.686
253,lewis_4,-765.261,-765.261,0.083,0.083,0.677,0.677
254,default_uniref30_22_18,-252.416,-252.416,0.295,0.295,0.684,0.684
255,lewis_1,-844.814,-844.814,0.042,0.042,0.679,0.679
256,default_multimer_5,-489.398,-489.398,0.11,0.11,0.68,0.68
257,default_af_6,-799.476,-799.476,0.113,0.113,0.682,0.682
258,iter_1_ori_9,-607.62,-607.62,0.132,0.132,0.675,0.675
259,iter_2_ori_5,-1154.388,-1154.388,0.081,0.081,0.682,0.682
260,default_af_7,-475.417,-475.417,0.163,0.163,0.679,0.679
261,default_af_9,-299.126,-299.126,0.075,0.075,0.684,0.684
262,spec_af_5,-1354.591,-1354.591,0.083,0.083,0.679,0.679
263,spec_af_4,-521.248,-521.248,0.259,0.259,0.68,0.68
264,default_af_8,-193.814,-193.814,0.16,0.16,0.684,0.684
265,spec_af_6,-466.735,-466.735,0.022,0.022,0.685,0.685
266,spec_af_7,-613.14,-613.14,0.128,0.128,0.682,0.682
267,default_multimer_3,-115.881,-115.881,0.187,0.187,0.679,0.679
268,default_af_0,0.0,0.0,0.0,0.0,0.0,0.0
269,spec_af_2,0.0,0.0,0.0,0.0,0.0,0.0
