,model,plddt
61,H1137TS444_3,0.79876167
62,H1137TS348_3,0.815949
63,H1137TS086_5,0.024782795
64,H1137TS374_2,0.85621744
65,H1137TS037_3,0.5003996
66,H1137TS054_5,0.7028704
67,H1137TS248_1,0.6430444
68,H1137TS073_4,0.7683309
69,H1137TS257_1,0.44006342
70,H1137TS035_1,0.6430444
71,H1137TS086_3,0.025133427
72,H1137TS227_1,0.57477814
73,H1137TS360_1,0.6514787
74,H1137TS433_3,0.3383762
75,H1137TS248_5,0.6430444
76,H1137TS147_5,0.5790486
77,H1137TS169_5,0.49825817
78,H1137TS091_1,0.86200345
79,H1137TS367_4,0.025027199
80,H1137TS494_5,0.55821055
81,H1137TS180_1,0.84393203
82,H1137TS441_2,0.38537496
83,H1137TS131_2,0.6566215
84,H1137TS131_4,0.6566215
85,H1137TS360_2,0.6377859
86,H1137TS461_1,0.48610294
87,H1137TS098_2,0.49825817
88,H1137TS239_2,0.80004126
89,H1137TS169_2,0.53960633
90,H1137TS158_4,0.024475152
91,H1137TS239_3,0.7559418
92,H1137TS433_1,0.3817884
93,H1137TS074_1,0.7683309
94,H1137TS150_5,0.49825817
95,H1137TS493_1,0.8063326
96,H1137TS444_1,0.79876167
97,H1137TS441_1,0.3817884
98,H1137TS098_1,0.8081585
99,H1137TS125_4,0.6896256
100,H1137TS098_4,0.8081585
101,H1137TS035_3,0.6430444
102,H1137TS360_5,0.65771157
103,H1137TS158_3,0.024796406
104,H1137TS298_3,0.6530014
105,H1137TS125_1,0.67919475
106,H1137TS374_3,0.85621744
107,H1137TS131_3,0.67416805
108,H1137TS390_5,0.49825817
109,H1137TS188_4,0.53960633
110,H1137TS180_2,0.79416263
111,H1137TS086_2,0.02468491
112,H1137TS320_1,0.6408707
113,H1137TS444_2,0.79876167
114,H1137TS003_4,0.024855748
115,H1137TS494_4,0.52684253
116,H1137TS462_2,0.79416263
117,H1137TS119_3,0.7231984
118,H1137TS374_4,0.85621744
119,H1137TS239_1,0.8021426
120,H1137TS320_3,0.6552503
121,H1137TS119_5,0.6958171
122,H1137TS071_4,0.5876015
123,H1137TS165_4,0.48466784
124,H1137TS037_1,0.5882944
125,H1137TS125_2,0.67919475
126,H1137TS288_1,0.7683309
127,H1137TS234_4,0.25585532
128,H1137TS397_1,0.8629769
129,H1137TS003_1,0.024979858
130,H1137TS225_4,0.57462996
131,H1137TS035_4,0.6430444
132,H1137TS165_3,0.53685844
133,H1137TS390_3,0.5012566
134,H1137TS278_3,0.74136484
135,H1137TS494_3,0.63156664
136,H1137TS071_3,0.5861431
137,H1137TS158_2,0.024867922
138,H1137TS054_3,0.6924395
139,H1137TS390_2,0.53960633
140,H1137TS234_1,0.25585532
141,H1137TS278_4,0.7686847
142,H1137TS003_3,0.025213348
143,H1137TS367_2,0.025320817
144,H1137TS298_2,0.6377859
145,H1137TS320_2,0.6576078
146,H1137TS288_5,0.7683309
147,H1137TS278_2,0.7764749
148,H1137TS374_5,0.85621744
149,H1137TS360_3,0.6530014
150,H1137TS180_4,0.7772688
151,H1137TS462_5,0.72775
152,H1137TS091_3,0.8537695
153,H1137TS098_5,0.8081585
154,H1137TS119_4,0.7194622
155,H1137TS091_5,0.8393535
156,H1137TS234_3,0.25585532
157,H1137TS073_2,0.7683309
158,H1137TS092_1,0.64264935
159,H1137TS367_1,0.024816202
160,H1137TS147_3,0.5522228
161,H1137TS054_2,0.67919475
162,H1137TS239_5,0.81020725
163,H1137TS367_3,0.02519817
164,H1137TS091_2,0.93310183
165,H1137TS477_1,0.581378
166,H1137TS439_3,0.8179493
167,H1137TS248_3,0.6430444
168,H1137TS494_1,0.68520135
169,H1137TS131_1,0.67416805
170,H1137TS185_4,0.7124211
171,H1137TS188_3,0.49825817
172,H1137TS444_5,0.79876167
173,H1137TS185_1,0.7429317
174,H1137TS367_5,0.025197364
175,H1137TS298_1,0.6514787
176,H1137TS158_1,0.024732426
177,H1137TS239_4,0.81891763
178,H1137TS185_2,0.73567045
179,H1137TS169_1,0.49825817
180,H1137TS320_4,0.65453476
181,H1137TS035_5,0.6430444
182,H1137TS147_1,0.55923074
183,H1137TS444_4,0.79876167
184,H1137TS150_4,0.46285966
185,H1137TS073_5,0.7683309
186,H1137TS423_1,0.699021
187,H1137TS441_3,0.3383762
188,H1137TS180_3,0.777458
189,H1137TS348_2,0.815949
190,H1137TS462_1,0.84393203
191,H1137TS150_2,0.53960633
192,H1137TS348_1,0.8245191
193,H1137TS131_5,0.67416805
194,H1137TS188_1,0.54182166
195,H1137TS091_4,0.86702275
196,H1137TS462_3,0.777458
197,H1137TS073_3,0.7683309
198,H1137TS433_2,0.38537496
199,H1137TS390_1,0.5603521
200,H1137TS320_5,0.6199294
201,H1137TS385_1,0.5649496
202,H1137TS086_4,0.024850303
