,model,plddt
140,T1173TS035_4o,0.702592
141,T1173TS320_3o,0.7095207
142,T1173TS205_3o,0.54374677
143,T1173TS169_3o,0.6827998
144,T1173TS098_4o,0.0006196078
145,T1173TS350_4o,0.0
146,T1173TS446_3o,0.66064954
147,T1173TS434_5o,0.60406613
148,T1173TS278_5o,0.72070724
149,T1173TS434_3o,0.64697534
150,T1173TS091_3o,0.6612616
151,T1173TS158_2o,0.9415728
152,T1173TS360_1o,0.62535065
153,T1173TS239_5o,0.9686528
154,T1173TS439_1o,0.9737886
155,T1173TS433_5o,0.7234556
156,T1173TS461_4o,0.5259142
157,T1173TS037_4o,0.8408169
158,T1173TS205_4o,0.0
159,T1173TS185_2o,0.90685683
160,T1173TS239_3o,0.9530524
161,T1173TS229_4o,0.7639485
162,T1173TS150_5o,0.48289955
163,T1173TS434_4o,0.68165606
164,T1173TS165_3o,0.5380975
165,T1173TS291_4o,0.0
166,T1173TS298_2o,0.6397361
167,T1173TS462_5o,0.7007085
168,T1173TS158_1o,0.64131486
169,T1173TS011_5o,0.60406613
170,T1173TS444_3o,0.681346
171,T1173TS291_2o,0.0
172,T1173TS054_5o,0.6505772
173,T1173TS390_3o,0.5682713
174,T1173TS091_5o,0.6840524
175,T1173TS447_4o,0.21929364
176,T1173TS248_2o,0.7426079
177,T1173TS003_1o,0.9600039
178,T1173TS131_3o,0.46963173
179,T1173TS185_3o,0.8169753
180,T1173TS037_5o,0.76451534
181,T1173TS119_5o,0.67431504
182,T1173TS477_1o,0.64624953
183,T1173TS205_5o,0.7048466
184,T1173TS133_4o,0.6524066
185,T1173TS348_2o,0.54686993
186,T1173TS187_3o,0.56639886
187,T1173TS188_3o,0.5169098
188,T1173TS399_4o,0.58786094
189,T1173TS398_3o,0.5722157
190,T1173TS423_4o,0.6239033
191,T1173TS074_3o,0.6747618
192,T1173TS441_5o,0.7234556
193,T1173TS071_4o,0.6944294
194,T1173TS462_1o,0.84735984
195,T1173TS227_2o,0.66751146
196,T1173TS074_4o,0.5333754
197,T1173TS147_5o,0.0
198,T1173TS035_5o,0.7067051
199,T1173TS073_4o,0.5333754
200,T1173TS054_1o,0.72054195
201,T1173TS185_1o,0.8236008
202,T1173TS320_4o,0.543749
203,T1173TS165_4o,0.5380975
204,T1173TS188_1o,0.6827998
205,T1173TS291_1o,0.0
206,T1173TS439_2o,0.9698565
207,T1173TS390_5o,0.4783905
208,T1173TS035_3o,0.74390894
209,T1173TS291_5o,0.0
210,T1173TS444_1o,0.69050854
211,T1173TS248_1o,0.9347963
212,T1173TS234_2o,0.48899657
213,T1173TS441_2o,0.7927794
214,T1173TS446_4o,0.5259142
215,T1173TS098_5o,0.0
216,T1173TS239_4o,0.7639485
217,T1173TS071_3o,0.6883093
218,T1173TS439_3o,0.97076744
219,T1173TS298_4o,0.6330113
220,T1173TS188_5o,0.5822304
221,T1173TS278_2o,0.769425
222,T1173TS367_3o,0.7035327
223,T1173TS165_2o,0.41197646
224,T1173TS350_1o,0.0
225,T1173TS180_5o,0.7007085
226,T1173TS314_3o,0.4696016
227,T1173TS248_4o,0.702592
228,T1173TS205_1o,0.0
229,T1173TS229_1o,0.96884197
230,T1173TS169_1o,0.5881057
231,T1173TS493_2o,0.5096103
232,T1173TS150_1o,0.54365927
233,T1173TS169_2o,0.6827998
234,T1173TS298_1o,0.6603992
235,T1173TS348_3o,0.759491
236,T1173TS131_4o,0.47570053
237,T1173TS150_4o,0.59022355
238,T1173TS086_2o,0.6814562
239,T1173TS390_1o,0.54640853
240,T1173TS291_3o,0.0
241,T1173TS441_4o,0.72193956
242,T1173TS073_5o,0.56822026
243,T1173TS447_1o,0.22425099
244,T1173TS278_1o,0.70402926
245,T1173TS131_1o,0.47958967
246,T1173TS320_1o,0.72466063
247,T1173TS011_4o,0.68165606
248,T1173TS423_1o,0.7867601
249,T1173TS133_5o,0.65255314
250,T1173TS011_1o,0.86864805
251,T1173TS073_2o,0.6219928
252,T1173TS187_2o,0.6664427
253,T1173TS003_3o,0.6718848
254,T1173TS098_1o,0.0006196078
255,T1173TS011_3o,0.64697534
256,T1173TS461_3o,0.66064954
257,T1173TS147_3o,0.0
258,T1173TS288_1o,0.6243381
259,T1173TS188_4o,0.5366974
260,T1173TS360_4o,0.53179723
261,T1173TS125_4o,0.58786094
262,T1173TS185_4o,0.8625112
263,T1173TS298_3o,0.62535065
264,T1173TS278_4o,0.6457407
265,T1173TS158_4o,0.7037923
266,T1173TS125_3o,0.615014
267,T1173TS229_3o,0.9530524
268,T1173TS229_5o,0.9686528
269,T1173TS441_3o,0.77379394
270,T1173TS074_5o,0.56822026
271,T1173TS205_2o,0.73419887
272,T1173TS423_3o,0.56639886
273,T1173TS091_1o,0.5138503
274,T1173TS367_1o,0.9064401
275,T1173TS312_5o,0.0
276,T1173TS288_5o,0.56822026
277,T1173TS462_2o,0.82014084
278,T1173TS493_4o,0.5925035
279,T1173TS091_4o,0.57585186
280,T1173TS494_2o,0.7112822
281,T1173TS433_4o,0.72193956
282,T1173TS188_2o,0.5881057
283,T1173TS461_5o,0.53179723
284,T1173TS423_2o,0.6664427
285,T1173TS245_1o,0.69160146
