,model,plddt
164,H1141TS320_2,0.90583247
165,H1141TS360_3,0.9169726
166,H1141TS239_2,0.87581474
167,H1141TS054_5,0.8405808
168,H1141TS278_1,0.9178437
169,H1141TS035_3,0.9115283
170,H1141TS439_3,0.8869691
171,H1141TS054_3,0.8536006
172,H1141TS447_2,0.20589423
173,H1141TS086_5,0.9101
174,H1141TS098_1,0.91193086
175,H1141TS215_4,0.87884223
176,H1141TS227_4,0.8957884
177,H1141TS248_3,0.9115283
178,H1141TS234_1,0.575289
179,H1141TS434_5,0.8817696
180,H1141TS119_5,0.85382867
181,H1141TS150_2,0.8783398
182,H1141TS037_4,0.93058866
183,H1141TS368_4,0.79290473
184,H1141TS086_4,0.91129684
185,H1141TS360_1,0.8848217
186,H1141TS185_4,0.8956746
187,H1141TS225_4,0.9182789
188,H1141TS493_5,0.91880435
189,H1141TS205_4,0.8527724
190,H1141TS333_1,0.7810145
191,H1141TS054_2,0.8596038
192,H1141TS320_5,0.9019503
193,H1141TS165_5,0.27652052
194,H1141TS368_1,0.7810145
195,H1141TS367_4,0.8930119
196,H1141TS239_3,0.8980847
197,H1141TS091_1,0.8368786
198,H1141TS447_5,0.20548643
199,H1141TS131_4,0.8489913
200,H1141TS054_1,0.85781014
201,H1141TS423_2,0.85820836
202,H1141TS037_5,0.9258757
203,H1141TS239_5,0.8887206
204,H1141TS003_1,0.929083
205,H1141TS091_2,0.79188883
206,H1141TS185_1,0.92897254
207,H1141TS185_2,0.94172454
208,H1141TS158_4,0.91410553
209,H1141TS433_1,0.88662946
210,H1141TS462_4,0.8862446
211,H1141TS098_3,0.89259046
212,H1141TS037_1,0.9176913
213,H1141TS205_2,0.0
214,H1141TS245_2,0.9146113
215,H1141TS187_1,0.92106706
216,H1141TS205_5,0.0
217,H1141TS398_1,0.9053844
218,H1141TS444_3,0.91834104
219,H1141TS298_2,0.9169726
220,H1141TS461_4,0.8549422
221,H1141TS131_5,0.85175806
222,H1141TS333_5,0.82071966
223,H1141TS187_3,0.8556716
224,H1141TS423_1,0.92106706
225,H1141TS131_3,0.85316443
226,H1141TS446_4,0.8549422
227,H1141TS374_2,0.9344722
228,H1141TS367_1,0.8931096
229,H1141TS011_4,0.8873876
230,H1141TS133_1,0.91862804
231,H1141TS441_3,0.88033265
232,H1141TS423_5,0.843342
233,H1141TS348_1,0.8940066
234,H1141TS368_5,0.82071966
235,H1141TS398_5,0.91834104
236,H1141TS225_2,0.92076015
237,H1141TS312_3,0.0
238,H1141TS147_1,0.20606704
239,H1141TS158_5,0.9101
240,H1141TS333_4,0.79290473
241,H1141TS150_4,0.8783398
242,H1141TS097_1,0.93651795
243,H1141TS462_1,0.91905636
244,H1141TS444_1,0.91834104
245,H1141TS239_4,0.8919309
246,H1141TS390_3,0.89357513
247,H1141TS098_2,0.0014789017
248,H1141TS444_5,0.91834104
249,H1141TS245_5,0.9160225
250,H1141TS098_5,0.0014789017
251,H1141TS035_2,0.9015222
252,H1141TS314_3,0.0
253,H1141TS399_3,0.8536006
254,H1141TS227_3,0.8960702
255,H1141TS462_2,0.90798634
256,H1141TS073_3,0.83645463
257,H1141TS131_1,0.85966855
258,H1141TS278_4,0.8985888
259,H1141TS368_3,0.79241043
260,H1141TS215_2,0.90632427
261,H1141TS298_5,0.8945914
262,H1141TS374_3,0.9320035
263,H1141TS461_2,0.8738885
264,H1141TS133_2,0.91015095
265,H1141TS494_1,0.6950989
266,H1141TS434_3,0.88778883
267,H1141TS133_5,0.88215613
268,H1141TS461_1,0.8857448
269,H1141TS188_5,0.8800665
270,H1141TS003_5,0.9101
271,H1141TS314_1,0.0
272,H1141TS423_4,0.85929877
273,H1141TS091_5,0.76908356
274,H1141TS125_4,0.8858549
275,H1141TS125_2,0.8596038
276,H1141TS239_1,0.9224916
277,H1141TS314_5,0.85345125
278,H1141TS091_4,0.7596092
279,H1141TS119_4,0.85966855
280,H1141TS133_4,0.8957884
281,H1141TS494_3,0.70390636
282,H1141TS248_5,0.8529275
283,H1141TS360_4,0.92143667
284,H1141TS367_3,0.9241894
285,H1141TS067_2,0.7437573
286,H1141TS248_1,0.9306887
287,H1141TS180_3,0.9112427
288,H1141TS071_3,0.8675537
289,H1141TS441_1,0.88662946
290,H1141TS447_1,0.20427342
291,H1141TS320_1,0.91880435
292,H1141TS187_5,0.85929877
293,H1141TS245_1,0.93244857
294,H1141TS150_3,0.8783398
295,H1141TS185_5,0.8693301
296,H1141TS245_3,0.9223876
297,H1141TS165_4,0.35536537
298,H1141TS245_4,0.9002272
299,H1141TS494_2,0.6789971
300,H1141TS205_3,0.0
301,H1141TS011_3,0.88778883
302,H1141TS225_5,0.91798866
303,H1141TS158_3,0.91129684
304,H1141TS227_5,0.8817696
305,H1141TS333_2,0.7601936
306,H1141TS119_2,0.85966855
307,H1141TS150_1,0.8783398
308,H1141TS086_2,0.92737776
309,H1141TS312_5,0.0
310,H1141TS444_2,0.91834104
311,H1141TS071_1,0.86369395
