,model,plddt
122,H1143TS374_1,0.94669765
123,H1143TS398_5,0.9371086
124,H1143TS312_5,0.0
125,H1143TS188_3,0.9382671
126,H1143TS423_5,0.8855465
127,H1143TS180_4,0.96903336
128,H1143TS239_5,0.94843507
129,H1143TS441_4,0.89329135
130,H1143TS169_3,0.93970776
131,H1143TS011_2,0.9437977
132,H1143TS257_2,0.9308729
133,H1143TS441_5,0.8990182
134,H1143TS257_4,0.92941886
135,H1143TS054_5,0.9358846
136,H1143TS119_5,0.8859551
137,H1143TS165_1,0.29405
138,H1143TS314_2,0.0
139,H1143TS368_5,0.78391427
140,H1143TS385_2,0.9079906
141,H1143TS205_3,0.94308543
142,H1143TS011_1,0.9417158
143,H1143TS169_4,0.9382671
144,H1143TS333_3,0.7974601
145,H1143TS462_5,0.9544031
146,H1143TS227_1,0.9417158
147,H1143TS003_2,0.94593096
148,H1143TS086_1,0.9437448
149,H1143TS098_3,0.9382671
150,H1143TS248_1,0.94608825
151,H1143TS073_4,0.88265514
152,H1143TS003_5,0.9446097
153,H1143TS367_2,0.9236486
154,H1143TS441_2,0.9048943
155,H1143TS131_3,0.8859551
156,H1143TS315_1,0.95012033
157,H1143TS390_4,0.9371086
158,H1143TS314_4,0.0
159,H1143TS441_3,0.8985663
160,H1143TS185_4,0.8990346
161,H1143TS433_4,0.89329135
162,H1143TS158_4,0.9441475
163,H1143TS368_4,0.8038628
164,H1143TS447_3,0.20275116
165,H1143TS205_5,0.0
166,H1143TS071_4,0.88666487
167,H1143TS439_2,0.9546906
168,H1143TS433_1,0.9021465
169,H1143TS165_4,0.26343143
170,H1143TS071_3,0.8861354
171,H1143TS035_2,0.87307566
172,H1143TS187_3,0.89701766
173,H1143TS245_3,0.93606114
174,H1143TS086_3,0.9446097
175,H1143TS150_3,0.87455994
176,H1143TS390_2,0.94118285
177,H1143TS298_1,0.9417389
178,H1143TS225_4,0.9263083
179,H1143TS399_5,0.9358846
180,H1143TS320_1,0.94090456
181,H1143TS374_5,0.89673287
182,H1143TS320_3,0.93606114
183,H1143TS227_5,0.9358857
184,H1143TS444_5,0.9404457
185,H1143TS446_5,0.88314176
186,H1143TS257_5,0.9262285
187,H1143TS131_1,0.8959528
188,H1143TS119_4,0.8959528
189,H1143TS003_3,0.944412
190,H1143TS125_5,0.9358846
191,H1143TS035_3,0.8872115
192,H1143TS461_2,0.93396693
193,H1143TS098_2,0.93970776
194,H1143TS239_4,0.88367546
195,H1143TS092_1,0.93515396
196,H1143TS098_5,0.93478656
197,H1143TS147_4,0.1122857
198,H1143TS150_4,0.87455994
199,H1143TS205_1,0.0
200,H1143TS390_3,0.9356086
201,H1143TS333_5,0.78391427
202,H1143TS239_1,0.9503283
203,H1143TS097_5,0.9256883
204,H1143TS385_3,0.93606114
205,H1143TS447_2,0.20939858
206,H1143TS333_1,0.0
207,H1143TS360_2,0.9300502
208,H1143TS312_4,0.0
209,H1143TS133_5,0.8827108
210,H1143TS423_3,0.89701766
211,H1143TS444_2,0.9404457
212,H1143TS320_4,0.9375408
213,H1143TS441_1,0.9021465
214,H1143TS071_2,0.8930468
215,H1143TS447_4,0.20198658
216,H1143TS348_1,0.94162434
217,H1143TS398_3,0.9350886
218,H1143TS227_3,0.943588
219,H1143TS374_3,0.94905114
220,H1143TS278_5,0.907754
221,H1143TS493_4,0.94090456
222,H1143TS169_1,0.9337354
223,H1143TS399_4,0.88131964
224,H1143TS461_4,0.87744606
225,H1143TS288_3,0.89862514
226,H1143TS227_4,0.9396303
227,H1143TS320_5,0.9355388
228,H1143TS360_4,0.9355388
229,H1143TS227_2,0.9437977
230,H1143TS150_2,0.87455994
231,H1143TS234_1,0.5804314
232,H1143TS494_2,0.7118471
233,H1143TS011_4,0.9396303
234,H1143TS374_2,0.94479394
235,H1143TS278_4,0.85285974
236,H1143TS180_2,0.97118336
237,H1143TS461_3,0.8873828
238,H1143TS185_2,0.9507931
239,H1143TS248_2,0.87307566
240,H1143TS360_3,0.9334977
241,H1143TS234_2,0.5804314
242,H1143TS037_1,0.94657224
243,H1143TS073_2,0.8957355
244,H1143TS494_4,0.6989868
245,H1143TS320_2,0.94162434
246,H1143TS147_3,0.0
247,H1143TS158_1,0.944412
248,H1143TS054_4,0.88131964
249,H1143TS439_1,0.95237917
250,H1143TS011_3,0.943588
251,H1143TS439_3,0.89204884
252,H1143TS071_1,0.8980266
253,H1143TS462_3,0.95580965
254,H1143TS098_1,0.939944
255,H1143TS225_3,0.9287251
256,H1143TS493_3,0.94090456
257,H1143TS374_4,0.9448169
258,H1143TS433_3,0.8985663
259,H1143TS367_1,0.93641603
260,H1143TS131_2,0.8900177
261,H1143TS494_3,0.6858826
262,H1143TS434_2,0.9437977
263,H1143TS434_3,0.943588
264,H1143TS097_3,0.911914
265,H1143TS245_1,0.9106475
266,H1143TS073_3,0.89862514
267,H1143TS054_2,0.8749942
268,H1143TS423_1,0.93076205
269,H1143TS180_5,0.96917915
270,H1143TS035_1,0.94608825
271,H1143TS288_1,0.94243336
272,H1143TS091_1,0.83460796
273,H1143TS350_4,0.0
274,H1143TS398_2,0.94118285
275,H1143TS350_1,0.0
276,H1143TS188_1,0.939944
277,H1143TS333_2,0.7780971
278,H1143TS298_4,0.9418566
279,H1143TS011_5,0.88973033
280,H1143TS462_1,0.9579948
281,H1143TS257_1,0.9303317
282,H1143TS314_3,0.0
283,H1143TS188_4,0.9337354
284,H1143TS278_3,0.8632106
285,H1143TS185_1,0.91269463
286,H1143TS188_5,0.93478656
287,H1143TS003_4,0.9437448
288,H1143TS169_5,0.92214745
289,H1143TS333_4,0.8038628
290,H1143TS037_5,0.90159434
291,H1143TS133_3,0.89495647
292,H1143TS433_2,0.9048943
293,H1143TS147_2,0.1122857
294,H1143TS035_5,0.9109126
295,H1143TS314_5,0.88138795
296,H1143TS360_1,0.9344034
297,H1143TS187_5,0.8855465
298,H1143TS493_1,0.94090456
299,H1143TS035_4,0.88144916
300,H1143TS165_2,0.26343143
301,H1143TS119_1,0.8959528
302,H1143TS348_4,0.94090456
303,H1143TS446_3,0.8873828
304,H1143TS350_3,0.0
305,H1143TS205_4,0.0
