,model,plddt
79,T1132TS314_5o,0.9601322
80,T1132TS447_5o,0.1843902
81,T1132TS147_2o,0.96177644
82,T1132TS493_2o,0.96073335
83,T1132TS320_1o,0.96298295
84,T1132TS462_2o,0.9761612
85,T1132TS360_5o,0.9572403
86,T1132TS125_2o,0.9603417
87,T1132TS091_5o,0.41846895
88,T1132TS119_5o,0.7616536
89,T1132TS462_1o,0.9786395
90,T1132TS037_2o,0.9546956
91,T1132TS119_3o,0.92580616
92,T1132TS493_1o,0.96073335
93,T1132TS446_3o,0.949863
94,T1132TS086_3o,0.96869785
95,T1132TS188_1o,0.95762914
96,T1132TS234_1o,0.29746765
97,T1132TS119_4o,0.96177644
98,T1132TS119_1o,0.9263605
99,T1132TS239_5o,0.9489719
100,T1132TS239_4o,0.9555054
101,T1132TS399_3o,0.9574202
102,T1132TS169_2o,0.9440147
103,T1132TS071_4o,0.96073127
104,T1132TS494_4o,0.5565951
105,T1132TS367_4o,0.95927
106,T1132TS037_1o,0.96643156
107,T1132TS003_5o,0.9689333
108,T1132TS444_2o,0.957552
109,T1132TS003_4o,0.96580994
110,T1132TS086_1o,0.9673869
111,T1132TS248_1o,0.9684491
112,T1132TS493_5o,0.96073335
113,T1132TS180_3o,0.981233
114,T1132TS298_4o,0.96079826
115,T1132TS320_5o,0.9601322
116,T1132TS147_3o,0.95913416
117,T1132TS187_4o,0.9027051
118,T1132TS423_2o,0.95613664
119,T1132TS423_1o,0.8823054
120,T1132TS054_2o,0.9603417
121,T1132TS367_5o,0.96869785
122,T1132TS462_4o,0.9734663
123,T1132TS147_5o,0.96298295
124,T1132TS278_3o,0.80756325
125,T1132TS399_1o,0.96073365
126,T1132TS054_5o,0.9594925
127,T1132TS278_4o,0.8141771
128,T1132TS086_5o,0.9671782
129,T1132TS158_3o,0.96869785
130,T1132TS348_1o,0.96298295
131,T1132TS037_3o,0.5925078
132,T1132TS150_3o,0.95929515
133,T1132TS125_1o,0.96073365
134,T1132TS462_5o,0.9616072
135,T1132TS187_5o,0.9011057
136,T1132TS348_4o,0.96025103
137,T1132TS003_3o,0.96587497
138,T1132TS037_5o,0.82806355
139,T1132TS461_5o,0.9496999
140,T1132TS314_2o,0.9587488
141,T1132TS054_1o,0.96073365
142,T1132TS444_4o,0.957552
143,T1132TS003_2o,0.96079826
144,T1132TS098_4o,0.5269038
145,T1132TS348_3o,0.96177644
146,T1132TS312_4o,0.0
147,T1132TS165_3o,0.3407126
148,T1132TS205_2o,0.0
149,T1132TS091_4o,0.39268708
150,T1132TS447_4o,0.18508136
151,T1132TS447_3o,0.18508136
152,T1132TS444_5o,0.95889086
153,T1132TS278_2o,0.90199
154,T1132TS165_4o,0.39683545
155,T1132TS188_4o,0.95616895
156,T1132TS360_1o,0.9601322
157,T1132TS158_2o,0.9689333
158,T1132TS037_4o,0.86015797
159,T1132TS131_5o,0.7616536
160,T1132TS374_4o,0.95529705
161,T1132TS494_3o,0.6505639
162,T1132TS098_5o,0.9616524
163,T1132TS314_3o,0.96177644
164,T1132TS185_4o,0.82992846
165,T1132TS180_4o,0.9812718
166,T1132TS320_4o,0.96025103
167,T1132TS390_4o,0.95981216
168,T1132TS390_3o,0.9586928
169,T1132TS185_5o,0.8283049
170,T1132TS147_4o,0.96177644
171,T1132TS312_5o,0.0
172,T1132TS298_5o,0.96065545
173,T1132TS169_4o,0.94918305
174,T1132TS312_1o,0.0
175,T1132TS298_2o,0.9606092
176,T1132TS423_5o,0.9011057
177,T1132TS423_3o,0.9611896
178,T1132TS447_1o,0.18279608
179,T1132TS158_1o,0.9673869
180,T1132TS147_1o,0.96298295
181,T1132TS131_3o,0.8520302
182,T1132TS398_3o,0.96254903
183,T1132TS165_5o,0.9634294
184,T1132TS350_3o,0.0
185,T1132TS165_1o,0.9634294
186,T1132TS350_2o,0.0
187,T1132TS180_2o,0.9821441
188,T1132TS374_2o,0.960748
189,T1132TS188_3o,0.95892435
190,T1132TS098_1o,0.93048435
191,T1132TS071_1o,0.9607082
192,T1132TS461_4o,0.95584494
193,T1132TS205_1o,0.8561553
194,T1132TS278_5o,0.78728515
195,T1132TS350_5o,0.0
196,T1132TS423_4o,0.9027051
197,T1132TS150_5o,0.9604608
198,T1132TS462_3o,0.9752119
199,T1132TS298_1o,0.96114933
200,T1132TS398_1o,0.96254903
201,T1132TS125_3o,0.9574202
202,T1132TS205_5o,0.0
203,T1132TS312_2o,0.0
204,T1132TS248_4o,0.9635934
205,T1132TS278_1o,0.9376144
206,T1132TS312_3o,0.0
207,T1132TS398_2o,0.96254903
208,T1132TS461_3o,0.949863
209,T1132TS035_4o,0.9635934
210,T1132TS187_2o,0.95613664
211,T1132TS091_2o,0.39480737
212,T1132TS398_5o,0.96254903
213,T1132TS385_1o,0.9608833
214,T1132TS239_3o,0.95535755
215,T1132TS131_4o,0.8446829
216,T1132TS444_3o,0.957552
217,T1132TS086_2o,0.9689333
218,T1132TS187_1o,0.8823054
219,T1132TS188_5o,0.8588183
220,T1132TS158_5o,0.96079826
221,T1132TS098_2o,0.90467924
222,T1132TS446_1o,0.958974
223,T1132TS494_2o,0.6580701
