,model,plddt
136,T1176TS071_5o,0.7172526
137,T1176TS447_2o,0.19862881
138,T1176TS398_5o,0.7635471
139,T1176TS169_5o,0.73275274
140,T1176TS461_1o,0.6860783
141,T1176TS348_1o,0.917275
142,T1176TS248_4o,0.8379206
143,T1176TS185_5o,0.8508148
144,T1176TS037_3o,0.8076692
145,T1176TS390_1o,0.74657863
146,T1176TS439_2o,0.88067555
147,T1176TS348_3o,0.74703044
148,T1176TS125_5o,0.7511741
149,T1176TS367_2o,0.9180395
150,T1176TS433_1o,0.856574
151,T1176TS278_4o,0.7486871
152,T1176TS119_4o,0.7643159
153,T1176TS446_5o,0.6960343
154,T1176TS239_4o,0.7934588
155,T1176TS234_2o,0.64741534
156,T1176TS444_5o,0.9200094
157,T1176TS350_1o,0.0
158,T1176TS003_5o,0.7477034
159,T1176TS119_2o,0.7643159
160,T1176TS248_5o,0.8379206
161,T1176TS374_4o,0.70632434
162,T1176TS188_4o,0.7087649
163,T1176TS350_4o,0.0
164,T1176TS278_5o,0.73841023
165,T1176TS494_1o,0.67847955
166,T1176TS035_4o,0.7246358
167,T1176TS314_1o,0.0
168,T1176TS073_3o,0.90716535
169,T1176TS180_2o,0.8324459
170,T1176TS461_4o,0.6114145
171,T1176TS348_4o,0.82460904
172,T1176TS150_3o,0.79453176
173,T1176TS054_1o,0.72059035
174,T1176TS158_1o,0.024679339
175,T1176TS314_4o,0.0
176,T1176TS439_4o,0.7934588
177,T1176TS447_5o,0.20025706
178,T1176TS390_4o,0.76284486
179,T1176TS073_1o,0.92708653
180,T1176TS125_1o,0.72059035
181,T1176TS288_3o,0.90716535
182,T1176TS423_2o,0.6975181
183,T1176TS444_1o,0.9200094
184,T1176TS147_3o,0.78136146
185,T1176TS374_1o,0.8088801
186,T1176TS360_4o,0.74703044
187,T1176TS462_2o,0.845974
188,T1176TS147_1o,0.74703044
189,T1176TS187_3o,0.6975181
190,T1176TS444_3o,0.9200094
191,T1176TS298_3o,0.71729344
192,T1176TS390_5o,0.72105956
193,T1176TS234_4o,0.64741534
194,T1176TS180_4o,0.8549626
195,T1176TS433_3o,0.8537951
196,T1176TS098_5o,0.73765516
197,T1176TS441_2o,0.8538077
198,T1176TS035_3o,0.8379206
199,T1176TS399_1o,0.72059035
200,T1176TS071_3o,0.715957
201,T1176TS291_5o,0.0
202,T1176TS158_4o,0.71119624
203,T1176TS320_5o,0.7759965
204,T1176TS367_1o,0.9172787
205,T1176TS447_3o,0.19963177
206,T1176TS071_1o,0.76786363
207,T1176TS288_2o,0.9009121
208,T1176TS390_2o,0.77556545
209,T1176TS314_3o,0.0
210,T1176TS398_1o,0.7635471
211,T1176TS398_3o,0.7635471
212,T1176TS180_3o,0.86905813
213,T1176TS493_5o,0.94005585
214,T1176TS073_2o,0.9009121
215,T1176TS446_4o,0.6114145
216,T1176TS441_1o,0.856574
217,T1176TS185_1o,0.8394417
218,T1176TS119_1o,0.94005585
219,T1176TS350_2o,0.0
220,T1176TS367_4o,0.7423759
221,T1176TS314_5o,0.0
222,T1176TS298_2o,0.7520643
223,T1176TS150_2o,0.79453176
224,T1176TS234_1o,0.64741534
225,T1176TS444_4o,0.9200094
226,T1176TS441_3o,0.8537951
227,T1176TS461_2o,0.67825764
228,T1176TS462_5o,0.7920305
229,T1176TS187_2o,0.75969553
230,T1176TS035_5o,0.8379206
231,T1176TS165_5o,0.42735177
232,T1176TS493_1o,0.94005585
233,T1176TS314_2o,0.0
234,T1176TS433_4o,0.8570573
235,T1176TS098_1o,0.94223887
236,T1176TS398_4o,0.7635471
237,T1176TS037_1o,0.82005185
238,T1176TS180_1o,0.85974854
239,T1176TS035_2o,0.87650526
240,T1176TS493_2o,0.94005585
241,T1176TS477_2o,0.8822206
242,T1176TS441_5o,0.8482391
243,T1176TS348_2o,0.79012567
244,T1176TS035_1o,0.8379206
245,T1176TS185_3o,0.8481282
246,T1176TS239_5o,0.765922
247,T1176TS086_3o,0.76780146
248,T1176TS150_4o,0.79453176
249,T1176TS119_3o,0.94005585
250,T1176TS180_5o,0.81805295
251,T1176TS098_2o,0.9355724
252,T1176TS433_2o,0.8538077
253,T1176TS125_3o,0.74733496
