,model,plddt
77,H1144TS493_4,0.87204367
78,H1144TS073_2,0.89114606
79,H1144TS298_5,0.8482071
80,H1144TS071_3,0.8166461
81,H1144TS368_2,0.78009677
82,H1144TS180_2,0.91546774
83,H1144TS312_4,0.0
84,H1144TS441_1,0.8763698
85,H1144TS165_4,0.27112493
86,H1144TS245_1,0.84313667
87,H1144TS423_2,0.86617595
88,H1144TS092_1,0.9254809
89,H1144TS158_3,0.8876295
90,H1144TS119_1,0.8430765
91,H1144TS446_2,0.85519654
92,H1144TS098_4,0.8389231
93,H1144TS147_2,0.107331365
94,H1144TS187_5,0.84466124
95,H1144TS054_4,0.8405698
96,H1144TS439_5,0.8574276
97,H1144TS086_1,0.8677193
98,H1144TS091_5,0.6507548
99,H1144TS125_5,0.8363651
100,H1144TS367_1,0.84207773
101,H1144TS350_5,0.0
102,H1144TS097_4,0.9046901
103,H1144TS350_3,0.0
104,H1144TS052_1,0.9462575
105,H1144TS461_2,0.85519654
106,H1144TS234_4,0.5612786
107,H1144TS398_4,0.8488563
108,H1144TS035_3,0.83794343
109,H1144TS350_1,0.0
110,H1144TS158_1,0.86775917
111,H1144TS169_1,0.8389231
112,H1144TS125_2,0.8350727
113,H1144TS073_3,0.8434486
114,H1144TS441_3,0.8745146
115,H1144TS234_1,0.5612786
116,H1144TS097_2,0.91575164
117,H1144TS278_2,0.8681302
118,H1144TS288_4,0.8441572
119,H1144TS397_4,0.32535857
120,H1144TS315_1,0.9462575
121,H1144TS314_5,0.0
122,H1144TS447_2,0.20367362
123,H1144TS003_3,0.8876295
124,H1144TS248_3,0.83794343
125,H1144TS071_5,0.8247566
126,H1144TS158_4,0.85532403
127,H1144TS131_4,0.8452211
128,H1144TS312_1,0.0
129,H1144TS169_4,0.84623
130,H1144TS188_5,0.84126633
131,H1144TS150_1,0.8505433
132,H1144TS368_4,0.77673894
133,H1144TS433_1,0.8763698
134,H1144TS298_4,0.84561175
135,H1144TS462_2,0.9033511
136,H1144TS133_3,0.83672047
137,H1144TS215_5,0.86404014
138,H1144TS333_4,0.77673894
139,H1144TS248_1,0.8258719
140,H1144TS133_4,0.84083784
141,H1144TS288_3,0.84344894
142,H1144TS399_4,0.8405698
143,H1144TS239_2,0.864001
144,H1144TS003_1,0.86775917
145,H1144TS037_1,0.94543844
146,H1144TS239_1,0.9084349
147,H1144TS187_2,0.86617595
148,H1144TS187_3,0.8553622
149,H1144TS390_5,0.8405044
150,H1144TS360_2,0.84581023
151,H1144TS320_1,0.87204367
152,H1144TS444_1,0.8715895
153,H1144TS131_5,0.8358988
154,H1144TS147_3,0.107331365
155,H1144TS494_4,0.6565827
156,H1144TS397_5,0.32535857
157,H1144TS439_3,0.863373
158,H1144TS494_1,0.688483
159,H1144TS073_5,0.8453034
160,H1144TS188_3,0.8521009
161,H1144TS239_4,0.8668578
162,H1144TS073_1,0.8993795
163,H1144TS312_2,0.0
164,H1144TS227_2,0.8469602
165,H1144TS461_1,0.88115686
166,H1144TS399_1,0.8414956
167,H1144TS257_4,0.8675303
168,H1144TS133_2,0.8469602
169,H1144TS165_1,0.2869246
170,H1144TS390_4,0.84267443
171,H1144TS423_1,0.8941472
172,H1144TS320_4,0.84313667
173,H1144TS150_5,0.8505433
174,H1144TS314_1,0.0
175,H1144TS215_3,0.8817076
176,H1144TS390_3,0.845824
177,H1144TS433_2,0.8761352
178,H1144TS423_5,0.84466124
179,H1144TS434_5,0.83922434
180,H1144TS071_1,0.82315165
181,H1144TS071_2,0.8163099
182,H1144TS011_3,0.8497014
183,H1144TS234_3,0.5612786
184,H1144TS390_2,0.8488563
185,H1144TS158_5,0.85240555
186,H1144TS180_1,0.9281718
187,H1144TS461_5,0.8397863
188,H1144TS439_1,0.90774924
189,H1144TS368_5,0.81348675
190,H1144TS257_3,0.8693314
191,H1144TS119_4,0.8430765
192,H1144TS462_1,0.9056272
193,H1144TS374_2,0.9509768
194,H1144TS035_5,0.8808589
195,H1144TS003_2,0.8677193
196,H1144TS462_3,0.89689916
197,H1144TS067_2,0.76466274
198,H1144TS180_5,0.8742
199,H1144TS360_5,0.87204367
200,H1144TS054_2,0.8350727
201,H1144TS374_1,0.9503747
202,H1144TS097_5,0.91249704
203,H1144TS257_1,0.882026
204,H1144TS227_5,0.8427668
205,H1144TS314_2,0.85138065
206,H1144TS278_1,0.932776
207,H1144TS333_2,0.78009677
208,H1144TS441_2,0.8761352
209,H1144TS447_3,0.20538536
210,H1144TS086_5,0.8876295
211,H1144TS037_4,0.91427624
212,H1144TS434_3,0.8497014
213,H1144TS320_3,0.84628344
214,H1144TS444_2,0.9129244
215,H1144TS091_4,0.68256307
216,H1144TS433_3,0.8745146
217,H1144TS131_3,0.84250176
218,H1144TS073_4,0.8441572
219,H1144TS423_4,0.8559176
220,H1144TS493_3,0.87204367
221,H1144TS215_4,0.8760344
222,H1144TS098_1,0.858864
223,H1144TS215_1,0.8857674
224,H1144TS011_1,0.84729004
225,H1144TS439_4,0.8588608
226,H1144TS360_4,0.83566475
227,H1144TS239_3,0.8650877
228,H1144TS227_4,0.84083784
229,H1144TS444_4,0.8715895
230,H1144TS367_5,0.88947445
231,H1144TS119_2,0.8430765
232,H1144TS035_1,0.8258719
233,H1144TS125_1,0.8414956
234,H1144TS367_3,0.85329884
235,H1144TS278_5,0.85252404
236,H1144TS397_3,0.32829615
237,H1144TS119_3,0.8338378
238,H1144TS098_2,0.8527841
239,H1144TS434_4,0.84142107
240,H1144TS205_4,0.0
241,H1144TS314_3,0.0
242,H1144TS239_5,0.86612093
243,H1144TS278_4,0.84410816
244,H1144TS098_5,0.84126633
245,H1144TS225_5,0.90385747
246,H1144TS444_5,0.8715895
247,H1144TS125_4,0.8405698
248,H1144TS441_4,0.87548476
249,H1144TS398_3,0.8488563
250,H1144TS288_2,0.89114606
251,H1144TS348_5,0.8439988
252,H1144TS312_5,0.0
253,H1144TS011_4,0.84142107
254,H1144TS169_3,0.84691936
255,H1144TS165_2,0.1513431
256,H1144TS461_4,0.8399933
257,H1144TS225_2,0.94467586
258,H1144TS462_5,0.88590086
259,H1144TS227_1,0.8425677
260,H1144TS086_3,0.8831549
261,H1144TS348_2,0.8711478
262,H1144TS227_3,0.83672047
263,H1144TS119_5,0.8241367
264,H1144TS188_2,0.8527841
265,H1144TS494_5,0.6593299
266,H1144TS011_2,0.85160035
267,H1144TS399_3,0.8420478
268,H1144TS234_2,0.5612786
269,H1144TS003_4,0.8831549
270,H1144TS169_2,0.8521009
271,H1144TS385_1,0.84313667
272,H1144TS434_1,0.84729004
273,H1144TS067_1,0.82114375
274,H1144TS158_2,0.8677193
275,H1144TS447_4,0.20644371
276,H1144TS447_1,0.2035094
277,H1144TS185_2,0.9459777
278,H1144TS399_5,0.8363651
279,H1144TS447_5,0.2037751
280,H1144TS348_3,0.8431112
281,H1144TS398_5,0.8715895
282,H1144TS494_2,0.68567336
283,H1144TS086_2,0.88947445
284,H1144TS054_3,0.8420478
285,H1144TS147_1,0.107331365
286,H1144TS333_3,0.79821694
287,H1144TS188_4,0.8389231
288,H1144TS314_4,0.0
289,H1144TS367_2,0.8414455
290,H1144TS348_1,0.84026474
291,H1144TS493_2,0.87204367
292,H1144TS446_3,0.8430017
293,H1144TS439_2,0.8662534
294,H1144TS446_4,0.8399933
295,H1144TS248_4,0.85719186
296,H1144TS493_5,0.87204367
297,H1144TS098_3,0.8521009
298,H1144TS091_1,0.84415776
299,H1144TS374_5,0.89436656
300,H1144TS298_2,0.84581023
301,H1144TS320_5,0.8409825
302,H1144TS205_1,0.0
303,H1144TS054_5,0.8363651
304,H1144TS180_3,0.91134906
305,H1144TS333_5,0.81348675
306,H1144TS147_5,0.107331365
307,H1144TS446_1,0.88115686
308,H1144TS320_2,0.84929883
309,H1144TS035_2,0.83594215
310,H1144TS185_3,0.8912568
311,H1144TS054_1,0.8414956
312,H1144TS390_1,0.8715895
