,model,plddt
104,T1153TS098_1o,0.86271787
105,T1153TS367_3o,0.86696726
106,T1153TS320_5o,0.8572848
107,T1153TS348_1o,0.85645896
108,T1153TS131_4o,0.8411112
109,T1153TS125_5o,0.8622233
110,T1153TS205_5o,0.0
111,T1153TS165_3o,0.31106824
112,T1153TS119_2o,0.8516521
113,T1153TS248_3o,0.86828715
114,T1153TS493_2o,0.8674229
115,T1153TS461_2o,0.87188333
116,T1153TS439_2o,0.87403244
117,T1153TS071_3o,0.86585623
118,T1153TS165_4o,0.857696
119,T1153TS003_5o,0.8636601
120,T1153TS314_3o,0.0
121,T1153TS086_1o,0.95911515
122,T1153TS288_1o,0.8688673
123,T1153TS158_5o,0.8716792
124,T1153TS150_4o,0.8342719
125,T1153TS074_1o,0.8688673
126,T1153TS150_5o,0.8342719
127,T1153TS446_4o,0.87105846
128,T1153TS314_5o,0.8659174
129,T1153TS398_1o,0.8572746
130,T1153TS054_4o,0.86084044
131,T1153TS239_3o,0.88362885
132,T1153TS444_3o,0.8965464
133,T1153TS239_2o,0.87566376
134,T1153TS481_1o,0.86271787
135,T1153TS461_1o,0.8739236
136,T1153TS350_1o,0.0
137,T1153TS461_4o,0.87105846
138,T1153TS073_1o,0.8688673
139,T1153TS348_3o,0.855455
140,T1153TS444_2o,0.8965464
141,T1153TS399_3o,0.90102345
142,T1153TS158_3o,0.9451178
143,T1153TS188_4o,0.8602112
144,T1153TS158_1o,0.95911515
145,T1153TS248_1o,0.86828715
146,T1153TS374_3o,0.88344246
147,T1153TS447_5o,0.20363814
148,T1153TS477_1o,0.85246325
149,T1153TS494_3o,0.53055286
150,T1153TS288_4o,0.7555647
151,T1153TS493_1o,0.8659174
152,T1153TS119_1o,0.85356927
153,T1153TS462_2o,0.94190603
154,T1153TS071_5o,0.8641876
155,T1153TS320_4o,0.8590736
156,T1153TS091_3o,0.49717626
157,T1153TS398_4o,0.86706346
158,T1153TS037_2o,0.89838964
159,T1153TS188_1o,0.86271787
160,T1153TS288_3o,0.74985117
161,T1153TS481_5o,0.8618227
162,T1153TS073_5o,0.73320985
163,T1153TS444_1o,0.8965464
164,T1153TS348_5o,0.86070836
165,T1153TS003_4o,0.8747721
166,T1153TS320_2o,0.8674229
167,T1153TS035_1o,0.86828715
168,T1153TS091_4o,0.47858512
169,T1153TS462_3o,0.943082
170,T1153TS074_3o,0.74985117
171,T1153TS073_3o,0.74985117
172,T1153TS462_1o,0.940789
173,T1153TS054_5o,0.8622233
174,T1153TS367_1o,0.86403203
175,T1153TS312_2o,0.0
176,T1153TS298_5o,0.8653424
177,T1153TS071_4o,0.86601007
178,T1153TS278_5o,0.84305114
179,T1153TS350_4o,0.0
180,T1153TS185_2o,0.86314833
181,T1153TS390_5o,0.8568529
182,T1153TS185_1o,0.8650523
183,T1153TS035_3o,0.86828715
184,T1153TS298_2o,0.8652544
185,T1153TS288_2o,0.74109346
186,T1153TS147_1o,0.8457457
187,T1153TS086_3o,0.9451178
188,T1153TS158_4o,0.8636601
189,T1153TS180_2o,0.94190603
190,T1153TS150_1o,0.8342719
191,T1153TS239_4o,0.8738726
192,T1153TS314_4o,0.0
193,T1153TS446_1o,0.8739236
194,T1153TS312_1o,0.0
195,T1153TS446_5o,0.87048155
196,T1153TS037_3o,0.8591466
197,T1153TS054_2o,0.86726546
198,T1153TS131_1o,0.85356927
199,T1153TS074_2o,0.74109346
200,T1153TS054_1o,0.8926943
201,T1153TS493_5o,0.8659174
202,T1153TS312_4o,0.0
203,T1153TS493_3o,0.86472875
204,T1153TS360_2o,0.85683936
205,T1153TS390_3o,0.86426085
206,T1153TS188_3o,0.85269696
207,T1153TS390_4o,0.8586053
208,T1153TS399_1o,0.8926943
209,T1153TS131_3o,0.8411285
210,T1153TS185_3o,0.85190535
211,T1153TS165_1o,0.28876355
212,T1153TS367_5o,0.86566216
213,T1153TS125_3o,0.90102345
214,T1153TS447_4o,0.20412041
215,T1153TS185_4o,0.8443211
216,T1153TS098_4o,0.8602112
217,T1153TS278_1o,0.8629417
218,T1153TS312_3o,0.0
219,T1153TS073_4o,0.7555647
220,T1153TS248_2o,0.86828715
221,T1153TS205_2o,0.0
222,T1153TS444_5o,0.86693305
223,T1153TS086_4o,0.8636601
224,T1153TS125_2o,0.86726546
225,T1153TS447_3o,0.20363814
226,T1153TS439_3o,0.8726592
227,T1153TS074_4o,0.7555647
228,T1153TS481_4o,0.8602112
