,model,plddt
262,H1166TS248_3,0.8873019
263,H1166TS035_1,0.9125073
264,H1166TS360_2,0.8772693
265,H1166TS461_3,0.8829328
266,H1166TS367_1,0.91382045
267,H1166TS348_3,0.87994283
268,H1166TS073_4,0.87681127
269,H1166TS225_1,0.9003566
270,H1166TS350_2,0.0
271,H1166TS091_2,0.78246254
272,H1166TS350_4,0.0
273,H1166TS131_2,0.8865454
274,H1166TS314_2,0.9118903
275,H1166TS225_2,0.8955937
276,H1166TS187_4,0.8803258
277,H1166TS150_5,0.88078314
278,H1166TS423_1,0.88465375
279,H1166TS494_3,0.680466
280,H1166TS399_5,0.89407766
281,H1166TS227_3,0.8833767
282,H1166TS288_2,0.885764
283,H1166TS035_2,0.9044718
284,H1166TS298_3,0.88608974
285,H1166TS165_2,0.11379825
286,H1166TS399_2,0.92055446
287,H1166TS037_4,0.88437784
288,H1166TS098_5,0.9222689
289,H1166TS257_4,0.92142934
290,H1166TS185_4,0.9215858
