,model,plddt
78,H1167TS288_1,0.91230094
79,H1167TS165_3,0.34785357
80,H1167TS125_5,0.9102029
81,H1167TS248_5,0.9144588
82,H1167TS150_3,0.8959754
83,H1167TS433_4,0.89910823
84,H1167TS185_5,0.92282724
85,H1167TS434_1,0.9079356
86,H1167TS494_2,0.71111655
87,H1167TS461_2,0.90616596
88,H1167TS423_2,0.91462034
89,H1167TS494_3,0.70513445
90,H1167TS298_2,0.90999734
91,H1167TS288_3,0.9160177
92,H1167TS320_4,0.9112132
93,H1167TS225_1,0.92336315
94,H1167TS368_5,0.84335536
95,H1167TS291_1,0.0
96,H1167TS234_5,0.4842271
97,H1167TS150_1,0.8959754
98,H1167TS165_2,0.27586925
99,H1167TS185_4,0.9314066
100,H1167TS234_1,0.4842271
101,H1167TS446_4,0.90402
102,H1167TS125_4,0.92098355
103,H1167TS441_1,0.90777713
104,H1167TS390_2,0.9125947
105,H1167TS314_1,0.9115778
106,H1167TS239_5,0.90768415
107,H1167TS493_5,0.9115778
108,H1167TS071_5,0.88297075
109,H1167TS461_1,0.9039734
110,H1167TS494_1,0.70242274
111,H1167TS399_5,0.9102029
112,H1167TS187_5,0.9026234
113,H1167TS073_4,0.9048459
114,H1167TS119_3,0.91534835
115,H1167TS054_1,0.91877985
116,H1167TS461_4,0.90402
117,H1167TS125_3,0.92005485
118,H1167TS158_1,0.91458696
119,H1167TS187_3,0.90805197
120,H1167TS348_1,0.9135484
121,H1167TS257_5,0.9354957
122,H1167TS098_2,0.93985075
123,H1167TS398_1,0.9111428
124,H1167TS399_2,0.90860903
125,H1167TS374_4,0.9135759
126,H1167TS399_4,0.92098355
127,H1167TS133_4,0.91037965
128,H1167TS086_2,0.91458696
129,H1167TS439_1,0.90757394
130,H1167TS439_2,0.9035
131,H1167TS180_4,0.92342836
132,H1167TS350_1,0.0
133,H1167TS119_2,0.8969771
134,H1167TS288_2,0.90611696
135,H1167TS374_3,0.9154889
136,H1167TS067_1,0.7662941
137,H1167TS444_2,0.93594646
138,H1167TS035_4,0.9266338
139,H1167TS312_2,0.0
140,H1167TS367_5,0.9126
141,H1167TS390_4,0.91078216
142,H1167TS180_1,0.9277686
143,H1167TS423_3,0.90805197
144,H1167TS462_1,0.91962147
145,H1167TS150_5,0.8959754
146,H1167TS185_1,0.9526158
147,H1167TS158_3,0.9151498
148,H1167TS444_1,0.91311246
149,H1167TS215_2,0.8932327
150,H1167TS035_3,0.9085478
151,H1167TS239_3,0.9188557
152,H1167TS125_2,0.90860903
153,H1167TS011_4,0.9057521
154,H1167TS035_5,0.9144588
155,H1167TS239_1,0.90757394
156,H1167TS225_4,0.93185055
157,H1167TS350_2,0.0
158,H1167TS169_1,0.93985075
159,H1167TS385_1,0.9206977
160,H1167TS314_4,0.0
161,H1167TS169_3,0.93985075
162,H1167TS091_4,0.86663
163,H1167TS493_4,0.9115778
164,H1167TS071_2,0.8988452
165,H1167TS245_1,0.9206977
166,H1167TS133_2,0.9117578
167,H1167TS494_5,0.6955398
168,H1167TS185_3,0.94738626
169,H1167TS390_3,0.9112089
170,H1167TS133_1,0.91444343
171,H1167TS169_5,0.93985075
172,H1167TS234_4,0.4842271
173,H1167TS333_4,0.8461661
174,H1167TS278_4,0.8269177
175,H1167TS367_1,0.91458696
176,H1167TS494_4,0.672233
177,H1167TS215_4,0.8915591
178,H1167TS131_3,0.90922326
179,H1167TS434_4,0.9057521
180,H1167TS225_3,0.92576927
181,H1167TS073_3,0.9160177
182,H1167TS248_3,0.9085478
183,H1167TS291_3,0.0
184,H1167TS446_1,0.9039734
185,H1167TS348_2,0.9151147
186,H1167TS147_3,0.0
187,H1167TS423_4,0.9175378
188,H1167TS278_3,0.86327374
189,H1167TS257_1,0.9344923
190,H1167TS150_4,0.8959754
191,H1167TS433_3,0.90576684
192,H1167TS003_5,0.9147385
193,H1167TS348_3,0.91227025
194,H1167TS291_2,0.0
195,H1167TS248_2,0.9070002
196,H1167TS187_2,0.91462034
197,H1167TS248_1,0.72413594
198,H1167TS367_3,0.9151498
199,H1167TS441_4,0.89910823
200,H1167TS298_4,0.91141444
201,H1167TS447_5,0.21814875
202,H1167TS035_2,0.9070002
203,H1167TS439_3,0.9188557
204,H1167TS434_3,0.90900695
205,H1167TS003_3,0.91458696
206,H1167TS147_1,0.0
207,H1167TS071_1,0.8860602
208,H1167TS239_2,0.9035
209,H1167TS333_2,0.8698946
210,H1167TS086_3,0.9147385
211,H1167TS368_1,0.0
212,H1167TS314_5,0.36301357
213,H1167TS091_5,0.88922215
214,H1167TS215_3,0.89308435
215,H1167TS312_4,0.0
216,H1167TS314_2,0.36301357
217,H1167TS433_2,0.90412164
218,H1167TS003_4,0.91159546
219,H1167TS374_5,0.9202314
220,H1167TS360_1,0.9095287
221,H1167TS312_1,0.0
222,H1167TS205_3,0.0
223,H1167TS225_2,0.9242337
224,H1167TS169_2,0.93985075
225,H1167TS131_5,0.9059874
226,H1167TS071_3,0.8890806
227,H1167TS312_3,0.0
228,H1167TS288_5,0.9081437
229,H1167TS037_5,0.8919018
230,H1167TS444_5,0.93594646
231,H1167TS447_2,0.21709876
232,H1167TS439_5,0.90768415
233,H1167TS444_4,0.91311246
234,H1167TS367_4,0.9124236
235,H1167TS399_1,0.91877985
236,H1167TS257_2,0.93419296
237,H1167TS368_3,0.0
238,H1167TS225_5,0.9244302
239,H1167TS298_5,0.910307
240,H1167TS086_4,0.9114673
241,H1167TS439_4,0.91307175
242,H1167TS257_4,0.93682164
243,H1167TS227_1,0.91444343
244,H1167TS131_1,0.9118371
245,H1167TS360_2,0.9067971
246,H1167TS398_5,0.9111428
247,H1167TS291_4,0.0
248,H1167TS374_1,0.9191897
249,H1167TS398_4,0.9111428
250,H1167TS446_5,0.90595007
251,H1167TS187_1,0.9142537
252,H1167TS434_5,0.91280967
253,H1167TS054_3,0.92005485
254,H1167TS360_3,0.90994567
255,H1167TS447_3,0.21563375
256,H1167TS350_4,0.0
257,H1167TS185_2,0.9481514
258,H1167TS011_5,0.91280967
259,H1167TS423_5,0.9091277
260,H1167TS035_1,0.72413594
261,H1167TS215_5,0.87487185
262,H1167TS288_4,0.9048459
263,H1167TS158_4,0.9124236
264,H1167TS360_5,0.9051314
265,H1167TS333_1,0.0
266,H1167TS278_5,0.9074928
267,H1167TS227_4,0.91037965
268,H1167TS188_4,0.938083
269,H1167TS011_2,0.90831554
270,H1167TS011_3,0.90900695
271,H1167TS374_2,0.92375976
272,H1167TS477_1,0.9024471
273,H1167TS119_1,0.9118371
274,H1167TS446_3,0.9015407
275,H1167TS462_4,0.91618806
276,H1167TS054_2,0.90860903
277,H1167TS462_3,0.9092902
278,H1167TS350_3,0.0
279,H1167TS399_3,0.92005485
280,H1167TS037_4,0.9226873
281,H1167TS067_2,0.7784706
282,H1167TS150_2,0.8959754
283,H1167TS205_4,0.0
284,H1167TS312_5,0.0
285,H1167TS278_1,0.91096145
286,H1167TS133_3,0.90872926
287,H1167TS054_5,0.9102029
288,H1167TS398_3,0.9111428
289,H1167TS215_1,0.89669496
290,H1167TS367_2,0.9147385
291,H1167TS037_2,0.9225935
292,H1167TS205_5,0.0
293,H1167TS320_5,0.91227025
294,H1167TS314_3,0.0
295,H1167TS086_5,0.91216946
296,H1167TS333_5,0.84335536
297,H1167TS091_3,0.8403724
298,H1167TS298_1,0.91163284
299,H1167TS441_2,0.90412164
300,H1167TS333_3,0.0
301,H1167TS098_3,0.93985075
302,H1167TS054_4,0.92098355
303,H1167TS180_5,0.92666864
304,H1167TS205_2,0.91509575
305,H1167TS147_2,0.0
