,model,plddt
88,T1161TS035_3o,0.90234786
89,T1161TS494_3o,0.75627804
90,T1161TS229_3o,0.9150365
91,T1161TS073_1o,0.86186355
92,T1161TS348_1o,0.8682563
93,T1161TS098_2o,0.89386463
94,T1161TS125_5o,0.9009823
95,T1161TS494_2o,0.75554794
96,T1161TS288_2o,0.85778445
97,T1161TS374_2o,0.76404476
98,T1161TS477_1o,0.86899585
99,T1161TS185_4o,0.91383123
100,T1161TS169_3o,0.8996355
101,T1161TS169_5o,0.89386463
102,T1161TS037_1o,0.96839064
103,T1161TS131_2o,0.92059374
104,T1161TS398_2o,0.9020625
105,T1161TS052_1o,0.0
106,T1161TS493_4o,0.86134577
107,T1161TS052_5o,0.0
108,T1161TS439_1o,0.9218083
109,T1161TS390_1o,0.90234375
110,T1161TS278_2o,0.9013157
111,T1161TS052_3o,0.0
112,T1161TS180_5o,0.76701665
113,T1161TS374_5o,0.928648
114,T1161TS398_4o,0.89697915
115,T1161TS180_4o,0.7741104
116,T1161TS446_4o,0.77855414
117,T1161TS298_5o,0.9218521
118,T1161TS086_1o,0.9240157
119,T1161TS367_1o,0.88627917
120,T1161TS494_5o,0.72972816
121,T1161TS073_3o,0.8669011
122,T1161TS131_4o,0.92604786
123,T1161TS320_5o,0.8977011
124,T1161TS390_5o,0.89724994
125,T1161TS131_3o,0.92533445
126,T1161TS462_3o,0.84065527
127,T1161TS493_5o,0.8417333
128,T1161TS131_5o,0.92481977
129,T1161TS147_1o,0.0
130,T1161TS439_5o,0.9150365
131,T1161TS165_4o,0.47290206
132,T1161TS165_2o,0.42852712
133,T1161TS447_5o,0.0
134,T1161TS288_5o,0.80242604
135,T1161TS098_5o,0.89724994
136,T1161TS225_1o,0.8728698
137,T1161TS229_1o,0.9200844
138,T1161TS225_4o,0.84840626
139,T1161TS205_1o,0.8668062
140,T1161TS073_4o,0.8317948
141,T1161TS314_4o,0.90284175
142,T1161TS187_2o,0.86109895
143,T1161TS091_2o,0.783475
144,T1161TS350_3o,0.0
145,T1161TS003_5o,0.9240157
146,T1161TS278_3o,0.6204583
147,T1161TS320_2o,0.8943281
148,T1161TS071_3o,0.90856457
149,T1161TS119_1o,0.92672396
150,T1161TS314_1o,0.8696781
151,T1161TS320_3o,0.9017167
152,T1161TS071_4o,0.9074667
153,T1161TS086_3o,0.9224146
154,T1161TS312_1o,0.0
155,T1161TS074_1o,0.86186355
156,T1161TS054_4o,0.90103436
157,T1161TS291_5o,0.0
158,T1161TS225_5o,0.8615052
159,T1161TS158_1o,0.91752404
160,T1161TS169_2o,0.90127087
161,T1161TS150_1o,0.8119979
162,T1161TS091_4o,0.54191875
163,T1161TS188_1o,0.90234375
164,T1161TS035_1o,0.9172333
165,T1161TS158_5o,0.91136354
166,T1161TS315_1o,0.0
167,T1161TS298_2o,0.92345
168,T1161TS494_4o,0.7045229
169,T1161TS071_1o,0.904648
170,T1161TS073_2o,0.85778445
171,T1161TS248_3o,0.8951282
172,T1161TS185_3o,0.91550416
173,T1161TS348_5o,0.907301
174,T1161TS390_3o,0.90127087
175,T1161TS098_4o,0.8996355
176,T1161TS399_4o,0.90103436
177,T1161TS119_4o,0.92484266
178,T1161TS493_3o,0.9017167
179,T1161TS125_1o,0.9337396
180,T1161TS399_1o,0.9337396
181,T1161TS125_3o,0.90100414
182,T1161TS188_5o,0.89724994
183,T1161TS147_2o,0.0
184,T1161TS298_4o,0.9178364
185,T1161TS423_4o,0.8460906
186,T1161TS054_1o,0.9337396
187,T1161TS165_3o,0.3808292
188,T1161TS158_4o,0.91207504
189,T1161TS360_2o,0.8417333
190,T1161TS374_1o,0.9070146
191,T1161TS150_3o,0.8119979
192,T1161TS291_3o,0.0
193,T1161TS074_5o,0.80242604
194,T1161TS291_2o,0.0
195,T1161TS439_3o,0.88354063
196,T1161TS439_4o,0.89090204
197,T1161TS180_1o,0.85987705
198,T1161TS399_5o,0.9009823
199,T1161TS444_3o,0.89383334
200,T1161TS390_2o,0.89386463
201,T1161TS291_1o,0.0
202,T1161TS187_5o,0.9027063
203,T1161TS091_1o,0.5787573
204,T1161TS462_1o,0.85987705
205,T1161TS239_2o,0.89682406
206,T1161TS312_2o,0.0
207,T1161TS150_5o,0.8119979
208,T1161TS248_5o,0.76280624
209,T1161TS147_5o,0.0
210,T1161TS150_2o,0.8119979
211,T1161TS398_1o,0.89383334
212,T1161TS315_5o,0.0
213,T1161TS071_5o,0.88836974
214,T1161TS348_3o,0.8412542
215,T1161TS423_5o,0.9027063
216,T1161TS185_1o,0.9191115
217,T1161TS205_2o,0.0
218,T1161TS188_4o,0.8996355
219,T1161TS399_2o,0.90552187
220,T1161TS205_4o,0.0
221,T1161TS312_4o,0.0
222,T1161TS288_1o,0.86186355
223,T1161TS071_2o,0.9088709
224,T1161TS461_3o,0.8556072
225,T1161TS314_2o,0.75040215
226,T1161TS248_4o,0.93775725
227,T1161TS493_1o,0.90284175
228,T1161TS187_4o,0.8460906
229,T1161TS288_3o,0.8669011
230,T1161TS225_3o,0.91473335
231,T1161TS298_3o,0.92022604
232,T1161TS423_3o,0.8596614
233,T1161TS119_5o,0.8597396
234,T1161TS367_5o,0.90912604
235,T1161TS003_4o,0.91207504
236,T1161TS165_1o,0.41336456
237,T1161TS086_2o,0.91752404
238,T1161TS399_3o,0.90100414
239,T1161TS350_2o,0.0
240,T1161TS054_5o,0.9009823
241,T1161TS188_3o,0.90127087
242,T1161TS360_5o,0.8658843
243,T1161TS315_3o,0.0
244,T1161TS239_4o,0.87305516
245,T1161TS288_4o,0.8317948
246,T1161TS312_3o,0.0
247,T1161TS035_4o,0.8951282
248,T1161TS350_4o,0.0
249,T1161TS052_4o,0.0
250,T1161TS374_4o,0.901027
251,T1161TS169_1o,0.89724994
252,T1161TS374_3o,0.75778025
253,T1161TS350_1o,0.0
254,T1161TS225_2o,0.9143052
255,T1161TS444_2o,0.93220836
256,T1161TS444_1o,0.9263406
257,T1161TS447_1o,0.24029374
258,T1161TS461_4o,0.77855414
259,T1161TS035_2o,0.93775725
260,T1161TS314_3o,0.70755
261,T1161TS423_2o,0.86109895
262,T1161TS390_4o,0.8996355
263,T1161TS315_4o,0.0
264,T1161TS447_2o,0.0
265,T1161TS098_1o,0.90234375
