,model,plddt
104,T1178TS074_5o,0.8816542
105,T1178TS188_2o,0.7587
106,T1178TS439_4o,0.8045085
107,T1178TS390_4o,0.77600324
108,T1178TS461_3o,0.6064152
109,T1178TS071_5o,0.7796662
110,T1178TS399_3o,0.78896713
111,T1178TS073_3o,0.86860305
112,T1178TS239_2o,0.84738755
113,T1178TS131_3o,0.76886326
114,T1178TS433_3o,0.79168564
115,T1178TS298_2o,0.79418516
116,T1178TS446_5o,0.5884247
117,T1178TS098_4o,0.63190377
118,T1178TS493_1o,0.8052595
119,T1178TS035_3o,0.86351573
120,T1178TS187_1o,0.8799994
121,T1178TS180_1o,0.92177844
122,T1178TS367_2o,0.76213545
123,T1178TS091_3o,0.516365
124,T1178TS169_2o,0.0
125,T1178TS248_1o,0.8671801
126,T1178TS423_5o,0.734633
127,T1178TS073_2o,0.88209665
128,T1178TS444_3o,0.74555063
129,T1178TS205_3o,0.0
130,T1178TS360_3o,0.7692555
131,T1178TS150_5o,0.7628984
132,T1178TS119_3o,0.81036794
133,T1178TS180_2o,0.9176003
134,T1178TS314_1o,0.8052595
135,T1178TS086_3o,0.872098
136,T1178TS314_5o,0.7756794
137,T1178TS165_1o,0.77248883
138,T1178TS447_3o,0.2152598
139,T1178TS035_1o,0.8671801
140,T1178TS348_3o,0.7372886
141,T1178TS390_2o,0.79519445
142,T1178TS003_1o,0.8660542
143,T1178TS493_5o,0.7254817
144,T1178TS003_2o,0.8769291
145,T1178TS229_1o,0.88300127
146,T1178TS367_4o,0.8660542
147,T1178TS169_3o,0.6980269
148,T1178TS461_1o,0.6086752
149,T1178TS291_5o,0.0
150,T1178TS374_5o,0.7770008
151,T1178TS125_2o,0.84964067
152,T1178TS225_5o,0.8146153
153,T1178TS441_3o,0.79168564
154,T1178TS461_2o,0.61690325
155,T1178TS398_3o,0.78916013
156,T1178TS150_4o,0.7628984
157,T1178TS367_5o,0.86908925
158,T1178TS433_1o,0.80928874
159,T1178TS205_1o,0.0
160,T1178TS180_3o,0.9087034
161,T1178TS399_5o,0.8061472
162,T1178TS348_2o,0.73909235
163,T1178TS185_2o,0.8153774
164,T1178TS165_3o,0.35968235
165,T1178TS444_2o,0.8052876
166,T1178TS494_4o,0.6779732
167,T1178TS312_2o,0.0
168,T1178TS125_5o,0.8061472
169,T1178TS003_4o,0.8355333
170,T1178TS245_5o,0.7956587
171,T1178TS423_4o,0.7354369
172,T1178TS348_5o,0.71966064
173,T1178TS125_4o,0.76819474
174,T1178TS447_1o,0.21256568
175,T1178TS278_3o,0.71836066
176,T1178TS245_3o,0.7956587
177,T1178TS150_2o,0.7628984
178,T1178TS165_5o,0.77248883
179,T1178TS312_5o,0.0
180,T1178TS439_1o,0.88300127
181,T1178TS398_4o,0.77594113
182,T1178TS248_2o,0.86476207
183,T1178TS180_5o,0.8492888
184,T1178TS158_2o,0.86908925
185,T1178TS229_4o,0.8045085
186,T1178TS086_1o,0.8495703
187,T1178TS441_1o,0.80928874
188,T1178TS398_1o,0.77594113
189,T1178TS185_4o,0.784184
190,T1178TS169_4o,0.0
191,T1178TS054_3o,0.78896713
192,T1178TS291_1o,0.0
193,T1178TS071_2o,0.7929183
194,T1178TS423_3o,0.75170183
195,T1178TS444_5o,0.75758684
196,T1178TS205_4o,0.69766665
197,T1178TS229_2o,0.84738755
198,T1178TS462_5o,0.75206125
199,T1178TS390_1o,0.804799
200,T1178TS312_1o,0.0
201,T1178TS071_4o,0.7797691
202,T1178TS054_5o,0.8061472
203,T1178TS073_5o,0.7951524
204,T1178TS037_2o,0.8011267
205,T1178TS239_3o,0.83067274
206,T1178TS239_1o,0.88300127
207,T1178TS462_4o,0.7581045
208,T1178TS073_4o,0.86084485
209,T1178TS158_3o,0.8769291
210,T1178TS169_5o,0.0
211,T1178TS158_1o,0.8355333
212,T1178TS493_3o,0.7885335
213,T1178TS278_5o,0.73986125
214,T1178TS131_2o,0.76699245
215,T1178TS054_1o,0.85539544
216,T1178TS314_3o,0.7885335
217,T1178TS350_3o,0.0
218,T1178TS374_1o,0.889032
219,T1178TS187_2o,0.8714133
220,T1178TS494_1o,0.7000526
221,T1178TS298_5o,0.7484157
222,T1178TS298_3o,0.7801085
223,T1178TS248_5o,0.8133219
224,T1178TS185_5o,0.7815959
225,T1178TS188_4o,0.7394879
226,T1178TS447_4o,0.21561472
227,T1178TS320_5o,0.7756794
228,T1178TS234_4o,0.41637287
229,T1178TS350_4o,0.0
230,T1178TS390_5o,0.77521896
231,T1178TS245_1o,0.7956587
232,T1178TS399_4o,0.76819474
233,T1178TS360_4o,0.7440562
234,T1178TS348_1o,0.745024
235,T1178TS071_3o,0.7915289
236,T1178TS360_5o,0.7756794
237,T1178TS225_1o,0.71049637
238,T1178TS446_4o,0.6413667
239,T1178TS360_2o,0.7522217
240,T1178TS441_5o,0.7945333
241,T1178TS125_1o,0.85539544
242,T1178TS239_4o,0.8045085
243,T1178TS158_5o,0.85283095
244,T1178TS188_1o,0.74255264
245,T1178TS003_5o,0.8495703
246,T1178TS446_1o,0.6086752
247,T1178TS071_1o,0.80367357
248,T1178TS234_1o,0.41637287
249,T1178TS385_1o,0.7956587
250,T1178TS298_1o,0.78127843
251,T1178TS147_3o,0.7764676
252,T1178TS312_4o,0.0
253,T1178TS147_5o,0.7311069
254,T1178TS187_3o,0.7640407
255,T1178TS119_5o,0.8052595
256,T1178TS180_4o,0.9148442
257,T1178TS398_2o,0.8052876
258,T1178TS165_2o,0.7684134
259,T1178TS446_2o,0.61690325
260,T1178TS098_2o,0.75748885
261,T1178TS229_5o,0.8104628
262,T1178TS444_1o,0.75758684
263,T1178TS320_2o,0.7956587
264,T1178TS278_4o,0.70513237
265,T1178TS447_2o,0.21602646
266,T1178TS098_5o,0.75748885
