,model,plddt
254,T1181TS248_2o,0.6729549
255,T1181TS278_3o,0.8159589
256,T1181TS348_3o,0.72234905
257,T1181TS291_3o,0.0
258,T1181TS320_4o,0.6959023
259,T1181TS493_2o,0.72234905
260,T1181TS054_3o,0.70244545
261,T1181TS398_2o,0.77018315
262,T1181TS461_2o,0.79278696
263,T1181TS360_3o,0.82292485
264,T1181TS433_1o,0.800473
265,T1181TS185_4o,0.8426564
266,T1181TS239_2o,0.84664726
267,T1181TS245_5o,0.7162503
268,T1181TS245_4o,0.7162503
269,T1181TS304_4o,0.6729549
270,T1181TS312_4o,0.0
271,T1181TS423_2o,0.6243459
272,T1181TS098_4o,0.6119916
273,T1181TS187_3o,0.64886343
274,T1181TS314_2o,0.72234905
275,T1181TS461_4o,0.79386276
276,T1181TS278_1o,0.8375829
277,T1181TS091_5o,0.73958236
278,T1181TS046_3o,0.6729549
279,T1181TS205_1o,0.7144959
280,T1181TS150_4o,0.62388885
281,T1181TS125_5o,0.5725616
282,T1181TS185_1o,0.8444423
