,model,plddt
86,H1185TS071_5,0.8354698
87,H1185TS298_1,0.8388315
88,H1185TS239_1,0.8960897
89,H1185TS165_3,0.7988109
90,H1185TS003_3,0.8426748
91,H1185TS494_4,0.559847
92,H1185TS360_5,0.8345783
93,H1185TS239_5,0.844487
94,H1185TS150_3,0.83287495
95,H1185TS257_4,0.85189706
96,H1185TS333_3,0.0
97,H1185TS187_5,0.8338907
98,H1185TS446_4,0.841538
99,H1185TS071_1,0.8436108
100,H1185TS165_5,0.7916474
101,H1185TS054_3,0.83889043
102,H1185TS446_1,0.8540954
103,H1185TS169_3,0.8362424
104,H1185TS441_2,0.82212335
105,H1185TS227_3,0.83228785
106,H1185TS131_3,0.8318497
107,H1185TS368_1,0.9186319
108,H1185TS462_4,0.9166786
109,H1185TS035_2,0.8405823
110,H1185TS278_5,0.8373392
111,H1185TS399_5,0.8376712
112,H1185TS278_3,0.6076828
113,H1185TS441_1,0.822236
114,H1185TS278_2,0.5829996
115,H1185TS098_5,0.834581
116,H1185TS368_4,0.93560874
117,H1185TS288_3,0.83710295
118,H1185TS180_3,0.91328704
119,H1185TS444_4,0.85974807
120,H1185TS187_3,0.8513815
121,H1185TS185_4,0.7821228
122,H1185TS119_1,0.8312769
123,H1185TS185_1,0.81976914
124,H1185TS150_5,0.81828505
125,H1185TS091_1,0.92077583
126,H1185TS248_4,0.8405823
127,H1185TS390_3,0.83287495
128,H1185TS494_2,0.66510946
129,H1185TS169_2,0.82113296
130,H1185TS054_4,0.8597277
131,H1185TS188_4,0.8316604
132,H1185TS398_2,0.8364545
133,H1185TS399_3,0.83889043
134,H1185TS091_5,0.82916343
135,H1185TS374_3,0.88379055
136,H1185TS125_1,0.8840963
137,H1185TS257_3,0.8442533
138,H1185TS398_4,0.8364545
139,H1185TS367_2,0.8345217
140,H1185TS165_4,0.8122672
141,H1185TS188_2,0.81256616
142,H1185TS398_1,0.8364545
143,H1185TS074_4,0.8344809
144,H1185TS131_5,0.8324966
145,H1185TS098_3,0.8362424
146,H1185TS187_1,0.83533555
147,H1185TS165_2,0.8056011
148,H1185TS423_2,0.8326158
149,H1185TS298_5,0.8317567
150,H1185TS073_1,0.83710295
151,H1185TS229_2,0.8966123
152,H1185TS434_5,0.8362546
153,H1185TS399_4,0.8597277
154,H1185TS229_1,0.844487
155,H1185TS298_4,0.8407871
156,H1185TS131_1,0.8312769
157,H1185TS125_3,0.83889043
158,H1185TS245_1,0.8845244
159,H1185TS071_2,0.8383103
160,H1185TS257_5,0.8442718
161,H1185TS074_5,0.7747579
162,H1185TS239_2,0.8966123
163,H1185TS185_2,0.8139815
164,H1185TS462_2,0.9118059
165,H1185TS092_1,0.8632294
166,H1185TS150_4,0.825725
167,H1185TS433_1,0.822236
168,H1185TS288_1,0.83710295
169,H1185TS073_3,0.8385733
170,H1185TS003_1,0.84140027
171,H1185TS423_5,0.8338907
172,H1185TS091_3,0.9033578
173,H1185TS374_4,0.848527
174,H1185TS086_4,0.8408514
175,H1185TS225_4,0.8523277
176,H1185TS003_5,0.8427842
177,H1185TS461_4,0.841538
178,H1185TS150_1,0.8364545
179,H1185TS433_2,0.82212335
180,H1185TS434_3,0.83228785
181,H1185TS439_5,0.8960897
182,H1185TS368_3,0.0
183,H1185TS119_5,0.8324966
184,H1185TS131_4,0.8307957
185,H1185TS185_3,0.7837011
186,H1185TS348_1,0.83764976
187,H1185TS158_2,0.8408514
188,H1185TS073_2,0.8409651
189,H1185TS390_1,0.8364545
190,H1185TS462_5,0.90839
191,H1185TS462_1,0.92182475
192,H1185TS348_3,0.834833
193,H1185TS239_3,0.89533097
194,H1185TS446_2,0.8500693
195,H1185TS091_2,0.8826231
196,H1185TS169_5,0.8560004
197,H1185TS180_1,0.92182475
198,H1185TS229_4,0.8449121
199,H1185TS071_3,0.8380628
200,H1185TS494_3,0.6624362
201,H1185TS390_4,0.825725
202,H1185TS071_4,0.83540785
203,H1185TS320_5,0.81828505
204,H1185TS298_2,0.83579373
205,H1185TS169_4,0.86016303
206,H1185TS227_4,0.8325753
207,H1185TS225_3,0.87518805
208,H1185TS188_5,0.8336965
209,H1185TS447_2,0.19718231
210,H1185TS074_1,0.83710295
211,H1185TS360_2,0.8309024
212,H1185TS385_1,0.8845244
213,H1185TS187_4,0.83593714
214,H1185TS444_2,0.8845511
215,H1185TS086_5,0.8396071
216,H1185TS360_4,0.8338433
217,H1185TS131_2,0.8296786
218,H1185TS444_1,0.85974807
219,H1185TS461_3,0.8459018
220,H1185TS257_2,0.8423464
221,H1185TS494_5,0.5598913
222,H1185TS477_1,0.85256594
223,H1185TS227_5,0.8362546
224,H1185TS374_1,0.83739173
225,H1185TS054_5,0.8376712
226,H1185TS446_5,0.83386064
227,H1185TS035_3,0.8405823
228,H1185TS333_2,0.9051649
229,H1185TS248_3,0.8405823
230,H1185TS447_4,0.19856155
231,H1185TS447_3,0.19856155
232,H1185TS399_1,0.8840963
233,H1185TS367_3,0.8426748
234,H1185TS441_5,0.8124614
235,H1185TS439_1,0.844487
236,H1185TS180_5,0.90839
237,H1185TS073_5,0.7747579
238,H1185TS439_3,0.89533097
239,H1185TS441_3,0.81132835
240,H1185TS225_2,0.8675368
241,H1185TS098_2,0.8560004
242,H1185TS278_4,0.63385147
243,H1185TS367_4,0.8412581
244,H1185TS169_1,0.834581
245,H1185TS434_1,0.8403553
246,H1185TS150_2,0.83990616
247,H1185TS054_1,0.8840963
248,H1185TS187_2,0.8326158
249,H1185TS348_2,0.83379805
250,H1185TS433_5,0.8124614
251,H1185TS257_1,0.84451187
252,H1185TS433_4,0.8210967
253,H1185TS320_2,0.83990616
