,model,plddt
145,H1111TS348_3,0.7925754
146,H1111TS461_3,0.7991037
147,H1111TS397_2,0.48312718
148,H1111TS397_1,0.48312718
149,H1111TS185_4,0.7422591
150,H1111TS234_2,0.6549394
151,H1111TS187_2,0.8334445
152,H1111TS035_1,0.6421562
153,H1111TS441_3,0.80823934
154,H1111TS239_3,0.85864115
155,H1111TS147_3,0.65530014
156,H1111TS227_2,0.8235571
157,H1111TS333_2,0.8283311
158,H1111TS390_2,0.790311
159,H1111TS035_3,0.6421562
160,H1111TS360_4,0.80377305
161,H1111TS439_3,0.8777448
162,H1111TS086_4,0.02518988
163,H1111TS158_5,0.024885107
164,H1111TS368_4,0.80517435
165,H1111TS385_1,0.81031823
166,H1111TS367_5,0.024815673
167,H1111TS185_3,0.73331136
168,H1111TS003_2,0.025007412
169,H1111TS257_1,0.7967502
170,H1111TS098_5,0.80798286
171,H1111TS461_5,0.7887985
172,H1111TS086_1,0.024928557
173,H1111TS098_2,0.80798286
174,H1111TS185_5,0.7265305
175,H1111TS097_3,0.7973216
176,H1111TS037_4,0.8005672
177,H1111TS441_2,0.81565535
178,H1111TS441_4,0.80767375
179,H1111TS248_4,0.6421562
180,H1111TS298_3,0.80377305
181,H1111TS091_2,0.9161195
182,H1111TS035_5,0.6421562
183,H1111TS158_3,0.025066562
184,H1111TS397_4,0.48312718
185,H1111TS234_4,0.6549394
186,H1111TS187_5,0.81361896
187,H1111TS119_1,0.0
188,H1111TS248_3,0.6421562
189,H1111TS374_4,0.9200573
190,H1111TS245_5,0.7942819
191,H1111TS188_3,0.83739465
192,H1111TS368_1,0.8010165
193,H1111TS169_2,0.3350619
194,H1111TS248_1,0.6421562
195,H1111TS423_3,0.7947331
196,H1111TS494_1,0.63860714
197,H1111TS367_3,0.025062246
198,H1111TS348_5,0.79813844
199,H1111TS446_5,0.7887985
200,H1111TS037_2,0.7873084
201,H1111TS433_2,0.81565535
202,H1111TS180_3,0.8951832
203,H1111TS288_5,0.86912715
204,H1111TS227_3,0.83127856
205,H1111TS399_1,0.8334052
206,H1111TS320_1,0.74090266
207,H1111TS360_1,0.80377305
208,H1111TS165_1,0.10543854
209,H1111TS037_1,0.8018529
210,H1111TS433_4,0.80767375
211,H1111TS368_3,0.80173457
212,H1111TS125_1,0.8334052
213,H1111TS234_1,0.6549394
214,H1111TS462_2,0.90106946
215,H1111TS462_3,0.8951832
216,H1111TS185_2,0.7708367
217,H1111TS399_3,0.8334052
218,H1111TS439_1,0.8777448
219,H1111TS390_4,0.83355343
220,H1111TS423_2,0.79196656
221,H1111TS368_5,0.78721106
222,H1111TS097_2,0.7802707
223,H1111TS091_4,0.93523085
224,H1111TS397_3,0.48312718
225,H1111TS367_1,0.02494791
226,H1111TS234_3,0.6549394
227,H1111TS245_4,0.7788129
228,H1111TS187_1,0.804432
229,H1111TS367_4,0.024831371
230,H1111TS433_3,0.80823934
231,H1111TS278_2,0.7137328
