,model,plddt
89,H1140TS397_4,0.34051436
90,H1140TS399_2,0.84090656
91,H1140TS131_5,0.822247
92,H1140TS320_4,0.8452327
93,H1140TS257_1,0.8686753
94,H1140TS494_3,0.6829271
95,H1140TS150_5,0.853292
96,H1140TS462_2,0.86037886
97,H1140TS158_2,0.8520701
98,H1140TS003_2,0.8439319
99,H1140TS461_3,0.8294644
100,H1140TS461_4,0.82918257
101,H1140TS165_5,0.27848575
102,H1140TS158_3,0.84083474
103,H1140TS054_2,0.84090656
104,H1140TS097_5,0.9183492
105,H1140TS119_2,0.8405995
106,H1140TS054_5,0.8384815
107,H1140TS215_4,0.8745843
108,H1140TS433_2,0.87126213
109,H1140TS350_1,0.0
110,H1140TS091_2,0.69103336
111,H1140TS180_2,0.88820255
112,H1140TS248_2,0.8407798
113,H1140TS439_3,0.8488495
114,H1140TS185_2,0.9302846
115,H1140TS150_4,0.853292
116,H1140TS288_2,0.8283593
117,H1140TS035_2,0.8407798
118,H1140TS461_2,0.8297965
119,H1140TS097_4,0.879159
120,H1140TS185_1,0.88863814
121,H1140TS291_3,0.0
122,H1140TS187_1,0.8387205
123,H1140TS215_3,0.8778817
124,H1140TS314_5,0.83852905
125,H1140TS360_1,0.84529954
126,H1140TS205_1,0.0
127,H1140TS257_3,0.86957115
128,H1140TS350_5,0.0
129,H1140TS133_2,0.84836066
130,H1140TS493_3,0.8343036
131,H1140TS298_1,0.8448909
132,H1140TS239_5,0.84637207
133,H1140TS098_5,0.8029239
134,H1140TS248_4,0.83982617
135,H1140TS390_2,0.838094
136,H1140TS035_1,0.8890374
137,H1140TS248_5,0.83757746
138,H1140TS444_5,0.9004492
139,H1140TS423_3,0.83666176
140,H1140TS239_1,0.83081883
141,H1140TS147_1,0.31994012
142,H1140TS054_1,0.8313801
143,H1140TS368_1,0.7799686
144,H1140TS187_5,0.8476846
145,H1140TS398_5,0.8399288
146,H1140TS288_1,0.8283593
147,H1140TS037_2,0.9122767
148,H1140TS312_1,0.0
149,H1140TS125_5,0.8384815
150,H1140TS462_5,0.8575969
151,H1140TS185_3,0.8827014
152,H1140TS368_4,0.7744986
153,H1140TS239_2,0.8363877
154,H1140TS003_4,0.8531367
155,H1140TS434_2,0.84437233
156,H1140TS433_4,0.86836296
157,H1140TS086_1,0.84997636
158,H1140TS205_2,0.8356356
159,H1140TS147_3,0.2031316
160,H1140TS052_1,0.94258887
161,H1140TS071_5,0.81533283
162,H1140TS180_4,0.8892205
163,H1140TS390_3,0.8399288
164,H1140TS227_4,0.8407075
165,H1140TS333_5,0.79161817
166,H1140TS398_2,0.8338375
167,H1140TS291_1,0.0
168,H1140TS125_4,0.8350394
169,H1140TS165_3,0.041165527
170,H1140TS071_1,0.81476325
171,H1140TS165_1,0.33810484
172,H1140TS399_4,0.8350394
173,H1140TS133_5,0.8318356
174,H1140TS367_5,0.852579
175,H1140TS086_4,0.84792024
176,H1140TS098_1,0.88787353
177,H1140TS234_1,0.53198004
178,H1140TS091_5,0.5816607
179,H1140TS444_4,0.838094
180,H1140TS125_2,0.84090656
181,H1140TS446_3,0.8294644
182,H1140TS320_2,0.83852905
183,H1140TS119_1,0.8405995
184,H1140TS333_3,0.8079345
185,H1140TS291_2,0.0
186,H1140TS225_3,0.9134214
187,H1140TS360_2,0.8434969
188,H1140TS073_3,0.83922815
189,H1140TS257_4,0.853372
190,H1140TS312_5,0.0
191,H1140TS398_4,0.8399288
192,H1140TS257_2,0.8659567
193,H1140TS477_1,0.82710516
194,H1140TS348_2,0.8335026
195,H1140TS119_5,0.8505584
196,H1140TS185_4,0.8796599
197,H1140TS011_3,0.84357864
198,H1140TS360_4,0.84426576
199,H1140TS439_4,0.85871285
200,H1140TS493_2,0.8343036
201,H1140TS439_5,0.8488293
202,H1140TS054_4,0.8350394
203,H1140TS227_3,0.8383596
204,H1140TS037_5,0.89585096
205,H1140TS091_4,0.59410423
206,H1140TS494_1,0.69392276
207,H1140TS234_4,0.53198004
208,H1140TS288_5,0.8283593
209,H1140TS446_1,0.8351783
210,H1140TS278_3,0.8820124
211,H1140TS397_3,0.33860114
212,H1140TS291_5,0.0
213,H1140TS320_1,0.8343036
214,H1140TS298_3,0.8381385
215,H1140TS245_5,0.8902977
216,H1140TS441_1,0.87126213
217,H1140TS399_5,0.8384815
218,H1140TS188_5,0.84001565
219,H1140TS433_3,0.86836296
220,H1140TS147_4,0.25954187
221,H1140TS434_4,0.8400418
222,H1140TS397_1,0.34051436
223,H1140TS444_2,0.8399288
224,H1140TS390_4,0.84476066
225,H1140TS245_3,0.9145849
226,H1140TS446_5,0.83551514
227,H1140TS447_4,0.21054304
228,H1140TS054_3,0.82766634
229,H1140TS494_5,0.6699989
230,H1140TS248_1,0.8890374
231,H1140TS037_1,0.9462879
232,H1140TS188_4,0.83752614
233,H1140TS073_5,0.8515117
234,H1140TS333_1,0.7799686
235,H1140TS169_1,0.8338375
236,H1140TS441_4,0.86836296
237,H1140TS227_5,0.8318356
238,H1140TS169_3,0.8399288
239,H1140TS187_3,0.8452271
240,H1140TS447_1,0.20780599
241,H1140TS461_1,0.8351783
242,H1140TS067_1,0.7955271
243,H1140TS245_4,0.8824114
244,H1140TS150_3,0.853292
245,H1140TS215_1,0.8821464
246,H1140TS131_4,0.7609698
247,H1140TS441_2,0.87126213
248,H1140TS320_3,0.8403908
249,H1140TS086_3,0.835759
250,H1140TS446_4,0.82918257
251,H1140TS097_3,0.8978348
252,H1140TS390_5,0.8420798
253,H1140TS348_5,0.8348055
254,H1140TS071_2,0.8140484
255,H1140TS180_5,0.89183396
256,H1140TS298_4,0.8480467
257,H1140TS180_1,0.8837199
258,H1140TS462_4,0.85861874
259,H1140TS227_2,0.84836066
260,H1140TS091_3,0.63310826
261,H1140TS133_4,0.8407075
262,H1140TS003_5,0.84997636
263,H1140TS119_3,0.822247
264,H1140TS035_5,0.83757746
265,H1140TS125_3,0.82766634
266,H1140TS133_1,0.83824164
267,H1140TS348_3,0.83852905
268,H1140TS367_3,0.85137975
269,H1140TS434_3,0.84357864
270,H1140TS360_5,0.8392891
271,H1140TS003_1,0.8454033
272,H1140TS073_1,0.8283593
273,H1140TS011_4,0.8400418
274,H1140TS011_2,0.84437233
275,H1140TS333_4,0.7744986
276,H1140TS245_2,0.8962952
277,H1140TS433_5,0.86794555
278,H1140TS494_2,0.6551464
279,H1140TS315_1,0.94258887
280,H1140TS225_5,0.90340054
281,H1140TS234_3,0.53198004
282,H1140TS298_2,0.84086555
283,H1140TS091_1,0.6909145
284,H1140TS367_4,0.8454033
285,H1140TS374_3,0.9039487
286,H1140TS011_5,0.8394982
287,H1140TS035_3,0.84209406
288,H1140TS227_1,0.83824164
289,H1140TS493_5,0.8343036
290,H1140TS098_2,0.88642365
291,H1140TS248_3,0.84209406
292,H1140TS368_3,0.8079345
293,H1140TS003_3,0.85137975
294,H1140TS131_1,0.8405995
295,H1140TS374_1,0.8906855
296,H1140TS169_5,0.8420798
297,H1140TS188_3,0.84268963
298,H1140TS350_2,0.0
299,H1140TS150_1,0.853292
300,H1140TS234_2,0.53198004
301,H1140TS446_2,0.8297965
302,H1140TS447_2,0.20816126
303,H1140TS390_1,0.8338375
304,H1140TS187_4,0.83666176
305,H1140TS444_3,0.9004492
306,H1140TS374_2,0.9325811
307,H1140TS439_1,0.8543652
308,H1140TS086_5,0.85242045
309,H1140TS073_4,0.8445886
310,H1140TS434_5,0.8394982
311,H1140TS312_4,0.0
312,H1140TS150_2,0.853292
313,H1140TS205_5,0.0
314,H1140TS423_2,0.8452271
315,H1140TS298_5,0.84399086
316,H1140TS035_4,0.83982617
317,H1140TS461_5,0.83551514
318,H1140TS494_4,0.6759715
