,model,plddt
270,H1157TS234_2,0.29403347
271,H1157TS133_2,0.8260969
272,H1157TS248_5,0.85242087
273,H1157TS291_1,0.0
274,H1157TS439_4,0.8383754
275,H1157TS147_2,0.0
276,H1157TS493_5,0.8079937
277,H1157TS188_2,0.82048494
278,H1157TS035_2,0.8593824
279,H1157TS368_5,0.92794156
280,H1157TS003_1,0.8385256
281,H1157TS239_4,0.83837956
282,H1157TS439_5,0.8438852
283,H1157TS423_1,0.8239856
284,H1157TS298_2,0.838749
285,H1157TS097_1,0.83190787
286,H1157TS446_1,0.83408964
287,H1157TS119_4,0.8465134
288,H1157TS444_5,0.84317625
289,H1157TS433_2,0.80003434
290,H1157TS461_5,0.82764083
291,H1157TS098_3,0.8349765
292,H1157TS257_4,0.84611225
293,H1157TS158_3,0.8385777
294,H1157TS348_4,0.82842684
295,H1157TS071_3,0.833184
296,H1157TS188_1,0.82357335
297,H1157TS447_5,0.21504317
298,H1157TS462_5,0.89753705
299,H1157TS073_4,0.83291465
300,H1157TS227_5,0.8355712
301,H1157TS444_3,0.84317625
302,H1157TS374_2,0.8439075
303,H1157TS165_4,0.80619323
