,model,plddt
177,T1115TS399_1o,0.6844604
178,T1115TS035_3o,0.83796185
179,T1115TS169_5o,0.85509723
180,T1115TS165_3o,0.36049902
181,T1115TS147_2o,0.5480114
182,T1115TS158_3o,0.024783615
183,T1115TS352_3o,0.5883733
184,T1115TS423_2o,0.7936951
185,T1115TS150_5o,0.5494691
186,T1115TS131_3o,0.55418944
