,model,plddt
154,H1171TS248_2,0.8979893
155,H1171TS086_2,0.87602717
156,H1171TS348_2,0.8632936
157,H1171TS434_5,0.9323298
158,H1171TS071_2,0.8448424
159,H1171TS360_5,0.8704108
160,H1171TS098_3,0.77558804
161,H1171TS447_1,0.19772214
162,H1171TS312_3,0.0
163,H1171TS158_4,0.873997
164,H1171TS185_3,0.9400087
165,H1171TS169_2,0.79368585
166,H1171TS374_5,0.87101775
167,H1171TS348_5,0.8570145
168,H1171TS320_1,0.8704108
169,H1171TS291_4,0.0
170,H1171TS462_5,0.856145
171,H1171TS320_3,0.8631802
172,H1171TS291_3,0.0
173,H1171TS169_4,0.83822924
174,H1171TS073_4,0.8359324
175,H1171TS456_4,0.8699642
176,H1171TS325_3,0.8699642
177,H1171TS304_4,0.8979893
178,H1171TS447_3,0.19599362
179,H1171TS333_5,0.75465024
180,H1171TS456_3,0.8699642
181,H1171TS493_2,0.8668254
182,H1171TS304_3,0.8979893
183,H1171TS288_1,0.8359324
184,H1171TS446_2,0.8235721
185,H1171TS347_4,0.8699642
186,H1171TS439_3,0.85226387
187,H1171TS158_1,0.8753299
188,H1171TS011_1,0.93202895
189,H1171TS046_1,0.8979893
190,H1171TS390_4,0.869907
191,H1171TS350_1,0.0
192,H1171TS493_4,0.86196405
193,H1171TS350_3,0.0
194,H1171TS304_1,0.8979893
195,H1171TS205_1,0.0
196,H1171TS298_2,0.86930597
197,H1171TS398_1,0.86638033
198,H1171TS447_5,0.19649984
199,H1171TS011_5,0.9323298
200,H1171TS098_2,0.942088
201,H1171TS325_1,0.8699642
202,H1171TS248_5,0.8979893
203,H1171TS312_2,0.0
204,H1171TS257_1,0.8747802
205,H1171TS147_5,0.86196405
206,H1171TS035_2,0.8979893
207,H1171TS399_2,0.8567398
208,H1171TS367_2,0.88083655
209,H1171TS227_3,0.932988
210,H1171TS133_4,0.93183774
211,H1171TS071_1,0.845071
212,H1171TS188_5,0.8465597
213,H1171TS227_1,0.93202895
214,H1171TS133_5,0.9323298
215,H1171TS493_5,0.8524891
216,H1171TS368_5,0.75465024
217,H1171TS147_1,0.8704108
218,H1171TS399_3,0.8570216
219,H1171TS011_3,0.932988
220,H1171TS385_1,0.9417661
221,H1171TS304_2,0.8979893
222,H1171TS046_3,0.8979893
223,H1171TS229_3,0.85226387
224,H1171TS444_3,0.86925566
225,H1171TS071_3,0.8445509
226,H1171TS169_1,0.8465597
227,H1171TS071_5,0.84448254
228,H1171TS227_4,0.93183774
229,H1171TS360_4,0.82509303
230,H1171TS434_4,0.93183774
231,H1171TS086_4,0.873997
232,H1171TS131_1,0.84946287
233,H1171TS347_2,0.8699642
234,H1171TS314_3,0.8704108
235,H1171TS073_5,0.8359324
236,H1171TS147_3,0.87034833
237,H1171TS122_2,0.0
238,H1171TS092_1,0.8319003
239,H1171TS368_4,0.751653
240,H1171TS003_5,0.87214154
241,H1171TS245_1,0.9417661
242,H1171TS133_2,0.9325978
243,H1171TS165_1,0.8213554
244,H1171TS125_3,0.8570216
245,H1171TS067_2,0.5947035
246,H1171TS312_5,0.0
247,H1171TS054_2,0.8567398
248,H1171TS003_4,0.873997
249,H1171TS133_1,0.93202895
250,H1171TS444_1,0.86925566
251,H1171TS493_1,0.8704108
252,H1171TS097_1,0.9280448
253,H1171TS390_1,0.8699642
254,H1171TS320_2,0.8668254
255,H1171TS131_3,0.83826846
256,H1171TS348_4,0.87494195
257,H1171TS444_4,0.87035483
258,H1171TS248_3,0.8979893
259,H1171TS073_1,0.8359324
260,H1171TS046_5,0.8979893
261,H1171TS446_1,0.851539
262,H1171TS390_2,0.86638033
263,H1171TS188_4,0.79368585
264,H1171TS439_4,0.8695447
265,H1171TS035_4,0.8979893
266,H1171TS046_4,0.8979893
267,H1171TS367_1,0.8753299
268,H1171TS205_4,0.0
269,H1171TS257_3,0.8747802
270,H1171TS298_4,0.86866933
271,H1171TS390_5,0.86572653
272,H1171TS461_1,0.851539
273,H1171TS248_4,0.8979893
274,H1171TS165_2,0.8157252
275,H1171TS399_4,0.8148203
276,H1171TS444_2,0.86925566
277,H1171TS098_1,0.942088
278,H1171TS188_2,0.8065459
279,H1171TS360_2,0.86196405
280,H1171TS119_3,0.8543846
281,H1171TS374_4,0.8740951
