,model,plddt
64,T1174TS320_5o,0.70599186
65,T1174TS291_5o,0.0
66,T1174TS227_4o,0.8048655
67,T1174TS133_5o,0.8403392
68,T1174TS074_3o,0.7038887
69,T1174TS037_2o,0.81091166
70,T1174TS462_4o,0.9229486
71,T1174TS477_1o,0.82649356
72,T1174TS298_3o,0.8643728
73,T1174TS312_4o,0.0
74,T1174TS350_1o,0.0
75,T1174TS229_2o,0.84548557
76,T1174TS245_1o,0.8237371
77,T1174TS074_4o,0.7038887
78,T1174TS446_3o,0.8390846
79,T1174TS169_5o,0.5549385
80,T1174TS003_3o,0.90841144
81,T1174TS098_2o,0.7792965
82,T1174TS390_2o,0.77963907
83,T1174TS098_3o,0.5549385
84,T1174TS037_5o,0.8282453
85,T1174TS169_1o,0.8622598
86,T1174TS205_3o,0.0
87,T1174TS439_5o,0.9045473
88,T1174TS461_1o,0.91002315
89,T1174TS298_4o,0.7832093
90,T1174TS433_4o,0.71574175
91,T1174TS278_5o,0.8428328
92,T1174TS150_2o,0.81276447
93,T1174TS441_5o,0.69734645
94,T1174TS434_5o,0.73829544
95,T1174TS367_4o,0.8800283
96,T1174TS367_2o,0.8671365
97,T1174TS367_1o,0.87520945
98,T1174TS248_2o,0.66216063
99,T1174TS205_1o,0.7792323
100,T1174TS035_3o,0.9003411
101,T1174TS423_4o,0.5314331
102,T1174TS444_3o,0.751802
103,T1174TS390_5o,0.7406509
104,T1174TS131_4o,0.5028979
105,T1174TS248_4o,0.88765025
106,T1174TS461_4o,0.762889
107,T1174TS011_2o,0.81582206
108,T1174TS035_1o,0.89461464
109,T1174TS133_3o,0.80566204
110,T1174TS131_3o,0.50295794
111,T1174TS091_1o,0.7877761
112,T1174TS447_4o,0.22736894
113,T1174TS493_3o,0.8237371
114,T1174TS035_2o,0.66216063
115,T1174TS205_4o,0.6466978
116,T1174TS288_1o,0.7038887
117,T1174TS187_1o,0.8030652
118,T1174TS288_4o,0.7038887
119,T1174TS446_4o,0.762889
120,T1174TS348_5o,0.8649505
121,T1174TS399_3o,0.6899116
122,T1174TS074_5o,0.7339488
123,T1174TS298_2o,0.8713423
124,T1174TS398_1o,0.78616863
125,T1174TS073_1o,0.7038887
126,T1174TS035_4o,0.88765025
127,T1174TS073_2o,0.68116367
128,T1174TS434_2o,0.81582206
129,T1174TS133_4o,0.8048655
130,T1174TS003_1o,0.8851482
131,T1174TS298_1o,0.83373076
132,T1174TS444_4o,0.77160305
133,T1174TS239_2o,0.84548557
134,T1174TS447_3o,0.22623079
135,T1174TS119_2o,0.89183015
136,T1174TS399_2o,0.75325304
137,T1174TS187_3o,0.748961
138,T1174TS398_5o,0.7378048
139,T1174TS091_2o,0.765343
140,T1174TS447_1o,0.22701153
141,T1174TS461_2o,0.87602246
142,T1174TS225_4o,0.59193015
143,T1174TS054_5o,0.7823269
144,T1174TS385_1o,0.8237371
145,T1174TS320_2o,0.75775653
146,T1174TS071_5o,0.81516546
147,T1174TS158_4o,0.8719627
148,T1174TS239_5o,0.897968
149,T1174TS360_3o,0.8713423
150,T1174TS147_5o,0.0
151,T1174TS461_3o,0.8390846
152,T1174TS225_2o,0.72652614
153,T1174TS147_1o,0.0
154,T1174TS239_4o,0.8536425
155,T1174TS071_3o,0.871537
156,T1174TS399_5o,0.7823269
157,T1174TS133_2o,0.8790354
158,T1174TS462_2o,0.9543315
159,T1174TS091_5o,0.7920014
160,T1174TS086_4o,0.8019309
161,T1174TS278_4o,0.8521513
162,T1174TS074_2o,0.68116367
163,T1174TS444_1o,0.751802
164,T1174TS086_3o,0.83165866
165,T1174TS229_5o,0.897968
166,T1174TS165_4o,0.8170248
167,T1174TS169_4o,0.7672958
168,T1174TS462_1o,0.95615673
169,T1174TS390_4o,0.73682344
170,T1174TS071_1o,0.85270715
171,T1174TS439_1o,0.9637
172,T1174TS493_4o,0.69488204
173,T1174TS239_1o,0.9614181
174,T1174TS147_4o,0.0
175,T1174TS011_3o,0.70026726
176,T1174TS374_3o,0.6177366
177,T1174TS158_3o,0.83165866
178,T1174TS441_2o,0.72254896
179,T1174TS125_1o,0.7925924
180,T1174TS374_2o,0.7587404
181,T1174TS119_4o,0.8804627
182,T1174TS119_3o,0.88472676
183,T1174TS494_2o,0.742798
184,T1174TS125_3o,0.6899116
185,T1174TS150_5o,0.57792073
186,T1174TS398_2o,0.78616863
187,T1174TS071_4o,0.7933344
188,T1174TS493_5o,0.56438076
189,T1174TS291_1o,0.0
190,T1174TS248_1o,0.89461464
191,T1174TS367_3o,0.8851482
192,T1174TS399_1o,0.7925924
193,T1174TS074_1o,0.7038887
194,T1174TS360_2o,0.91002315
195,T1174TS165_3o,0.7304118
196,T1174TS374_1o,0.7809088
197,T1174TS348_3o,0.87407583
198,T1174TS098_1o,0.8622598
199,T1174TS054_1o,0.7925924
200,T1174TS180_4o,0.9260571
201,T1174TS278_3o,0.911508
202,T1174TS147_2o,0.0
203,T1174TS374_4o,0.7475416
204,T1174TS423_5o,0.56936103
205,T1174TS165_5o,0.8170248
206,T1174TS446_2o,0.87602246
207,T1174TS433_1o,0.7680394
208,T1174TS003_2o,0.8800283
209,T1174TS187_4o,0.5314331
210,T1174TS360_4o,0.78008837
211,T1174TS433_2o,0.72254896
212,T1174TS288_5o,0.7339488
213,T1174TS133_1o,0.8568556
214,T1174TS185_4o,0.91573787
215,T1174TS091_3o,0.71076417
216,T1174TS461_5o,0.66850203
217,T1174TS441_3o,0.72048897
218,T1174TS188_4o,0.7383529
219,T1174TS446_1o,0.91002315
220,T1174TS494_3o,0.7275822
221,T1174TS225_5o,0.5216167
222,T1174TS398_3o,0.8248225
223,T1174TS073_5o,0.7339488
224,T1174TS073_4o,0.7038887
225,T1174TS291_3o,0.0
226,T1174TS350_2o,0.0
227,T1174TS011_4o,0.729848
228,T1174TS312_2o,0.0
229,T1174TS086_2o,0.8719627
230,T1174TS054_3o,0.6899116
231,T1174TS229_1o,0.9614181
232,T1174TS158_1o,0.8800283
233,T1174TS131_1o,0.5468363
234,T1174TS125_2o,0.75325304
235,T1174TS439_2o,0.8502031
236,T1174TS462_5o,0.8896156
237,T1174TS291_2o,0.0
238,T1174TS187_2o,0.56294906
239,T1174TS493_2o,0.78008837
240,T1174TS125_4o,0.6826686
241,T1174TS350_4o,0.0
242,T1174TS147_3o,0.0
243,T1174TS150_4o,0.8252879
244,T1174TS180_3o,0.9232128
245,T1174TS003_4o,0.87520945
246,T1174TS494_4o,0.7150926
247,T1174TS180_1o,0.9414894
248,T1174TS205_2o,0.78774923
249,T1174TS180_5o,0.9237953
250,T1174TS439_3o,0.84206074
251,T1174TS291_4o,0.0
252,T1174TS098_4o,0.8016485
253,T1174TS187_5o,0.81708235
254,T1174TS374_5o,0.5949923
255,T1174TS360_5o,0.87602246
256,T1174TS125_5o,0.7823269
257,T1174TS367_5o,0.81058276
258,T1174TS348_1o,0.8776689
259,T1174TS350_3o,0.0
260,T1174TS390_1o,0.8106992
261,T1174TS037_4o,0.7856928
262,T1174TS086_5o,0.87520945
263,T1174TS227_3o,0.80566204
264,T1174TS423_2o,0.56294906
265,T1174TS054_4o,0.6826686
266,T1174TS439_4o,0.87707967
267,T1174TS298_5o,0.8064081
268,T1174TS225_1o,0.7232168
269,T1174TS444_5o,0.751802
270,T1174TS185_5o,0.9008417
271,T1174TS071_2o,0.8133853
272,T1174TS399_4o,0.6826686
273,T1174TS248_5o,0.7178495
274,T1174TS086_1o,0.8800283
275,T1174TS423_1o,0.8030652
276,T1174TS348_2o,0.81117153
277,T1174TS227_5o,0.8403392
278,T1174TS350_5o,0.0
279,T1174TS434_1o,0.7840642
280,T1174TS433_5o,0.69734645
