,model,plddt
149,T1179TS367_4o,0.62335867
150,T1179TS037_4o,0.5759004
151,T1179TS248_5o,0.64459926
152,T1179TS037_5o,0.651772
153,T1179TS158_3o,0.7012801
154,T1179TS314_3o,0.53867644
155,T1179TS374_3o,0.68475765
156,T1179TS493_4o,0.55185884
157,T1179TS312_2o,0.0
158,T1179TS248_4o,0.61398596
159,T1179TS205_1o,0.0
160,T1179TS462_5o,0.5994038
161,T1179TS398_3o,0.57972413
162,T1179TS462_1o,0.72566414
163,T1179TS073_5o,0.61748636
164,T1179TS125_2o,0.5722012
165,T1179TS150_1o,0.5568487
166,T1179TS180_3o,0.60021573
167,T1179TS054_2o,0.5722012
168,T1179TS320_3o,0.5232339
169,T1179TS187_3o,0.5489958
170,T1179TS348_2o,0.49449316
171,T1179TS390_4o,0.52968585
172,T1179TS360_2o,0.5537686
173,T1179TS320_4o,0.5609879
174,T1179TS187_5o,0.704533
175,T1179TS439_1o,0.8530858
176,T1179TS423_5o,0.704533
177,T1179TS447_3o,0.22328775
178,T1179TS288_3o,0.7782498
179,T1179TS441_3o,0.7824375
180,T1179TS288_1o,0.8333508
181,T1179TS360_3o,0.5400426
182,T1179TS433_4o,0.7692021
183,T1179TS234_1o,0.47174907
184,T1179TS447_5o,0.22295097
185,T1179TS119_1o,0.70038605
186,T1179TS494_3o,0.5431989
187,T1179TS446_4o,0.26435977
188,T1179TS169_3o,0.57570136
189,T1179TS441_2o,0.79160035
190,T1179TS098_1o,0.6378389
191,T1179TS462_2o,0.7691525
192,T1179TS119_2o,0.688887
193,T1179TS187_2o,0.60375226
194,T1179TS399_2o,0.5722012
195,T1179TS125_5o,0.55612546
196,T1179TS188_2o,0.49780822
197,T1179TS169_4o,0.0
198,T1179TS131_5o,0.5668044
199,T1179TS073_3o,0.7782498
200,T1179TS462_3o,0.70654273
201,T1179TS169_1o,0.0
202,T1179TS037_3o,0.5693172
203,T1179TS399_3o,0.54542947
204,T1179TS312_1o,0.0
205,T1179TS423_1o,0.5111462
206,T1179TS446_1o,0.30116358
207,T1179TS125_1o,0.5430354
208,T1179TS071_4o,0.6037882
209,T1179TS390_5o,0.5598946
210,T1179TS165_3o,0.37788045
211,T1179TS348_3o,0.5537686
212,T1179TS003_2o,0.71580535
213,T1179TS288_5o,0.8333508
214,T1179TS441_5o,0.76938444
215,T1179TS298_3o,0.618754
216,T1179TS320_2o,0.5284374
217,T1179TS288_4o,0.63214445
218,T1179TS360_5o,0.6049636
219,T1179TS439_5o,0.73516613
220,T1179TS314_1o,0.6987184
221,T1179TS187_4o,0.58237606
222,T1179TS278_5o,0.6691668
223,T1179TS367_1o,0.58181953
224,T1179TS374_5o,0.69307184
225,T1179TS348_5o,0.49901572
226,T1179TS188_4o,0.6064544
227,T1179TS003_1o,0.6739711
228,T1179TS245_2o,0.5808964
229,T1179TS229_4o,0.5274663
230,T1179TS239_2o,0.63865936
231,T1179TS147_5o,0.0
232,T1179TS493_2o,0.5808964
233,T1179TS187_1o,0.5111462
234,T1179TS245_4o,0.5808964
235,T1179TS074_4o,0.8333508
236,T1179TS314_4o,0.66228724
237,T1179TS350_3o,0.0
238,T1179TS180_2o,0.6759439
239,T1179TS446_2o,0.31896475
240,T1179TS360_1o,0.5826828
241,T1179TS494_1o,0.60507566
242,T1179TS444_4o,0.7555452
243,T1179TS239_3o,0.63109016
244,T1179TS239_5o,0.5509879
245,T1179TS398_1o,0.55639464
246,T1179TS119_3o,0.6867468
247,T1179TS098_5o,0.5635239
248,T1179TS150_4o,0.5273341
249,T1179TS234_4o,0.47174907
250,T1179TS205_5o,0.0
251,T1179TS071_1o,0.5661661
252,T1179TS493_5o,0.49449316
253,T1179TS205_2o,0.0
254,T1179TS433_5o,0.76938444
255,T1179TS314_5o,0.554733
256,T1179TS444_2o,0.55639464
257,T1179TS071_2o,0.5481295
258,T1179TS086_1o,0.62335867
259,T1179TS312_5o,0.0
260,T1179TS165_2o,0.5787234
261,T1179TS188_5o,0.63391477
262,T1179TS385_1o,0.5808964
263,T1179TS098_2o,0.6377477
264,T1179TS374_4o,0.6677251
265,T1179TS423_3o,0.5489958
266,T1179TS234_3o,0.47174907
