,model,plddt
66,T1124TS288_1o,0.879206
67,T1124TS390_4o,0.8846354
68,T1124TS461_2o,0.88571215
69,T1124TS248_2o,0.9053502
70,T1124TS125_2o,0.8900328
71,T1124TS073_1o,0.879206
72,T1124TS325_4o,0.9189833
73,T1124TS320_2o,0.88553303
74,T1124TS131_4o,0.8790788
75,T1124TS229_2o,0.9081562
76,T1124TS304_4o,0.9053502
77,T1124TS462_2o,0.9652656
78,T1124TS477_1o,0.92509925
79,T1124TS444_4o,0.8991928
80,T1124TS447_3o,0.19829036
81,T1124TS239_5o,0.89831096
82,T1124TS367_3o,0.8889263
83,T1124TS348_1o,0.8808561
84,T1124TS304_2o,0.9053502
85,T1124TS169_3o,0.88631374
86,T1124TS439_2o,0.94382274
87,T1124TS091_3o,0.5193737
88,T1124TS054_3o,0.88746643
89,T1124TS461_4o,0.89438754
90,T1124TS460_5o,0.8863831
91,T1124TS165_5o,0.88581824
92,T1124TS187_1o,0.8742399
93,T1124TS150_4o,0.884922
94,T1124TS304_5o,0.9053502
95,T1124TS338_4o,0.8863831
96,T1124TS073_5o,0.87057066
97,T1124TS398_4o,0.88575006
98,T1124TS248_3o,0.9053502
99,T1124TS003_4o,0.96622616
100,T1124TS122_4o,0.0
101,T1124TS462_3o,0.9642535
102,T1124TS054_2o,0.8900328
103,T1124TS390_1o,0.88907033
104,T1124TS444_2o,0.8991928
105,T1124TS446_3o,0.89173335
106,T1124TS320_1o,0.8895151
107,T1124TS298_3o,0.89179593
108,T1124TS444_3o,0.88890624
109,T1124TS298_1o,0.8815604
110,T1124TS278_4o,0.7866468
111,T1124TS037_2o,0.90078306
112,T1124TS071_2o,0.887595
113,T1124TS125_1o,0.8873237
114,T1124TS248_1o,0.9053502
115,T1124TS325_1o,0.9189833
116,T1124TS185_3o,0.8812227
117,T1124TS046_2o,0.8965578
118,T1124TS169_4o,0.88631374
119,T1124TS462_1o,0.9717564
120,T1124TS298_5o,0.88770074
121,T1124TS367_2o,0.8845903
122,T1124TS158_4o,0.9566932
123,T1124TS399_3o,0.88746643
124,T1124TS348_2o,0.8899746
125,T1124TS158_2o,0.96622616
126,T1124TS494_3o,0.67857224
127,T1124TS461_3o,0.89173335
128,T1124TS338_3o,0.8863831
129,T1124TS035_1o,0.8965578
130,T1124TS494_1o,0.7208519
131,T1124TS352_1o,0.8863831
132,T1124TS350_5o,0.0
133,T1124TS046_4o,0.8965578
134,T1124TS073_3o,0.87876385
135,T1124TS248_4o,0.9053502
136,T1124TS165_4o,0.886576
137,T1124TS298_2o,0.8877904
138,T1124TS494_2o,0.70046806
139,T1124TS185_2o,0.8794331
140,T1124TS360_3o,0.8909939
141,T1124TS325_3o,0.9189833
142,T1124TS325_5o,0.9189833
143,T1124TS054_5o,0.88882995
144,T1124TS122_5o,0.0
145,T1124TS098_4o,0.6829776
146,T1124TS352_2o,0.8863831
147,T1124TS338_1o,0.8863831
148,T1124TS278_2o,0.83503693
149,T1124TS398_3o,0.87972707
150,T1124TS325_2o,0.9189833
151,T1124TS169_5o,0.8873603
152,T1124TS131_5o,0.86853355
153,T1124TS205_1o,0.0
154,T1124TS098_3o,0.8967685
155,T1124TS447_4o,0.20124869
156,T1124TS446_2o,0.88571215
157,T1124TS086_5o,0.96473175
158,T1124TS150_1o,0.8893513
159,T1124TS461_5o,0.8824549
160,T1124TS398_5o,0.88890624
161,T1124TS125_4o,0.8825154
162,T1124TS423_5o,0.8672835
163,T1124TS447_5o,0.20019896
164,T1124TS205_2o,0.0
165,T1124TS147_1o,0.8895151
166,T1124TS390_3o,0.88559383
167,T1124TS187_3o,0.8887575
168,T1124TS462_5o,0.9541622
169,T1124TS003_5o,0.9577009
170,T1124TS188_2o,0.91225606
171,T1124TS205_3o,0.0
172,T1124TS119_3o,0.8725255
173,T1124TS054_1o,0.8873237
174,T1124TS003_1o,0.8889263
175,T1124TS399_2o,0.8900328
176,T1124TS460_1o,0.8863831
177,T1124TS367_5o,0.8846264
178,T1124TS098_5o,0.6384873
179,T1124TS119_5o,0.8782289
180,T1124TS150_5o,0.8863831
181,T1124TS239_1o,0.89514446
182,T1124TS122_2o,0.0
183,T1124TS367_4o,0.88549995
184,T1124TS035_5o,0.8965578
185,T1124TS054_4o,0.8825154
186,T1124TS188_5o,0.8865535
187,T1124TS461_1o,0.8874505
188,T1124TS239_4o,0.89927703
189,T1124TS460_4o,0.8863831
190,T1124TS304_3o,0.9053502
191,T1124TS338_2o,0.8863831
192,T1124TS347_3o,0.9189833
193,T1124TS046_3o,0.8965578
194,T1124TS180_1o,0.9717564
195,T1124TS165_1o,0.88938695
196,T1124TS071_1o,0.88871545
197,T1124TS035_2o,0.8965578
198,T1124TS360_2o,0.8786834
199,T1124TS229_5o,0.89831096
200,T1124TS150_2o,0.88542295
201,T1124TS185_4o,0.8794331
202,T1124TS239_3o,0.89555717
203,T1124TS165_3o,0.88530916
204,T1124TS348_3o,0.88443047
205,T1124TS205_4o,0.0
206,T1124TS169_2o,0.88883716
207,T1124TS385_1o,0.9032375
208,T1124TS086_4o,0.9566932
209,T1124TS229_4o,0.89927703
210,T1124TS304_1o,0.9053502
211,T1124TS350_3o,0.0
212,T1124TS037_3o,0.9118857
213,T1124TS278_1o,0.91371626
214,T1124TS374_4o,0.8944955
215,T1124TS071_4o,0.88626003
216,T1124TS003_2o,0.8889629
217,T1124TS119_2o,0.8782289
218,T1124TS347_5o,0.9189833
219,T1124TS119_1o,0.8725255
220,T1124TS131_3o,0.8725113
221,T1124TS147_3o,0.8895151
222,T1124TS439_1o,0.9338042
223,T1124TS187_2o,0.8760212
224,T1124TS390_5o,0.888319
225,T1124TS180_5o,0.9541622
226,T1124TS348_4o,0.88395834
227,T1124TS288_4o,0.8719468
228,T1124TS423_2o,0.8760212
229,T1124TS320_4o,0.8850824
230,T1124TS125_3o,0.88746643
231,T1124TS374_2o,0.9140083
232,T1124TS447_1o,0.20053934
233,T1124TS374_1o,0.9088266
234,T1124TS288_2o,0.8838565
235,T1124TS278_3o,0.69899243
236,T1124TS456_5o,0.9189833
237,T1124TS037_1o,0.9163429
238,T1124TS180_4o,0.9633854
239,T1124TS288_3o,0.87876385
240,T1124TS086_3o,0.9577009
241,T1124TS352_4o,0.8863831
242,T1124TS158_1o,0.9662592
243,T1124TS338_5o,0.8863831
244,T1124TS390_2o,0.8850963
245,T1124TS073_2o,0.8838565
246,T1124TS347_1o,0.9189833
247,T1124TS352_3o,0.8863831
248,T1124TS456_1o,0.9189833
249,T1124TS037_4o,0.90000534
250,T1124TS165_2o,0.25388983
251,T1124TS456_3o,0.9189833
252,T1124TS374_5o,0.89400625
253,T1124TS122_1o,0.0
254,T1124TS398_2o,0.87972707
255,T1124TS446_1o,0.8874505
256,T1124TS073_4o,0.8719468
257,T1124TS399_1o,0.8873237
258,T1124TS071_3o,0.88645333
259,T1124TS360_4o,0.88676524
260,T1124TS158_5o,0.96443033
261,T1124TS423_4o,0.871464
262,T1124TS122_3o,0.0
263,T1124TS350_4o,0.0
264,T1124TS367_1o,0.88684887
265,T1124TS298_4o,0.8868986
266,T1124TS360_5o,0.8906866
267,T1124TS188_4o,0.8967685
268,T1124TS444_5o,0.88890624
269,T1124TS439_5o,0.90749675
