,model,plddt
147,T1127TS461_1o,0.9345887
148,T1127TS165_1o,0.92893887
149,T1127TS046_1o,0.94037634
150,T1127TS098_2o,0.92347825
151,T1127TS493_4o,0.9238926
152,T1127TS125_5o,0.92787564
153,T1127TS367_3o,0.8907433
154,T1127TS347_3o,0.94225997
155,T1127TS439_1o,0.9433235
156,T1127TS360_2o,0.9198111
157,T1127TS091_4o,0.5588659
158,T1127TS360_3o,0.92717654
159,T1127TS122_4o,0.0
160,T1127TS390_3o,0.92795503
161,T1127TS147_2o,0.941014
162,T1127TS239_4o,0.9429552
163,T1127TS169_3o,0.9175474
164,T1127TS447_1o,0.20703839
165,T1127TS461_5o,0.91735566
166,T1127TS035_5o,0.94037634
167,T1127TS150_1o,0.9411673
168,T1127TS347_2o,0.94225997
169,T1127TS320_2o,0.9312841
170,T1127TS229_4o,0.9429552
171,T1127TS248_4o,0.94037634
172,T1127TS304_4o,0.94037634
173,T1127TS312_5o,0.0
174,T1127TS180_5o,0.9731396
175,T1127TS278_3o,0.9321868
176,T1127TS462_4o,0.97473484
177,T1127TS461_2o,0.93343127
178,T1127TS367_4o,0.94116163
179,T1127TS086_3o,0.97541815
180,T1127TS245_5o,0.94389004
181,T1127TS098_3o,0.95114905
182,T1127TS446_2o,0.93343127
183,T1127TS399_4o,0.933777
184,T1127TS462_3o,0.9761775
185,T1127TS325_1o,0.94225997
186,T1127TS304_3o,0.94037634
187,T1127TS054_3o,0.9241668
188,T1127TS278_5o,0.83494025
189,T1127TS423_1o,0.8970554
190,T1127TS456_3o,0.94225997
191,T1127TS119_3o,0.9307166
192,T1127TS185_5o,0.93788296
193,T1127TS367_2o,0.9420604
194,T1127TS444_4o,0.93266016
195,T1127TS298_1o,0.92717654
196,T1127TS169_2o,0.92347825
197,T1127TS446_1o,0.9345887
198,T1127TS291_3o,0.0
199,T1127TS180_3o,0.9761775
200,T1127TS304_1o,0.94037634
201,T1127TS360_1o,0.9273986
202,T1127TS348_2o,0.92137486
203,T1127TS312_3o,0.0
204,T1127TS367_5o,0.9399197
205,T1127TS314_4o,0.9298223
206,T1127TS461_3o,0.9239713
207,T1127TS374_2o,0.93668383
208,T1127TS169_4o,0.92741865
209,T1127TS350_4o,0.0
210,T1127TS147_1o,0.941014
211,T1127TS229_2o,0.94715947
212,T1127TS325_2o,0.94225997
213,T1127TS125_2o,0.92820305
214,T1127TS229_3o,0.93407583
215,T1127TS086_4o,0.9754256
216,T1127TS187_3o,0.9336616
217,T1127TS054_2o,0.92820305
218,T1127TS131_2o,0.9173872
219,T1127TS348_4o,0.92984456
220,T1127TS444_3o,0.9407156
221,T1127TS447_5o,0.0
222,T1127TS456_1o,0.94225997
223,T1127TS348_5o,0.9238166
224,T1127TS201_2o,0.93417794
225,T1127TS374_5o,0.940108
226,T1127TS073_3o,0.92075354
227,T1127TS494_1o,0.721913
228,T1127TS098_4o,0.948462
229,T1127TS325_5o,0.94225997
230,T1127TS229_1o,0.94548315
231,T1127TS150_5o,0.93379813
232,T1127TS320_3o,0.9284097
233,T1127TS185_4o,0.93111664
234,T1127TS444_1o,0.93266016
235,T1127TS122_5o,0.0
236,T1127TS472_1o,0.9289416
237,T1127TS131_1o,0.9307166
238,T1127TS493_5o,0.9311159
239,T1127TS205_3o,0.0
240,T1127TS493_2o,0.9312841
241,T1127TS150_4o,0.93001425
242,T1127TS037_1o,0.9352413
243,T1127TS122_1o,0.0
244,T1127TS278_2o,0.8557885
245,T1127TS398_1o,0.93333185
246,T1127TS035_1o,0.94037634
247,T1127TS073_1o,0.92075354
248,T1127TS446_3o,0.9239713
249,T1127TS245_3o,0.9376559
250,T1127TS205_2o,0.0
251,T1127TS278_4o,0.8288026
252,T1127TS298_5o,0.93198574
253,T1127TS314_3o,0.9284097
254,T1127TS185_2o,0.9256535
255,T1127TS444_2o,0.9280711
256,T1127TS374_4o,0.9318583
257,T1127TS399_3o,0.9241668
258,T1127TS360_4o,0.9284097
259,T1127TS185_1o,0.92973655
260,T1127TS003_1o,0.9789552
261,T1127TS462_1o,0.9763341
262,T1127TS493_1o,0.941014
263,T1127TS165_3o,0.93420297
264,T1127TS390_5o,0.93339574
265,T1127TS071_5o,0.9288711
266,T1127TS399_5o,0.92787564
267,T1127TS398_4o,0.9333521
268,T1127TS312_2o,0.0
269,T1127TS188_2o,0.86940706
270,T1127TS188_3o,0.8635012
271,T1127TS350_5o,0.0
272,T1127TS239_1o,0.94062155
273,T1127TS298_4o,0.9347588
274,T1127TS314_5o,0.9338334
275,T1127TS054_5o,0.92787564
276,T1127TS180_2o,0.9761244
277,T1127TS456_2o,0.94225997
278,T1127TS367_1o,0.9379889
