,model,plddt
194,T1170TS150_4o,0.8485346
195,T1170TS035_1o,0.90504706
196,T1170TS188_3o,0.9435101
197,T1170TS444_5o,0.8748711
198,T1170TS073_3o,0.84370667
199,T1170TS169_1o,0.8549109
200,T1170TS187_1o,0.8698353
201,T1170TS288_1o,0.84273416
202,T1170TS291_4o,0.0
203,T1170TS158_2o,0.86694044
204,T1170TS187_3o,0.8712381
205,T1170TS477_1o,0.8626737
206,T1170TS374_4o,0.87780815
207,T1170TS229_4o,0.83146995
208,T1170TS046_3o,0.90504706
209,T1170TS131_2o,0.8538346
210,T1170TS360_1o,0.8385399
211,T1170TS444_2o,0.8747274
212,T1170TS054_1o,0.8578361
213,T1170TS374_2o,0.8900877
214,T1170TS147_3o,0.8561146
215,T1170TS046_5o,0.90504706
216,T1170TS320_5o,0.85755646
217,T1170TS494_1o,0.6236625
218,T1170TS494_4o,0.583023
219,T1170TS054_4o,0.8629651
220,T1170TS494_5o,0.5796454
221,T1170TS073_4o,0.7557885
222,T1170TS312_4o,0.0
223,T1170TS439_5o,0.84727645
224,T1170TS035_5o,0.90504706
225,T1170TS158_3o,0.86296445
226,T1170TS205_3o,0.85577357
227,T1170TS447_2o,0.19913486
228,T1170TS439_3o,0.86008406
229,T1170TS119_3o,0.85703635
230,T1170TS229_3o,0.86008406
231,T1170TS399_2o,0.862219
232,T1170TS360_3o,0.83649385
233,T1170TS461_5o,0.7969963
234,T1170TS165_1o,0.84381
235,T1170TS248_1o,0.90504706
236,T1170TS447_3o,0.2038931
237,T1170TS180_3o,0.9086507
238,T1170TS350_1o,0.0
239,T1170TS187_5o,0.87896204
240,T1170TS205_5o,0.0
241,T1170TS003_4o,0.86300117
242,T1170TS150_3o,0.8485346
243,T1170TS037_2o,0.75900936
244,T1170TS374_3o,0.8807795
245,T1170TS073_5o,0.82473034
246,T1170TS304_1o,0.90504706
247,T1170TS245_1o,0.9425315
248,T1170TS180_1o,0.93277204
249,T1170TS188_5o,0.852261
250,T1170TS374_5o,0.8508595
251,T1170TS091_1o,0.65685314
252,T1170TS046_2o,0.90504706
253,T1170TS444_4o,0.8747274
254,T1170TS147_4o,0.8553573
255,T1170TS320_2o,0.80506915
256,T1170TS374_1o,0.8850613
257,T1170TS439_4o,0.83146995
