,model,plddt
126,T1109TS035_2o,0.90784675
127,T1109TS462_3o,0.9784897
128,T1109TS494_5o,0.68432015
129,T1109TS390_5o,0.94381934
130,T1109TS462_4o,0.97577316
131,T1109TS367_4o,0.9562031
132,T1109TS444_2o,0.9558414
133,T1109TS390_1o,0.9557555
134,T1109TS169_1o,0.94902885
135,T1109TS071_5o,0.9414088
136,T1109TS462_1o,0.9778612
137,T1109TS348_1o,0.9486883
138,T1109TS314_1o,0.0
139,T1109TS098_4o,0.94622535
140,T1109TS098_5o,0.9460838
141,T1109TS461_5o,0.9428154
142,T1109TS201_2o,0.95591456
143,T1109TS348_4o,0.9534834
144,T1109TS037_2o,0.9350791
145,T1109TS291_5o,0.0
146,T1109TS385_1o,0.9553458
147,T1109TS147_1o,0.9561941
148,T1109TS348_3o,0.952043
149,T1109TS071_1o,0.9401699
150,T1109TS205_3o,0.93912864
151,T1109TS125_5o,0.9400313
152,T1109TS180_2o,0.9783516
153,T1109TS239_3o,0.9122529
154,T1109TS180_4o,0.97577316
155,T1109TS446_1o,0.9594095
156,T1109TS444_3o,0.95524055
157,T1109TS399_1o,0.92586756
158,T1109TS350_1o,0.0
159,T1109TS073_3o,0.9414238
160,T1109TS091_2o,0.61038697
161,T1109TS091_4o,0.60835725
162,T1109TS444_5o,0.95524055
163,T1109TS350_3o,0.0
164,T1109TS298_5o,0.9452727
165,T1109TS248_2o,0.9563515
166,T1109TS201_1o,0.95859885
167,T1109TS447_3o,0.21470484
168,T1109TS494_4o,0.6469639
169,T1109TS461_1o,0.9594095
170,T1109TS398_4o,0.95895547
171,T1109TS320_2o,0.95355576
172,T1109TS312_4o,0.0
173,T1109TS119_2o,0.9080359
174,T1109TS158_1o,0.9712813
175,T1109TS003_4o,0.9292956
176,T1109TS131_4o,0.900159
177,T1109TS165_1o,0.2732009
178,T1109TS188_3o,0.94902885
179,T1109TS037_3o,0.9375272
180,T1109TS367_2o,0.96867937
181,T1109TS390_2o,0.9531145
182,T1109TS399_4o,0.9287377
183,T1109TS494_1o,0.73140514
184,T1109TS073_2o,0.9430775
185,T1109TS423_5o,0.8840846
186,T1109TS314_2o,0.0
187,T1109TS350_2o,0.0
188,T1109TS071_3o,0.9380751
189,T1109TS446_3o,0.95827556
190,T1109TS493_5o,0.952043
191,T1109TS187_5o,0.8840846
192,T1109TS291_4o,0.0
193,T1109TS320_4o,0.95097387
194,T1109TS398_2o,0.95895547
195,T1109TS119_5o,0.9080359
196,T1109TS188_5o,0.9321666
197,T1109TS169_4o,0.94622535
198,T1109TS390_4o,0.95056397
199,T1109TS188_2o,0.9041291
200,T1109TS399_3o,0.9353978
201,T1109TS187_4o,0.8392881
202,T1109TS446_5o,0.9428154
203,T1109TS131_2o,0.92743677
204,T1109TS493_1o,0.9561941
205,T1109TS350_4o,0.0
206,T1109TS439_1o,0.96494865
207,T1109TS201_3o,0.9487448
208,T1109TS312_3o,0.0
209,T1109TS291_1o,0.0
210,T1109TS147_4o,0.9561941
211,T1109TS398_1o,0.95895547
212,T1109TS314_5o,0.0
213,T1109TS037_1o,0.9583608
214,T1109TS185_4o,0.95147973
215,T1109TS423_4o,0.8392881
216,T1109TS147_5o,0.9561941
217,T1109TS291_2o,0.0
218,T1109TS169_2o,0.9460838
219,T1109TS003_5o,0.9298954
220,T1109TS003_3o,0.9292419
221,T1109TS348_5o,0.94424385
222,T1109TS131_3o,0.90661407
223,T1109TS447_2o,0.21474716
224,T1109TS248_1o,0.9563616
225,T1109TS278_5o,0.9196169
226,T1109TS205_2o,0.94394124
227,T1109TS086_1o,0.9690163
228,T1109TS091_3o,0.6096826
229,T1109TS125_1o,0.94788945
230,T1109TS494_3o,0.7518148
231,T1109TS086_3o,0.9712813
232,T1109TS439_4o,0.96128654
233,T1109TS125_4o,0.94358593
234,T1109TS423_1o,0.8523558
235,T1109TS035_5o,0.51121014
236,T1109TS494_2o,0.76472
237,T1109TS360_3o,0.93969405
238,T1109TS185_3o,0.9519502
239,T1109TS201_4o,0.9499612
240,T1109TS147_3o,0.9561941
241,T1109TS239_1o,0.9755008
242,T1109TS165_2o,0.30897048
