,model,plddt
99,H1172TS097_3,0.92485845
100,H1172TS125_5,0.8059664
101,H1172TS456_2,0.86379343
102,H1172TS385_1,0.94163543
103,H1172TS291_2,0.0
104,H1172TS360_3,0.8167783
105,H1172TS122_1,0.0
106,H1172TS333_5,0.75465024
107,H1172TS227_5,0.9328513
108,H1172TS439_1,0.8669129
109,H1172TS434_2,0.93216723
110,H1172TS446_2,0.8016336
111,H1172TS447_5,0.19811508
112,H1172TS073_4,0.8235107
113,H1172TS205_2,0.0
114,H1172TS347_2,0.86379343
115,H1172TS188_4,0.8097344
116,H1172TS131_1,0.8204873
117,H1172TS071_4,0.82275194
118,H1172TS493_1,0.864245
119,H1172TS304_4,0.8928754
120,H1172TS229_5,0.83786136
121,H1172TS288_1,0.8235107
122,H1172TS312_1,0.0
123,H1172TS011_2,0.93216723
124,H1172TS257_3,0.86379343
125,H1172TS493_4,0.86412174
126,H1172TS390_2,0.8550125
127,H1172TS444_1,0.8643193
128,H1172TS035_2,0.8928754
129,H1172TS035_4,0.8928754
130,H1172TS188_3,0.8255312
131,H1172TS119_1,0.8686075
132,H1172TS185_5,0.8333123
133,H1172TS067_2,0.5695958
134,H1172TS133_1,0.93291146
135,H1172TS158_4,0.87067026
136,H1172TS133_5,0.9328513
137,H1172TS158_2,0.86298877
138,H1172TS462_3,0.85791063
139,H1172TS180_3,0.85357034
140,H1172TS368_5,0.75465024
141,H1172TS446_4,0.79788667
142,H1172TS035_5,0.8928754
143,H1172TS003_3,0.8623171
144,H1172TS462_2,0.8602395
145,H1172TS312_3,0.0
146,H1172TS320_4,0.8659109
147,H1172TS046_5,0.8928754
148,H1172TS147_1,0.864245
149,H1172TS348_5,0.866754
150,H1172TS158_3,0.8623171
151,H1172TS071_2,0.83165056
152,H1172TS131_4,0.81603
153,H1172TS367_5,0.86022013
154,H1172TS314_3,0.8659109
155,H1172TS098_1,0.94234574
156,H1172TS399_1,0.8591506
157,H1172TS169_1,0.84172845
158,H1172TS073_2,0.8235107
159,H1172TS434_4,0.93074226
160,H1172TS147_3,0.868518
161,H1172TS073_1,0.8235107
162,H1172TS086_3,0.8623171
163,H1172TS046_4,0.8928754
164,H1172TS098_4,0.94234574
165,H1172TS447_1,0.1976511
166,H1172TS257_1,0.86379343
167,H1172TS333_4,0.751653
168,H1172TS169_4,0.8255312
169,H1172TS333_1,0.7656639
170,H1172TS434_5,0.9328513
171,H1172TS180_5,0.8654556
172,H1172TS494_3,0.6493142
173,H1172TS446_5,0.77515185
174,H1172TS205_1,0.0
175,H1172TS304_3,0.8928754
176,H1172TS325_4,0.86379343
177,H1172TS248_5,0.8928754
178,H1172TS312_4,0.0
179,H1172TS131_2,0.79736173
180,H1172TS456_1,0.86379343
181,H1172TS185_3,0.9234623
182,H1172TS119_5,0.8414882
183,H1172TS333_2,0.7829262
184,H1172TS374_5,0.8668448
185,H1172TS325_3,0.86379343
186,H1172TS125_4,0.8305081
187,H1172TS158_5,0.85920215
188,H1172TS320_2,0.85401404
189,H1172TS122_3,0.0
190,H1172TS205_3,0.0
191,H1172TS374_3,0.85271716
192,H1172TS347_1,0.86379343
193,H1172TS046_2,0.8928754
194,H1172TS461_5,0.77515185
195,H1172TS071_1,0.8330892
196,H1172TS188_5,0.82750916
197,H1172TS119_2,0.8523366
198,H1172TS367_4,0.85981077
199,H1172TS288_3,0.8235107
200,H1172TS447_2,0.199144
201,H1172TS390_1,0.86379343
202,H1172TS399_2,0.83481586
203,H1172TS248_2,0.8928754
204,H1172TS054_4,0.8305081
205,H1172TS188_1,0.8331832
206,H1172TS456_3,0.86379343
207,H1172TS098_5,0.94234574
208,H1172TS054_1,0.8591506
209,H1172TS229_4,0.8477587
210,H1172TS227_4,0.93074226
211,H1172TS097_5,0.9307453
212,H1172TS390_4,0.8680719
213,H1172TS444_3,0.8643193
214,H1172TS320_1,0.864245
215,H1172TS368_3,0.7543716
216,H1172TS494_5,0.64139074
217,H1172TS092_1,0.8179961
218,H1172TS248_3,0.8928754
219,H1172TS125_2,0.83481586
220,H1172TS348_2,0.864245
221,H1172TS245_1,0.94163543
222,H1172TS444_5,0.8643193
223,H1172TS147_4,0.8659109
224,H1172TS054_3,0.79712766
225,H1172TS229_3,0.86807823
226,H1172TS086_4,0.86022013
227,H1172TS350_3,0.0
228,H1172TS248_1,0.8928754
229,H1172TS227_3,0.93098694
230,H1172TS347_4,0.86379343
231,H1172TS368_2,0.7829262
232,H1172TS314_1,0.868518
233,H1172TS169_3,0.8097344
234,H1172TS205_4,0.0
235,H1172TS348_4,0.86412174
236,H1172TS086_5,0.85920215
237,H1172TS374_4,0.85538685
238,H1172TS185_1,0.92920095
239,H1172TS298_1,0.85847276
240,H1172TS227_2,0.93216723
241,H1172TS439_4,0.8477587
242,H1172TS185_2,0.92920095
243,H1172TS011_1,0.93291146
244,H1172TS147_5,0.86412174
245,H1172TS011_5,0.9328513
246,H1172TS439_2,0.86715096
247,H1172TS439_3,0.86807823
248,H1172TS304_2,0.8928754
249,H1172TS493_5,0.8405452
250,H1172TS320_5,0.86412174
251,H1172TS073_5,0.8235107
252,H1172TS229_1,0.8669129
253,H1172TS399_4,0.8305081
254,H1172TS439_5,0.83786136
255,H1172TS086_2,0.86298877
256,H1172TS461_2,0.8016336
257,H1172TS054_2,0.83481586
258,H1172TS434_3,0.93098694
259,H1172TS248_4,0.8928754
260,H1172TS348_3,0.8659109
261,H1172TS298_2,0.8584988
262,H1172TS350_4,0.0
263,H1172TS350_5,0.0
264,H1172TS122_4,0.0
265,H1172TS003_1,0.86298877
266,H1172TS046_3,0.8928754
267,H1172TS073_3,0.8235107
268,H1172TS133_3,0.93098694
269,H1172TS003_5,0.86022013
270,H1172TS325_1,0.86379343
271,H1172TS011_3,0.93098694
272,H1172TS158_1,0.86417097
273,H1172TS298_4,0.8522165
274,H1172TS399_5,0.8059664
275,H1172TS257_4,0.86379343
276,H1172TS446_3,0.79793185
277,H1172TS493_3,0.85401404
