,model,plddt
163,T1123TS399_5o,0.65154076
164,T1123TS367_1o,0.58795863
165,T1123TS350_2o,0.0
166,T1123TS185_1o,0.78938943
167,T1123TS374_2o,0.6522549
168,T1123TS150_2o,0.55516434
169,T1123TS187_5o,0.6640684
170,T1123TS003_5o,0.65851206
171,T1123TS493_5o,0.295475
172,T1123TS390_1o,0.56375
173,T1123TS098_5o,0.46837857
174,T1123TS447_4o,0.0
175,T1123TS205_2o,0.39803308
176,T1123TS119_3o,0.56503457
177,T1123TS291_5o,0.0
178,T1123TS071_4o,0.6199239
179,T1123TS150_5o,0.56308764
180,T1123TS374_3o,0.6697274
181,T1123TS278_1o,0.6627124
182,T1123TS071_1o,0.6682357
183,T1123TS398_3o,0.53629696
184,T1123TS239_1o,0.7230601
185,T1123TS298_4o,0.45462823
186,T1123TS314_2o,0.0
187,T1123TS350_1o,0.0
188,T1123TS003_1o,0.7134233
189,T1123TS444_3o,0.755012
190,T1123TS399_1o,0.6213374
191,T1123TS147_1o,0.5642032
192,T1123TS003_3o,0.7022572
193,T1123TS423_4o,0.6682805
194,T1123TS390_3o,0.5501616
195,T1123TS165_5o,0.34282443
196,T1123TS439_2o,0.7783379
197,T1123TS187_2o,0.77101296
198,T1123TS374_4o,0.62917334
199,T1123TS188_3o,0.6221321
200,T1123TS444_5o,0.755012
201,T1123TS150_4o,0.5227165
202,T1123TS399_2o,0.48140505
203,T1123TS493_3o,0.55061656
204,T1123TS493_1o,0.5642032
205,T1123TS003_2o,0.70672804
206,T1123TS165_4o,0.34282443
207,T1123TS239_2o,0.64111435
208,T1123TS494_4o,0.6505042
209,T1123TS169_4o,0.45137912
210,T1123TS131_2o,0.4555776
211,T1123TS446_3o,0.337775
212,T1123TS086_3o,0.65851206
213,T1123TS086_4o,0.6614483
214,T1123TS447_5o,0.0
215,T1123TS091_4o,0.81112236
216,T1123TS054_4o,0.614576
217,T1123TS462_3o,0.59102935
218,T1123TS320_2o,0.43185526
219,T1123TS169_5o,0.45350206
220,T1123TS444_1o,0.755012
221,T1123TS071_2o,0.65589434
222,T1123TS312_1o,0.0
223,T1123TS360_5o,0.5811692
224,T1123TS098_3o,0.4378393
225,T1123TS158_3o,0.65851206
226,T1123TS494_5o,0.45109305
227,T1123TS291_1o,0.0
228,T1123TS320_1o,0.5642032
229,T1123TS185_5o,0.7955047
230,T1123TS446_2o,0.45675507
231,T1123TS461_3o,0.337775
232,T1123TS398_2o,0.53629696
233,T1123TS462_2o,0.6541516
234,T1123TS312_3o,0.0
235,T1123TS158_2o,0.71057725
236,T1123TS477_1o,0.51726884
237,T1123TS367_3o,0.67223305
238,T1123TS086_1o,0.67606634
239,T1123TS447_1o,0.0
240,T1123TS278_2o,0.6991744
241,T1123TS320_3o,0.4732985
