,model,plddt
90,T1187TS444_3o,0.86412656
91,T1187TS433_4o,0.8768241
92,T1187TS245_4o,0.8469262
93,T1187TS320_3o,0.84662116
94,T1187TS298_4o,0.8400272
95,T1187TS312_5o,0.0
96,T1187TS165_4o,0.90087533
97,T1187TS187_1o,0.87940687
98,T1187TS239_2o,0.8463359
99,T1187TS456_2o,0.84800667
100,T1187TS071_1o,0.84937495
101,T1187TS046_4o,0.8748723
102,T1187TS205_5o,0.8254257
103,T1187TS205_2o,0.8299723
104,T1187TS187_5o,0.8295497
105,T1187TS150_2o,0.85383856
106,T1187TS245_1o,0.8469262
107,T1187TS074_4o,0.8437204
108,T1187TS248_1o,0.8748723
109,T1187TS003_4o,0.961819
110,T1187TS347_5o,0.84800667
111,T1187TS205_4o,0.8495102
112,T1187TS150_1o,0.85383856
113,T1187TS399_4o,0.8867289
114,T1187TS494_2o,0.60408103
115,T1187TS147_4o,0.8502567
116,T1187TS398_2o,0.82998794
117,T1187TS131_1o,0.7963362
118,T1187TS073_2o,0.8357919
119,T1187TS325_1o,0.84800667
120,T1187TS147_2o,0.85367686
121,T1187TS046_3o,0.8748723
122,T1187TS187_3o,0.8735927
123,T1187TS447_2o,0.21169098
124,T1187TS399_1o,0.9334184
125,T1187TS131_3o,0.79793614
126,T1187TS239_3o,0.84255236
127,T1187TS374_1o,0.89911145
128,T1187TS125_1o,0.9334184
129,T1187TS493_4o,0.85367686
130,T1187TS248_3o,0.8748723
131,T1187TS071_3o,0.85331964
132,T1187TS390_1o,0.85319877
133,T1187TS423_5o,0.85012954
134,T1187TS205_3o,0.82546484
135,T1187TS304_4o,0.8748723
136,T1187TS374_3o,0.87949306
137,T1187TS441_5o,0.8752615
138,T1187TS125_2o,0.90762806
139,T1187TS091_2o,0.4936771
140,T1187TS298_2o,0.8500397
141,T1187TS477_1o,0.8800247
142,T1187TS119_5o,0.8367479
143,T1187TS188_2o,0.8384386
144,T1187TS399_2o,0.90762806
145,T1187TS119_4o,0.83725417
146,T1187TS462_5o,0.8697698
147,T1187TS433_1o,0.8838247
148,T1187TS125_5o,0.88095874
149,T1187TS098_3o,0.80674064
150,T1187TS350_2o,0.0
151,T1187TS229_3o,0.8437015
152,T1187TS320_1o,0.85367686
153,T1187TS423_4o,0.8432088
154,T1187TS374_5o,0.8333515
155,T1187TS439_1o,0.84255236
156,T1187TS444_2o,0.94448584
157,T1187TS398_5o,0.8533976
158,T1187TS187_2o,0.8560879
159,T1187TS399_5o,0.88095874
160,T1187TS122_4o,0.0
161,T1187TS461_1o,0.7813877
162,T1187TS119_1o,0.8502567
163,T1187TS446_2o,0.7898337
164,T1187TS122_1o,0.0
165,T1187TS248_5o,0.8748723
166,T1187TS314_3o,0.0
167,T1187TS165_1o,0.9103217
168,T1187TS312_4o,0.0
169,T1187TS493_2o,0.85367686
170,T1187TS348_3o,0.8469262
171,T1187TS147_1o,0.830535
172,T1187TS131_4o,0.795082
173,T1187TS314_5o,0.0
174,T1187TS374_2o,0.89914364
175,T1187TS367_3o,0.8564726
176,T1187TS073_4o,0.8208993
177,T1187TS447_1o,0.21263316
178,T1187TS037_5o,0.83034545
179,T1187TS188_4o,0.8146259
180,T1187TS390_5o,0.8300662
181,T1187TS165_5o,0.42586324
182,T1187TS444_4o,0.93030244
183,T1187TS054_2o,0.90762806
184,T1187TS071_2o,0.85424787
185,T1187TS493_3o,0.85367686
186,T1187TS239_1o,0.8437015
187,T1187TS447_3o,0.21013375
188,T1187TS188_3o,0.8385786
189,T1187TS304_3o,0.8748723
190,T1187TS188_1o,0.83161557
191,T1187TS446_5o,0.80869853
192,T1187TS131_5o,0.7896057
193,T1187TS462_1o,0.9171606
194,T1187TS456_4o,0.84800667
195,T1187TS398_4o,0.831012
196,T1187TS037_3o,0.863434
197,T1187TS073_5o,0.81405085
198,T1187TS494_4o,0.64831954
199,T1187TS278_3o,0.82592773
200,T1187TS073_1o,0.8437204
201,T1187TS150_4o,0.85383856
202,T1187TS180_2o,0.89198405
203,T1187TS158_4o,0.9439175
204,T1187TS037_4o,0.8536368
205,T1187TS158_5o,0.8070752
206,T1187TS439_5o,0.8398078
207,T1187TS493_1o,0.85367686
208,T1187TS312_3o,0.0
209,T1187TS304_5o,0.8748723
210,T1187TS325_2o,0.84800667
211,T1187TS493_5o,0.85367686
212,T1187TS180_3o,0.8694307
213,T1187TS304_2o,0.8748723
214,T1187TS169_3o,0.0
215,T1187TS439_2o,0.8463359
216,T1187TS399_3o,0.86316085
217,T1187TS447_5o,0.20914036
218,T1187TS462_4o,0.8766485
219,T1187TS441_2o,0.88075
220,T1187TS298_1o,0.85719246
221,T1187TS248_2o,0.8748723
222,T1187TS456_1o,0.84800667
223,T1187TS278_5o,0.8825343
224,T1187TS245_5o,0.8469262
225,T1187TS229_5o,0.8398078
226,T1187TS234_3o,0.52732354
227,T1187TS125_3o,0.86316085
228,T1187TS086_3o,0.8221614
229,T1187TS169_2o,0.8382392
230,T1187TS441_1o,0.8838247
231,T1187TS125_4o,0.8867289
232,T1187TS054_4o,0.8867289
233,T1187TS320_4o,0.8502567
234,T1187TS046_2o,0.8748723
235,T1187TS086_1o,0.8262545
236,T1187TS494_1o,0.7046566
237,T1187TS054_3o,0.86316085
238,T1187TS169_5o,0.82778525
239,T1187TS390_2o,0.8307078
240,T1187TS165_2o,0.37070602
241,T1187TS312_1o,0.0
242,T1187TS046_5o,0.8748723
243,T1187TS158_1o,0.8576102
244,T1187TS423_1o,0.87940687
245,T1187TS439_3o,0.8437015
246,T1187TS447_4o,0.21280123
247,T1187TS098_5o,0.6089079
248,T1187TS054_5o,0.88095874
249,T1187TS071_5o,0.8356527
250,T1187TS086_5o,0.8070752
251,T1187TS350_3o,0.0
252,T1187TS035_1o,0.8748723
253,T1187TS314_1o,0.8311374
254,T1187TS439_4o,0.84791714
255,T1187TS446_3o,0.8050478
256,T1187TS035_3o,0.8748723
257,T1187TS441_4o,0.8768241
258,T1187TS320_2o,0.8311374
259,T1187TS288_5o,0.8437204
260,T1187TS398_3o,0.831012
261,T1187TS325_3o,0.84800667
262,T1187TS461_2o,0.7898337
263,T1187TS360_2o,0.7995446
264,T1187TS245_3o,0.8469262
265,T1187TS348_4o,0.79997796
266,T1187TS320_5o,0.830535
267,T1187TS147_3o,0.8367479
268,T1187TS390_3o,0.8462078
269,T1187TS098_4o,0.7077675
270,T1187TS122_2o,0.0
271,T1187TS278_1o,0.9273939
272,T1187TS234_5o,0.52732354
273,T1187TS180_4o,0.8766485
274,T1187TS314_2o,0.0
275,T1187TS185_4o,0.93151504
276,T1187TS291_2o,0.0
277,T1187TS234_1o,0.52732354
278,T1187TS360_5o,0.8171488
279,T1187TS229_2o,0.84255236
280,T1187TS398_1o,0.82998794
281,T1187TS350_4o,0.0
282,T1187TS444_1o,0.85484093
283,T1187TS423_2o,0.8560879
284,T1187TS350_1o,0.0
285,T1187TS205_1o,0.8495102
286,T1187TS461_5o,0.80869853
287,T1187TS180_1o,0.9171606
288,T1187TS348_1o,0.8367479
289,T1187TS054_1o,0.9334184
290,T1187TS169_1o,0.0
291,T1187TS278_4o,0.7756193
292,T1187TS150_3o,0.85383856
293,T1187TS385_1o,0.8469262
294,T1187TS291_1o,0.0
