,model,interface_size_norm,model_size_norm
247,H1172TS446_4,0.18762475049900199,1.0
248,H1172TS446_5,0.124750499001996,1.0
249,H1172TS447_1,1.035928143712575,1.0
250,H1172TS447_2,1.0279441117764472,1.0
251,H1172TS447_3,0.9620758483033932,1.0
252,H1172TS447_4,1.0389221556886228,1.0
253,H1172TS447_5,0.998003992015968,1.0
254,H1172TS456_1,0.21656686626746507,1.0
255,H1172TS456_2,0.21656686626746507,1.0
256,H1172TS456_3,0.21656686626746507,1.0
257,H1172TS456_4,0.21656686626746507,1.0
258,H1172TS461_1,0.23552894211576847,1.0
259,H1172TS461_2,0.21756487025948104,1.0
260,H1172TS461_3,0.1936127744510978,1.0
261,H1172TS461_4,0.18762475049900199,1.0
262,H1172TS461_5,0.124750499001996,1.0
263,H1172TS462_1,0.38223552894211577,1.0
264,H1172TS462_2,0.249500998003992,1.0
265,H1172TS462_3,0.19461077844311378,1.0
266,H1172TS462_4,0.1437125748502994,1.0
267,H1172TS462_5,0.14171656686626746,1.0
268,H1172TS493_1,0.37425149700598803,1.0
269,H1172TS493_2,0.48303393213572854,1.0
270,H1172TS493_3,0.32435129740518964,1.0
271,H1172TS493_4,0.5139720558882236,1.0
272,H1172TS493_5,0.28642714570858285,1.0
273,H1172TS494_1,0.25948103792415167,1.0
274,H1172TS494_2,0.249500998003992,1.0
275,H1172TS494_3,0.25948103792415167,1.0
276,H1172TS494_4,0.17465069860279442,1.0
277,H1172TS494_5,0.22355289421157684,0.9970059880239521
