,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
31,T1153TS493_1o,1606.962,1606.962,0.952,0.952,0.66,0.66
32,T1153TS374_4o,1347.16,1347.16,0.856,0.856,0.666,0.666
33,T1153TS288_1o,1567.852,1567.852,0.911,0.911,0.663,0.663
34,T1153TS399_4o,1374.123,1374.123,0.921,0.921,0.664,0.664
35,T1153TS390_5o,1283.053,1283.053,0.865,0.865,0.672,0.672
36,T1153TS481_4o,1185.514,1185.514,0.819,0.819,0.67,0.67
37,T1153TS131_2o,1128.53,1128.53,0.88,0.88,0.672,0.672
38,T1153TS278_3o,2149.247,2149.247,0.946,0.946,0.662,0.662
39,T1153TS481_3o,1267.107,1267.107,0.929,0.929,0.674,0.674
40,T1153TS185_3o,1801.694,1801.694,0.983,0.983,0.665,0.665
41,T1153TS035_5o,1671.191,1671.191,0.939,0.939,0.654,0.654
42,T1153TS493_2o,1623.119,1623.119,0.968,0.968,0.665,0.665
43,T1153TS185_1o,1938.607,1938.607,0.77,0.77,0.668,0.668
44,T1153TS185_2o,1530.971,1530.971,0.94,0.94,0.666,0.666
45,T1153TS035_3o,1491.255,1491.255,0.787,0.787,0.658,0.658
46,T1153TS119_3o,1330.032,1330.032,0.762,0.762,0.662,0.662
47,T1153TS444_1o,1333.831,1333.831,0.861,0.861,0.672,0.672
48,T1153TS444_3o,1691.951,1691.951,0.756,0.756,0.669,0.669
49,T1153TS073_1o,944.515,944.515,0.701,0.701,0.673,0.673
50,T1153TS278_4o,4054.424,4054.424,0.825,0.825,0.655,0.655
51,T1153TS494_5o,2286.478,2286.478,0.697,0.697,0.668,0.668
52,T1153TS494_3o,4356.228,4356.228,0.697,0.697,0.509,0.509
53,T1153TS314_4o,592.169,592.169,0.611,0.611,0.661,0.661
54,T1153TS494_4o,2276.631,2192.875344481605,0.696,0.6703946488294314,0.589,0.5673311036789298
55,T1153TS239_5o,1230.259,1230.259,0.838,0.838,0.66,0.66
56,T1153TS390_1o,1652.205,1652.205,0.947,0.947,0.662,0.662
57,T1153TS131_1o,1148.143,1148.143,0.864,0.864,0.661,0.661
58,T1153TS298_4o,1263.977,1263.977,0.79,0.79,0.663,0.663
59,T1153TS493_3o,1230.089,1230.089,0.815,0.815,0.666,0.666
60,T1153TS071_2o,975.504,975.504,0.852,0.852,0.664,0.664
61,T1153TS131_3o,1320.714,1320.714,0.863,0.863,0.662,0.662
62,T1153TS298_1o,1204.751,1204.751,0.866,0.866,0.668,0.668
63,T1153TS239_3o,1454.334,1454.334,0.839,0.839,0.653,0.653
64,T1153TS037_2o,1249.766,1249.766,0.841,0.841,0.668,0.668
65,T1153TS374_3o,1246.176,1246.176,0.776,0.776,0.669,0.669
66,T1153TS147_3o,794.24,794.24,0.724,0.724,0.666,0.666
67,T1153TS205_3o,1084.93,1084.93,0.708,0.708,0.664,0.664
68,T1153TS348_5o,837.096,837.096,0.696,0.696,0.656,0.656
69,T1153TS147_4o,-252.914,-252.914,0.323,0.323,0.661,0.661
70,T1153TS493_4o,424.936,424.936,0.644,0.644,0.66,0.66
71,T1153TS312_5o,641.592,575.0724280936455,0.531,0.4759464882943144,0.688,0.6166688963210701
72,T1153TS037_3o,736.242,736.242,0.601,0.601,0.662,0.662
73,T1153TS147_1o,-347.96,-347.96,0.346,0.346,0.666,0.666
74,T1153TS073_3o,1200.719,1200.719,0.544,0.544,0.667,0.667
75,T1153TS037_5o,642.869,642.869,0.716,0.716,0.66,0.66
76,T1153TS312_3o,129.988,116.72835451505016,0.502,0.4507926421404682,0.684,0.6142274247491639
77,T1153TS312_1o,330.867,296.5630635451505,0.614,0.5503411371237458,0.686,0.614876254180602
78,T1153TS185_4o,493.964,493.964,0.522,0.522,0.666,0.666
79,T1153TS147_5o,699.427,699.427,0.619,0.619,0.667,0.667
80,T1153TS091_3o,65.16,65.16,0.473,0.473,0.62,0.62
81,T1153TS037_4o,478.942,478.942,0.521,0.521,0.663,0.663
82,T1153TS399_1o,426.974,426.974,0.508,0.508,0.663,0.663
83,T1153TS399_3o,-167.208,-167.208,0.333,0.333,0.653,0.653
84,T1153TS147_2o,760.826,760.826,0.596,0.596,0.663,0.663
85,T1153TS091_5o,-229.352,-229.352,0.34,0.34,0.626,0.626
86,T1153TS398_3o,-677.184,-677.184,0.163,0.163,0.662,0.662
87,T1153TS278_1o,1821.517,1821.517,0.641,0.641,0.65,0.65
88,T1153TS091_1o,-481.512,-481.512,0.245,0.245,0.613,0.613
89,T1153TS091_2o,-888.198,-888.198,0.112,0.112,0.618,0.618
90,T1153TS398_2o,-77.241,-77.241,0.377,0.377,0.671,0.671
91,T1153TS073_2o,-1645.905,-1645.905,0.114,0.114,0.654,0.654
92,T1153TS091_4o,-32.857,-32.857,0.472,0.472,0.615,0.615
93,T1153TS444_4o,175.872,175.872,0.417,0.417,0.657,0.657
94,T1153TS073_4o,-950.341,-950.341,0.19,0.19,0.66,0.66
95,T1153TS398_1o,-649.483,-649.483,0.245,0.245,0.662,0.662
96,T1153TS314_3o,-1378.661,-1378.661,0.138,0.138,0.647,0.647
97,T1153TS314_2o,937.65,937.65,0.454,0.454,0.644,0.644
98,T1153TS312_4o,-286.433,-256.73593311036785,0.215,0.19270903010033444,0.686,0.614876254180602
99,T1153TS165_3o,-1757.921,-1757.921,0.085,0.085,0.642,0.642
100,T1153TS444_2o,-907.272,-907.272,0.316,0.316,0.675,0.675
101,T1153TS165_2o,-4460.991,-4460.991,0.033,0.033,0.653,0.653
102,T1153TS312_2o,-377.976,-338.78785284280934,0.183,0.1640267558528428,0.685,0.6139799331103679
103,T1153TS165_1o,-1128.182,-1128.182,0.135,0.135,0.641,0.641
104,T1153TS165_4o,-3073.664,-3073.664,0.053,0.053,0.655,0.655
105,T1153TS248_4o,-932.907,-932.907,0.118,0.118,0.642,0.642
106,T1153TS447_1o,-454.568,-454.568,0.369,0.369,0.667,0.667
107,T1153TS165_5o,-4369.496,-4369.496,0.074,0.074,0.643,0.643
108,T1153TS398_5o,-189.338,-189.338,0.317,0.317,0.677,0.677
109,T1153TS288_3o,-2023.184,-2023.184,0.05,0.05,0.661,0.661
110,T1153TS288_4o,-1512.117,-1512.117,0.053,0.053,0.658,0.658
111,T1153TS288_5o,-738.972,-738.972,0.076,0.076,0.647,0.647
112,T1153TS350_3o,-1248.789,-1248.789,0.051,0.051,0.659,0.659
113,T1153TS073_5o,-633.474,-633.474,0.183,0.183,0.667,0.667
114,T1153TS185_5o,-1485.528,-1485.528,0.152,0.152,0.66,0.66
115,T1153TS131_5o,-876.235,-876.235,0.059,0.059,0.653,0.653
116,T1153TS398_4o,-1535.015,-1535.015,0.045,0.045,0.659,0.659
117,T1153TS444_5o,-1451.373,-1451.373,0.181,0.181,0.665,0.665
118,T1153TS278_5o,199.483,199.483,0.409,0.409,0.66,0.66
119,T1153TS205_2o,-908.151,-908.151,0.193,0.193,0.661,0.661
120,T1153TS350_1o,-890.075,-890.075,0.171,0.171,0.657,0.657
121,T1153TS288_2o,-1965.172,-1965.172,0.033,0.033,0.646,0.646
122,T1153TS035_2o,-1591.681,-1591.681,0.114,0.114,0.651,0.651
123,T1153TS248_5o,-876.951,-876.951,0.076,0.076,0.643,0.643
124,T1153TS205_4o,-942.976,-942.976,0.058,0.058,0.65,0.65
125,T1153TS493_5o,-1244.496,-1244.496,0.161,0.161,0.64,0.64
126,T1153TS447_4o,-683.013,-683.013,0.243,0.243,0.686,0.686
127,T1153TS350_2o,-977.168,-977.168,0.144,0.144,0.658,0.658
128,T1153TS350_4o,110.517,110.517,0.456,0.456,0.664,0.664
129,T1153TS350_5o,641.465,641.465,0.554,0.554,0.664,0.664
130,T1153TS447_5o,-463.215,-463.215,0.319,0.319,0.68,0.68
131,T1153TS447_2o,-35.453,-35.453,0.22,0.22,0.683,0.683
132,T1153TS205_5o,-1570.222,-1570.222,0.146,0.146,0.661,0.661
133,T1153TS248_1o,-571.937,-571.937,0.144,0.144,0.648,0.648
134,T1153TS248_2o,-577.854,-577.854,0.232,0.232,0.641,0.641
135,T1153TS248_3o,-220.817,-220.817,0.243,0.243,0.643,0.643
136,T1153TS003_1o,0.0,0.0,0.0,0.0,0.0,0.0
137,T1153TS003_2o,0.0,0.0,0.0,0.0,0.0,0.0
138,T1153TS003_4o,0.0,0.0,0.0,0.0,0.0,0.0
139,T1153TS003_5o,0.0,0.0,0.0,0.0,0.0,0.0
140,T1153TS035_1o,0.0,0.0,0.0,0.0,0.0,0.0
141,T1153TS054_1o,0.0,0.0,0.0,0.0,0.0,0.0
142,T1153TS054_2o,0.0,0.0,0.0,0.0,0.0,0.0
143,T1153TS054_3o,0.0,0.0,0.0,0.0,0.0,0.0
144,T1153TS054_4o,0.0,0.0,0.0,0.0,0.0,0.0
145,T1153TS054_5o,0.0,0.0,0.0,0.0,0.0,0.0
146,T1153TS071_1o,0.0,0.0,0.0,0.0,0.0,0.0
147,T1153TS071_3o,0.0,0.0,0.0,0.0,0.0,0.0
148,T1153TS071_4o,0.0,0.0,0.0,0.0,0.0,0.0
149,T1153TS071_5o,0.0,0.0,0.0,0.0,0.0,0.0
150,T1153TS074_1o,0.0,0.0,0.0,0.0,0.0,0.0
151,T1153TS074_2o,0.0,0.0,0.0,0.0,0.0,0.0
152,T1153TS074_3o,0.0,0.0,0.0,0.0,0.0,0.0
153,T1153TS074_4o,0.0,0.0,0.0,0.0,0.0,0.0
154,T1153TS074_5o,0.0,0.0,0.0,0.0,0.0,0.0
155,T1153TS086_1o,0.0,0.0,0.0,0.0,0.0,0.0
156,T1153TS086_2o,0.0,0.0,0.0,0.0,0.0,0.0
157,T1153TS086_3o,0.0,0.0,0.0,0.0,0.0,0.0
158,T1153TS086_4o,0.0,0.0,0.0,0.0,0.0,0.0
159,T1153TS098_1o,0.0,0.0,0.0,0.0,0.0,0.0
160,T1153TS098_2o,0.0,0.0,0.0,0.0,0.0,0.0
161,T1153TS098_3o,0.0,0.0,0.0,0.0,0.0,0.0
162,T1153TS098_4o,0.0,0.0,0.0,0.0,0.0,0.0
163,T1153TS098_5o,0.0,0.0,0.0,0.0,0.0,0.0
164,T1153TS119_1o,0.0,0.0,0.0,0.0,0.0,0.0
165,T1153TS119_2o,0.0,0.0,0.0,0.0,0.0,0.0
166,T1153TS119_4o,0.0,0.0,0.0,0.0,0.0,0.0
167,T1153TS119_5o,0.0,0.0,0.0,0.0,0.0,0.0
168,T1153TS125_1o,0.0,0.0,0.0,0.0,0.0,0.0
169,T1153TS125_2o,0.0,0.0,0.0,0.0,0.0,0.0
170,T1153TS125_3o,0.0,0.0,0.0,0.0,0.0,0.0
171,T1153TS125_4o,0.0,0.0,0.0,0.0,0.0,0.0
172,T1153TS125_5o,0.0,0.0,0.0,0.0,0.0,0.0
173,T1153TS150_1o,0.0,0.0,0.0,0.0,0.0,0.0
174,T1153TS150_2o,0.0,0.0,0.0,0.0,0.0,0.0
175,T1153TS150_4o,0.0,0.0,0.0,0.0,0.0,0.0
176,T1153TS150_5o,0.0,0.0,0.0,0.0,0.0,0.0
177,T1153TS158_1o,0.0,0.0,0.0,0.0,0.0,0.0
178,T1153TS158_2o,0.0,0.0,0.0,0.0,0.0,0.0
179,T1153TS180_1o,0.0,0.0,0.0,0.0,0.0,0.0
180,T1153TS180_2o,0.0,0.0,0.0,0.0,0.0,0.0
181,T1153TS180_3o,0.0,0.0,0.0,0.0,0.0,0.0
182,T1153TS180_4o,0.0,0.0,0.0,0.0,0.0,0.0
183,T1153TS180_5o,0.0,0.0,0.0,0.0,0.0,0.0
184,T1153TS188_1o,0.0,0.0,0.0,0.0,0.0,0.0
185,T1153TS188_3o,0.0,0.0,0.0,0.0,0.0,0.0
186,T1153TS188_4o,0.0,0.0,0.0,0.0,0.0,0.0
187,T1153TS188_5o,0.0,0.0,0.0,0.0,0.0,0.0
188,T1153TS239_4o,0.0,0.0,0.0,0.0,0.0,0.0
189,T1153TS298_2o,0.0,0.0,0.0,0.0,0.0,0.0
190,T1153TS298_5o,0.0,0.0,0.0,0.0,0.0,0.0
191,T1153TS314_5o,0.0,0.0,0.0,0.0,0.0,0.0
192,T1153TS320_1o,0.0,0.0,0.0,0.0,0.0,0.0
193,T1153TS320_2o,0.0,0.0,0.0,0.0,0.0,0.0
194,T1153TS320_3o,0.0,0.0,0.0,0.0,0.0,0.0
195,T1153TS320_4o,0.0,0.0,0.0,0.0,0.0,0.0
196,T1153TS320_5o,0.0,0.0,0.0,0.0,0.0,0.0
197,T1153TS348_1o,0.0,0.0,0.0,0.0,0.0,0.0
198,T1153TS348_2o,0.0,0.0,0.0,0.0,0.0,0.0
199,T1153TS348_3o,0.0,0.0,0.0,0.0,0.0,0.0
200,T1153TS360_1o,0.0,0.0,0.0,0.0,0.0,0.0
201,T1153TS360_2o,0.0,0.0,0.0,0.0,0.0,0.0
202,T1153TS360_4o,0.0,0.0,0.0,0.0,0.0,0.0
203,T1153TS367_1o,0.0,0.0,0.0,0.0,0.0,0.0
204,T1153TS367_2o,0.0,0.0,0.0,0.0,0.0,0.0
205,T1153TS367_4o,0.0,0.0,0.0,0.0,0.0,0.0
206,T1153TS367_5o,0.0,0.0,0.0,0.0,0.0,0.0
207,T1153TS374_5o,0.0,0.0,0.0,0.0,0.0,0.0
208,T1153TS390_2o,0.0,0.0,0.0,0.0,0.0,0.0
209,T1153TS390_3o,0.0,0.0,0.0,0.0,0.0,0.0
210,T1153TS390_4o,0.0,0.0,0.0,0.0,0.0,0.0
211,T1153TS399_2o,0.0,0.0,0.0,0.0,0.0,0.0
212,T1153TS399_5o,0.0,0.0,0.0,0.0,0.0,0.0
213,T1153TS439_1o,0.0,0.0,0.0,0.0,0.0,0.0
214,T1153TS439_5o,0.0,0.0,0.0,0.0,0.0,0.0
215,T1153TS446_1o,0.0,0.0,0.0,0.0,0.0,0.0
216,T1153TS446_2o,0.0,0.0,0.0,0.0,0.0,0.0
217,T1153TS446_3o,0.0,0.0,0.0,0.0,0.0,0.0
218,T1153TS446_4o,0.0,0.0,0.0,0.0,0.0,0.0
219,T1153TS446_5o,0.0,0.0,0.0,0.0,0.0,0.0
220,T1153TS447_3o,0.0,0.0,0.0,0.0,0.0,0.0
221,T1153TS461_2o,0.0,0.0,0.0,0.0,0.0,0.0
222,T1153TS461_4o,0.0,0.0,0.0,0.0,0.0,0.0
223,T1153TS461_5o,0.0,0.0,0.0,0.0,0.0,0.0
224,T1153TS462_1o,0.0,0.0,0.0,0.0,0.0,0.0
225,T1153TS462_4o,0.0,0.0,0.0,0.0,0.0,0.0
226,T1153TS481_1o,0.0,0.0,0.0,0.0,0.0,0.0
227,T1153TS481_2o,0.0,0.0,0.0,0.0,0.0,0.0
228,T1153TS481_5o,0.0,0.0,0.0,0.0,0.0,0.0
