,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
38,T1176TS185_2o,-1713.655,-1713.655,0.264,0.264,0.653,0.653
39,T1176TS131_4o,1646.951,1646.951,0.455,0.455,0.618,0.618
40,T1176TS278_5o,-645.192,-645.192,0.4,0.4,0.66,0.66
41,T1176TS444_3o,-3878.862,-3878.862,0.366,0.366,0.622,0.622
42,T1176TS439_1o,1561.874,780.937,0.531,0.2655,0.678,0.339
43,T1176TS444_1o,-14445.836,-14445.836,0.122,0.122,0.615,0.615
44,T1176TS444_4o,-14457.983,-14457.983,0.115,0.115,0.616,0.616
45,T1176TS320_2o,1237.79,1237.79,0.512,0.512,0.671,0.671
46,T1176TS444_2o,-11705.426,-11705.426,0.186,0.186,0.617,0.617
47,T1176TS398_4o,-11847.2,-11847.2,0.091,0.091,0.655,0.655
48,T1176TS288_3o,-9553.92,-9553.92,0.083,0.083,0.661,0.661
49,T1176TS439_3o,784.189,196.04725,0.668,0.167,0.656,0.164
50,T1176TS314_1o,-10319.439,-10319.439,0.189,0.189,0.635,0.635
51,T1176TS278_3o,-1321.992,-1321.992,0.392,0.392,0.653,0.653
52,T1176TS278_4o,-168.24,-168.24,0.398,0.398,0.652,0.652
53,T1176TS398_5o,-9468.823,-9468.823,0.032,0.032,0.65,0.65
54,T1176TS444_5o,-4134.799,-4134.799,0.322,0.322,0.632,0.632
55,T1176TS367_2o,-12656.619,-9492.46425,0.14,0.10500000000000001,0.601,0.45075
56,T1176TS205_3o,-1316.323,-1316.323,0.429,0.429,0.647,0.647
57,T1176TS278_1o,-9975.075,-9975.075,0.164,0.164,0.638,0.638
58,T1176TS320_4o,-1838.417,-1838.417,0.103,0.103,0.669,0.669
59,T1176TS071_1o,785.513,785.513,0.385,0.385,0.653,0.653
60,T1176TS439_5o,213.195,213.195,0.361,0.361,0.652,0.652
61,T1176TS187_2o,-450.337,-450.337,0.256,0.256,0.651,0.651
62,T1176TS399_2o,-506.687,-506.687,0.206,0.206,0.648,0.648
63,T1176TS374_2o,666.996,666.996,0.446,0.446,0.65,0.65
64,T1176TS348_3o,-621.27,-621.27,0.094,0.094,0.653,0.653
65,T1176TS374_5o,-112.93,-112.93,0.324,0.324,0.668,0.668
66,T1176TS131_2o,-814.224,-814.224,0.117,0.117,0.659,0.659
67,T1176TS150_4o,-1779.844,-1779.844,0.279,0.279,0.644,0.644
68,T1176TS131_3o,-796.813,-796.813,0.089,0.089,0.659,0.659
69,T1176TS150_3o,-3873.498,-3873.498,0.35,0.35,0.656,0.656
70,T1176TS147_1o,-714.946,-714.946,0.126,0.126,0.644,0.644
71,T1176TS348_5o,-1156.547,-1156.547,0.094,0.094,0.658,0.658
72,T1176TS037_4o,164.296,164.296,0.381,0.381,0.645,0.645
73,T1176TS086_3o,-180.062,-180.062,0.355,0.355,0.655,0.655
74,T1176TS150_1o,-1708.761,-1708.761,0.285,0.285,0.637,0.637
75,T1176TS037_5o,-530.31,-530.31,0.355,0.355,0.661,0.661
76,T1176TS399_3o,-235.419,-235.419,0.314,0.314,0.642,0.642
77,T1176TS298_1o,-1745.344,-1745.344,0.228,0.228,0.653,0.653
78,T1176TS150_2o,-18476.491,-18476.491,0.059,0.059,0.634,0.634
79,T1176TS091_4o,-364.476,-364.476,0.387,0.387,0.623,0.623
80,T1176TS398_1o,-8263.939,-8263.939,0.14,0.14,0.648,0.648
81,T1176TS158_3o,-673.451,-673.451,0.138,0.138,0.674,0.674
82,T1176TS298_2o,-302.198,-302.198,0.276,0.276,0.652,0.652
83,T1176TS165_1o,-15031.713,-15031.713,0.097,0.097,0.634,0.634
84,T1176TS399_5o,-755.844,-755.844,0.12,0.12,0.666,0.666
85,T1176TS165_2o,-17885.989,-17885.989,0.095,0.095,0.634,0.634
86,T1176TS350_4o,-5326.378,-5326.378,0.046,0.046,0.633,0.633
87,T1176TS278_2o,-1139.896,-1139.896,0.381,0.381,0.652,0.652
88,T1176TS350_5o,-6242.858,-6242.858,0.043,0.043,0.636,0.636
89,T1176TS423_2o,-265.844,-265.844,0.042,0.042,0.664,0.664
90,T1176TS165_5o,-12519.848,-12519.848,0.166,0.166,0.641,0.641
91,T1176TS374_4o,-1212.85,-1212.85,0.143,0.143,0.659,0.659
92,T1176TS086_4o,-2108.909,-2108.909,0.086,0.086,0.665,0.665
93,T1176TS165_3o,-12884.421,-12884.421,0.112,0.112,0.643,0.643
94,T1176TS350_1o,-5194.114,-5194.114,0.087,0.087,0.641,0.641
95,T1176TS399_1o,-2339.735,-2339.735,0.296,0.296,0.63,0.63
96,T1176TS360_1o,-600.398,-600.398,0.077,0.077,0.681,0.681
97,T1176TS350_3o,-3835.439,-3835.439,0.073,0.073,0.634,0.634
98,T1176TS248_1o,-5019.397,-5019.397,0.1,0.1,0.668,0.668
99,T1176TS071_2o,-614.951,-614.951,0.034,0.034,0.658,0.658
100,T1176TS035_5o,-2647.506,-2647.506,0.171,0.171,0.672,0.672
101,T1176TS248_5o,-18221.721,-18221.721,0.108,0.108,0.611,0.611
102,T1176TS071_4o,-2407.584,-2407.584,0.101,0.101,0.66,0.66
103,T1176TS131_5o,-1838.726,-1838.726,0.16,0.16,0.676,0.676
104,T1176TS119_1o,-11375.53,-11375.53,0.037,0.037,0.638,0.638
105,T1176TS493_1o,-6026.262,-6026.262,0.135,0.135,0.641,0.641
106,T1176TS091_2o,-3020.553,-3020.553,0.224,0.224,0.621,0.621
107,T1176TS119_2o,-2520.281,-2520.281,0.312,0.312,0.643,0.643
108,T1176TS119_4o,-2341.889,-2341.889,0.31,0.31,0.633,0.633
109,T1176TS461_1o,-461.334,-461.334,0.098,0.098,0.664,0.664
110,T1176TS493_2o,-6609.761,-6609.761,0.055,0.055,0.626,0.626
111,T1176TS439_4o,-836.042,-418.021,0.122,0.061,0.656,0.328
112,T1176TS390_4o,-414.715,-414.715,0.126,0.126,0.673,0.673
113,T1176TS091_5o,-2221.508,-2221.508,0.261,0.261,0.614,0.614
114,T1176TS158_4o,-2456.075,-2456.075,0.207,0.207,0.658,0.658
115,T1176TS493_5o,-6678.63,-6678.63,0.09,0.09,0.619,0.619
116,T1176TS493_4o,-5313.459,-5313.459,0.113,0.113,0.63,0.63
117,T1176TS035_3o,-7756.15,-7756.15,0.085,0.085,0.627,0.627
118,T1176TS119_5o,-8643.278,-8643.278,0.023,0.023,0.659,0.659
119,T1176TS462_2o,-979.803,-979.803,0.079,0.079,0.662,0.662
120,T1176TS188_3o,-1795.894,-1795.894,0.126,0.126,0.667,0.667
121,T1176TS147_2o,-10157.155,-10157.155,0.095,0.095,0.635,0.635
122,T1176TS439_2o,-433.898,-108.4745,0.217,0.05425,0.674,0.1685
123,T1176TS248_4o,-8077.89,-8077.89,0.086,0.086,0.633,0.633
124,T1176TS180_4o,-513.865,-513.865,0.074,0.074,0.67,0.67
125,T1176TS180_2o,-768.184,-768.184,0.095,0.095,0.672,0.672
126,T1176TS288_5o,-6054.081,-6054.081,0.074,0.074,0.641,0.641
127,T1176TS071_5o,-4738.014,-4738.014,0.059,0.059,0.653,0.653
128,T1176TS350_2o,-5089.143,-5089.143,0.08,0.08,0.647,0.647
129,T1176TS150_5o,-735.476,-735.476,0.228,0.228,0.653,0.653
130,T1176TS477_1o,-14052.751,-14052.751,0.048,0.048,0.635,0.635
131,T1176TS185_4o,-5022.394,-5022.394,0.12,0.12,0.633,0.633
132,T1176TS205_1o,-8985.628,-8985.628,0.187,0.187,0.645,0.645
133,T1176TS035_4o,-6169.346,-6169.346,0.043,0.043,0.627,0.627
134,T1176TS188_2o,-364.378,-364.378,0.127,0.127,0.668,0.668
135,T1176TS165_4o,-13327.469,-13327.469,0.118,0.118,0.646,0.646
136,T1176TS248_2o,-10885.513,-10885.513,0.039,0.039,0.634,0.634
137,T1176TS205_4o,-7914.579,-7914.579,0.107,0.107,0.654,0.654
138,T1176TS441_4o,-1005.2,-1005.2,0.05,0.05,0.666,0.666
139,T1176TS119_3o,-12660.698,-12660.698,0.045,0.045,0.635,0.635
140,T1176TS071_3o,-31814.033,-31814.033,0.173,0.173,0.45,0.45
141,T1176TS390_5o,-35.564,-35.564,0.115,0.115,0.671,0.671
142,T1176TS298_4o,-2173.154,-2173.154,0.106,0.106,0.664,0.664
143,T1176TS314_5o,-1980.358,-1980.358,0.374,0.374,0.646,0.646
144,T1176TS348_4o,-3784.713,-3784.713,0.067,0.067,0.644,0.644
145,T1176TS205_5o,-4285.624,-4285.624,0.189,0.189,0.65,0.65
146,T1176TS234_4o,-1246.337,-1246.337,0.064,0.064,0.678,0.678
147,T1176TS423_5o,-1241.169,-1241.169,0.058,0.058,0.677,0.677
148,T1176TS441_2o,-550.993,-550.993,0.069,0.069,0.666,0.666
149,T1176TS462_3o,-95.182,-95.182,0.075,0.075,0.667,0.667
150,T1176TS461_2o,-856.838,-856.838,0.364,0.364,0.655,0.655
151,T1176TS348_2o,-4259.103,-4259.103,0.061,0.061,0.644,0.644
152,T1176TS477_2o,-19562.502,-19562.502,0.051,0.051,0.601,0.601
153,T1176TS147_3o,-2888.225,-2888.225,0.15,0.15,0.646,0.646
154,T1176TS185_1o,-2960.276,-2960.276,0.291,0.291,0.635,0.635
155,T1176TS147_5o,-23341.541,-23341.541,0.13,0.13,0.541,0.541
156,T1176TS234_3o,-3619.644,-3619.644,0.072,0.072,0.674,0.674
157,T1176TS462_4o,-1141.923,-1141.923,0.021,0.021,0.67,0.67
158,T1176TS234_2o,-1048.817,-1048.817,0.053,0.053,0.67,0.67
159,T1176TS461_3o,-79.858,-79.858,0.06,0.06,0.664,0.664
160,T1176TS169_5o,-1014.528,-1014.528,0.022,0.022,0.671,0.671
161,T1176TS169_2o,-6226.407,-6226.407,0.055,0.055,0.643,0.643
162,T1176TS441_1o,-575.967,-575.967,0.08,0.08,0.67,0.67
163,T1176TS441_3o,-650.864,-650.864,0.073,0.073,0.664,0.664
164,T1176TS205_2o,-6624.859,-6624.859,0.168,0.168,0.648,0.648
165,T1176TS441_5o,-405.771,-405.771,0.087,0.087,0.673,0.673
166,T1176TS185_5o,-2094.841,-2094.841,0.273,0.273,0.643,0.643
167,T1176TS185_3o,-1464.718,-1464.718,0.316,0.316,0.647,0.647
168,T1176TS477_3o,-17079.012,-17079.012,0.057,0.057,0.629,0.629
169,T1176TS169_1o,-6272.607,-6272.607,0.088,0.088,0.642,0.642
170,T1176TS147_4o,-2231.509,-2231.509,0.055,0.055,0.65,0.65
171,T1176TS180_1o,-112.733,-112.733,0.028,0.028,0.676,0.676
172,T1176TS169_3o,-61.298,-61.298,0.075,0.075,0.673,0.673
173,T1176TS188_4o,-115.676,-115.676,0.08,0.08,0.674,0.674
174,T1176TS462_5o,-1546.116,-1546.116,0.037,0.037,0.663,0.663
175,T1176TS003_1o,0.0,0.0,0.0,0.0,0.0,0.0
176,T1176TS003_2o,0.0,0.0,0.0,0.0,0.0,0.0
177,T1176TS003_3o,0.0,0.0,0.0,0.0,0.0,0.0
178,T1176TS003_4o,0.0,0.0,0.0,0.0,0.0,0.0
179,T1176TS003_5o,0.0,0.0,0.0,0.0,0.0,0.0
180,T1176TS035_1o,0.0,0.0,0.0,0.0,0.0,0.0
181,T1176TS035_2o,0.0,0.0,0.0,0.0,0.0,0.0
182,T1176TS054_1o,0.0,0.0,0.0,0.0,0.0,0.0
183,T1176TS054_2o,0.0,0.0,0.0,0.0,0.0,0.0
184,T1176TS054_3o,0.0,0.0,0.0,0.0,0.0,0.0
185,T1176TS054_4o,0.0,0.0,0.0,0.0,0.0,0.0
186,T1176TS054_5o,0.0,0.0,0.0,0.0,0.0,0.0
187,T1176TS073_1o,0.0,0.0,0.0,0.0,0.0,0.0
188,T1176TS073_2o,0.0,0.0,0.0,0.0,0.0,0.0
189,T1176TS073_3o,0.0,0.0,0.0,0.0,0.0,0.0
190,T1176TS073_4o,0.0,0.0,0.0,0.0,0.0,0.0
191,T1176TS073_5o,0.0,0.0,0.0,0.0,0.0,0.0
192,T1176TS086_1o,0.0,0.0,0.0,0.0,0.0,0.0
193,T1176TS086_2o,0.0,0.0,0.0,0.0,0.0,0.0
194,T1176TS086_5o,0.0,0.0,0.0,0.0,0.0,0.0
195,T1176TS098_1o,0.0,0.0,0.0,0.0,0.0,0.0
196,T1176TS098_2o,0.0,0.0,0.0,0.0,0.0,0.0
197,T1176TS098_3o,0.0,0.0,0.0,0.0,0.0,0.0
198,T1176TS098_4o,0.0,0.0,0.0,0.0,0.0,0.0
199,T1176TS098_5o,0.0,0.0,0.0,0.0,0.0,0.0
200,T1176TS125_1o,0.0,0.0,0.0,0.0,0.0,0.0
201,T1176TS125_2o,0.0,0.0,0.0,0.0,0.0,0.0
202,T1176TS125_3o,0.0,0.0,0.0,0.0,0.0,0.0
203,T1176TS125_4o,0.0,0.0,0.0,0.0,0.0,0.0
204,T1176TS125_5o,0.0,0.0,0.0,0.0,0.0,0.0
205,T1176TS158_1o,0.0,0.0,0.0,0.0,0.0,0.0
206,T1176TS158_2o,0.0,0.0,0.0,0.0,0.0,0.0
207,T1176TS158_5o,0.0,0.0,0.0,0.0,0.0,0.0
208,T1176TS180_3o,0.0,0.0,0.0,0.0,0.0,0.0
209,T1176TS180_5o,0.0,0.0,0.0,0.0,0.0,0.0
210,T1176TS187_1o,0.0,0.0,0.0,0.0,0.0,0.0
211,T1176TS187_3o,0.0,0.0,0.0,0.0,0.0,0.0
212,T1176TS187_4o,0.0,0.0,0.0,0.0,0.0,0.0
213,T1176TS187_5o,0.0,0.0,0.0,0.0,0.0,0.0
214,T1176TS188_1o,0.0,0.0,0.0,0.0,0.0,0.0
215,T1176TS188_5o,0.0,0.0,0.0,0.0,0.0,0.0
216,T1176TS234_1o,0.0,0.0,0.0,0.0,0.0,0.0
217,T1176TS239_1o,0.0,0.0,0.0,0.0,0.0,0.0
218,T1176TS239_2o,0.0,0.0,0.0,0.0,0.0,0.0
219,T1176TS239_3o,0.0,0.0,0.0,0.0,0.0,0.0
220,T1176TS239_4o,0.0,0.0,0.0,0.0,0.0,0.0
221,T1176TS239_5o,0.0,0.0,0.0,0.0,0.0,0.0
222,T1176TS245_1o,0.0,0.0,0.0,0.0,0.0,0.0
223,T1176TS248_3o,0.0,0.0,0.0,0.0,0.0,0.0
224,T1176TS291_1o,0.0,0.0,0.0,0.0,0.0,0.0
225,T1176TS291_2o,0.0,0.0,0.0,0.0,0.0,0.0
226,T1176TS291_3o,0.0,0.0,0.0,0.0,0.0,0.0
227,T1176TS291_4o,0.0,0.0,0.0,0.0,0.0,0.0
228,T1176TS291_5o,0.0,0.0,0.0,0.0,0.0,0.0
229,T1176TS320_1o,0.0,0.0,0.0,0.0,0.0,0.0
230,T1176TS320_3o,0.0,0.0,0.0,0.0,0.0,0.0
231,T1176TS320_5o,0.0,0.0,0.0,0.0,0.0,0.0
232,T1176TS360_2o,0.0,0.0,0.0,0.0,0.0,0.0
233,T1176TS360_3o,0.0,0.0,0.0,0.0,0.0,0.0
234,T1176TS360_4o,0.0,0.0,0.0,0.0,0.0,0.0
235,T1176TS360_5o,0.0,0.0,0.0,0.0,0.0,0.0
236,T1176TS390_1o,0.0,0.0,0.0,0.0,0.0,0.0
237,T1176TS390_3o,0.0,0.0,0.0,0.0,0.0,0.0
238,T1176TS423_3o,0.0,0.0,0.0,0.0,0.0,0.0
239,T1176TS423_4o,0.0,0.0,0.0,0.0,0.0,0.0
240,T1176TS433_1o,0.0,0.0,0.0,0.0,0.0,0.0
241,T1176TS433_2o,0.0,0.0,0.0,0.0,0.0,0.0
242,T1176TS433_3o,0.0,0.0,0.0,0.0,0.0,0.0
243,T1176TS433_4o,0.0,0.0,0.0,0.0,0.0,0.0
244,T1176TS433_5o,0.0,0.0,0.0,0.0,0.0,0.0
245,T1176TS446_1o,0.0,0.0,0.0,0.0,0.0,0.0
246,T1176TS446_2o,0.0,0.0,0.0,0.0,0.0,0.0
247,T1176TS446_3o,0.0,0.0,0.0,0.0,0.0,0.0
248,T1176TS446_4o,0.0,0.0,0.0,0.0,0.0,0.0
249,T1176TS446_5o,0.0,0.0,0.0,0.0,0.0,0.0
250,T1176TS461_4o,0.0,0.0,0.0,0.0,0.0,0.0
251,T1176TS461_5o,0.0,0.0,0.0,0.0,0.0,0.0
252,T1176TS462_1o,0.0,0.0,0.0,0.0,0.0,0.0
253,T1176TS493_3o,0.0,0.0,0.0,0.0,0.0,0.0
