,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
63,H1134TS158_2,1734.744,1734.744,0.608,0.608,0.648,0.648
64,H1134TS071_4,1788.297,1788.297,0.649,0.649,0.653,0.653
65,H1134TS071_3,1699.953,1699.953,0.679,0.679,0.652,0.652
66,H1134TS071_2,1776.928,1776.928,0.736,0.736,0.653,0.653
67,H1134TS298_3,2743.86,2743.86,0.83,0.83,0.643,0.643
68,H1134TS304_2,2402.796,2402.796,0.777,0.777,0.643,0.643
69,H1134TS439_5,1453.609,1453.609,0.682,0.682,0.634,0.634
70,H1134TS180_5,2301.374,2301.374,0.72,0.72,0.647,0.647
71,H1134TS423_5,2594.517,2594.517,0.794,0.794,0.646,0.646
72,H1134TS298_1,1665.738,1665.738,0.681,0.681,0.649,0.649
73,H1134TS461_4,2411.146,2411.146,0.808,0.808,0.645,0.645
74,H1134TS158_5,1919.881,1919.881,0.709,0.709,0.647,0.647
75,H1134TS360_5,2126.471,2126.471,0.741,0.741,0.636,0.636
76,H1134TS071_5,1380.813,1380.813,0.638,0.638,0.646,0.646
77,H1134TS304_3,2027.731,2027.731,0.661,0.661,0.64,0.64
78,H1134TS229_5,3823.075,3823.075,0.765,0.765,0.649,0.649
79,H1134TS360_3,2498.208,2498.208,0.815,0.815,0.647,0.647
80,H1134TS227_1,1707.578,1707.578,0.653,0.653,0.648,0.648
81,H1134TS188_4,3860.498,3860.498,0.821,0.821,0.65,0.65
82,H1134TS439_4,2916.057,2916.057,0.69,0.69,0.643,0.643
83,H1134TS390_2,4246.992,4246.992,0.827,0.827,0.641,0.641
84,H1134TS147_1,3723.154,3723.154,0.778,0.778,0.653,0.653
85,H1134TS423_4,3156.483,3156.483,0.842,0.842,0.647,0.647
86,H1134TS385_3,2494.21,2494.21,0.723,0.723,0.662,0.662
87,H1134TS147_3,4031.015,4031.015,0.762,0.762,0.639,0.639
88,H1134TS225_5,3020.938,3020.938,0.789,0.789,0.663,0.663
89,H1134TS227_2,2264.877,2264.877,0.792,0.792,0.648,0.648
90,H1134TS399_4,3071.94,3071.94,0.787,0.787,0.652,0.652
91,H1134TS098_4,3327.392,3327.392,0.768,0.768,0.651,0.651
92,H1134TS348_1,3884.257,3884.257,0.775,0.775,0.647,0.647
93,H1134TS439_1,4136.784,4136.784,0.739,0.739,0.645,0.645
94,H1134TS399_2,2369.526,2369.526,0.719,0.719,0.652,0.652
95,H1134TS239_3,2485.737,2485.737,0.662,0.662,0.643,0.643
96,H1134TS225_4,2345.169,2345.169,0.704,0.704,0.662,0.662
97,H1134TS239_2,1846.391,1846.391,0.629,0.629,0.633,0.633
98,H1134TS071_1,2798.215,2798.215,0.733,0.733,0.65,0.65
99,H1134TS444_3,2574.965,2574.965,0.729,0.729,0.652,0.652
100,H1134TS169_4,915.507,915.507,0.593,0.593,0.647,0.647
101,H1134TS423_3,3710.761,3710.761,0.788,0.788,0.648,0.648
102,H1134TS147_5,2925.698,2925.698,0.839,0.839,0.659,0.659
103,H1134TS444_2,2667.363,2667.363,0.778,0.778,0.65,0.65
104,H1134TS188_3,1487.39,1487.39,0.687,0.687,0.642,0.642
105,H1134TS225_2,3359.554,3359.554,0.814,0.814,0.657,0.657
106,H1134TS229_2,2616.57,2616.57,0.711,0.711,0.641,0.641
107,H1134TS374_1,3201.99,3201.99,0.797,0.797,0.662,0.662
108,H1134TS165_2,2552.157,2552.157,0.704,0.704,0.641,0.641
109,H1134TS385_1,2431.433,2431.433,0.733,0.733,0.669,0.669
110,H1134TS165_1,2491.516,2491.516,0.64,0.64,0.647,0.647
111,H1134TS169_3,55.042,55.042,0.4,0.4,0.649,0.649
112,H1134TS239_4,490.468,490.468,0.525,0.525,0.626,0.626
113,H1134TS169_2,-368.293,-368.293,0.32,0.32,0.649,0.649
114,H1134TS374_3,409.478,409.478,0.475,0.475,0.65,0.65
115,H1134TS169_1,-119.638,-119.638,0.38,0.38,0.647,0.647
116,H1134TS073_4,2926.602,2926.602,0.805,0.805,0.657,0.657
117,H1134TS374_4,272.389,272.389,0.399,0.399,0.649,0.649
118,H1134TS229_3,-357.846,-357.846,0.29,0.29,0.628,0.628
119,H1134TS439_3,270.373,270.373,0.525,0.525,0.631,0.631
120,H1134TS185_5,239.834,239.834,0.446,0.446,0.644,0.644
121,H1134TS185_1,313.792,313.792,0.457,0.457,0.64,0.64
122,H1134TS073_5,3229.41,3229.41,0.829,0.829,0.651,0.651
123,H1134TS185_4,-8.22,-8.22,0.392,0.392,0.638,0.638
124,H1134TS185_3,209.923,209.923,0.436,0.436,0.639,0.639
125,H1134TS185_2,70.587,70.587,0.369,0.369,0.639,0.639
126,H1134TS165_5,1561.326,1561.326,0.585,0.585,0.641,0.641
127,H1134TS385_5,-1411.748,-1411.748,0.336,0.336,0.602,0.602
128,H1134TS398_3,1108.188,1108.188,0.508,0.508,0.635,0.635
129,H1134TS165_4,1662.601,1662.601,0.579,0.579,0.64,0.64
130,H1134TS131_1,3303.591,3303.591,0.874,0.874,0.657,0.657
131,H1134TS398_4,-663.529,-663.529,0.362,0.362,0.636,0.636
132,H1134TS131_5,2884.012,2884.012,0.863,0.863,0.653,0.653
133,H1134TS205_4,2945.648,2945.648,0.898,0.898,0.643,0.643
134,H1134TS131_4,4033.424,4033.424,0.807,0.807,0.66,0.66
135,H1134TS091_1,309.42,309.42,0.447,0.447,0.599,0.599
136,H1134TS398_5,-517.825,-517.825,0.274,0.274,0.633,0.633
137,H1134TS494_5,1891.5,1853.1823204419888,0.881,0.8631528545119704,0.66,0.6466298342541437
138,H1134TS350_4,1423.347,1423.347,0.643,0.643,0.632,0.632
139,H1134TS205_3,1881.682,1881.682,0.696,0.696,0.638,0.638
140,H1134TS131_2,2650.466,2650.466,0.832,0.832,0.655,0.655
141,H1134TS234_4,-707.181,-707.181,0.137,0.137,0.606,0.606
142,H1134TS131_3,1779.601,1779.601,0.654,0.654,0.653,0.653
143,H1134TS350_5,1525.632,1525.632,0.669,0.669,0.629,0.629
144,H1134TS234_5,-557.85,-557.85,0.095,0.095,0.604,0.604
145,H1134TS350_2,1365.176,1365.176,0.597,0.597,0.632,0.632
146,H1134TS350_1,2005.015,2005.015,0.736,0.736,0.631,0.631
147,H1134TS205_2,2128.356,2128.356,0.729,0.729,0.647,0.647
148,H1134TS493_1,843.103,843.103,0.488,0.488,0.642,0.642
149,H1134TS234_3,-702.149,-702.149,0.056,0.056,0.605,0.605
150,H1134TS234_1,-693.743,-693.743,0.045,0.045,0.604,0.604
151,H1134TS205_5,2774.078,2774.078,0.795,0.795,0.652,0.652
152,H1134TS350_3,1329.472,1329.472,0.592,0.592,0.637,0.637
153,H1134TS091_2,1046.496,1046.496,0.504,0.504,0.61,0.61
154,H1134TS205_1,2994.761,2994.761,0.824,0.824,0.64,0.64
155,H1134TS493_2,3895.653,3895.653,0.819,0.819,0.626,0.626
156,H1134TS493_3,3299.781,3299.781,0.748,0.748,0.641,0.641
157,H1134TS493_5,-51.342,-51.342,0.387,0.387,0.629,0.629
158,H1134TS493_4,2348.987,2348.987,0.647,0.647,0.638,0.638
159,H1134TS091_3,-1455.669,-1455.669,0.245,0.245,0.612,0.612
160,H1134TS234_2,-952.331,-952.331,0.074,0.074,0.608,0.608
161,H1134TS441_3,657.91,657.91,0.47,0.47,0.655,0.655
162,H1134TS215_1,-127.624,-127.624,0.32,0.32,0.641,0.641
163,H1134TS441_4,866.593,866.593,0.488,0.488,0.653,0.653
164,H1134TS312_3,0.601,0.5877182320441988,0.406,0.39702762430939226,0.658,0.6434585635359116
165,H1134TS494_3,1214.977,1214.977,0.539,0.539,0.648,0.648
166,H1134TS278_5,-1220.139,-1220.139,0.078,0.078,0.638,0.638
167,H1134TS385_4,1076.362,1076.362,0.575,0.575,0.666,0.666
168,H1134TS312_1,-749.84,-730.5071086556169,0.208,0.20263720073664823,0.651,0.6342154696132597
169,H1134TS037_2,657.848,657.848,0.453,0.453,0.67,0.67
170,H1134TS215_2,-430.292,-430.292,0.255,0.255,0.64,0.64
171,H1134TS444_5,-1208.879,-1208.879,0.189,0.189,0.648,0.648
172,H1134TS037_3,2142.062,2142.062,0.573,0.573,0.669,0.669
173,H1134TS091_5,262.603,262.603,0.399,0.399,0.594,0.594
174,H1134TS215_5,-621.905,-621.905,0.108,0.108,0.646,0.646
175,H1134TS312_5,-1183.481,-1152.9676777163904,0.08,0.07793738489871087,0.648,0.631292817679558
176,H1134TS215_4,-1112.002,-1112.002,0.119,0.119,0.645,0.645
177,H1134TS278_2,1838.461,1838.461,0.84,0.84,0.654,0.654
178,H1134TS494_2,1655.449,1621.9132007366482,0.554,0.5427771639042357,0.666,0.6525082872928176
179,H1134TS278_3,1114.244,1114.244,0.664,0.664,0.672,0.672
180,H1134TS215_3,-324.009,-324.009,0.085,0.085,0.636,0.636
181,H1134TS278_4,-27.567,-27.567,0.343,0.343,0.648,0.648
182,H1134TS494_4,741.777,726.7502099447514,0.423,0.4144309392265193,0.662,0.6485893186003683
183,H1134TS073_3,-570.165,-570.165,0.275,0.275,0.647,0.647
184,H1134TS423_1,-1584.922,-1584.922,0.215,0.215,0.653,0.653
185,H1134TS441_1,-650.269,-650.269,0.179,0.179,0.644,0.644
186,H1134TS423_2,-1402.253,-1402.253,0.231,0.231,0.65,0.65
187,H1134TS441_5,-547.866,-547.866,0.206,0.206,0.643,0.643
188,H1134TS067_2,-621.653,-621.653,0.054,0.054,0.64,0.64
189,H1134TS368_3,-1921.829,-1921.829,0.062,0.062,0.347,0.347
190,H1134TS368_5,-1330.375,-1330.375,0.083,0.083,0.349,0.349
191,H1134TS091_4,-501.292,-501.292,0.334,0.334,0.603,0.603
192,H1134TS447_2,61.585,61.585,0.443,0.443,0.478,0.478
193,H1134TS067_1,-321.042,-321.042,0.116,0.116,0.644,0.644
194,H1134TS447_1,2464.584,2464.584,0.693,0.693,0.496,0.496
195,H1134TS368_2,-330.839,-330.839,0.374,0.374,0.401,0.401
196,H1134TS447_3,-427.575,-427.575,0.327,0.327,0.494,0.494
197,H1134TS037_4,-1660.727,-1660.727,0.097,0.097,0.654,0.654
198,H1134TS441_2,-553.578,-553.578,0.094,0.094,0.636,0.636
199,H1134TS447_5,1206.807,1206.807,0.593,0.593,0.481,0.481
200,H1134TS447_4,433.443,433.443,0.465,0.465,0.489,0.489
201,H1134TS368_4,-257.521,-257.521,0.075,0.075,0.355,0.355
202,H1134TS312_2,264.809,257.9815119705341,0.444,0.4325524861878453,0.66,0.6429834254143646
203,H1134TS312_4,-648.202,-631.4896095764273,0.238,0.2318637200736648,0.651,0.6342154696132597
204,H1134TS098_5,-5776.853,-5776.853,0.155,0.155,0.537,0.537
205,H1134TS003_1,0.0,0.0,0.0,0.0,0.0,0.0
206,H1134TS003_2,0.0,0.0,0.0,0.0,0.0,0.0
207,H1134TS003_3,0.0,0.0,0.0,0.0,0.0,0.0
208,H1134TS003_4,0.0,0.0,0.0,0.0,0.0,0.0
209,H1134TS011_1,0.0,0.0,0.0,0.0,0.0,0.0
210,H1134TS011_2,0.0,0.0,0.0,0.0,0.0,0.0
211,H1134TS011_3,0.0,0.0,0.0,0.0,0.0,0.0
212,H1134TS011_4,0.0,0.0,0.0,0.0,0.0,0.0
213,H1134TS011_5,0.0,0.0,0.0,0.0,0.0,0.0
214,H1134TS035_1,0.0,0.0,0.0,0.0,0.0,0.0
215,H1134TS035_2,0.0,0.0,0.0,0.0,0.0,0.0
216,H1134TS035_3,0.0,0.0,0.0,0.0,0.0,0.0
217,H1134TS035_4,0.0,0.0,0.0,0.0,0.0,0.0
218,H1134TS035_5,0.0,0.0,0.0,0.0,0.0,0.0
219,H1134TS054_1,0.0,0.0,0.0,0.0,0.0,0.0
220,H1134TS054_2,0.0,0.0,0.0,0.0,0.0,0.0
221,H1134TS054_3,0.0,0.0,0.0,0.0,0.0,0.0
222,H1134TS054_4,0.0,0.0,0.0,0.0,0.0,0.0
223,H1134TS054_5,0.0,0.0,0.0,0.0,0.0,0.0
224,H1134TS086_1,0.0,0.0,0.0,0.0,0.0,0.0
225,H1134TS086_2,0.0,0.0,0.0,0.0,0.0,0.0
226,H1134TS086_4,0.0,0.0,0.0,0.0,0.0,0.0
227,H1134TS086_5,0.0,0.0,0.0,0.0,0.0,0.0
228,H1134TS098_1,0.0,0.0,0.0,0.0,0.0,0.0
229,H1134TS098_2,0.0,0.0,0.0,0.0,0.0,0.0
230,H1134TS098_3,0.0,0.0,0.0,0.0,0.0,0.0
231,H1134TS125_1,0.0,0.0,0.0,0.0,0.0,0.0
232,H1134TS125_2,0.0,0.0,0.0,0.0,0.0,0.0
233,H1134TS125_3,0.0,0.0,0.0,0.0,0.0,0.0
234,H1134TS125_4,0.0,0.0,0.0,0.0,0.0,0.0
235,H1134TS125_5,0.0,0.0,0.0,0.0,0.0,0.0
236,H1134TS133_1,0.0,0.0,0.0,0.0,0.0,0.0
237,H1134TS133_2,0.0,0.0,0.0,0.0,0.0,0.0
238,H1134TS133_3,0.0,0.0,0.0,0.0,0.0,0.0
239,H1134TS133_4,0.0,0.0,0.0,0.0,0.0,0.0
240,H1134TS133_5,0.0,0.0,0.0,0.0,0.0,0.0
241,H1134TS150_1,0.0,0.0,0.0,0.0,0.0,0.0
242,H1134TS150_2,0.0,0.0,0.0,0.0,0.0,0.0
243,H1134TS150_3,0.0,0.0,0.0,0.0,0.0,0.0
244,H1134TS150_4,0.0,0.0,0.0,0.0,0.0,0.0
245,H1134TS150_5,0.0,0.0,0.0,0.0,0.0,0.0
246,H1134TS158_3,0.0,0.0,0.0,0.0,0.0,0.0
247,H1134TS158_4,0.0,0.0,0.0,0.0,0.0,0.0
248,H1134TS165_3,0.0,0.0,0.0,0.0,0.0,0.0
249,H1134TS169_5,0.0,0.0,0.0,0.0,0.0,0.0
250,H1134TS187_1,0.0,0.0,0.0,0.0,0.0,0.0
251,H1134TS187_2,0.0,0.0,0.0,0.0,0.0,0.0
252,H1134TS187_3,0.0,0.0,0.0,0.0,0.0,0.0
253,H1134TS187_4,0.0,0.0,0.0,0.0,0.0,0.0
254,H1134TS187_5,0.0,0.0,0.0,0.0,0.0,0.0
255,H1134TS188_5,0.0,0.0,0.0,0.0,0.0,0.0
256,H1134TS227_3,0.0,0.0,0.0,0.0,0.0,0.0
257,H1134TS227_4,0.0,0.0,0.0,0.0,0.0,0.0
258,H1134TS229_1,0.0,0.0,0.0,0.0,0.0,0.0
259,H1134TS229_4,0.0,0.0,0.0,0.0,0.0,0.0
260,H1134TS239_5,0.0,0.0,0.0,0.0,0.0,0.0
261,H1134TS245_1,0.0,0.0,0.0,0.0,0.0,0.0
262,H1134TS245_2,0.0,0.0,0.0,0.0,0.0,0.0
263,H1134TS245_3,0.0,0.0,0.0,0.0,0.0,0.0
264,H1134TS245_4,0.0,0.0,0.0,0.0,0.0,0.0
265,H1134TS245_5,0.0,0.0,0.0,0.0,0.0,0.0
266,H1134TS248_1,0.0,0.0,0.0,0.0,0.0,0.0
267,H1134TS248_2,0.0,0.0,0.0,0.0,0.0,0.0
268,H1134TS248_3,0.0,0.0,0.0,0.0,0.0,0.0
269,H1134TS248_4,0.0,0.0,0.0,0.0,0.0,0.0
270,H1134TS248_5,0.0,0.0,0.0,0.0,0.0,0.0
271,H1134TS291_1,0.0,0.0,0.0,0.0,0.0,0.0
272,H1134TS291_2,0.0,0.0,0.0,0.0,0.0,0.0
273,H1134TS291_3,0.0,0.0,0.0,0.0,0.0,0.0
274,H1134TS291_4,0.0,0.0,0.0,0.0,0.0,0.0
275,H1134TS291_5,0.0,0.0,0.0,0.0,0.0,0.0
276,H1134TS298_2,0.0,0.0,0.0,0.0,0.0,0.0
277,H1134TS298_4,0.0,0.0,0.0,0.0,0.0,0.0
278,H1134TS298_5,0.0,0.0,0.0,0.0,0.0,0.0
279,H1134TS304_4,0.0,0.0,0.0,0.0,0.0,0.0
280,H1134TS314_1,0.0,0.0,0.0,0.0,0.0,0.0
281,H1134TS314_2,0.0,0.0,0.0,0.0,0.0,0.0
282,H1134TS314_3,0.0,0.0,0.0,0.0,0.0,0.0
283,H1134TS314_4,0.0,0.0,0.0,0.0,0.0,0.0
284,H1134TS314_5,0.0,0.0,0.0,0.0,0.0,0.0
285,H1134TS320_1,0.0,0.0,0.0,0.0,0.0,0.0
286,H1134TS320_2,0.0,0.0,0.0,0.0,0.0,0.0
287,H1134TS320_3,0.0,0.0,0.0,0.0,0.0,0.0
288,H1134TS320_4,0.0,0.0,0.0,0.0,0.0,0.0
289,H1134TS320_5,0.0,0.0,0.0,0.0,0.0,0.0
290,H1134TS333_1,0.0,0.0,0.0,0.0,0.0,0.0
291,H1134TS333_2,0.0,0.0,0.0,0.0,0.0,0.0
292,H1134TS333_3,0.0,0.0,0.0,0.0,0.0,0.0
293,H1134TS333_4,0.0,0.0,0.0,0.0,0.0,0.0
294,H1134TS333_5,0.0,0.0,0.0,0.0,0.0,0.0
295,H1134TS348_2,0.0,0.0,0.0,0.0,0.0,0.0
296,H1134TS348_4,0.0,0.0,0.0,0.0,0.0,0.0
297,H1134TS348_5,0.0,0.0,0.0,0.0,0.0,0.0
298,H1134TS360_2,0.0,0.0,0.0,0.0,0.0,0.0
299,H1134TS367_2,0.0,0.0,0.0,0.0,0.0,0.0
300,H1134TS367_4,0.0,0.0,0.0,0.0,0.0,0.0
301,H1134TS368_1,0.0,0.0,0.0,0.0,0.0,0.0
302,H1134TS398_1,0.0,0.0,0.0,0.0,0.0,0.0
303,H1134TS398_2,0.0,0.0,0.0,0.0,0.0,0.0
304,H1134TS399_1,0.0,0.0,0.0,0.0,0.0,0.0
305,H1134TS399_3,0.0,0.0,0.0,0.0,0.0,0.0
306,H1134TS433_1,0.0,0.0,0.0,0.0,0.0,0.0
307,H1134TS433_2,0.0,0.0,0.0,0.0,0.0,0.0
308,H1134TS433_3,0.0,0.0,0.0,0.0,0.0,0.0
309,H1134TS433_4,0.0,0.0,0.0,0.0,0.0,0.0
310,H1134TS433_5,0.0,0.0,0.0,0.0,0.0,0.0
311,H1134TS446_1,0.0,0.0,0.0,0.0,0.0,0.0
312,H1134TS446_2,0.0,0.0,0.0,0.0,0.0,0.0
313,H1134TS446_3,0.0,0.0,0.0,0.0,0.0,0.0
314,H1134TS446_4,0.0,0.0,0.0,0.0,0.0,0.0
315,H1134TS446_5,0.0,0.0,0.0,0.0,0.0,0.0
316,H1134TS462_1,0.0,0.0,0.0,0.0,0.0,0.0
317,H1134TS462_5,0.0,0.0,0.0,0.0,0.0,0.0
318,H1134TS477_1,0.0,0.0,0.0,0.0,0.0,0.0
