,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
25,T1160TS494_3o,7025.591,6293.758604166667,0.966,0.865375,0.71,0.6360416666666666
26,T1160TS278_4o,8016.965,8016.965,0.951,0.951,0.646,0.646
27,T1160TS147_1o,8303.98,8303.98,0.983,0.983,0.711,0.711
28,T1160TS147_3o,7979.67,7979.67,0.985,0.985,0.722,0.722
29,T1160TS367_5o,7663.877,7663.877,0.96,0.96,0.672,0.672
30,T1160TS494_2o,7057.723,6175.507625,0.966,0.84525,0.731,0.639625
31,T1160TS447_4o,7465.623,7465.623,0.989,0.989,0.677,0.677
32,T1160TS447_2o,5114.478,5114.478,0.917,0.917,0.666,0.666
33,T1160TS447_5o,7478.82,7478.82,0.958,0.958,0.678,0.678
34,T1160TS037_2o,7367.633,7367.633,0.906,0.906,0.693,0.693
35,T1160TS494_5o,7822.104,7822.104,0.981,0.981,0.696,0.696
36,T1160TS278_2o,6468.715,6468.715,0.973,0.973,0.72,0.72
37,T1160TS298_1o,6668.041,6668.041,0.963,0.963,0.696,0.696
38,T1160TS399_4o,7108.94,7108.94,0.94,0.94,0.674,0.674
39,T1160TS239_4o,5722.147,5722.147,0.865,0.865,0.65,0.65
40,T1160TS439_1o,6674.3,6674.3,0.95,0.95,0.67,0.67
41,T1160TS439_2o,5664.772,5664.772,0.839,0.839,0.669,0.669
42,T1160TS461_4o,6712.751,6712.751,0.884,0.884,0.68,0.68
43,T1160TS350_3o,7108.022,7108.022,0.931,0.931,0.653,0.653
44,T1160TS278_1o,7088.307,7088.307,0.937,0.937,0.66,0.66
45,T1160TS073_5o,6740.69,6740.69,0.931,0.931,0.675,0.675
46,T1160TS439_4o,5833.401,5833.401,0.894,0.894,0.659,0.659
47,T1160TS003_5o,6262.424,6262.424,0.954,0.954,0.674,0.674
48,T1160TS239_1o,6136.099,6136.099,0.854,0.854,0.647,0.647
49,T1160TS350_2o,6693.134,6693.134,0.919,0.919,0.668,0.668
50,T1160TS461_3o,6335.431,6335.431,0.885,0.885,0.677,0.677
51,T1160TS444_5o,5964.152,5964.152,0.797,0.797,0.671,0.671
52,T1160TS374_1o,5872.812,5872.812,0.881,0.881,0.653,0.653
53,T1160TS439_3o,5630.383,5630.383,0.896,0.896,0.673,0.673
54,T1160TS073_4o,6648.622,6648.622,0.966,0.966,0.671,0.671
55,T1160TS423_1o,6035.161,6035.161,0.901,0.901,0.664,0.664
56,T1160TS374_3o,6810.373,6810.373,0.883,0.883,0.644,0.644
57,T1160TS071_4o,6488.332,6488.332,0.915,0.915,0.63,0.63
58,T1160TS350_4o,6219.159,6219.159,0.916,0.916,0.662,0.662
59,T1160TS423_2o,5551.256,5551.256,0.874,0.874,0.66,0.66
60,T1160TS185_2o,6217.675,6217.675,0.914,0.914,0.674,0.674
61,T1160TS091_5o,5756.107,5756.107,0.869,0.869,0.617,0.617
62,T1160TS444_3o,6178.346,6178.346,0.878,0.878,0.641,0.641
63,T1160TS185_3o,6820.375,6820.375,0.948,0.948,0.665,0.665
64,T1160TS091_2o,6098.713,6098.713,0.92,0.92,0.628,0.628
65,T1160TS494_4o,5563.523,4868.082625,0.884,0.7735,0.718,0.62825
66,T1160TS071_2o,6967.334,6967.334,0.876,0.876,0.645,0.645
67,T1160TS091_3o,6859.593,6859.593,0.921,0.921,0.638,0.638
68,T1160TS185_1o,5903.703,5903.703,0.915,0.915,0.667,0.667
69,T1160TS398_2o,4882.838,4882.838,0.796,0.796,0.656,0.656
70,T1160TS147_4o,7161.292,7161.292,0.936,0.936,0.677,0.677
71,T1160TS493_5o,4899.894,4899.894,0.847,0.847,0.601,0.601
72,T1160TS398_4o,5403.183,5403.183,0.906,0.906,0.614,0.614
73,T1160TS165_1o,3047.173,3047.173,0.716,0.716,0.59,0.59
74,T1160TS398_1o,4602.21,4602.21,0.815,0.815,0.629,0.629
75,T1160TS091_4o,4231.218,4231.218,0.772,0.772,0.611,0.611
76,T1160TS398_3o,4234.013,4234.013,0.785,0.785,0.63,0.63
77,T1160TS398_5o,4252.665,4252.665,0.867,0.867,0.611,0.611
78,T1160TS091_1o,4244.124,4244.124,0.79,0.79,0.611,0.611
79,T1160TS165_2o,3183.781,3183.781,0.778,0.778,0.624,0.624
80,T1160TS165_3o,2872.61,2872.61,0.679,0.679,0.638,0.638
81,T1160TS315_1o,3512.201,3512.201,0.75,0.75,0.541,0.541
82,T1160TS493_3o,4727.945,4727.945,0.783,0.783,0.521,0.521
83,T1160TS315_2o,3425.64,3425.64,0.702,0.702,0.574,0.574
84,T1160TS165_4o,95.137,95.137,0.405,0.405,0.524,0.524
85,T1160TS493_1o,1328.803,1328.803,0.562,0.562,0.525,0.525
86,T1160TS493_2o,976.653,976.653,0.558,0.558,0.499,0.499
87,T1160TS350_5o,2774.117,2774.117,0.708,0.708,0.592,0.592
88,T1160TS037_4o,5127.22,5127.22,0.842,0.842,0.613,0.613
89,T1160TS071_5o,5161.371,5161.371,0.865,0.865,0.657,0.657
90,T1160TS493_4o,1477.964,1477.964,0.551,0.551,0.442,0.442
91,T1160TS315_5o,1007.536,1007.536,0.591,0.591,0.358,0.358
92,T1160TS314_4o,1125.841,1125.841,0.597,0.597,0.62,0.62
93,T1160TS315_3o,3318.849,3318.849,0.783,0.783,0.354,0.354
94,T1160TS315_4o,1053.224,1053.224,0.592,0.592,0.325,0.325
95,T1160TS447_1o,1307.727,1307.727,0.635,0.635,0.431,0.431
96,T1160TS314_5o,505.284,505.284,0.502,0.502,0.592,0.592
97,T1160TS037_3o,3371.667,3371.667,0.694,0.694,0.573,0.573
98,T1160TS037_5o,3254.586,3254.586,0.645,0.645,0.561,0.561
99,T1160TS312_3o,-38.936,-35.28575,0.365,0.33078124999999997,0.416,0.377
100,T1160TS312_5o,-1116.733,-1023.6719166666666,0.131,0.12008333333333333,0.395,0.3620833333333333
101,T1160TS312_1o,-911.223,-835.28775,0.143,0.13108333333333333,0.394,0.3611666666666667
102,T1160TS185_5o,2773.446,2773.446,0.662,0.662,0.557,0.557
103,T1160TS165_5o,-1504.407,-1504.407,0.106,0.106,0.384,0.384
104,T1160TS312_2o,-552.227,-506.20808333333326,0.15,0.13749999999999998,0.451,0.41341666666666665
105,T1160TS312_4o,-390.547,-358.00141666666667,0.079,0.07241666666666667,0.461,0.4225833333333333
106,T1160TS003_1o,0.0,0.0,0.0,0.0,0.0,0.0
107,T1160TS003_2o,0.0,0.0,0.0,0.0,0.0,0.0
108,T1160TS003_3o,0.0,0.0,0.0,0.0,0.0,0.0
109,T1160TS003_4o,0.0,0.0,0.0,0.0,0.0,0.0
110,T1160TS035_1o,0.0,0.0,0.0,0.0,0.0,0.0
111,T1160TS035_2o,0.0,0.0,0.0,0.0,0.0,0.0
112,T1160TS035_3o,0.0,0.0,0.0,0.0,0.0,0.0
113,T1160TS035_4o,0.0,0.0,0.0,0.0,0.0,0.0
114,T1160TS035_5o,0.0,0.0,0.0,0.0,0.0,0.0
115,T1160TS037_1o,0.0,0.0,0.0,0.0,0.0,0.0
116,T1160TS052_1o,0.0,0.0,0.0,0.0,0.0,0.0
117,T1160TS052_2o,0.0,0.0,0.0,0.0,0.0,0.0
118,T1160TS052_3o,0.0,0.0,0.0,0.0,0.0,0.0
119,T1160TS052_4o,0.0,0.0,0.0,0.0,0.0,0.0
120,T1160TS052_5o,0.0,0.0,0.0,0.0,0.0,0.0
121,T1160TS054_1o,0.0,0.0,0.0,0.0,0.0,0.0
122,T1160TS054_2o,0.0,0.0,0.0,0.0,0.0,0.0
123,T1160TS054_3o,0.0,0.0,0.0,0.0,0.0,0.0
124,T1160TS054_4o,0.0,0.0,0.0,0.0,0.0,0.0
125,T1160TS054_5o,0.0,0.0,0.0,0.0,0.0,0.0
126,T1160TS071_1o,0.0,0.0,0.0,0.0,0.0,0.0
127,T1160TS071_3o,0.0,0.0,0.0,0.0,0.0,0.0
128,T1160TS073_1o,0.0,0.0,0.0,0.0,0.0,0.0
129,T1160TS073_3o,0.0,0.0,0.0,0.0,0.0,0.0
130,T1160TS074_1o,0.0,0.0,0.0,0.0,0.0,0.0
131,T1160TS074_2o,0.0,0.0,0.0,0.0,0.0,0.0
132,T1160TS074_3o,0.0,0.0,0.0,0.0,0.0,0.0
133,T1160TS074_4o,0.0,0.0,0.0,0.0,0.0,0.0
134,T1160TS074_5o,0.0,0.0,0.0,0.0,0.0,0.0
135,T1160TS086_1o,0.0,0.0,0.0,0.0,0.0,0.0
136,T1160TS086_2o,0.0,0.0,0.0,0.0,0.0,0.0
137,T1160TS086_3o,0.0,0.0,0.0,0.0,0.0,0.0
138,T1160TS086_4o,0.0,0.0,0.0,0.0,0.0,0.0
139,T1160TS086_5o,0.0,0.0,0.0,0.0,0.0,0.0
140,T1160TS098_1o,0.0,0.0,0.0,0.0,0.0,0.0
141,T1160TS098_2o,0.0,0.0,0.0,0.0,0.0,0.0
142,T1160TS098_3o,0.0,0.0,0.0,0.0,0.0,0.0
143,T1160TS098_4o,0.0,0.0,0.0,0.0,0.0,0.0
144,T1160TS098_5o,0.0,0.0,0.0,0.0,0.0,0.0
145,T1160TS119_1o,0.0,0.0,0.0,0.0,0.0,0.0
146,T1160TS119_2o,0.0,0.0,0.0,0.0,0.0,0.0
147,T1160TS119_3o,0.0,0.0,0.0,0.0,0.0,0.0
148,T1160TS119_4o,0.0,0.0,0.0,0.0,0.0,0.0
149,T1160TS119_5o,0.0,0.0,0.0,0.0,0.0,0.0
150,T1160TS125_1o,0.0,0.0,0.0,0.0,0.0,0.0
151,T1160TS125_2o,0.0,0.0,0.0,0.0,0.0,0.0
152,T1160TS125_3o,0.0,0.0,0.0,0.0,0.0,0.0
153,T1160TS125_4o,0.0,0.0,0.0,0.0,0.0,0.0
154,T1160TS125_5o,0.0,0.0,0.0,0.0,0.0,0.0
155,T1160TS131_1o,0.0,0.0,0.0,0.0,0.0,0.0
156,T1160TS131_2o,0.0,0.0,0.0,0.0,0.0,0.0
157,T1160TS131_3o,0.0,0.0,0.0,0.0,0.0,0.0
158,T1160TS131_4o,0.0,0.0,0.0,0.0,0.0,0.0
159,T1160TS131_5o,0.0,0.0,0.0,0.0,0.0,0.0
160,T1160TS150_1o,0.0,0.0,0.0,0.0,0.0,0.0
161,T1160TS150_2o,0.0,0.0,0.0,0.0,0.0,0.0
162,T1160TS150_3o,0.0,0.0,0.0,0.0,0.0,0.0
163,T1160TS150_5o,0.0,0.0,0.0,0.0,0.0,0.0
164,T1160TS158_1o,0.0,0.0,0.0,0.0,0.0,0.0
165,T1160TS158_2o,0.0,0.0,0.0,0.0,0.0,0.0
166,T1160TS158_3o,0.0,0.0,0.0,0.0,0.0,0.0
167,T1160TS158_4o,0.0,0.0,0.0,0.0,0.0,0.0
168,T1160TS158_5o,0.0,0.0,0.0,0.0,0.0,0.0
169,T1160TS169_1o,0.0,0.0,0.0,0.0,0.0,0.0
170,T1160TS169_2o,0.0,0.0,0.0,0.0,0.0,0.0
171,T1160TS169_3o,0.0,0.0,0.0,0.0,0.0,0.0
172,T1160TS169_4o,0.0,0.0,0.0,0.0,0.0,0.0
173,T1160TS169_5o,0.0,0.0,0.0,0.0,0.0,0.0
174,T1160TS180_1o,0.0,0.0,0.0,0.0,0.0,0.0
175,T1160TS180_2o,0.0,0.0,0.0,0.0,0.0,0.0
176,T1160TS180_3o,0.0,0.0,0.0,0.0,0.0,0.0
177,T1160TS180_4o,0.0,0.0,0.0,0.0,0.0,0.0
178,T1160TS180_5o,0.0,0.0,0.0,0.0,0.0,0.0
179,T1160TS185_4o,0.0,0.0,0.0,0.0,0.0,0.0
180,T1160TS187_1o,0.0,0.0,0.0,0.0,0.0,0.0
181,T1160TS187_2o,0.0,0.0,0.0,0.0,0.0,0.0
182,T1160TS187_3o,0.0,0.0,0.0,0.0,0.0,0.0
183,T1160TS187_4o,0.0,0.0,0.0,0.0,0.0,0.0
184,T1160TS187_5o,0.0,0.0,0.0,0.0,0.0,0.0
185,T1160TS188_1o,0.0,0.0,0.0,0.0,0.0,0.0
186,T1160TS188_2o,0.0,0.0,0.0,0.0,0.0,0.0
187,T1160TS188_3o,0.0,0.0,0.0,0.0,0.0,0.0
188,T1160TS188_4o,0.0,0.0,0.0,0.0,0.0,0.0
189,T1160TS188_5o,0.0,0.0,0.0,0.0,0.0,0.0
190,T1160TS229_1o,0.0,0.0,0.0,0.0,0.0,0.0
191,T1160TS229_2o,0.0,0.0,0.0,0.0,0.0,0.0
192,T1160TS229_3o,0.0,0.0,0.0,0.0,0.0,0.0
193,T1160TS229_4o,0.0,0.0,0.0,0.0,0.0,0.0
194,T1160TS229_5o,0.0,0.0,0.0,0.0,0.0,0.0
195,T1160TS239_2o,0.0,0.0,0.0,0.0,0.0,0.0
196,T1160TS239_3o,0.0,0.0,0.0,0.0,0.0,0.0
197,T1160TS239_5o,0.0,0.0,0.0,0.0,0.0,0.0
198,T1160TS248_1o,0.0,0.0,0.0,0.0,0.0,0.0
199,T1160TS248_3o,0.0,0.0,0.0,0.0,0.0,0.0
200,T1160TS248_4o,0.0,0.0,0.0,0.0,0.0,0.0
201,T1160TS288_1o,0.0,0.0,0.0,0.0,0.0,0.0
202,T1160TS288_2o,0.0,0.0,0.0,0.0,0.0,0.0
203,T1160TS288_4o,0.0,0.0,0.0,0.0,0.0,0.0
204,T1160TS288_5o,0.0,0.0,0.0,0.0,0.0,0.0
205,T1160TS291_1o,0.0,0.0,0.0,0.0,0.0,0.0
206,T1160TS291_2o,0.0,0.0,0.0,0.0,0.0,0.0
207,T1160TS291_3o,0.0,0.0,0.0,0.0,0.0,0.0
208,T1160TS291_4o,0.0,0.0,0.0,0.0,0.0,0.0
209,T1160TS291_5o,0.0,0.0,0.0,0.0,0.0,0.0
210,T1160TS298_2o,0.0,0.0,0.0,0.0,0.0,0.0
211,T1160TS298_3o,0.0,0.0,0.0,0.0,0.0,0.0
212,T1160TS298_5o,0.0,0.0,0.0,0.0,0.0,0.0
213,T1160TS314_1o,0.0,0.0,0.0,0.0,0.0,0.0
214,T1160TS314_2o,0.0,0.0,0.0,0.0,0.0,0.0
215,T1160TS320_1o,0.0,0.0,0.0,0.0,0.0,0.0
216,T1160TS320_2o,0.0,0.0,0.0,0.0,0.0,0.0
217,T1160TS320_3o,0.0,0.0,0.0,0.0,0.0,0.0
218,T1160TS320_4o,0.0,0.0,0.0,0.0,0.0,0.0
219,T1160TS320_5o,0.0,0.0,0.0,0.0,0.0,0.0
220,T1160TS348_2o,0.0,0.0,0.0,0.0,0.0,0.0
221,T1160TS348_3o,0.0,0.0,0.0,0.0,0.0,0.0
222,T1160TS348_4o,0.0,0.0,0.0,0.0,0.0,0.0
223,T1160TS348_5o,0.0,0.0,0.0,0.0,0.0,0.0
224,T1160TS350_1o,0.0,0.0,0.0,0.0,0.0,0.0
225,T1160TS360_1o,0.0,0.0,0.0,0.0,0.0,0.0
226,T1160TS360_3o,0.0,0.0,0.0,0.0,0.0,0.0
227,T1160TS360_4o,0.0,0.0,0.0,0.0,0.0,0.0
228,T1160TS360_5o,0.0,0.0,0.0,0.0,0.0,0.0
229,T1160TS367_1o,0.0,0.0,0.0,0.0,0.0,0.0
230,T1160TS367_2o,0.0,0.0,0.0,0.0,0.0,0.0
231,T1160TS367_3o,0.0,0.0,0.0,0.0,0.0,0.0
232,T1160TS367_4o,0.0,0.0,0.0,0.0,0.0,0.0
233,T1160TS374_5o,0.0,0.0,0.0,0.0,0.0,0.0
234,T1160TS390_1o,0.0,0.0,0.0,0.0,0.0,0.0
235,T1160TS390_2o,0.0,0.0,0.0,0.0,0.0,0.0
236,T1160TS390_3o,0.0,0.0,0.0,0.0,0.0,0.0
237,T1160TS390_4o,0.0,0.0,0.0,0.0,0.0,0.0
238,T1160TS390_5o,0.0,0.0,0.0,0.0,0.0,0.0
239,T1160TS399_1o,0.0,0.0,0.0,0.0,0.0,0.0
240,T1160TS399_2o,0.0,0.0,0.0,0.0,0.0,0.0
241,T1160TS399_3o,0.0,0.0,0.0,0.0,0.0,0.0
242,T1160TS399_5o,0.0,0.0,0.0,0.0,0.0,0.0
243,T1160TS423_3o,0.0,0.0,0.0,0.0,0.0,0.0
244,T1160TS423_4o,0.0,0.0,0.0,0.0,0.0,0.0
245,T1160TS423_5o,0.0,0.0,0.0,0.0,0.0,0.0
246,T1160TS439_5o,0.0,0.0,0.0,0.0,0.0,0.0
247,T1160TS444_4o,0.0,0.0,0.0,0.0,0.0,0.0
248,T1160TS446_1o,0.0,0.0,0.0,0.0,0.0,0.0
249,T1160TS446_2o,0.0,0.0,0.0,0.0,0.0,0.0
250,T1160TS446_3o,0.0,0.0,0.0,0.0,0.0,0.0
251,T1160TS446_4o,0.0,0.0,0.0,0.0,0.0,0.0
252,T1160TS446_5o,0.0,0.0,0.0,0.0,0.0,0.0
253,T1160TS447_3o,0.0,0.0,0.0,0.0,0.0,0.0
254,T1160TS461_1o,0.0,0.0,0.0,0.0,0.0,0.0
255,T1160TS461_5o,0.0,0.0,0.0,0.0,0.0,0.0
256,T1160TS462_1o,0.0,0.0,0.0,0.0,0.0,0.0
257,T1160TS462_2o,0.0,0.0,0.0,0.0,0.0,0.0
258,T1160TS462_3o,0.0,0.0,0.0,0.0,0.0,0.0
259,T1160TS462_4o,0.0,0.0,0.0,0.0,0.0,0.0
260,T1160TS477_1o,0.0,0.0,0.0,0.0,0.0,0.0
