,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
186,T1110TS298_5o,0.0,0.0,0.0,0.0,0.0,0.0
187,T1110TS312_3o,0.0,0.0,0.0,0.0,0.0,0.0
188,T1110TS312_4o,0.0,0.0,0.0,0.0,0.0,0.0
189,T1110TS314_2o,0.0,0.0,0.0,0.0,0.0,0.0
190,T1110TS314_3o,0.0,0.0,0.0,0.0,0.0,0.0
191,T1110TS314_5o,0.0,0.0,0.0,0.0,0.0,0.0
192,T1110TS320_1o,0.0,0.0,0.0,0.0,0.0,0.0
193,T1110TS320_2o,0.0,0.0,0.0,0.0,0.0,0.0
194,T1110TS320_3o,0.0,0.0,0.0,0.0,0.0,0.0
195,T1110TS320_4o,0.0,0.0,0.0,0.0,0.0,0.0
196,T1110TS320_5o,0.0,0.0,0.0,0.0,0.0,0.0
197,T1110TS348_1o,0.0,0.0,0.0,0.0,0.0,0.0
198,T1110TS348_2o,0.0,0.0,0.0,0.0,0.0,0.0
199,T1110TS348_3o,0.0,0.0,0.0,0.0,0.0,0.0
200,T1110TS348_4o,0.0,0.0,0.0,0.0,0.0,0.0
201,T1110TS348_5o,0.0,0.0,0.0,0.0,0.0,0.0
202,T1110TS350_1o,0.0,0.0,0.0,0.0,0.0,0.0
203,T1110TS350_3o,0.0,0.0,0.0,0.0,0.0,0.0
204,T1110TS350_4o,0.0,0.0,0.0,0.0,0.0,0.0
205,T1110TS360_1o,0.0,0.0,0.0,0.0,0.0,0.0
206,T1110TS360_2o,0.0,0.0,0.0,0.0,0.0,0.0
207,T1110TS360_3o,0.0,0.0,0.0,0.0,0.0,0.0
208,T1110TS360_4o,0.0,0.0,0.0,0.0,0.0,0.0
209,T1110TS367_1o,0.0,0.0,0.0,0.0,0.0,0.0
210,T1110TS367_2o,0.0,0.0,0.0,0.0,0.0,0.0
211,T1110TS367_4o,0.0,0.0,0.0,0.0,0.0,0.0
212,T1110TS367_5o,0.0,0.0,0.0,0.0,0.0,0.0
213,T1110TS374_1o,0.0,0.0,0.0,0.0,0.0,0.0
214,T1110TS374_2o,0.0,0.0,0.0,0.0,0.0,0.0
215,T1110TS374_3o,0.0,0.0,0.0,0.0,0.0,0.0
216,T1110TS374_4o,0.0,0.0,0.0,0.0,0.0,0.0
217,T1110TS374_5o,0.0,0.0,0.0,0.0,0.0,0.0
218,T1110TS390_1o,0.0,0.0,0.0,0.0,0.0,0.0
219,T1110TS390_2o,0.0,0.0,0.0,0.0,0.0,0.0
220,T1110TS390_3o,0.0,0.0,0.0,0.0,0.0,0.0
221,T1110TS390_4o,0.0,0.0,0.0,0.0,0.0,0.0
222,T1110TS390_5o,0.0,0.0,0.0,0.0,0.0,0.0
223,T1110TS399_5o,0.0,0.0,0.0,0.0,0.0,0.0
224,T1110TS423_2o,0.0,0.0,0.0,0.0,0.0,0.0
225,T1110TS423_3o,0.0,0.0,0.0,0.0,0.0,0.0
226,T1110TS423_4o,0.0,0.0,0.0,0.0,0.0,0.0
227,T1110TS423_5o,0.0,0.0,0.0,0.0,0.0,0.0
228,T1110TS439_1o,0.0,0.0,0.0,0.0,0.0,0.0
229,T1110TS446_1o,0.0,0.0,0.0,0.0,0.0,0.0
230,T1110TS446_2o,0.0,0.0,0.0,0.0,0.0,0.0
231,T1110TS446_3o,0.0,0.0,0.0,0.0,0.0,0.0
232,T1110TS446_5o,0.0,0.0,0.0,0.0,0.0,0.0
233,T1110TS447_1o,0.0,0.0,0.0,0.0,0.0,0.0
234,T1110TS447_3o,0.0,0.0,0.0,0.0,0.0,0.0
235,T1110TS461_4o,0.0,0.0,0.0,0.0,0.0,0.0
236,T1110TS462_1o,0.0,0.0,0.0,0.0,0.0,0.0
237,T1110TS462_2o,0.0,0.0,0.0,0.0,0.0,0.0
238,T1110TS462_3o,0.0,0.0,0.0,0.0,0.0,0.0
239,T1110TS462_4o,0.0,0.0,0.0,0.0,0.0,0.0
240,T1110TS462_5o,0.0,0.0,0.0,0.0,0.0,0.0
