,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
222,H1172TS314_4,0.0,0.0,0.0,0.0,0.0,0.0
223,H1172TS320_1,0.0,0.0,0.0,0.0,0.0,0.0
224,H1172TS320_2,0.0,0.0,0.0,0.0,0.0,0.0
225,H1172TS320_3,0.0,0.0,0.0,0.0,0.0,0.0
226,H1172TS320_4,0.0,0.0,0.0,0.0,0.0,0.0
227,H1172TS320_5,0.0,0.0,0.0,0.0,0.0,0.0
228,H1172TS325_1,0.0,0.0,0.0,0.0,0.0,0.0
229,H1172TS325_2,0.0,0.0,0.0,0.0,0.0,0.0
230,H1172TS325_3,0.0,0.0,0.0,0.0,0.0,0.0
231,H1172TS325_4,0.0,0.0,0.0,0.0,0.0,0.0
232,H1172TS333_1,0.0,0.0,0.0,0.0,0.0,0.0
233,H1172TS333_2,0.0,0.0,0.0,0.0,0.0,0.0
234,H1172TS333_3,0.0,0.0,0.0,0.0,0.0,0.0
235,H1172TS333_4,0.0,0.0,0.0,0.0,0.0,0.0
236,H1172TS333_5,0.0,0.0,0.0,0.0,0.0,0.0
237,H1172TS347_1,0.0,0.0,0.0,0.0,0.0,0.0
238,H1172TS347_2,0.0,0.0,0.0,0.0,0.0,0.0
239,H1172TS347_3,0.0,0.0,0.0,0.0,0.0,0.0
240,H1172TS347_4,0.0,0.0,0.0,0.0,0.0,0.0
241,H1172TS348_2,0.0,0.0,0.0,0.0,0.0,0.0
242,H1172TS348_3,0.0,0.0,0.0,0.0,0.0,0.0
243,H1172TS348_4,0.0,0.0,0.0,0.0,0.0,0.0
244,H1172TS348_5,0.0,0.0,0.0,0.0,0.0,0.0
245,H1172TS360_1,0.0,0.0,0.0,0.0,0.0,0.0
246,H1172TS367_4,0.0,0.0,0.0,0.0,0.0,0.0
247,H1172TS367_5,0.0,0.0,0.0,0.0,0.0,0.0
248,H1172TS368_1,0.0,0.0,0.0,0.0,0.0,0.0
249,H1172TS368_2,0.0,0.0,0.0,0.0,0.0,0.0
250,H1172TS368_3,0.0,0.0,0.0,0.0,0.0,0.0
251,H1172TS368_4,0.0,0.0,0.0,0.0,0.0,0.0
252,H1172TS368_5,0.0,0.0,0.0,0.0,0.0,0.0
253,H1172TS374_5,0.0,0.0,0.0,0.0,0.0,0.0
254,H1172TS390_1,0.0,0.0,0.0,0.0,0.0,0.0
255,H1172TS390_3,0.0,0.0,0.0,0.0,0.0,0.0
256,H1172TS434_1,0.0,0.0,0.0,0.0,0.0,0.0
257,H1172TS434_3,0.0,0.0,0.0,0.0,0.0,0.0
258,H1172TS434_4,0.0,0.0,0.0,0.0,0.0,0.0
259,H1172TS434_5,0.0,0.0,0.0,0.0,0.0,0.0
260,H1172TS444_1,0.0,0.0,0.0,0.0,0.0,0.0
261,H1172TS446_1,0.0,0.0,0.0,0.0,0.0,0.0
262,H1172TS446_2,0.0,0.0,0.0,0.0,0.0,0.0
263,H1172TS446_3,0.0,0.0,0.0,0.0,0.0,0.0
264,H1172TS446_4,0.0,0.0,0.0,0.0,0.0,0.0
265,H1172TS446_5,0.0,0.0,0.0,0.0,0.0,0.0
266,H1172TS447_4,0.0,0.0,0.0,0.0,0.0,0.0
267,H1172TS456_1,0.0,0.0,0.0,0.0,0.0,0.0
268,H1172TS456_2,0.0,0.0,0.0,0.0,0.0,0.0
269,H1172TS456_3,0.0,0.0,0.0,0.0,0.0,0.0
270,H1172TS456_4,0.0,0.0,0.0,0.0,0.0,0.0
271,H1172TS493_1,0.0,0.0,0.0,0.0,0.0,0.0
272,H1172TS493_2,0.0,0.0,0.0,0.0,0.0,0.0
273,H1172TS493_3,0.0,0.0,0.0,0.0,0.0,0.0
274,H1172TS493_4,0.0,0.0,0.0,0.0,0.0,0.0
275,H1172TS493_5,0.0,0.0,0.0,0.0,0.0,0.0
276,H1172TS494_1,0.0,0.0,0.0,0.0,0.0,0.0
277,H1172TS494_2,0.0,0.0,0.0,0.0,0.0,0.0
