,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
75,T1132TS185_4o,6776.36,6776.36,0.618,0.618,0.646,0.646
76,T1132TS185_5o,7581.236,7581.236,0.647,0.647,0.638,0.638
77,T1132TS494_3o,10100.603,9605.475401960784,0.739,0.7027745098039216,0.654,0.6219411764705883
78,T1132TS423_5o,8686.106,8686.106,0.637,0.637,0.629,0.629
79,T1132TS234_1o,-3053.126,-3053.126,0.178,0.178,0.519,0.519
80,T1132TS234_2o,-3481.403,-3481.403,0.183,0.183,0.525,0.525
81,T1132TS312_5o,315.572,315.572,0.46,0.46,0.61,0.61
82,T1132TS312_4o,3473.313,3473.313,0.612,0.612,0.622,0.622
83,T1132TS098_4o,-5581.971,-5581.971,0.354,0.354,0.271,0.271
84,T1132TS493_3o,-2662.103,-2662.103,0.23,0.23,0.552,0.552
85,T1132TS003_1o,0.0,0.0,0.0,0.0,0.0,0.0
86,T1132TS003_2o,0.0,0.0,0.0,0.0,0.0,0.0
87,T1132TS003_4o,0.0,0.0,0.0,0.0,0.0,0.0
88,T1132TS003_5o,0.0,0.0,0.0,0.0,0.0,0.0
89,T1132TS035_1o,0.0,0.0,0.0,0.0,0.0,0.0
90,T1132TS035_2o,0.0,0.0,0.0,0.0,0.0,0.0
91,T1132TS035_3o,0.0,0.0,0.0,0.0,0.0,0.0
92,T1132TS035_4o,0.0,0.0,0.0,0.0,0.0,0.0
93,T1132TS035_5o,0.0,0.0,0.0,0.0,0.0,0.0
94,T1132TS037_1o,0.0,0.0,0.0,0.0,0.0,0.0
95,T1132TS054_1o,0.0,0.0,0.0,0.0,0.0,0.0
96,T1132TS054_2o,0.0,0.0,0.0,0.0,0.0,0.0
97,T1132TS054_3o,0.0,0.0,0.0,0.0,0.0,0.0
98,T1132TS054_4o,0.0,0.0,0.0,0.0,0.0,0.0
99,T1132TS054_5o,0.0,0.0,0.0,0.0,0.0,0.0
100,T1132TS071_1o,0.0,0.0,0.0,0.0,0.0,0.0
101,T1132TS071_2o,0.0,0.0,0.0,0.0,0.0,0.0
102,T1132TS071_3o,0.0,0.0,0.0,0.0,0.0,0.0
103,T1132TS071_4o,0.0,0.0,0.0,0.0,0.0,0.0
104,T1132TS071_5o,0.0,0.0,0.0,0.0,0.0,0.0
105,T1132TS086_1o,0.0,0.0,0.0,0.0,0.0,0.0
106,T1132TS086_2o,0.0,0.0,0.0,0.0,0.0,0.0
107,T1132TS086_3o,0.0,0.0,0.0,0.0,0.0,0.0
108,T1132TS086_4o,0.0,0.0,0.0,0.0,0.0,0.0
109,T1132TS086_5o,0.0,0.0,0.0,0.0,0.0,0.0
110,T1132TS098_1o,0.0,0.0,0.0,0.0,0.0,0.0
111,T1132TS098_3o,0.0,0.0,0.0,0.0,0.0,0.0
112,T1132TS098_5o,0.0,0.0,0.0,0.0,0.0,0.0
113,T1132TS119_1o,0.0,0.0,0.0,0.0,0.0,0.0
114,T1132TS119_2o,0.0,0.0,0.0,0.0,0.0,0.0
115,T1132TS119_3o,0.0,0.0,0.0,0.0,0.0,0.0
116,T1132TS119_4o,0.0,0.0,0.0,0.0,0.0,0.0
117,T1132TS119_5o,0.0,0.0,0.0,0.0,0.0,0.0
118,T1132TS125_1o,0.0,0.0,0.0,0.0,0.0,0.0
119,T1132TS125_2o,0.0,0.0,0.0,0.0,0.0,0.0
120,T1132TS125_3o,0.0,0.0,0.0,0.0,0.0,0.0
121,T1132TS125_4o,0.0,0.0,0.0,0.0,0.0,0.0
122,T1132TS125_5o,0.0,0.0,0.0,0.0,0.0,0.0
123,T1132TS131_4o,0.0,0.0,0.0,0.0,0.0,0.0
124,T1132TS147_1o,0.0,0.0,0.0,0.0,0.0,0.0
125,T1132TS147_2o,0.0,0.0,0.0,0.0,0.0,0.0
126,T1132TS147_3o,0.0,0.0,0.0,0.0,0.0,0.0
127,T1132TS150_1o,0.0,0.0,0.0,0.0,0.0,0.0
128,T1132TS150_2o,0.0,0.0,0.0,0.0,0.0,0.0
129,T1132TS150_3o,0.0,0.0,0.0,0.0,0.0,0.0
130,T1132TS150_4o,0.0,0.0,0.0,0.0,0.0,0.0
131,T1132TS150_5o,0.0,0.0,0.0,0.0,0.0,0.0
132,T1132TS158_1o,0.0,0.0,0.0,0.0,0.0,0.0
133,T1132TS158_3o,0.0,0.0,0.0,0.0,0.0,0.0
134,T1132TS158_4o,0.0,0.0,0.0,0.0,0.0,0.0
135,T1132TS158_5o,0.0,0.0,0.0,0.0,0.0,0.0
136,T1132TS169_1o,0.0,0.0,0.0,0.0,0.0,0.0
137,T1132TS169_2o,0.0,0.0,0.0,0.0,0.0,0.0
138,T1132TS169_3o,0.0,0.0,0.0,0.0,0.0,0.0
139,T1132TS169_4o,0.0,0.0,0.0,0.0,0.0,0.0
140,T1132TS169_5o,0.0,0.0,0.0,0.0,0.0,0.0
141,T1132TS180_2o,0.0,0.0,0.0,0.0,0.0,0.0
142,T1132TS180_4o,0.0,0.0,0.0,0.0,0.0,0.0
143,T1132TS180_5o,0.0,0.0,0.0,0.0,0.0,0.0
144,T1132TS187_1o,0.0,0.0,0.0,0.0,0.0,0.0
145,T1132TS187_2o,0.0,0.0,0.0,0.0,0.0,0.0
146,T1132TS187_3o,0.0,0.0,0.0,0.0,0.0,0.0
147,T1132TS187_4o,0.0,0.0,0.0,0.0,0.0,0.0
148,T1132TS187_5o,0.0,0.0,0.0,0.0,0.0,0.0
149,T1132TS188_1o,0.0,0.0,0.0,0.0,0.0,0.0
150,T1132TS188_2o,0.0,0.0,0.0,0.0,0.0,0.0
151,T1132TS188_3o,0.0,0.0,0.0,0.0,0.0,0.0
152,T1132TS239_1o,0.0,0.0,0.0,0.0,0.0,0.0
153,T1132TS239_2o,0.0,0.0,0.0,0.0,0.0,0.0
154,T1132TS239_3o,0.0,0.0,0.0,0.0,0.0,0.0
155,T1132TS239_4o,0.0,0.0,0.0,0.0,0.0,0.0
156,T1132TS239_5o,0.0,0.0,0.0,0.0,0.0,0.0
157,T1132TS248_1o,0.0,0.0,0.0,0.0,0.0,0.0
158,T1132TS248_2o,0.0,0.0,0.0,0.0,0.0,0.0
159,T1132TS298_1o,0.0,0.0,0.0,0.0,0.0,0.0
160,T1132TS298_2o,0.0,0.0,0.0,0.0,0.0,0.0
161,T1132TS298_3o,0.0,0.0,0.0,0.0,0.0,0.0
162,T1132TS298_4o,0.0,0.0,0.0,0.0,0.0,0.0
163,T1132TS298_5o,0.0,0.0,0.0,0.0,0.0,0.0
164,T1132TS312_2o,0.0,0.0,0.0,0.0,0.0,0.0
165,T1132TS314_2o,0.0,0.0,0.0,0.0,0.0,0.0
166,T1132TS314_3o,0.0,0.0,0.0,0.0,0.0,0.0
167,T1132TS314_4o,0.0,0.0,0.0,0.0,0.0,0.0
168,T1132TS314_5o,0.0,0.0,0.0,0.0,0.0,0.0
169,T1132TS320_1o,0.0,0.0,0.0,0.0,0.0,0.0
170,T1132TS320_2o,0.0,0.0,0.0,0.0,0.0,0.0
171,T1132TS320_3o,0.0,0.0,0.0,0.0,0.0,0.0
172,T1132TS320_4o,0.0,0.0,0.0,0.0,0.0,0.0
173,T1132TS320_5o,0.0,0.0,0.0,0.0,0.0,0.0
174,T1132TS348_1o,0.0,0.0,0.0,0.0,0.0,0.0
175,T1132TS348_2o,0.0,0.0,0.0,0.0,0.0,0.0
176,T1132TS348_3o,0.0,0.0,0.0,0.0,0.0,0.0
177,T1132TS348_4o,0.0,0.0,0.0,0.0,0.0,0.0
178,T1132TS350_4o,0.0,0.0,0.0,0.0,0.0,0.0
179,T1132TS350_5o,0.0,0.0,0.0,0.0,0.0,0.0
180,T1132TS360_1o,0.0,0.0,0.0,0.0,0.0,0.0
181,T1132TS360_2o,0.0,0.0,0.0,0.0,0.0,0.0
182,T1132TS360_3o,0.0,0.0,0.0,0.0,0.0,0.0
183,T1132TS360_4o,0.0,0.0,0.0,0.0,0.0,0.0
184,T1132TS360_5o,0.0,0.0,0.0,0.0,0.0,0.0
185,T1132TS367_1o,0.0,0.0,0.0,0.0,0.0,0.0
186,T1132TS367_2o,0.0,0.0,0.0,0.0,0.0,0.0
187,T1132TS367_3o,0.0,0.0,0.0,0.0,0.0,0.0
188,T1132TS367_4o,0.0,0.0,0.0,0.0,0.0,0.0
189,T1132TS367_5o,0.0,0.0,0.0,0.0,0.0,0.0
190,T1132TS374_1o,0.0,0.0,0.0,0.0,0.0,0.0
191,T1132TS374_2o,0.0,0.0,0.0,0.0,0.0,0.0
192,T1132TS374_3o,0.0,0.0,0.0,0.0,0.0,0.0
193,T1132TS374_4o,0.0,0.0,0.0,0.0,0.0,0.0
194,T1132TS390_1o,0.0,0.0,0.0,0.0,0.0,0.0
195,T1132TS390_2o,0.0,0.0,0.0,0.0,0.0,0.0
196,T1132TS390_3o,0.0,0.0,0.0,0.0,0.0,0.0
197,T1132TS390_4o,0.0,0.0,0.0,0.0,0.0,0.0
198,T1132TS390_5o,0.0,0.0,0.0,0.0,0.0,0.0
199,T1132TS399_2o,0.0,0.0,0.0,0.0,0.0,0.0
200,T1132TS399_4o,0.0,0.0,0.0,0.0,0.0,0.0
201,T1132TS399_5o,0.0,0.0,0.0,0.0,0.0,0.0
202,T1132TS423_3o,0.0,0.0,0.0,0.0,0.0,0.0
203,T1132TS444_2o,0.0,0.0,0.0,0.0,0.0,0.0
204,T1132TS446_1o,0.0,0.0,0.0,0.0,0.0,0.0
205,T1132TS446_2o,0.0,0.0,0.0,0.0,0.0,0.0
206,T1132TS446_3o,0.0,0.0,0.0,0.0,0.0,0.0
207,T1132TS446_4o,0.0,0.0,0.0,0.0,0.0,0.0
208,T1132TS446_5o,0.0,0.0,0.0,0.0,0.0,0.0
209,T1132TS447_1o,0.0,0.0,0.0,0.0,0.0,0.0
210,T1132TS447_3o,0.0,0.0,0.0,0.0,0.0,0.0
211,T1132TS461_1o,0.0,0.0,0.0,0.0,0.0,0.0
212,T1132TS461_2o,0.0,0.0,0.0,0.0,0.0,0.0
213,T1132TS461_3o,0.0,0.0,0.0,0.0,0.0,0.0
214,T1132TS461_4o,0.0,0.0,0.0,0.0,0.0,0.0
215,T1132TS461_5o,0.0,0.0,0.0,0.0,0.0,0.0
216,T1132TS462_3o,0.0,0.0,0.0,0.0,0.0,0.0
217,T1132TS462_4o,0.0,0.0,0.0,0.0,0.0,0.0
218,T1132TS462_5o,0.0,0.0,0.0,0.0,0.0,0.0
219,T1132TS477_1o,0.0,0.0,0.0,0.0,0.0,0.0
220,T1132TS493_2o,0.0,0.0,0.0,0.0,0.0,0.0
221,T1132TS493_4o,0.0,0.0,0.0,0.0,0.0,0.0
222,T1132TS493_5o,0.0,0.0,0.0,0.0,0.0,0.0
223,T1132TS494_1o,0.0,0.0,0.0,0.0,0.0,0.0
