,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
70,H1185TS248_1,12300.653,12300.653,0.635,0.635,0.668,0.668
71,H1185TS441_1,14840.682,14840.682,0.659,0.659,0.68,0.68
72,H1185TS439_5,8310.453,7706.169685907046,0.57,0.5285532233883058,0.691,0.6407548725637181
73,H1185TS439_2,10255.356,9509.651703148425,0.62,0.5749175412293853,0.691,0.6407548725637181
74,H1185TS278_5,11386.942,11386.942,0.58,0.58,0.676,0.676
75,H1185TS441_4,13952.832,13952.832,0.633,0.633,0.679,0.679
76,H1185TS441_2,14877.704,14877.704,0.652,0.652,0.679,0.679
77,H1185TS165_1,8530.018,8530.018,0.554,0.554,0.685,0.685
78,H1185TS399_4,13204.959,13204.959,0.611,0.611,0.685,0.685
79,H1185TS185_1,12045.819,12045.819,0.595,0.595,0.665,0.665
80,H1185TS278_1,12635.722,12635.722,0.592,0.592,0.683,0.683
81,H1185TS165_5,8960.616,8960.616,0.599,0.599,0.679,0.679
82,H1185TS185_2,11132.81,11132.81,0.61,0.61,0.665,0.665
83,H1185TS441_5,10384.941,10384.941,0.591,0.591,0.675,0.675
84,H1185TS165_2,8945.064,8945.064,0.594,0.594,0.68,0.68
85,H1185TS441_3,10743.847,10743.847,0.617,0.617,0.675,0.675
86,H1185TS165_4,5691.543,5691.543,0.513,0.513,0.684,0.684
87,H1185TS248_3,10794.614,10794.614,0.647,0.647,0.653,0.653
88,H1185TS248_2,9164.153,9164.153,0.6,0.6,0.653,0.653
89,H1185TS185_3,10283.681,10283.681,0.595,0.595,0.654,0.654
90,H1185TS248_4,9005.429,9005.429,0.619,0.619,0.65,0.65
91,H1185TS423_5,7109.916,7109.916,0.527,0.527,0.669,0.669
92,H1185TS398_3,1926.622,1926.622,0.438,0.438,0.681,0.681
93,H1185TS185_5,10235.169,10235.169,0.619,0.619,0.662,0.662
94,H1185TS185_4,11267.183,11267.183,0.626,0.626,0.658,0.658
95,H1185TS423_3,8278.826,8278.826,0.542,0.542,0.671,0.671
96,H1185TS074_5,10273.882,10273.882,0.622,0.622,0.68,0.68
97,H1185TS257_5,13889.771,13889.771,0.686,0.686,0.658,0.658
98,H1185TS257_4,12090.638,12090.638,0.636,0.636,0.652,0.652
99,H1185TS423_4,9061.788,9061.788,0.573,0.573,0.668,0.668
100,H1185TS278_4,11051.926,11051.926,0.603,0.603,0.676,0.676
101,H1185TS278_3,9399.536,9399.536,0.617,0.617,0.676,0.676
102,H1185TS398_4,-2122.644,-2122.644,0.333,0.333,0.675,0.675
103,H1185TS398_2,-553.154,-553.154,0.361,0.361,0.674,0.674
104,H1185TS091_4,2238.172,2238.172,0.41,0.41,0.644,0.644
105,H1185TS073_5,13027.007,13027.007,0.686,0.686,0.672,0.672
106,H1185TS091_1,4850.197,4850.197,0.509,0.509,0.647,0.647
107,H1185TS091_5,5022.332,5022.332,0.523,0.523,0.647,0.647
108,H1185TS091_2,3067.549,3067.549,0.464,0.464,0.648,0.648
109,H1185TS248_5,314.439,314.439,0.326,0.326,0.621,0.621
110,H1185TS398_5,-6809.241,-6809.241,0.156,0.156,0.666,0.666
111,H1185TS494_5,5224.997,4954.73853448276,0.511,0.48456896551724143,0.588,0.5575862068965518
112,H1185TS494_4,2888.045,2738.663362068966,0.471,0.4466379310344828,0.593,0.5623275862068966
113,H1185TS368_1,-5695.85,-5695.85,0.27,0.27,0.446,0.446
114,H1185TS368_2,-5792.772,-5792.772,0.231,0.231,0.438,0.438
115,H1185TS169_5,-20408.191,-20408.191,0.13,0.13,0.565,0.565
116,H1185TS169_4,-14214.656,-14214.656,0.131,0.131,0.575,0.575
117,H1185TS092_1,7182.534,7182.534,0.536,0.536,0.673,0.673
118,H1185TS003_1,0.0,0.0,0.0,0.0,0.0,0.0
119,H1185TS003_2,0.0,0.0,0.0,0.0,0.0,0.0
120,H1185TS003_3,0.0,0.0,0.0,0.0,0.0,0.0
121,H1185TS003_5,0.0,0.0,0.0,0.0,0.0,0.0
122,H1185TS035_1,0.0,0.0,0.0,0.0,0.0,0.0
123,H1185TS035_2,0.0,0.0,0.0,0.0,0.0,0.0
124,H1185TS035_3,0.0,0.0,0.0,0.0,0.0,0.0
125,H1185TS035_4,0.0,0.0,0.0,0.0,0.0,0.0
126,H1185TS035_5,0.0,0.0,0.0,0.0,0.0,0.0
127,H1185TS054_1,0.0,0.0,0.0,0.0,0.0,0.0
128,H1185TS054_2,0.0,0.0,0.0,0.0,0.0,0.0
129,H1185TS054_3,0.0,0.0,0.0,0.0,0.0,0.0
130,H1185TS054_4,0.0,0.0,0.0,0.0,0.0,0.0
131,H1185TS054_5,0.0,0.0,0.0,0.0,0.0,0.0
132,H1185TS071_3,0.0,0.0,0.0,0.0,0.0,0.0
133,H1185TS071_4,0.0,0.0,0.0,0.0,0.0,0.0
134,H1185TS071_5,0.0,0.0,0.0,0.0,0.0,0.0
135,H1185TS074_1,0.0,0.0,0.0,0.0,0.0,0.0
136,H1185TS086_1,0.0,0.0,0.0,0.0,0.0,0.0
137,H1185TS086_2,0.0,0.0,0.0,0.0,0.0,0.0
138,H1185TS086_3,0.0,0.0,0.0,0.0,0.0,0.0
139,H1185TS086_4,0.0,0.0,0.0,0.0,0.0,0.0
140,H1185TS086_5,0.0,0.0,0.0,0.0,0.0,0.0
141,H1185TS098_1,0.0,0.0,0.0,0.0,0.0,0.0
142,H1185TS098_2,0.0,0.0,0.0,0.0,0.0,0.0
143,H1185TS098_3,0.0,0.0,0.0,0.0,0.0,0.0
144,H1185TS098_4,0.0,0.0,0.0,0.0,0.0,0.0
145,H1185TS098_5,0.0,0.0,0.0,0.0,0.0,0.0
146,H1185TS119_1,0.0,0.0,0.0,0.0,0.0,0.0
147,H1185TS119_2,0.0,0.0,0.0,0.0,0.0,0.0
148,H1185TS119_3,0.0,0.0,0.0,0.0,0.0,0.0
149,H1185TS119_4,0.0,0.0,0.0,0.0,0.0,0.0
150,H1185TS119_5,0.0,0.0,0.0,0.0,0.0,0.0
151,H1185TS125_1,0.0,0.0,0.0,0.0,0.0,0.0
152,H1185TS125_2,0.0,0.0,0.0,0.0,0.0,0.0
153,H1185TS125_3,0.0,0.0,0.0,0.0,0.0,0.0
154,H1185TS125_4,0.0,0.0,0.0,0.0,0.0,0.0
155,H1185TS125_5,0.0,0.0,0.0,0.0,0.0,0.0
156,H1185TS150_1,0.0,0.0,0.0,0.0,0.0,0.0
157,H1185TS150_2,0.0,0.0,0.0,0.0,0.0,0.0
158,H1185TS150_3,0.0,0.0,0.0,0.0,0.0,0.0
159,H1185TS150_4,0.0,0.0,0.0,0.0,0.0,0.0
160,H1185TS150_5,0.0,0.0,0.0,0.0,0.0,0.0
161,H1185TS158_1,0.0,0.0,0.0,0.0,0.0,0.0
162,H1185TS158_2,0.0,0.0,0.0,0.0,0.0,0.0
163,H1185TS158_3,0.0,0.0,0.0,0.0,0.0,0.0
164,H1185TS158_4,0.0,0.0,0.0,0.0,0.0,0.0
165,H1185TS158_5,0.0,0.0,0.0,0.0,0.0,0.0
166,H1185TS169_3,0.0,0.0,0.0,0.0,0.0,0.0
167,H1185TS180_1,0.0,0.0,0.0,0.0,0.0,0.0
168,H1185TS180_2,0.0,0.0,0.0,0.0,0.0,0.0
169,H1185TS180_3,0.0,0.0,0.0,0.0,0.0,0.0
170,H1185TS180_4,0.0,0.0,0.0,0.0,0.0,0.0
171,H1185TS180_5,0.0,0.0,0.0,0.0,0.0,0.0
172,H1185TS187_1,0.0,0.0,0.0,0.0,0.0,0.0
173,H1185TS187_2,0.0,0.0,0.0,0.0,0.0,0.0
174,H1185TS187_3,0.0,0.0,0.0,0.0,0.0,0.0
175,H1185TS187_4,0.0,0.0,0.0,0.0,0.0,0.0
176,H1185TS187_5,0.0,0.0,0.0,0.0,0.0,0.0
177,H1185TS188_2,0.0,0.0,0.0,0.0,0.0,0.0
178,H1185TS227_1,0.0,0.0,0.0,0.0,0.0,0.0
179,H1185TS227_2,0.0,0.0,0.0,0.0,0.0,0.0
180,H1185TS227_3,0.0,0.0,0.0,0.0,0.0,0.0
181,H1185TS227_4,0.0,0.0,0.0,0.0,0.0,0.0
182,H1185TS227_5,0.0,0.0,0.0,0.0,0.0,0.0
183,H1185TS229_1,0.0,0.0,0.0,0.0,0.0,0.0
184,H1185TS229_2,0.0,0.0,0.0,0.0,0.0,0.0
185,H1185TS229_3,0.0,0.0,0.0,0.0,0.0,0.0
186,H1185TS229_4,0.0,0.0,0.0,0.0,0.0,0.0
187,H1185TS229_5,0.0,0.0,0.0,0.0,0.0,0.0
188,H1185TS239_1,0.0,0.0,0.0,0.0,0.0,0.0
189,H1185TS239_2,0.0,0.0,0.0,0.0,0.0,0.0
190,H1185TS239_3,0.0,0.0,0.0,0.0,0.0,0.0
191,H1185TS239_4,0.0,0.0,0.0,0.0,0.0,0.0
192,H1185TS239_5,0.0,0.0,0.0,0.0,0.0,0.0
193,H1185TS245_1,0.0,0.0,0.0,0.0,0.0,0.0
194,H1185TS288_1,0.0,0.0,0.0,0.0,0.0,0.0
195,H1185TS288_2,0.0,0.0,0.0,0.0,0.0,0.0
196,H1185TS288_3,0.0,0.0,0.0,0.0,0.0,0.0
197,H1185TS288_4,0.0,0.0,0.0,0.0,0.0,0.0
198,H1185TS298_1,0.0,0.0,0.0,0.0,0.0,0.0
199,H1185TS298_2,0.0,0.0,0.0,0.0,0.0,0.0
200,H1185TS298_5,0.0,0.0,0.0,0.0,0.0,0.0
201,H1185TS320_1,0.0,0.0,0.0,0.0,0.0,0.0
202,H1185TS320_2,0.0,0.0,0.0,0.0,0.0,0.0
203,H1185TS320_3,0.0,0.0,0.0,0.0,0.0,0.0
204,H1185TS320_4,0.0,0.0,0.0,0.0,0.0,0.0
205,H1185TS320_5,0.0,0.0,0.0,0.0,0.0,0.0
206,H1185TS333_1,0.0,0.0,0.0,0.0,0.0,0.0
207,H1185TS333_2,0.0,0.0,0.0,0.0,0.0,0.0
208,H1185TS333_3,0.0,0.0,0.0,0.0,0.0,0.0
209,H1185TS333_4,0.0,0.0,0.0,0.0,0.0,0.0
210,H1185TS333_5,0.0,0.0,0.0,0.0,0.0,0.0
211,H1185TS348_1,0.0,0.0,0.0,0.0,0.0,0.0
212,H1185TS348_3,0.0,0.0,0.0,0.0,0.0,0.0
213,H1185TS360_1,0.0,0.0,0.0,0.0,0.0,0.0
214,H1185TS360_2,0.0,0.0,0.0,0.0,0.0,0.0
215,H1185TS360_3,0.0,0.0,0.0,0.0,0.0,0.0
216,H1185TS360_4,0.0,0.0,0.0,0.0,0.0,0.0
217,H1185TS360_5,0.0,0.0,0.0,0.0,0.0,0.0
218,H1185TS367_1,0.0,0.0,0.0,0.0,0.0,0.0
219,H1185TS367_4,0.0,0.0,0.0,0.0,0.0,0.0
220,H1185TS367_5,0.0,0.0,0.0,0.0,0.0,0.0
221,H1185TS368_3,0.0,0.0,0.0,0.0,0.0,0.0
222,H1185TS368_4,0.0,0.0,0.0,0.0,0.0,0.0
223,H1185TS368_5,0.0,0.0,0.0,0.0,0.0,0.0
224,H1185TS374_1,0.0,0.0,0.0,0.0,0.0,0.0
225,H1185TS390_5,0.0,0.0,0.0,0.0,0.0,0.0
226,H1185TS398_1,0.0,0.0,0.0,0.0,0.0,0.0
227,H1185TS399_2,0.0,0.0,0.0,0.0,0.0,0.0
228,H1185TS399_3,0.0,0.0,0.0,0.0,0.0,0.0
229,H1185TS399_5,0.0,0.0,0.0,0.0,0.0,0.0
230,H1185TS433_1,0.0,0.0,0.0,0.0,0.0,0.0
231,H1185TS433_2,0.0,0.0,0.0,0.0,0.0,0.0
232,H1185TS433_3,0.0,0.0,0.0,0.0,0.0,0.0
233,H1185TS433_4,0.0,0.0,0.0,0.0,0.0,0.0
234,H1185TS433_5,0.0,0.0,0.0,0.0,0.0,0.0
235,H1185TS434_1,0.0,0.0,0.0,0.0,0.0,0.0
236,H1185TS434_2,0.0,0.0,0.0,0.0,0.0,0.0
237,H1185TS434_4,0.0,0.0,0.0,0.0,0.0,0.0
238,H1185TS434_5,0.0,0.0,0.0,0.0,0.0,0.0
239,H1185TS439_3,0.0,0.0,0.0,0.0,0.0,0.0
240,H1185TS439_4,0.0,0.0,0.0,0.0,0.0,0.0
241,H1185TS444_1,0.0,0.0,0.0,0.0,0.0,0.0
242,H1185TS446_1,0.0,0.0,0.0,0.0,0.0,0.0
243,H1185TS446_2,0.0,0.0,0.0,0.0,0.0,0.0
244,H1185TS446_3,0.0,0.0,0.0,0.0,0.0,0.0
245,H1185TS446_4,0.0,0.0,0.0,0.0,0.0,0.0
246,H1185TS446_5,0.0,0.0,0.0,0.0,0.0,0.0
247,H1185TS447_1,0.0,0.0,0.0,0.0,0.0,0.0
248,H1185TS447_3,0.0,0.0,0.0,0.0,0.0,0.0
249,H1185TS462_1,0.0,0.0,0.0,0.0,0.0,0.0
250,H1185TS462_2,0.0,0.0,0.0,0.0,0.0,0.0
251,H1185TS462_3,0.0,0.0,0.0,0.0,0.0,0.0
252,H1185TS462_4,0.0,0.0,0.0,0.0,0.0,0.0
253,H1185TS477_1,0.0,0.0,0.0,0.0,0.0,0.0
