,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
67,H1151TS441_4,1638.909,1638.909,0.689,0.689,0.593,0.593
68,H1151TS225_3,1262.379,1262.379,0.651,0.651,0.58,0.58
69,H1151TS493_5,1405.287,1405.287,0.739,0.739,0.572,0.572
70,H1151TS493_1,1101.699,1101.699,0.741,0.741,0.573,0.573
71,H1151TS098_4,1265.58,1265.58,0.59,0.59,0.583,0.583
72,H1151TS185_3,1332.38,1332.38,0.661,0.661,0.589,0.589
73,H1151TS493_3,1552.781,1552.781,0.704,0.704,0.574,0.574
74,H1151TS374_1,870.865,870.865,0.625,0.625,0.586,0.586
75,H1151TS215_3,1467.691,1467.691,0.769,0.769,0.577,0.577
76,H1151TS215_2,1447.534,1447.534,0.742,0.742,0.582,0.582
77,H1151TS037_3,1348.731,1348.731,0.642,0.642,0.58,0.58
78,H1151TS071_5,1142.903,1142.903,0.622,0.622,0.574,0.574
79,H1151TS493_4,504.421,504.421,0.532,0.532,0.562,0.562
80,H1151TS439_5,355.079,355.079,0.5,0.5,0.562,0.562
81,H1151TS097_1,406.575,406.575,0.468,0.468,0.591,0.591
82,H1151TS185_4,1133.486,1133.486,0.54,0.54,0.565,0.565
83,H1151TS097_4,-411.086,-411.086,0.27,0.27,0.575,0.575
84,H1151TS205_2,938.125,938.125,0.63,0.63,0.607,0.607
85,H1151TS494_3,1300.895,1124.0189254385964,0.595,0.5141008771929825,0.622,0.5374298245614035
86,H1151TS188_2,1139.902,1139.902,0.669,0.669,0.564,0.564
87,H1151TS185_2,871.053,871.053,0.537,0.537,0.585,0.585
88,H1151TS037_4,1254.5,1254.5,0.582,0.582,0.567,0.567
89,H1151TS185_5,1850.55,1850.55,0.674,0.674,0.604,0.604
90,H1151TS073_2,325.618,325.618,0.418,0.418,0.566,0.566
91,H1151TS439_4,306.404,306.404,0.461,0.461,0.562,0.562
92,H1151TS188_3,918.114,918.114,0.634,0.634,0.575,0.575
93,H1151TS225_2,1654.638,1654.638,0.678,0.678,0.573,0.573
94,H1151TS278_3,1454.491,1454.491,0.725,0.725,0.575,0.575
95,H1151TS348_5,177.887,177.887,0.426,0.426,0.584,0.584
96,H1151TS312_3,908.165,657.2246710526316,0.681,0.4928289473684211,0.621,0.4494078947368421
97,H1151TS444_2,1187.674,1187.674,0.642,0.642,0.593,0.593
98,H1151TS312_1,21.348,14.79378947368421,0.406,0.2813508771929825,0.621,0.4303421052631579
99,H1151TS131_1,-624.667,-624.667,0.313,0.313,0.59,0.59
100,H1151TS131_3,-1765.566,-1765.566,0.081,0.081,0.575,0.575
101,H1151TS073_4,479.443,479.443,0.602,0.602,0.571,0.571
102,H1151TS131_2,-681.267,-681.267,0.289,0.289,0.59,0.59
103,H1151TS131_4,-1267.477,-1267.477,0.159,0.159,0.588,0.588
104,H1151TS278_2,1432.561,1432.561,0.771,0.771,0.585,0.585
105,H1151TS444_4,321.508,321.508,0.481,0.481,0.605,0.605
106,H1151TS073_1,456.443,456.443,0.474,0.474,0.579,0.579
107,H1151TS073_5,1354.139,1354.139,0.629,0.629,0.584,0.584
108,H1151TS188_1,254.74,254.74,0.507,0.507,0.573,0.573
109,H1151TS205_4,1551.42,1551.42,0.577,0.577,0.586,0.586
110,H1151TS215_5,452.511,452.511,0.603,0.603,0.576,0.576
111,H1151TS312_5,524.872,379.8415789473684,0.56,0.4052631578947369,0.619,0.4479605263157895
112,H1151TS494_5,1100.308,887.9678596491227,0.807,0.6512631578947369,0.565,0.4559649122807017
113,H1151TS278_4,-556.681,-556.681,0.258,0.258,0.59,0.59
114,H1151TS165_3,-2266.311,-2266.311,0.125,0.125,0.586,0.586
115,H1151TS165_5,-1933.227,-1933.227,0.2,0.2,0.572,0.572
116,H1151TS314_3,587.519,587.519,0.469,0.469,0.599,0.599
117,H1151TS257_1,154.695,154.695,0.461,0.461,0.591,0.591
118,H1151TS257_2,-391.772,-391.772,0.282,0.282,0.567,0.567
119,H1151TS257_3,248.088,248.088,0.455,0.455,0.569,0.569
120,H1151TS368_2,-1048.715,-1048.715,0.111,0.111,0.441,0.441
121,H1151TS234_5,-1267.239,-1267.239,0.016,0.016,0.533,0.533
122,H1151TS234_2,-1211.165,-1211.165,0.048,0.048,0.537,0.537
123,H1151TS234_4,-921.396,-921.396,0.035,0.035,0.536,0.536
124,H1151TS165_2,-1716.677,-1716.677,0.154,0.154,0.573,0.573
125,H1151TS091_5,1251.159,1251.159,0.694,0.694,0.56,0.56
126,H1151TS368_5,-832.902,-832.902,0.273,0.273,0.413,0.413
127,H1151TS234_1,-949.587,-949.587,0.032,0.032,0.531,0.531
128,H1151TS215_1,627.717,627.717,0.529,0.529,0.581,0.581
129,H1151TS234_3,-961.118,-961.118,0.034,0.034,0.534,0.534
130,H1151TS091_2,927.647,927.647,0.599,0.599,0.557,0.557
131,H1151TS314_4,1711.789,1711.789,0.77,0.77,0.61,0.61
132,H1151TS097_5,-721.617,-721.617,0.087,0.087,0.575,0.575
133,H1151TS215_4,-114.147,-114.147,0.305,0.305,0.58,0.58
134,H1151TS423_3,-767.195,-767.195,0.061,0.061,0.576,0.576
135,H1151TS423_1,-723.527,-723.527,0.078,0.078,0.581,0.581
136,H1151TS225_5,-160.54,-160.54,0.353,0.353,0.565,0.565
137,H1151TS278_5,-922.549,-922.549,0.012,0.012,0.575,0.575
138,H1151TS131_5,-440.083,-440.083,0.3,0.3,0.566,0.566
139,H1151TS165_1,-737.987,-737.987,0.306,0.306,0.573,0.573
140,H1151TS398_5,-1204.832,-1204.832,0.089,0.089,0.569,0.569
141,H1151TS398_1,-825.131,-825.131,0.268,0.268,0.582,0.582
142,H1151TS398_4,-494.491,-494.491,0.323,0.323,0.583,0.583
143,H1151TS312_2,-392.837,-268.78321052631577,0.202,0.13821052631578948,0.603,0.41257894736842105
144,H1151TS494_4,796.927,796.927,0.731,0.731,0.616,0.616
145,H1151TS398_3,-785.562,-785.562,0.203,0.203,0.574,0.574
146,H1151TS368_3,-511.479,-511.479,0.243,0.243,0.422,0.422
147,H1151TS423_2,-185.781,-185.781,0.259,0.259,0.569,0.569
148,H1151TS165_4,-1565.046,-1565.046,0.128,0.128,0.575,0.575
149,H1151TS067_2,-292.262,-292.262,0.235,0.235,0.562,0.562
150,H1151TS067_1,-293.934,-293.934,0.145,0.145,0.537,0.537
151,H1151TS368_4,-611.79,-611.79,0.216,0.216,0.442,0.442
152,H1151TS314_2,1033.125,1033.125,0.63,0.63,0.606,0.606
153,H1151TS312_4,-392.747,-284.224802631579,0.221,0.1599342105263158,0.625,0.4523026315789474
154,H1151TS398_2,-1245.843,-1245.843,0.071,0.071,0.575,0.575
155,H1151TS092_1,1942.49,1942.49,0.793,0.793,0.57,0.57
156,H1151TS003_1,0.0,0.0,0.0,0.0,0.0,0.0
157,H1151TS003_2,0.0,0.0,0.0,0.0,0.0,0.0
158,H1151TS003_3,0.0,0.0,0.0,0.0,0.0,0.0
159,H1151TS003_4,0.0,0.0,0.0,0.0,0.0,0.0
160,H1151TS003_5,0.0,0.0,0.0,0.0,0.0,0.0
161,H1151TS011_1,0.0,0.0,0.0,0.0,0.0,0.0
162,H1151TS011_2,0.0,0.0,0.0,0.0,0.0,0.0
163,H1151TS011_3,0.0,0.0,0.0,0.0,0.0,0.0
164,H1151TS011_4,0.0,0.0,0.0,0.0,0.0,0.0
165,H1151TS011_5,0.0,0.0,0.0,0.0,0.0,0.0
166,H1151TS035_1,0.0,0.0,0.0,0.0,0.0,0.0
167,H1151TS035_3,0.0,0.0,0.0,0.0,0.0,0.0
168,H1151TS035_4,0.0,0.0,0.0,0.0,0.0,0.0
169,H1151TS035_5,0.0,0.0,0.0,0.0,0.0,0.0
170,H1151TS037_1,0.0,0.0,0.0,0.0,0.0,0.0
171,H1151TS054_1,0.0,0.0,0.0,0.0,0.0,0.0
172,H1151TS054_2,0.0,0.0,0.0,0.0,0.0,0.0
173,H1151TS054_3,0.0,0.0,0.0,0.0,0.0,0.0
174,H1151TS054_4,0.0,0.0,0.0,0.0,0.0,0.0
175,H1151TS054_5,0.0,0.0,0.0,0.0,0.0,0.0
176,H1151TS071_3,0.0,0.0,0.0,0.0,0.0,0.0
177,H1151TS071_4,0.0,0.0,0.0,0.0,0.0,0.0
178,H1151TS074_1,0.0,0.0,0.0,0.0,0.0,0.0
179,H1151TS074_2,0.0,0.0,0.0,0.0,0.0,0.0
180,H1151TS074_3,0.0,0.0,0.0,0.0,0.0,0.0
181,H1151TS074_4,0.0,0.0,0.0,0.0,0.0,0.0
182,H1151TS074_5,0.0,0.0,0.0,0.0,0.0,0.0
183,H1151TS086_1,0.0,0.0,0.0,0.0,0.0,0.0
184,H1151TS086_2,0.0,0.0,0.0,0.0,0.0,0.0
185,H1151TS086_3,0.0,0.0,0.0,0.0,0.0,0.0
186,H1151TS086_4,0.0,0.0,0.0,0.0,0.0,0.0
187,H1151TS086_5,0.0,0.0,0.0,0.0,0.0,0.0
188,H1151TS098_1,0.0,0.0,0.0,0.0,0.0,0.0
189,H1151TS098_2,0.0,0.0,0.0,0.0,0.0,0.0
190,H1151TS098_3,0.0,0.0,0.0,0.0,0.0,0.0
191,H1151TS098_5,0.0,0.0,0.0,0.0,0.0,0.0
192,H1151TS119_1,0.0,0.0,0.0,0.0,0.0,0.0
193,H1151TS119_2,0.0,0.0,0.0,0.0,0.0,0.0
194,H1151TS119_3,0.0,0.0,0.0,0.0,0.0,0.0
195,H1151TS119_4,0.0,0.0,0.0,0.0,0.0,0.0
196,H1151TS119_5,0.0,0.0,0.0,0.0,0.0,0.0
197,H1151TS125_1,0.0,0.0,0.0,0.0,0.0,0.0
198,H1151TS125_2,0.0,0.0,0.0,0.0,0.0,0.0
199,H1151TS125_3,0.0,0.0,0.0,0.0,0.0,0.0
200,H1151TS125_4,0.0,0.0,0.0,0.0,0.0,0.0
201,H1151TS125_5,0.0,0.0,0.0,0.0,0.0,0.0
202,H1151TS133_1,0.0,0.0,0.0,0.0,0.0,0.0
203,H1151TS133_2,0.0,0.0,0.0,0.0,0.0,0.0
204,H1151TS133_3,0.0,0.0,0.0,0.0,0.0,0.0
205,H1151TS133_4,0.0,0.0,0.0,0.0,0.0,0.0
206,H1151TS133_5,0.0,0.0,0.0,0.0,0.0,0.0
207,H1151TS150_1,0.0,0.0,0.0,0.0,0.0,0.0
208,H1151TS150_2,0.0,0.0,0.0,0.0,0.0,0.0
209,H1151TS150_3,0.0,0.0,0.0,0.0,0.0,0.0
210,H1151TS150_4,0.0,0.0,0.0,0.0,0.0,0.0
211,H1151TS150_5,0.0,0.0,0.0,0.0,0.0,0.0
212,H1151TS158_2,0.0,0.0,0.0,0.0,0.0,0.0
213,H1151TS158_3,0.0,0.0,0.0,0.0,0.0,0.0
214,H1151TS158_4,0.0,0.0,0.0,0.0,0.0,0.0
215,H1151TS158_5,0.0,0.0,0.0,0.0,0.0,0.0
216,H1151TS169_1,0.0,0.0,0.0,0.0,0.0,0.0
217,H1151TS169_2,0.0,0.0,0.0,0.0,0.0,0.0
218,H1151TS169_3,0.0,0.0,0.0,0.0,0.0,0.0
219,H1151TS169_4,0.0,0.0,0.0,0.0,0.0,0.0
220,H1151TS169_5,0.0,0.0,0.0,0.0,0.0,0.0
221,H1151TS180_1,0.0,0.0,0.0,0.0,0.0,0.0
222,H1151TS180_2,0.0,0.0,0.0,0.0,0.0,0.0
223,H1151TS180_3,0.0,0.0,0.0,0.0,0.0,0.0
224,H1151TS180_4,0.0,0.0,0.0,0.0,0.0,0.0
225,H1151TS180_5,0.0,0.0,0.0,0.0,0.0,0.0
226,H1151TS187_1,0.0,0.0,0.0,0.0,0.0,0.0
227,H1151TS187_2,0.0,0.0,0.0,0.0,0.0,0.0
228,H1151TS187_3,0.0,0.0,0.0,0.0,0.0,0.0
229,H1151TS187_4,0.0,0.0,0.0,0.0,0.0,0.0
230,H1151TS187_5,0.0,0.0,0.0,0.0,0.0,0.0
231,H1151TS188_5,0.0,0.0,0.0,0.0,0.0,0.0
232,H1151TS205_5,0.0,0.0,0.0,0.0,0.0,0.0
233,H1151TS227_2,0.0,0.0,0.0,0.0,0.0,0.0
234,H1151TS227_3,0.0,0.0,0.0,0.0,0.0,0.0
235,H1151TS227_5,0.0,0.0,0.0,0.0,0.0,0.0
236,H1151TS239_1,0.0,0.0,0.0,0.0,0.0,0.0
237,H1151TS239_2,0.0,0.0,0.0,0.0,0.0,0.0
238,H1151TS239_3,0.0,0.0,0.0,0.0,0.0,0.0
239,H1151TS239_4,0.0,0.0,0.0,0.0,0.0,0.0
240,H1151TS239_5,0.0,0.0,0.0,0.0,0.0,0.0
241,H1151TS245_1,0.0,0.0,0.0,0.0,0.0,0.0
242,H1151TS248_1,0.0,0.0,0.0,0.0,0.0,0.0
243,H1151TS248_2,0.0,0.0,0.0,0.0,0.0,0.0
244,H1151TS248_3,0.0,0.0,0.0,0.0,0.0,0.0
245,H1151TS248_4,0.0,0.0,0.0,0.0,0.0,0.0
246,H1151TS248_5,0.0,0.0,0.0,0.0,0.0,0.0
247,H1151TS288_1,0.0,0.0,0.0,0.0,0.0,0.0
248,H1151TS291_1,0.0,0.0,0.0,0.0,0.0,0.0
249,H1151TS291_2,0.0,0.0,0.0,0.0,0.0,0.0
250,H1151TS291_3,0.0,0.0,0.0,0.0,0.0,0.0
251,H1151TS291_4,0.0,0.0,0.0,0.0,0.0,0.0
252,H1151TS291_5,0.0,0.0,0.0,0.0,0.0,0.0
253,H1151TS298_1,0.0,0.0,0.0,0.0,0.0,0.0
254,H1151TS298_2,0.0,0.0,0.0,0.0,0.0,0.0
255,H1151TS298_3,0.0,0.0,0.0,0.0,0.0,0.0
256,H1151TS298_4,0.0,0.0,0.0,0.0,0.0,0.0
257,H1151TS298_5,0.0,0.0,0.0,0.0,0.0,0.0
258,H1151TS314_5,0.0,0.0,0.0,0.0,0.0,0.0
259,H1151TS320_1,0.0,0.0,0.0,0.0,0.0,0.0
260,H1151TS320_2,0.0,0.0,0.0,0.0,0.0,0.0
261,H1151TS320_3,0.0,0.0,0.0,0.0,0.0,0.0
262,H1151TS320_4,0.0,0.0,0.0,0.0,0.0,0.0
263,H1151TS320_5,0.0,0.0,0.0,0.0,0.0,0.0
264,H1151TS333_1,0.0,0.0,0.0,0.0,0.0,0.0
265,H1151TS333_2,0.0,0.0,0.0,0.0,0.0,0.0
266,H1151TS333_3,0.0,0.0,0.0,0.0,0.0,0.0
267,H1151TS333_4,0.0,0.0,0.0,0.0,0.0,0.0
268,H1151TS333_5,0.0,0.0,0.0,0.0,0.0,0.0
269,H1151TS348_2,0.0,0.0,0.0,0.0,0.0,0.0
270,H1151TS348_3,0.0,0.0,0.0,0.0,0.0,0.0
271,H1151TS348_4,0.0,0.0,0.0,0.0,0.0,0.0
272,H1151TS350_4,0.0,0.0,0.0,0.0,0.0,0.0
273,H1151TS360_1,0.0,0.0,0.0,0.0,0.0,0.0
274,H1151TS360_3,0.0,0.0,0.0,0.0,0.0,0.0
275,H1151TS360_4,0.0,0.0,0.0,0.0,0.0,0.0
276,H1151TS360_5,0.0,0.0,0.0,0.0,0.0,0.0
277,H1151TS367_1,0.0,0.0,0.0,0.0,0.0,0.0
278,H1151TS367_3,0.0,0.0,0.0,0.0,0.0,0.0
279,H1151TS367_4,0.0,0.0,0.0,0.0,0.0,0.0
280,H1151TS367_5,0.0,0.0,0.0,0.0,0.0,0.0
281,H1151TS368_1,0.0,0.0,0.0,0.0,0.0,0.0
282,H1151TS374_4,0.0,0.0,0.0,0.0,0.0,0.0
283,H1151TS390_1,0.0,0.0,0.0,0.0,0.0,0.0
284,H1151TS390_2,0.0,0.0,0.0,0.0,0.0,0.0
285,H1151TS390_4,0.0,0.0,0.0,0.0,0.0,0.0
286,H1151TS390_5,0.0,0.0,0.0,0.0,0.0,0.0
287,H1151TS399_2,0.0,0.0,0.0,0.0,0.0,0.0
288,H1151TS399_3,0.0,0.0,0.0,0.0,0.0,0.0
289,H1151TS399_5,0.0,0.0,0.0,0.0,0.0,0.0
290,H1151TS433_1,0.0,0.0,0.0,0.0,0.0,0.0
291,H1151TS433_2,0.0,0.0,0.0,0.0,0.0,0.0
292,H1151TS433_3,0.0,0.0,0.0,0.0,0.0,0.0
293,H1151TS433_4,0.0,0.0,0.0,0.0,0.0,0.0
294,H1151TS433_5,0.0,0.0,0.0,0.0,0.0,0.0
295,H1151TS434_1,0.0,0.0,0.0,0.0,0.0,0.0
296,H1151TS434_2,0.0,0.0,0.0,0.0,0.0,0.0
297,H1151TS439_1,0.0,0.0,0.0,0.0,0.0,0.0
298,H1151TS441_2,0.0,0.0,0.0,0.0,0.0,0.0
299,H1151TS441_3,0.0,0.0,0.0,0.0,0.0,0.0
300,H1151TS446_1,0.0,0.0,0.0,0.0,0.0,0.0
301,H1151TS446_2,0.0,0.0,0.0,0.0,0.0,0.0
302,H1151TS446_3,0.0,0.0,0.0,0.0,0.0,0.0
303,H1151TS446_4,0.0,0.0,0.0,0.0,0.0,0.0
304,H1151TS446_5,0.0,0.0,0.0,0.0,0.0,0.0
305,H1151TS447_1,0.0,0.0,0.0,0.0,0.0,0.0
306,H1151TS447_4,0.0,0.0,0.0,0.0,0.0,0.0
307,H1151TS461_1,0.0,0.0,0.0,0.0,0.0,0.0
308,H1151TS461_2,0.0,0.0,0.0,0.0,0.0,0.0
309,H1151TS461_3,0.0,0.0,0.0,0.0,0.0,0.0
310,H1151TS461_4,0.0,0.0,0.0,0.0,0.0,0.0
311,H1151TS461_5,0.0,0.0,0.0,0.0,0.0,0.0
312,H1151TS462_1,0.0,0.0,0.0,0.0,0.0,0.0
313,H1151TS462_3,0.0,0.0,0.0,0.0,0.0,0.0
314,H1151TS462_4,0.0,0.0,0.0,0.0,0.0,0.0
315,H1151TS462_5,0.0,0.0,0.0,0.0,0.0,0.0
