,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
171,H1106TS071_4,0.0,0.0,0.0,0.0,0.0,0.0
172,H1106TS086_1,0.0,0.0,0.0,0.0,0.0,0.0
173,H1106TS086_3,0.0,0.0,0.0,0.0,0.0,0.0
174,H1106TS086_4,0.0,0.0,0.0,0.0,0.0,0.0
175,H1106TS086_5,0.0,0.0,0.0,0.0,0.0,0.0
176,H1106TS098_1,0.0,0.0,0.0,0.0,0.0,0.0
177,H1106TS098_2,0.0,0.0,0.0,0.0,0.0,0.0
178,H1106TS098_5,0.0,0.0,0.0,0.0,0.0,0.0
179,H1106TS119_1,0.0,0.0,0.0,0.0,0.0,0.0
180,H1106TS119_2,0.0,0.0,0.0,0.0,0.0,0.0
181,H1106TS119_3,0.0,0.0,0.0,0.0,0.0,0.0
182,H1106TS119_5,0.0,0.0,0.0,0.0,0.0,0.0
183,H1106TS125_2,0.0,0.0,0.0,0.0,0.0,0.0
184,H1106TS125_3,0.0,0.0,0.0,0.0,0.0,0.0
185,H1106TS131_3,0.0,0.0,0.0,0.0,0.0,0.0
186,H1106TS131_5,0.0,0.0,0.0,0.0,0.0,0.0
187,H1106TS150_1,0.0,0.0,0.0,0.0,0.0,0.0
188,H1106TS150_2,0.0,0.0,0.0,0.0,0.0,0.0
189,H1106TS150_3,0.0,0.0,0.0,0.0,0.0,0.0
190,H1106TS150_4,0.0,0.0,0.0,0.0,0.0,0.0
191,H1106TS150_5,0.0,0.0,0.0,0.0,0.0,0.0
192,H1106TS158_1,0.0,0.0,0.0,0.0,0.0,0.0
193,H1106TS158_3,0.0,0.0,0.0,0.0,0.0,0.0
194,H1106TS158_4,0.0,0.0,0.0,0.0,0.0,0.0
195,H1106TS158_5,0.0,0.0,0.0,0.0,0.0,0.0
196,H1106TS165_1,0.0,0.0,0.0,0.0,0.0,0.0
197,H1106TS169_1,0.0,0.0,0.0,0.0,0.0,0.0
198,H1106TS169_2,0.0,0.0,0.0,0.0,0.0,0.0
199,H1106TS169_3,0.0,0.0,0.0,0.0,0.0,0.0
200,H1106TS169_4,0.0,0.0,0.0,0.0,0.0,0.0
201,H1106TS169_5,0.0,0.0,0.0,0.0,0.0,0.0
202,H1106TS180_1,0.0,0.0,0.0,0.0,0.0,0.0
203,H1106TS180_4,0.0,0.0,0.0,0.0,0.0,0.0
204,H1106TS185_1,0.0,0.0,0.0,0.0,0.0,0.0
205,H1106TS187_1,0.0,0.0,0.0,0.0,0.0,0.0
206,H1106TS187_2,0.0,0.0,0.0,0.0,0.0,0.0
207,H1106TS187_3,0.0,0.0,0.0,0.0,0.0,0.0
208,H1106TS187_4,0.0,0.0,0.0,0.0,0.0,0.0
209,H1106TS187_5,0.0,0.0,0.0,0.0,0.0,0.0
210,H1106TS188_3,0.0,0.0,0.0,0.0,0.0,0.0
211,H1106TS201_3,0.0,0.0,0.0,0.0,0.0,0.0
212,H1106TS225_4,0.0,0.0,0.0,0.0,0.0,0.0
213,H1106TS227_2,0.0,0.0,0.0,0.0,0.0,0.0
214,H1106TS227_5,0.0,0.0,0.0,0.0,0.0,0.0
215,H1106TS229_1,0.0,0.0,0.0,0.0,0.0,0.0
216,H1106TS229_2,0.0,0.0,0.0,0.0,0.0,0.0
217,H1106TS229_3,0.0,0.0,0.0,0.0,0.0,0.0
218,H1106TS229_4,0.0,0.0,0.0,0.0,0.0,0.0
219,H1106TS229_5,0.0,0.0,0.0,0.0,0.0,0.0
220,H1106TS239_1,0.0,0.0,0.0,0.0,0.0,0.0
221,H1106TS239_5,0.0,0.0,0.0,0.0,0.0,0.0
222,H1106TS245_1,0.0,0.0,0.0,0.0,0.0,0.0
223,H1106TS245_2,0.0,0.0,0.0,0.0,0.0,0.0
224,H1106TS245_3,0.0,0.0,0.0,0.0,0.0,0.0
225,H1106TS245_4,0.0,0.0,0.0,0.0,0.0,0.0
226,H1106TS245_5,0.0,0.0,0.0,0.0,0.0,0.0
227,H1106TS248_2,0.0,0.0,0.0,0.0,0.0,0.0
228,H1106TS248_3,0.0,0.0,0.0,0.0,0.0,0.0
229,H1106TS248_4,0.0,0.0,0.0,0.0,0.0,0.0
230,H1106TS278_2,0.0,0.0,0.0,0.0,0.0,0.0
231,H1106TS278_4,0.0,0.0,0.0,0.0,0.0,0.0
232,H1106TS278_5,0.0,0.0,0.0,0.0,0.0,0.0
233,H1106TS288_1,0.0,0.0,0.0,0.0,0.0,0.0
234,H1106TS288_2,0.0,0.0,0.0,0.0,0.0,0.0
235,H1106TS288_3,0.0,0.0,0.0,0.0,0.0,0.0
236,H1106TS288_4,0.0,0.0,0.0,0.0,0.0,0.0
237,H1106TS291_1,0.0,0.0,0.0,0.0,0.0,0.0
238,H1106TS291_2,0.0,0.0,0.0,0.0,0.0,0.0
239,H1106TS291_3,0.0,0.0,0.0,0.0,0.0,0.0
240,H1106TS291_4,0.0,0.0,0.0,0.0,0.0,0.0
241,H1106TS291_5,0.0,0.0,0.0,0.0,0.0,0.0
242,H1106TS298_1,0.0,0.0,0.0,0.0,0.0,0.0
243,H1106TS298_2,0.0,0.0,0.0,0.0,0.0,0.0
244,H1106TS298_3,0.0,0.0,0.0,0.0,0.0,0.0
245,H1106TS298_4,0.0,0.0,0.0,0.0,0.0,0.0
246,H1106TS298_5,0.0,0.0,0.0,0.0,0.0,0.0
247,H1106TS320_1,0.0,0.0,0.0,0.0,0.0,0.0
248,H1106TS320_2,0.0,0.0,0.0,0.0,0.0,0.0
249,H1106TS320_3,0.0,0.0,0.0,0.0,0.0,0.0
250,H1106TS320_4,0.0,0.0,0.0,0.0,0.0,0.0
251,H1106TS320_5,0.0,0.0,0.0,0.0,0.0,0.0
252,H1106TS333_1,0.0,0.0,0.0,0.0,0.0,0.0
253,H1106TS333_2,0.0,0.0,0.0,0.0,0.0,0.0
254,H1106TS333_3,0.0,0.0,0.0,0.0,0.0,0.0
255,H1106TS333_4,0.0,0.0,0.0,0.0,0.0,0.0
256,H1106TS333_5,0.0,0.0,0.0,0.0,0.0,0.0
257,H1106TS348_2,0.0,0.0,0.0,0.0,0.0,0.0
258,H1106TS348_3,0.0,0.0,0.0,0.0,0.0,0.0
259,H1106TS348_4,0.0,0.0,0.0,0.0,0.0,0.0
260,H1106TS360_2,0.0,0.0,0.0,0.0,0.0,0.0
261,H1106TS367_2,0.0,0.0,0.0,0.0,0.0,0.0
262,H1106TS367_3,0.0,0.0,0.0,0.0,0.0,0.0
263,H1106TS367_4,0.0,0.0,0.0,0.0,0.0,0.0
264,H1106TS368_1,0.0,0.0,0.0,0.0,0.0,0.0
265,H1106TS368_2,0.0,0.0,0.0,0.0,0.0,0.0
266,H1106TS368_3,0.0,0.0,0.0,0.0,0.0,0.0
267,H1106TS368_4,0.0,0.0,0.0,0.0,0.0,0.0
268,H1106TS374_1,0.0,0.0,0.0,0.0,0.0,0.0
269,H1106TS374_2,0.0,0.0,0.0,0.0,0.0,0.0
270,H1106TS374_3,0.0,0.0,0.0,0.0,0.0,0.0
271,H1106TS374_4,0.0,0.0,0.0,0.0,0.0,0.0
272,H1106TS374_5,0.0,0.0,0.0,0.0,0.0,0.0
273,H1106TS390_1,0.0,0.0,0.0,0.0,0.0,0.0
274,H1106TS390_2,0.0,0.0,0.0,0.0,0.0,0.0
275,H1106TS390_3,0.0,0.0,0.0,0.0,0.0,0.0
276,H1106TS390_4,0.0,0.0,0.0,0.0,0.0,0.0
277,H1106TS390_5,0.0,0.0,0.0,0.0,0.0,0.0
278,H1106TS399_5,0.0,0.0,0.0,0.0,0.0,0.0
279,H1106TS423_2,0.0,0.0,0.0,0.0,0.0,0.0
280,H1106TS423_3,0.0,0.0,0.0,0.0,0.0,0.0
281,H1106TS423_4,0.0,0.0,0.0,0.0,0.0,0.0
282,H1106TS433_1,0.0,0.0,0.0,0.0,0.0,0.0
283,H1106TS433_2,0.0,0.0,0.0,0.0,0.0,0.0
284,H1106TS433_3,0.0,0.0,0.0,0.0,0.0,0.0
285,H1106TS433_4,0.0,0.0,0.0,0.0,0.0,0.0
286,H1106TS433_5,0.0,0.0,0.0,0.0,0.0,0.0
287,H1106TS439_3,0.0,0.0,0.0,0.0,0.0,0.0
288,H1106TS441_1,0.0,0.0,0.0,0.0,0.0,0.0
289,H1106TS441_3,0.0,0.0,0.0,0.0,0.0,0.0
290,H1106TS441_4,0.0,0.0,0.0,0.0,0.0,0.0
291,H1106TS441_5,0.0,0.0,0.0,0.0,0.0,0.0
292,H1106TS446_1,0.0,0.0,0.0,0.0,0.0,0.0
293,H1106TS446_2,0.0,0.0,0.0,0.0,0.0,0.0
294,H1106TS446_3,0.0,0.0,0.0,0.0,0.0,0.0
295,H1106TS446_4,0.0,0.0,0.0,0.0,0.0,0.0
296,H1106TS446_5,0.0,0.0,0.0,0.0,0.0,0.0
297,H1106TS447_2,0.0,0.0,0.0,0.0,0.0,0.0
298,H1106TS447_3,0.0,0.0,0.0,0.0,0.0,0.0
299,H1106TS462_1,0.0,0.0,0.0,0.0,0.0,0.0
300,H1106TS462_2,0.0,0.0,0.0,0.0,0.0,0.0
301,H1106TS462_5,0.0,0.0,0.0,0.0,0.0,0.0
302,H1106TS477_1,0.0,0.0,0.0,0.0,0.0,0.0
303,H1106TS493_1,0.0,0.0,0.0,0.0,0.0,0.0
304,H1106TS493_2,0.0,0.0,0.0,0.0,0.0,0.0
305,H1106TS493_3,0.0,0.0,0.0,0.0,0.0,0.0
306,H1106TS494_2,0.0,0.0,0.0,0.0,0.0,0.0
307,H1106TS494_4,0.0,0.0,0.0,0.0,0.0,0.0
