,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
73,T1187TS493_1o,36.184,36.184,0.42,0.42,0.679,0.679
74,T1187TS390_3o,-772.772,-772.772,0.101,0.101,0.705,0.705
75,T1187TS147_4o,-881.707,-881.707,0.09,0.09,0.692,0.692
76,T1187TS298_5o,-998.87,-998.87,0.179,0.179,0.696,0.696
77,T1187TS390_4o,-955.319,-955.319,0.072,0.072,0.709,0.709
78,T1187TS423_4o,-2120.118,-2120.118,0.07,0.07,0.687,0.687
79,T1187TS131_3o,-821.632,-821.632,0.209,0.209,0.69,0.69
80,T1187TS131_2o,-1215.242,-1215.242,0.089,0.089,0.69,0.69
81,T1187TS131_5o,-1348.925,-1348.925,0.096,0.096,0.692,0.692
82,T1187TS439_1o,432.292,432.292,0.432,0.432,0.691,0.691
83,T1187TS441_5o,-353.074,-353.074,0.311,0.311,0.698,0.698
84,T1187TS165_5o,-378.676,-378.676,0.253,0.253,0.687,0.687
85,T1187TS441_3o,-777.583,-777.583,0.103,0.103,0.701,0.701
86,T1187TS444_4o,-147.711,-147.711,0.359,0.359,0.706,0.706
87,T1187TS165_4o,-191.094,-191.094,0.339,0.339,0.703,0.703
88,T1187TS360_1o,-925.256,-925.256,0.089,0.089,0.701,0.701
89,T1187TS312_3o,-573.429,-564.7930210843374,0.181,0.17827409638554217,0.672,0.6618795180722892
90,T1187TS367_5o,384.776,384.776,0.52,0.52,0.693,0.693
91,T1187TS399_3o,253.739,253.739,0.444,0.444,0.689,0.689
92,T1187TS360_5o,-335.221,-335.221,0.308,0.308,0.7,0.7
93,T1187TS188_5o,-1120.201,-1120.201,0.099,0.099,0.7,0.7
94,T1187TS360_4o,-498.448,-498.448,0.282,0.282,0.697,0.697
95,T1187TS399_5o,-1235.108,-1235.108,0.092,0.092,0.69,0.69
96,T1187TS188_4o,-896.564,-896.564,0.149,0.149,0.686,0.686
97,T1187TS462_2o,-1325.647,-1325.647,0.029,0.029,0.685,0.685
98,T1187TS398_3o,-1405.694,-1405.694,0.095,0.095,0.696,0.696
99,T1187TS367_3o,-1650.984,-1650.984,0.036,0.036,0.685,0.685
100,T1187TS360_3o,-107.929,-107.929,0.418,0.418,0.705,0.705
101,T1187TS158_1o,-1711.273,-1711.273,0.076,0.076,0.687,0.687
102,T1187TS185_1o,-1124.481,-1124.481,0.047,0.047,0.672,0.672
103,T1187TS185_4o,-922.281,-922.281,0.073,0.073,0.674,0.674
104,T1187TS399_4o,-729.577,-729.577,0.232,0.232,0.691,0.691
105,T1187TS441_4o,-1522.919,-1522.919,0.023,0.023,0.685,0.685
106,T1187TS169_4o,-752.541,-752.541,0.084,0.084,0.691,0.691
107,T1187TS441_2o,-1560.477,-1560.477,0.026,0.026,0.687,0.687
108,T1187TS493_3o,-402.978,-402.978,0.319,0.319,0.672,0.672
109,T1187TS185_3o,-653.363,-653.363,0.165,0.165,0.676,0.676
110,T1187TS477_1o,-1387.314,-1387.314,0.022,0.022,0.7,0.7
111,T1187TS462_1o,-1106.157,-1106.157,0.116,0.116,0.684,0.684
112,T1187TS439_2o,53.716,53.716,0.44,0.44,0.693,0.693
113,T1187TS423_3o,-15.514,-15.514,0.346,0.346,0.694,0.694
114,T1187TS461_4o,-1479.851,-1479.851,0.028,0.028,0.695,0.695
115,T1187TS462_4o,-362.085,-362.085,0.254,0.254,0.697,0.697
116,T1187TS037_5o,-1093.563,-1093.563,0.106,0.106,0.689,0.689
117,T1187TS188_1o,-1001.047,-1001.047,0.085,0.085,0.694,0.694
118,T1187TS439_3o,-727.405,-727.405,0.287,0.287,0.697,0.697
119,T1187TS456_5o,-1135.343,-1135.343,0.112,0.112,0.698,0.698
120,T1187TS122_1o,-850.795,-850.795,0.109,0.109,0.676,0.676
121,T1187TS461_5o,-1161.669,-1161.669,0.055,0.055,0.696,0.696
122,T1187TS423_1o,-629.51,-629.51,0.1,0.1,0.694,0.694
123,T1187TS119_4o,-383.137,-383.137,0.278,0.278,0.695,0.695
124,T1187TS447_1o,197.221,197.221,0.461,0.461,0.686,0.686
125,T1187TS278_4o,-860.79,-860.79,0.273,0.273,0.663,0.663
126,T1187TS091_5o,-261.317,-261.317,0.336,0.336,0.609,0.609
127,T1187TS131_4o,-957.521,-957.521,0.078,0.078,0.683,0.683
128,T1187TS131_1o,-609.204,-609.204,0.276,0.276,0.697,0.697
129,T1187TS312_2o,-728.756,-717.7807590361446,0.182,0.1792590361445783,0.686,0.6756686746987952
130,T1187TS314_4o,-1389.868,-1389.868,0.137,0.137,0.701,0.701
131,T1187TS185_2o,165.809,165.809,0.464,0.464,0.675,0.675
132,T1187TS037_4o,321.933,321.933,0.467,0.467,0.68,0.68
133,T1187TS461_2o,-1751.776,-1751.776,0.036,0.036,0.693,0.693
134,T1187TS493_2o,-1069.384,-1069.384,0.074,0.074,0.674,0.674
135,T1187TS462_3o,-537.828,-537.828,0.229,0.229,0.688,0.688
136,T1187TS312_5o,-1554.439,-1531.0287740963856,0.082,0.08076506024096386,0.68,0.6697590361445784
137,T1187TS158_5o,-781.556,-781.556,0.303,0.303,0.668,0.668
138,T1187TS312_4o,-890.095,-876.6899548192772,0.168,0.1654698795180723,0.682,0.6717289156626507
139,T1187TS037_3o,-193.497,-193.497,0.409,0.409,0.684,0.684
140,T1187TS367_4o,-70.603,-70.603,0.404,0.404,0.695,0.695
141,T1187TS091_3o,-1560.611,-1560.611,0.14,0.14,0.619,0.619
142,T1187TS234_5o,-368.205,-368.205,0.155,0.155,0.658,0.658
143,T1187TS185_5o,-250.245,-250.245,0.329,0.329,0.665,0.665
144,T1187TS304_3o,-847.066,-847.066,0.184,0.184,0.672,0.672
145,T1187TS304_5o,-933.617,-933.617,0.199,0.199,0.65,0.65
146,T1187TS447_2o,456.203,456.203,0.509,0.509,0.686,0.686
147,T1187TS304_4o,-1167.081,-1167.081,0.149,0.149,0.679,0.679
148,T1187TS165_3o,71.814,71.814,0.466,0.466,0.686,0.686
149,T1187TS447_3o,-766.863,-766.863,0.232,0.232,0.692,0.692
150,T1187TS462_5o,13.857,13.857,0.453,0.453,0.691,0.691
151,T1187TS205_5o,-380.709,-380.709,0.325,0.325,0.706,0.706
152,T1187TS165_1o,-2627.346,-2627.346,0.077,0.077,0.677,0.677
153,T1187TS150_4o,-1746.813,-1746.813,0.087,0.087,0.663,0.663
154,T1187TS150_2o,-1761.699,-1761.699,0.112,0.112,0.658,0.658
155,T1187TS447_5o,-390.791,-390.791,0.341,0.341,0.687,0.687
156,T1187TS312_1o,234.338,231.51465060240963,0.433,0.42778313253012046,0.698,0.689590361445783
157,T1187TS374_4o,-1215.513,-1215.513,0.172,0.172,0.685,0.685
158,T1187TS234_3o,-712.674,-712.674,0.101,0.101,0.646,0.646
159,T1187TS304_2o,-274.581,-274.581,0.306,0.306,0.643,0.643
160,T1187TS314_5o,-673.826,-673.826,0.299,0.299,0.693,0.693
161,T1187TS314_2o,-2299.878,-2299.878,0.176,0.176,0.677,0.677
162,T1187TS493_5o,-1358.74,-1358.74,0.068,0.068,0.679,0.679
163,T1187TS314_3o,-691.996,-691.996,0.302,0.302,0.681,0.681
164,T1187TS234_4o,-303.748,-303.748,0.06,0.06,0.645,0.645
165,T1187TS091_4o,51.988,51.988,0.413,0.413,0.617,0.617
166,T1187TS091_2o,337.331,337.331,0.48,0.48,0.617,0.617
167,T1187TS398_1o,-1250.108,-1250.108,0.19,0.19,0.686,0.686
168,T1187TS398_4o,-1322.191,-1322.191,0.044,0.044,0.695,0.695
169,T1187TS234_1o,-233.248,-233.248,0.047,0.047,0.647,0.647
170,T1187TS423_2o,-462.875,-462.875,0.338,0.338,0.68,0.68
171,T1187TS150_1o,-1896.993,-1896.993,0.053,0.053,0.661,0.661
172,T1187TS234_2o,-260.592,-260.592,0.026,0.026,0.648,0.648
173,T1187TS291_4o,-258.412,-258.412,0.349,0.349,0.674,0.674
174,T1187TS150_3o,-358.746,-358.746,0.336,0.336,0.664,0.664
175,T1187TS493_4o,-1190.811,-1190.811,0.037,0.037,0.654,0.654
176,T1187TS398_2o,-1214.054,-1214.054,0.115,0.115,0.692,0.692
177,T1187TS169_1o,-9868.941,-9868.941,0.168,0.168,0.326,0.326
178,T1187TS398_5o,-634.879,-634.879,0.296,0.296,0.684,0.684
179,T1187TS169_3o,-7817.074,-7817.074,0.236,0.236,0.335,0.335
180,T1187TS003_1o,0.0,0.0,0.0,0.0,0.0,0.0
181,T1187TS003_2o,0.0,0.0,0.0,0.0,0.0,0.0
182,T1187TS003_4o,0.0,0.0,0.0,0.0,0.0,0.0
183,T1187TS003_5o,0.0,0.0,0.0,0.0,0.0,0.0
184,T1187TS035_1o,0.0,0.0,0.0,0.0,0.0,0.0
185,T1187TS035_2o,0.0,0.0,0.0,0.0,0.0,0.0
186,T1187TS035_3o,0.0,0.0,0.0,0.0,0.0,0.0
187,T1187TS035_4o,0.0,0.0,0.0,0.0,0.0,0.0
188,T1187TS035_5o,0.0,0.0,0.0,0.0,0.0,0.0
189,T1187TS046_1o,0.0,0.0,0.0,0.0,0.0,0.0
190,T1187TS046_2o,0.0,0.0,0.0,0.0,0.0,0.0
191,T1187TS046_3o,0.0,0.0,0.0,0.0,0.0,0.0
192,T1187TS046_4o,0.0,0.0,0.0,0.0,0.0,0.0
193,T1187TS046_5o,0.0,0.0,0.0,0.0,0.0,0.0
194,T1187TS054_1o,0.0,0.0,0.0,0.0,0.0,0.0
195,T1187TS054_2o,0.0,0.0,0.0,0.0,0.0,0.0
196,T1187TS054_3o,0.0,0.0,0.0,0.0,0.0,0.0
197,T1187TS054_4o,0.0,0.0,0.0,0.0,0.0,0.0
198,T1187TS054_5o,0.0,0.0,0.0,0.0,0.0,0.0
199,T1187TS074_4o,0.0,0.0,0.0,0.0,0.0,0.0
200,T1187TS086_1o,0.0,0.0,0.0,0.0,0.0,0.0
201,T1187TS086_2o,0.0,0.0,0.0,0.0,0.0,0.0
202,T1187TS086_3o,0.0,0.0,0.0,0.0,0.0,0.0
203,T1187TS086_4o,0.0,0.0,0.0,0.0,0.0,0.0
204,T1187TS086_5o,0.0,0.0,0.0,0.0,0.0,0.0
205,T1187TS098_1o,0.0,0.0,0.0,0.0,0.0,0.0
206,T1187TS098_2o,0.0,0.0,0.0,0.0,0.0,0.0
207,T1187TS098_3o,0.0,0.0,0.0,0.0,0.0,0.0
208,T1187TS098_4o,0.0,0.0,0.0,0.0,0.0,0.0
209,T1187TS098_5o,0.0,0.0,0.0,0.0,0.0,0.0
210,T1187TS119_1o,0.0,0.0,0.0,0.0,0.0,0.0
211,T1187TS119_2o,0.0,0.0,0.0,0.0,0.0,0.0
212,T1187TS119_3o,0.0,0.0,0.0,0.0,0.0,0.0
213,T1187TS119_5o,0.0,0.0,0.0,0.0,0.0,0.0
214,T1187TS122_2o,0.0,0.0,0.0,0.0,0.0,0.0
215,T1187TS122_3o,0.0,0.0,0.0,0.0,0.0,0.0
216,T1187TS122_4o,0.0,0.0,0.0,0.0,0.0,0.0
217,T1187TS122_5o,0.0,0.0,0.0,0.0,0.0,0.0
218,T1187TS125_1o,0.0,0.0,0.0,0.0,0.0,0.0
219,T1187TS125_2o,0.0,0.0,0.0,0.0,0.0,0.0
220,T1187TS125_3o,0.0,0.0,0.0,0.0,0.0,0.0
221,T1187TS125_4o,0.0,0.0,0.0,0.0,0.0,0.0
222,T1187TS125_5o,0.0,0.0,0.0,0.0,0.0,0.0
223,T1187TS147_5o,0.0,0.0,0.0,0.0,0.0,0.0
224,T1187TS158_2o,0.0,0.0,0.0,0.0,0.0,0.0
225,T1187TS158_3o,0.0,0.0,0.0,0.0,0.0,0.0
226,T1187TS158_4o,0.0,0.0,0.0,0.0,0.0,0.0
227,T1187TS180_1o,0.0,0.0,0.0,0.0,0.0,0.0
228,T1187TS180_2o,0.0,0.0,0.0,0.0,0.0,0.0
229,T1187TS180_3o,0.0,0.0,0.0,0.0,0.0,0.0
230,T1187TS180_4o,0.0,0.0,0.0,0.0,0.0,0.0
231,T1187TS180_5o,0.0,0.0,0.0,0.0,0.0,0.0
232,T1187TS187_1o,0.0,0.0,0.0,0.0,0.0,0.0
233,T1187TS187_2o,0.0,0.0,0.0,0.0,0.0,0.0
234,T1187TS187_3o,0.0,0.0,0.0,0.0,0.0,0.0
235,T1187TS229_1o,0.0,0.0,0.0,0.0,0.0,0.0
236,T1187TS229_2o,0.0,0.0,0.0,0.0,0.0,0.0
237,T1187TS229_3o,0.0,0.0,0.0,0.0,0.0,0.0
238,T1187TS229_4o,0.0,0.0,0.0,0.0,0.0,0.0
239,T1187TS229_5o,0.0,0.0,0.0,0.0,0.0,0.0
240,T1187TS239_1o,0.0,0.0,0.0,0.0,0.0,0.0
241,T1187TS239_2o,0.0,0.0,0.0,0.0,0.0,0.0
242,T1187TS239_3o,0.0,0.0,0.0,0.0,0.0,0.0
243,T1187TS239_4o,0.0,0.0,0.0,0.0,0.0,0.0
244,T1187TS239_5o,0.0,0.0,0.0,0.0,0.0,0.0
245,T1187TS245_1o,0.0,0.0,0.0,0.0,0.0,0.0
246,T1187TS245_2o,0.0,0.0,0.0,0.0,0.0,0.0
247,T1187TS245_3o,0.0,0.0,0.0,0.0,0.0,0.0
248,T1187TS245_4o,0.0,0.0,0.0,0.0,0.0,0.0
249,T1187TS245_5o,0.0,0.0,0.0,0.0,0.0,0.0
250,T1187TS248_1o,0.0,0.0,0.0,0.0,0.0,0.0
251,T1187TS248_2o,0.0,0.0,0.0,0.0,0.0,0.0
252,T1187TS248_3o,0.0,0.0,0.0,0.0,0.0,0.0
253,T1187TS248_4o,0.0,0.0,0.0,0.0,0.0,0.0
254,T1187TS248_5o,0.0,0.0,0.0,0.0,0.0,0.0
255,T1187TS291_3o,0.0,0.0,0.0,0.0,0.0,0.0
256,T1187TS314_1o,0.0,0.0,0.0,0.0,0.0,0.0
257,T1187TS320_1o,0.0,0.0,0.0,0.0,0.0,0.0
258,T1187TS320_2o,0.0,0.0,0.0,0.0,0.0,0.0
259,T1187TS320_3o,0.0,0.0,0.0,0.0,0.0,0.0
260,T1187TS320_4o,0.0,0.0,0.0,0.0,0.0,0.0
261,T1187TS320_5o,0.0,0.0,0.0,0.0,0.0,0.0
262,T1187TS325_1o,0.0,0.0,0.0,0.0,0.0,0.0
263,T1187TS325_2o,0.0,0.0,0.0,0.0,0.0,0.0
264,T1187TS325_3o,0.0,0.0,0.0,0.0,0.0,0.0
265,T1187TS325_4o,0.0,0.0,0.0,0.0,0.0,0.0
266,T1187TS325_5o,0.0,0.0,0.0,0.0,0.0,0.0
267,T1187TS347_1o,0.0,0.0,0.0,0.0,0.0,0.0
268,T1187TS347_2o,0.0,0.0,0.0,0.0,0.0,0.0
269,T1187TS347_3o,0.0,0.0,0.0,0.0,0.0,0.0
270,T1187TS347_4o,0.0,0.0,0.0,0.0,0.0,0.0
271,T1187TS347_5o,0.0,0.0,0.0,0.0,0.0,0.0
272,T1187TS348_1o,0.0,0.0,0.0,0.0,0.0,0.0
273,T1187TS348_5o,0.0,0.0,0.0,0.0,0.0,0.0
274,T1187TS350_1o,0.0,0.0,0.0,0.0,0.0,0.0
275,T1187TS350_2o,0.0,0.0,0.0,0.0,0.0,0.0
276,T1187TS350_4o,0.0,0.0,0.0,0.0,0.0,0.0
277,T1187TS350_5o,0.0,0.0,0.0,0.0,0.0,0.0
278,T1187TS385_1o,0.0,0.0,0.0,0.0,0.0,0.0
279,T1187TS390_2o,0.0,0.0,0.0,0.0,0.0,0.0
280,T1187TS433_1o,0.0,0.0,0.0,0.0,0.0,0.0
281,T1187TS433_2o,0.0,0.0,0.0,0.0,0.0,0.0
282,T1187TS433_3o,0.0,0.0,0.0,0.0,0.0,0.0
283,T1187TS433_4o,0.0,0.0,0.0,0.0,0.0,0.0
284,T1187TS433_5o,0.0,0.0,0.0,0.0,0.0,0.0
285,T1187TS446_1o,0.0,0.0,0.0,0.0,0.0,0.0
286,T1187TS446_2o,0.0,0.0,0.0,0.0,0.0,0.0
287,T1187TS446_3o,0.0,0.0,0.0,0.0,0.0,0.0
288,T1187TS446_4o,0.0,0.0,0.0,0.0,0.0,0.0
289,T1187TS446_5o,0.0,0.0,0.0,0.0,0.0,0.0
290,T1187TS456_1o,0.0,0.0,0.0,0.0,0.0,0.0
291,T1187TS456_2o,0.0,0.0,0.0,0.0,0.0,0.0
292,T1187TS456_3o,0.0,0.0,0.0,0.0,0.0,0.0
293,T1187TS456_4o,0.0,0.0,0.0,0.0,0.0,0.0
294,T1187TS461_1o,0.0,0.0,0.0,0.0,0.0,0.0
