,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
34,H1171TS494_3,10736.971,10736.971,0.491,0.491,0.675,0.675
35,H1171TS494_4,12404.336,12404.336,0.539,0.539,0.683,0.683
36,H1171TS205_5,17058.672,17058.672,0.583,0.583,0.673,0.673
37,H1171TS494_2,10230.047,10214.35674386503,0.554,0.5531503067484662,0.675,0.6739647239263803
38,H1171TS447_3,13135.7,13135.7,0.614,0.614,0.618,0.618
39,H1171TS447_2,12435.474,12435.474,0.608,0.608,0.617,0.617
40,H1171TS447_5,11115.925,11115.925,0.595,0.595,0.618,0.618
41,H1171TS447_4,11833.709,11833.709,0.6,0.6,0.616,0.616
42,H1171TS447_1,10009.853,10009.853,0.574,0.574,0.617,0.617
43,H1171TS097_3,2742.948,513.2510061349692,0.999,0.18692944785276072,0.685,0.12817484662576686
44,H1171TS434_4,2643.753,494.6899785276073,0.983,0.18393558282208586,0.69,0.12911042944785273
45,H1171TS131_2,13001.898,13001.898,0.487,0.487,0.683,0.683
46,H1171TS131_1,12028.805,12028.805,0.474,0.474,0.683,0.683
47,H1171TS131_4,11307.196,11307.196,0.473,0.473,0.684,0.684
48,H1171TS461_4,5099.738,5099.738,0.395,0.395,0.671,0.671
49,H1171TS298_1,9112.155,9112.155,0.416,0.416,0.678,0.678
50,H1171TS360_2,8689.656,8689.656,0.43,0.43,0.68,0.68
51,H1171TS390_3,8092.679,8092.679,0.425,0.425,0.678,0.678
52,H1171TS360_3,9808.556,9808.556,0.455,0.455,0.678,0.678
53,H1171TS158_5,9271.666,9271.666,0.426,0.426,0.675,0.675
54,H1171TS147_4,8717.872,8717.872,0.49,0.49,0.677,0.677
55,H1171TS298_2,9107.994,9107.994,0.433,0.433,0.678,0.678
56,H1171TS360_4,8871.352,8871.352,0.444,0.444,0.676,0.676
57,H1171TS147_1,7935.622,7935.622,0.443,0.443,0.679,0.679
58,H1171TS398_2,10832.253,10832.253,0.481,0.481,0.681,0.681
59,H1171TS071_3,7582.612,7582.612,0.45,0.45,0.672,0.672
60,H1171TS348_5,5606.676,5606.676,0.366,0.366,0.675,0.675
61,H1171TS439_4,4025.346,4025.346,0.327,0.327,0.669,0.669
62,H1171TS399_2,9040.888,9040.888,0.484,0.484,0.678,0.678
63,H1171TS131_3,8088.878,8088.878,0.397,0.397,0.681,0.681
64,H1171TS399_5,6161.325,6161.325,0.43,0.43,0.672,0.672
65,H1171TS071_1,7174.803,7174.803,0.436,0.436,0.674,0.674
66,H1171TS304_1,8010.568,8010.568,0.428,0.428,0.668,0.668
67,H1171TS399_1,7495.57,7495.57,0.439,0.439,0.672,0.672
68,H1171TS444_4,7397.427,7397.427,0.444,0.444,0.677,0.677
69,H1171TS399_3,5690.8,5690.8,0.414,0.414,0.677,0.677
70,H1171TS205_4,-1385.268,-1385.268,0.358,0.358,0.675,0.675
71,H1171TS367_3,7840.015,7840.015,0.416,0.416,0.679,0.679
72,H1171TS291_3,6629.992,6629.992,0.415,0.415,0.671,0.671
73,H1171TS291_5,3992.969,3992.969,0.345,0.345,0.67,0.67
74,H1171TS291_1,5493.325,5493.325,0.365,0.365,0.672,0.672
75,H1171TS291_4,6598.969,6598.969,0.4,0.4,0.675,0.675
76,H1171TS291_2,4416.549,4416.549,0.337,0.337,0.67,0.67
77,H1171TS188_4,5136.253,5136.253,0.445,0.445,0.671,0.671
78,H1171TS439_1,1809.192,1809.192,0.299,0.299,0.67,0.67
79,H1171TS180_3,8092.679,8092.679,0.425,0.425,0.678,0.678
80,H1171TS439_2,1158.883,1158.883,0.293,0.293,0.667,0.667
81,H1171TS092_1,1248.83,1248.83,0.273,0.273,0.676,0.676
82,H1171TS180_5,7474.851,7474.851,0.462,0.462,0.681,0.681
83,H1171TS180_1,8961.453,8961.453,0.445,0.445,0.679,0.679
84,H1171TS374_1,9523.58,9523.58,0.444,0.444,0.675,0.675
85,H1171TS439_3,757.983,757.983,0.275,0.275,0.667,0.667
86,H1171TS185_3,9632.412,9632.412,0.458,0.458,0.668,0.668
87,H1171TS188_3,-305.477,-305.477,0.306,0.306,0.664,0.664
88,H1171TS165_4,-9277.306,-9277.306,0.215,0.215,0.686,0.686
89,H1171TS165_2,-1846.124,-1846.124,0.391,0.391,0.695,0.695
90,H1171TS350_3,6581.088,6581.088,0.417,0.417,0.67,0.67
91,H1171TS350_5,3965.045,3965.045,0.349,0.349,0.668,0.668
92,H1171TS350_1,5288.716,5288.716,0.364,0.364,0.671,0.671
93,H1171TS350_4,6300.604,6300.604,0.395,0.395,0.674,0.674
94,H1171TS350_2,4253.59,4253.59,0.334,0.334,0.668,0.668
95,H1171TS188_2,-651.468,-651.468,0.264,0.264,0.656,0.656
96,H1171TS098_1,-9837.492,-9837.492,0.123,0.123,0.688,0.688
97,H1171TS288_2,-3357.093,-3357.093,0.328,0.328,0.669,0.669
98,H1171TS288_1,-6339.89,-6339.89,0.257,0.257,0.671,0.671
99,H1171TS288_5,-5496.072,-5496.072,0.287,0.287,0.662,0.662
100,H1171TS385_1,-6347.348,-6347.348,0.198,0.198,0.688,0.688
101,H1171TS288_3,-9658.468,-9658.468,0.167,0.167,0.67,0.67
102,H1171TS288_4,-6932.97,-6932.97,0.232,0.232,0.673,0.673
103,H1171TS462_3,3610.367,3610.367,0.272,0.272,0.661,0.661
104,H1171TS119_3,2481.418,2481.418,0.404,0.404,0.657,0.657
105,H1171TS462_1,717.002,717.002,0.277,0.277,0.677,0.677
106,H1171TS119_4,1188.748,1188.748,0.385,0.385,0.655,0.655
107,H1171TS462_2,1264.959,1264.959,0.317,0.317,0.677,0.677
108,H1171TS185_2,5266.737,5266.737,0.389,0.389,0.667,0.667
109,H1171TS185_1,6989.223,6989.223,0.425,0.425,0.669,0.669
110,H1171TS462_4,3193.828,3193.828,0.27,0.27,0.656,0.656
111,H1171TS185_4,4932.231,4932.231,0.382,0.382,0.654,0.654
112,H1171TS462_5,-3061.983,-3061.983,0.2,0.2,0.658,0.658
113,H1171TS185_5,5147.608,5147.608,0.393,0.393,0.647,0.647
114,H1171TS165_3,-1149.368,-1149.368,0.347,0.347,0.693,0.693
115,H1171TS312_1,-2572.384,-2531.6151329243353,0.308,0.30311860940695295,0.682,0.6711912065439674
116,H1171TS067_2,-106.759,-106.759,0.405,0.405,0.634,0.634
117,H1171TS067_1,-22.12,-22.12,0.415,0.415,0.642,0.642
118,H1171TS312_3,-937.259,-920.0088343558283,0.347,0.34061349693251536,0.685,0.6723926380368099
119,H1171TS312_4,-1929.774,-1894.2566871165645,0.287,0.281717791411043,0.686,0.6733742331288345
120,H1171TS312_5,528.002,519.9038098159508,0.477,0.46968404907975453,0.682,0.6715398773006135
121,H1171TS098_4,-1149.284,-1149.284,0.018,0.018,0.684,0.684
122,H1171TS003_1,0.0,0.0,0.0,0.0,0.0,0.0
123,H1171TS003_2,0.0,0.0,0.0,0.0,0.0,0.0
124,H1171TS003_3,0.0,0.0,0.0,0.0,0.0,0.0
125,H1171TS003_4,0.0,0.0,0.0,0.0,0.0,0.0
126,H1171TS003_5,0.0,0.0,0.0,0.0,0.0,0.0
127,H1171TS011_1,0.0,0.0,0.0,0.0,0.0,0.0
128,H1171TS011_2,0.0,0.0,0.0,0.0,0.0,0.0
129,H1171TS011_3,0.0,0.0,0.0,0.0,0.0,0.0
130,H1171TS011_4,0.0,0.0,0.0,0.0,0.0,0.0
131,H1171TS011_5,0.0,0.0,0.0,0.0,0.0,0.0
132,H1171TS035_1,0.0,0.0,0.0,0.0,0.0,0.0
133,H1171TS035_2,0.0,0.0,0.0,0.0,0.0,0.0
134,H1171TS035_3,0.0,0.0,0.0,0.0,0.0,0.0
135,H1171TS035_4,0.0,0.0,0.0,0.0,0.0,0.0
136,H1171TS035_5,0.0,0.0,0.0,0.0,0.0,0.0
137,H1171TS046_1,0.0,0.0,0.0,0.0,0.0,0.0
138,H1171TS046_2,0.0,0.0,0.0,0.0,0.0,0.0
139,H1171TS046_3,0.0,0.0,0.0,0.0,0.0,0.0
140,H1171TS046_4,0.0,0.0,0.0,0.0,0.0,0.0
141,H1171TS046_5,0.0,0.0,0.0,0.0,0.0,0.0
142,H1171TS054_1,0.0,0.0,0.0,0.0,0.0,0.0
143,H1171TS054_2,0.0,0.0,0.0,0.0,0.0,0.0
144,H1171TS054_3,0.0,0.0,0.0,0.0,0.0,0.0
145,H1171TS054_4,0.0,0.0,0.0,0.0,0.0,0.0
146,H1171TS054_5,0.0,0.0,0.0,0.0,0.0,0.0
147,H1171TS071_2,0.0,0.0,0.0,0.0,0.0,0.0
148,H1171TS071_4,0.0,0.0,0.0,0.0,0.0,0.0
149,H1171TS071_5,0.0,0.0,0.0,0.0,0.0,0.0
150,H1171TS073_1,0.0,0.0,0.0,0.0,0.0,0.0
151,H1171TS073_2,0.0,0.0,0.0,0.0,0.0,0.0
152,H1171TS073_3,0.0,0.0,0.0,0.0,0.0,0.0
153,H1171TS073_4,0.0,0.0,0.0,0.0,0.0,0.0
154,H1171TS073_5,0.0,0.0,0.0,0.0,0.0,0.0
155,H1171TS086_1,0.0,0.0,0.0,0.0,0.0,0.0
156,H1171TS086_2,0.0,0.0,0.0,0.0,0.0,0.0
157,H1171TS086_3,0.0,0.0,0.0,0.0,0.0,0.0
158,H1171TS086_4,0.0,0.0,0.0,0.0,0.0,0.0
159,H1171TS086_5,0.0,0.0,0.0,0.0,0.0,0.0
160,H1171TS097_1,0.0,0.0,0.0,0.0,0.0,0.0
161,H1171TS097_2,0.0,0.0,0.0,0.0,0.0,0.0
162,H1171TS097_4,0.0,0.0,0.0,0.0,0.0,0.0
163,H1171TS097_5,0.0,0.0,0.0,0.0,0.0,0.0
164,H1171TS098_2,0.0,0.0,0.0,0.0,0.0,0.0
165,H1171TS098_3,0.0,0.0,0.0,0.0,0.0,0.0
166,H1171TS098_5,0.0,0.0,0.0,0.0,0.0,0.0
167,H1171TS122_1,0.0,0.0,0.0,0.0,0.0,0.0
168,H1171TS122_2,0.0,0.0,0.0,0.0,0.0,0.0
169,H1171TS122_3,0.0,0.0,0.0,0.0,0.0,0.0
170,H1171TS122_4,0.0,0.0,0.0,0.0,0.0,0.0
171,H1171TS122_5,0.0,0.0,0.0,0.0,0.0,0.0
172,H1171TS125_1,0.0,0.0,0.0,0.0,0.0,0.0
173,H1171TS125_2,0.0,0.0,0.0,0.0,0.0,0.0
174,H1171TS125_3,0.0,0.0,0.0,0.0,0.0,0.0
175,H1171TS125_4,0.0,0.0,0.0,0.0,0.0,0.0
176,H1171TS125_5,0.0,0.0,0.0,0.0,0.0,0.0
177,H1171TS133_1,0.0,0.0,0.0,0.0,0.0,0.0
178,H1171TS133_2,0.0,0.0,0.0,0.0,0.0,0.0
179,H1171TS133_3,0.0,0.0,0.0,0.0,0.0,0.0
180,H1171TS133_4,0.0,0.0,0.0,0.0,0.0,0.0
181,H1171TS133_5,0.0,0.0,0.0,0.0,0.0,0.0
182,H1171TS147_5,0.0,0.0,0.0,0.0,0.0,0.0
183,H1171TS158_1,0.0,0.0,0.0,0.0,0.0,0.0
184,H1171TS158_2,0.0,0.0,0.0,0.0,0.0,0.0
185,H1171TS158_3,0.0,0.0,0.0,0.0,0.0,0.0
186,H1171TS158_4,0.0,0.0,0.0,0.0,0.0,0.0
187,H1171TS165_1,0.0,0.0,0.0,0.0,0.0,0.0
188,H1171TS165_5,0.0,0.0,0.0,0.0,0.0,0.0
189,H1171TS169_1,0.0,0.0,0.0,0.0,0.0,0.0
190,H1171TS169_2,0.0,0.0,0.0,0.0,0.0,0.0
191,H1171TS169_3,0.0,0.0,0.0,0.0,0.0,0.0
192,H1171TS169_4,0.0,0.0,0.0,0.0,0.0,0.0
193,H1171TS169_5,0.0,0.0,0.0,0.0,0.0,0.0
194,H1171TS199_1,0.0,0.0,0.0,0.0,0.0,0.0
195,H1171TS227_1,0.0,0.0,0.0,0.0,0.0,0.0
196,H1171TS227_2,0.0,0.0,0.0,0.0,0.0,0.0
197,H1171TS227_3,0.0,0.0,0.0,0.0,0.0,0.0
198,H1171TS227_4,0.0,0.0,0.0,0.0,0.0,0.0
199,H1171TS227_5,0.0,0.0,0.0,0.0,0.0,0.0
200,H1171TS229_1,0.0,0.0,0.0,0.0,0.0,0.0
201,H1171TS229_2,0.0,0.0,0.0,0.0,0.0,0.0
202,H1171TS229_3,0.0,0.0,0.0,0.0,0.0,0.0
203,H1171TS229_4,0.0,0.0,0.0,0.0,0.0,0.0
204,H1171TS229_5,0.0,0.0,0.0,0.0,0.0,0.0
205,H1171TS236_1,0.0,0.0,0.0,0.0,0.0,0.0
206,H1171TS245_1,0.0,0.0,0.0,0.0,0.0,0.0
207,H1171TS248_1,0.0,0.0,0.0,0.0,0.0,0.0
208,H1171TS248_2,0.0,0.0,0.0,0.0,0.0,0.0
209,H1171TS248_3,0.0,0.0,0.0,0.0,0.0,0.0
210,H1171TS248_4,0.0,0.0,0.0,0.0,0.0,0.0
211,H1171TS248_5,0.0,0.0,0.0,0.0,0.0,0.0
212,H1171TS298_3,0.0,0.0,0.0,0.0,0.0,0.0
213,H1171TS298_5,0.0,0.0,0.0,0.0,0.0,0.0
214,H1171TS304_2,0.0,0.0,0.0,0.0,0.0,0.0
215,H1171TS304_3,0.0,0.0,0.0,0.0,0.0,0.0
216,H1171TS304_4,0.0,0.0,0.0,0.0,0.0,0.0
217,H1171TS312_2,0.0,0.0,0.0,0.0,0.0,0.0
218,H1171TS314_1,0.0,0.0,0.0,0.0,0.0,0.0
219,H1171TS314_2,0.0,0.0,0.0,0.0,0.0,0.0
220,H1171TS314_3,0.0,0.0,0.0,0.0,0.0,0.0
221,H1171TS314_4,0.0,0.0,0.0,0.0,0.0,0.0
222,H1171TS314_5,0.0,0.0,0.0,0.0,0.0,0.0
223,H1171TS320_1,0.0,0.0,0.0,0.0,0.0,0.0
224,H1171TS320_2,0.0,0.0,0.0,0.0,0.0,0.0
225,H1171TS320_3,0.0,0.0,0.0,0.0,0.0,0.0
226,H1171TS320_4,0.0,0.0,0.0,0.0,0.0,0.0
227,H1171TS320_5,0.0,0.0,0.0,0.0,0.0,0.0
228,H1171TS325_1,0.0,0.0,0.0,0.0,0.0,0.0
229,H1171TS325_2,0.0,0.0,0.0,0.0,0.0,0.0
230,H1171TS325_3,0.0,0.0,0.0,0.0,0.0,0.0
231,H1171TS325_4,0.0,0.0,0.0,0.0,0.0,0.0
232,H1171TS333_1,0.0,0.0,0.0,0.0,0.0,0.0
233,H1171TS333_2,0.0,0.0,0.0,0.0,0.0,0.0
234,H1171TS333_3,0.0,0.0,0.0,0.0,0.0,0.0
235,H1171TS333_4,0.0,0.0,0.0,0.0,0.0,0.0
236,H1171TS333_5,0.0,0.0,0.0,0.0,0.0,0.0
237,H1171TS347_1,0.0,0.0,0.0,0.0,0.0,0.0
238,H1171TS347_2,0.0,0.0,0.0,0.0,0.0,0.0
239,H1171TS347_3,0.0,0.0,0.0,0.0,0.0,0.0
240,H1171TS347_4,0.0,0.0,0.0,0.0,0.0,0.0
241,H1171TS348_2,0.0,0.0,0.0,0.0,0.0,0.0
242,H1171TS348_3,0.0,0.0,0.0,0.0,0.0,0.0
243,H1171TS348_4,0.0,0.0,0.0,0.0,0.0,0.0
244,H1171TS360_5,0.0,0.0,0.0,0.0,0.0,0.0
245,H1171TS367_1,0.0,0.0,0.0,0.0,0.0,0.0
246,H1171TS367_4,0.0,0.0,0.0,0.0,0.0,0.0
247,H1171TS367_5,0.0,0.0,0.0,0.0,0.0,0.0
248,H1171TS368_1,0.0,0.0,0.0,0.0,0.0,0.0
249,H1171TS368_2,0.0,0.0,0.0,0.0,0.0,0.0
250,H1171TS368_3,0.0,0.0,0.0,0.0,0.0,0.0
251,H1171TS368_4,0.0,0.0,0.0,0.0,0.0,0.0
252,H1171TS368_5,0.0,0.0,0.0,0.0,0.0,0.0
253,H1171TS374_2,0.0,0.0,0.0,0.0,0.0,0.0
254,H1171TS374_3,0.0,0.0,0.0,0.0,0.0,0.0
255,H1171TS390_1,0.0,0.0,0.0,0.0,0.0,0.0
256,H1171TS390_2,0.0,0.0,0.0,0.0,0.0,0.0
257,H1171TS390_5,0.0,0.0,0.0,0.0,0.0,0.0
258,H1171TS398_1,0.0,0.0,0.0,0.0,0.0,0.0
259,H1171TS398_3,0.0,0.0,0.0,0.0,0.0,0.0
260,H1171TS434_1,0.0,0.0,0.0,0.0,0.0,0.0
261,H1171TS434_2,0.0,0.0,0.0,0.0,0.0,0.0
262,H1171TS434_3,0.0,0.0,0.0,0.0,0.0,0.0
263,H1171TS434_5,0.0,0.0,0.0,0.0,0.0,0.0
264,H1171TS439_5,0.0,0.0,0.0,0.0,0.0,0.0
265,H1171TS444_2,0.0,0.0,0.0,0.0,0.0,0.0
266,H1171TS444_5,0.0,0.0,0.0,0.0,0.0,0.0
267,H1171TS446_1,0.0,0.0,0.0,0.0,0.0,0.0
268,H1171TS446_2,0.0,0.0,0.0,0.0,0.0,0.0
269,H1171TS446_3,0.0,0.0,0.0,0.0,0.0,0.0
270,H1171TS446_4,0.0,0.0,0.0,0.0,0.0,0.0
271,H1171TS446_5,0.0,0.0,0.0,0.0,0.0,0.0
272,H1171TS456_1,0.0,0.0,0.0,0.0,0.0,0.0
273,H1171TS456_2,0.0,0.0,0.0,0.0,0.0,0.0
274,H1171TS456_3,0.0,0.0,0.0,0.0,0.0,0.0
275,H1171TS456_4,0.0,0.0,0.0,0.0,0.0,0.0
276,H1171TS493_1,0.0,0.0,0.0,0.0,0.0,0.0
277,H1171TS493_2,0.0,0.0,0.0,0.0,0.0,0.0
278,H1171TS493_3,0.0,0.0,0.0,0.0,0.0,0.0
279,H1171TS493_4,0.0,0.0,0.0,0.0,0.0,0.0
280,H1171TS493_5,0.0,0.0,0.0,0.0,0.0,0.0
281,H1171TS494_1,0.0,0.0,0.0,0.0,0.0,0.0
