,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
84,T1127TS278_4o,2257.12,2257.12,0.827,0.827,0.647,0.647
85,T1127TS234_1o,-1758.688,-1758.688,0.072,0.072,0.535,0.535
86,T1127TS003_1o,0.0,0.0,0.0,0.0,0.0,0.0
87,T1127TS003_2o,0.0,0.0,0.0,0.0,0.0,0.0
88,T1127TS003_3o,0.0,0.0,0.0,0.0,0.0,0.0
89,T1127TS003_4o,0.0,0.0,0.0,0.0,0.0,0.0
90,T1127TS003_5o,0.0,0.0,0.0,0.0,0.0,0.0
91,T1127TS035_1o,0.0,0.0,0.0,0.0,0.0,0.0
92,T1127TS035_3o,0.0,0.0,0.0,0.0,0.0,0.0
93,T1127TS035_4o,0.0,0.0,0.0,0.0,0.0,0.0
94,T1127TS035_5o,0.0,0.0,0.0,0.0,0.0,0.0
95,T1127TS037_1o,0.0,0.0,0.0,0.0,0.0,0.0
96,T1127TS046_2o,0.0,0.0,0.0,0.0,0.0,0.0
97,T1127TS046_3o,0.0,0.0,0.0,0.0,0.0,0.0
98,T1127TS054_1o,0.0,0.0,0.0,0.0,0.0,0.0
99,T1127TS054_2o,0.0,0.0,0.0,0.0,0.0,0.0
100,T1127TS054_3o,0.0,0.0,0.0,0.0,0.0,0.0
101,T1127TS054_4o,0.0,0.0,0.0,0.0,0.0,0.0
102,T1127TS054_5o,0.0,0.0,0.0,0.0,0.0,0.0
103,T1127TS071_1o,0.0,0.0,0.0,0.0,0.0,0.0
104,T1127TS071_2o,0.0,0.0,0.0,0.0,0.0,0.0
105,T1127TS071_3o,0.0,0.0,0.0,0.0,0.0,0.0
106,T1127TS071_4o,0.0,0.0,0.0,0.0,0.0,0.0
107,T1127TS071_5o,0.0,0.0,0.0,0.0,0.0,0.0
108,T1127TS086_1o,0.0,0.0,0.0,0.0,0.0,0.0
109,T1127TS086_2o,0.0,0.0,0.0,0.0,0.0,0.0
110,T1127TS086_3o,0.0,0.0,0.0,0.0,0.0,0.0
111,T1127TS086_4o,0.0,0.0,0.0,0.0,0.0,0.0
112,T1127TS086_5o,0.0,0.0,0.0,0.0,0.0,0.0
113,T1127TS098_1o,0.0,0.0,0.0,0.0,0.0,0.0
114,T1127TS098_2o,0.0,0.0,0.0,0.0,0.0,0.0
115,T1127TS098_3o,0.0,0.0,0.0,0.0,0.0,0.0
116,T1127TS098_4o,0.0,0.0,0.0,0.0,0.0,0.0
117,T1127TS098_5o,0.0,0.0,0.0,0.0,0.0,0.0
118,T1127TS119_1o,0.0,0.0,0.0,0.0,0.0,0.0
119,T1127TS119_2o,0.0,0.0,0.0,0.0,0.0,0.0
120,T1127TS119_3o,0.0,0.0,0.0,0.0,0.0,0.0
121,T1127TS119_5o,0.0,0.0,0.0,0.0,0.0,0.0
122,T1127TS122_1o,0.0,0.0,0.0,0.0,0.0,0.0
123,T1127TS122_2o,0.0,0.0,0.0,0.0,0.0,0.0
124,T1127TS122_3o,0.0,0.0,0.0,0.0,0.0,0.0
125,T1127TS122_4o,0.0,0.0,0.0,0.0,0.0,0.0
126,T1127TS122_5o,0.0,0.0,0.0,0.0,0.0,0.0
127,T1127TS125_1o,0.0,0.0,0.0,0.0,0.0,0.0
128,T1127TS125_2o,0.0,0.0,0.0,0.0,0.0,0.0
129,T1127TS125_3o,0.0,0.0,0.0,0.0,0.0,0.0
130,T1127TS125_4o,0.0,0.0,0.0,0.0,0.0,0.0
131,T1127TS125_5o,0.0,0.0,0.0,0.0,0.0,0.0
132,T1127TS131_1o,0.0,0.0,0.0,0.0,0.0,0.0
133,T1127TS131_3o,0.0,0.0,0.0,0.0,0.0,0.0
134,T1127TS131_4o,0.0,0.0,0.0,0.0,0.0,0.0
135,T1127TS150_1o,0.0,0.0,0.0,0.0,0.0,0.0
136,T1127TS150_2o,0.0,0.0,0.0,0.0,0.0,0.0
137,T1127TS150_3o,0.0,0.0,0.0,0.0,0.0,0.0
138,T1127TS150_4o,0.0,0.0,0.0,0.0,0.0,0.0
139,T1127TS150_5o,0.0,0.0,0.0,0.0,0.0,0.0
140,T1127TS158_1o,0.0,0.0,0.0,0.0,0.0,0.0
141,T1127TS158_2o,0.0,0.0,0.0,0.0,0.0,0.0
142,T1127TS158_3o,0.0,0.0,0.0,0.0,0.0,0.0
143,T1127TS158_4o,0.0,0.0,0.0,0.0,0.0,0.0
144,T1127TS165_3o,0.0,0.0,0.0,0.0,0.0,0.0
145,T1127TS169_1o,0.0,0.0,0.0,0.0,0.0,0.0
146,T1127TS169_2o,0.0,0.0,0.0,0.0,0.0,0.0
147,T1127TS169_3o,0.0,0.0,0.0,0.0,0.0,0.0
148,T1127TS169_4o,0.0,0.0,0.0,0.0,0.0,0.0
149,T1127TS169_5o,0.0,0.0,0.0,0.0,0.0,0.0
150,T1127TS180_1o,0.0,0.0,0.0,0.0,0.0,0.0
151,T1127TS180_2o,0.0,0.0,0.0,0.0,0.0,0.0
152,T1127TS180_3o,0.0,0.0,0.0,0.0,0.0,0.0
153,T1127TS180_4o,0.0,0.0,0.0,0.0,0.0,0.0
154,T1127TS180_5o,0.0,0.0,0.0,0.0,0.0,0.0
155,T1127TS185_1o,0.0,0.0,0.0,0.0,0.0,0.0
156,T1127TS185_2o,0.0,0.0,0.0,0.0,0.0,0.0
157,T1127TS185_4o,0.0,0.0,0.0,0.0,0.0,0.0
158,T1127TS185_5o,0.0,0.0,0.0,0.0,0.0,0.0
159,T1127TS187_1o,0.0,0.0,0.0,0.0,0.0,0.0
160,T1127TS187_2o,0.0,0.0,0.0,0.0,0.0,0.0
161,T1127TS187_3o,0.0,0.0,0.0,0.0,0.0,0.0
162,T1127TS187_4o,0.0,0.0,0.0,0.0,0.0,0.0
163,T1127TS187_5o,0.0,0.0,0.0,0.0,0.0,0.0
164,T1127TS188_4o,0.0,0.0,0.0,0.0,0.0,0.0
165,T1127TS188_5o,0.0,0.0,0.0,0.0,0.0,0.0
166,T1127TS201_1o,0.0,0.0,0.0,0.0,0.0,0.0
167,T1127TS201_2o,0.0,0.0,0.0,0.0,0.0,0.0
168,T1127TS201_3o,0.0,0.0,0.0,0.0,0.0,0.0
169,T1127TS201_4o,0.0,0.0,0.0,0.0,0.0,0.0
170,T1127TS201_5o,0.0,0.0,0.0,0.0,0.0,0.0
171,T1127TS205_5o,0.0,0.0,0.0,0.0,0.0,0.0
172,T1127TS229_1o,0.0,0.0,0.0,0.0,0.0,0.0
173,T1127TS229_2o,0.0,0.0,0.0,0.0,0.0,0.0
174,T1127TS229_3o,0.0,0.0,0.0,0.0,0.0,0.0
175,T1127TS229_4o,0.0,0.0,0.0,0.0,0.0,0.0
176,T1127TS229_5o,0.0,0.0,0.0,0.0,0.0,0.0
177,T1127TS234_2o,0.0,0.0,0.0,0.0,0.0,0.0
178,T1127TS239_1o,0.0,0.0,0.0,0.0,0.0,0.0
179,T1127TS239_2o,0.0,0.0,0.0,0.0,0.0,0.0
180,T1127TS239_3o,0.0,0.0,0.0,0.0,0.0,0.0
181,T1127TS239_4o,0.0,0.0,0.0,0.0,0.0,0.0
182,T1127TS239_5o,0.0,0.0,0.0,0.0,0.0,0.0
183,T1127TS245_1o,0.0,0.0,0.0,0.0,0.0,0.0
184,T1127TS245_4o,0.0,0.0,0.0,0.0,0.0,0.0
185,T1127TS245_5o,0.0,0.0,0.0,0.0,0.0,0.0
186,T1127TS248_1o,0.0,0.0,0.0,0.0,0.0,0.0
187,T1127TS248_2o,0.0,0.0,0.0,0.0,0.0,0.0
188,T1127TS248_3o,0.0,0.0,0.0,0.0,0.0,0.0
189,T1127TS248_4o,0.0,0.0,0.0,0.0,0.0,0.0
190,T1127TS248_5o,0.0,0.0,0.0,0.0,0.0,0.0
191,T1127TS291_2o,0.0,0.0,0.0,0.0,0.0,0.0
192,T1127TS291_3o,0.0,0.0,0.0,0.0,0.0,0.0
193,T1127TS291_4o,0.0,0.0,0.0,0.0,0.0,0.0
194,T1127TS298_1o,0.0,0.0,0.0,0.0,0.0,0.0
195,T1127TS298_2o,0.0,0.0,0.0,0.0,0.0,0.0
196,T1127TS298_3o,0.0,0.0,0.0,0.0,0.0,0.0
197,T1127TS298_4o,0.0,0.0,0.0,0.0,0.0,0.0
198,T1127TS298_5o,0.0,0.0,0.0,0.0,0.0,0.0
199,T1127TS304_1o,0.0,0.0,0.0,0.0,0.0,0.0
200,T1127TS304_2o,0.0,0.0,0.0,0.0,0.0,0.0
201,T1127TS304_3o,0.0,0.0,0.0,0.0,0.0,0.0
202,T1127TS314_1o,0.0,0.0,0.0,0.0,0.0,0.0
203,T1127TS314_2o,0.0,0.0,0.0,0.0,0.0,0.0
204,T1127TS314_3o,0.0,0.0,0.0,0.0,0.0,0.0
205,T1127TS314_4o,0.0,0.0,0.0,0.0,0.0,0.0
206,T1127TS314_5o,0.0,0.0,0.0,0.0,0.0,0.0
207,T1127TS320_1o,0.0,0.0,0.0,0.0,0.0,0.0
208,T1127TS320_2o,0.0,0.0,0.0,0.0,0.0,0.0
209,T1127TS320_3o,0.0,0.0,0.0,0.0,0.0,0.0
210,T1127TS320_4o,0.0,0.0,0.0,0.0,0.0,0.0
211,T1127TS320_5o,0.0,0.0,0.0,0.0,0.0,0.0
212,T1127TS325_1o,0.0,0.0,0.0,0.0,0.0,0.0
213,T1127TS325_2o,0.0,0.0,0.0,0.0,0.0,0.0
214,T1127TS325_3o,0.0,0.0,0.0,0.0,0.0,0.0
215,T1127TS325_4o,0.0,0.0,0.0,0.0,0.0,0.0
216,T1127TS325_5o,0.0,0.0,0.0,0.0,0.0,0.0
217,T1127TS347_1o,0.0,0.0,0.0,0.0,0.0,0.0
218,T1127TS347_2o,0.0,0.0,0.0,0.0,0.0,0.0
219,T1127TS347_3o,0.0,0.0,0.0,0.0,0.0,0.0
220,T1127TS347_4o,0.0,0.0,0.0,0.0,0.0,0.0
221,T1127TS347_5o,0.0,0.0,0.0,0.0,0.0,0.0
222,T1127TS348_1o,0.0,0.0,0.0,0.0,0.0,0.0
223,T1127TS348_2o,0.0,0.0,0.0,0.0,0.0,0.0
224,T1127TS348_3o,0.0,0.0,0.0,0.0,0.0,0.0
225,T1127TS348_4o,0.0,0.0,0.0,0.0,0.0,0.0
226,T1127TS348_5o,0.0,0.0,0.0,0.0,0.0,0.0
227,T1127TS350_1o,0.0,0.0,0.0,0.0,0.0,0.0
228,T1127TS350_3o,0.0,0.0,0.0,0.0,0.0,0.0
229,T1127TS350_4o,0.0,0.0,0.0,0.0,0.0,0.0
230,T1127TS350_5o,0.0,0.0,0.0,0.0,0.0,0.0
231,T1127TS360_1o,0.0,0.0,0.0,0.0,0.0,0.0
232,T1127TS360_2o,0.0,0.0,0.0,0.0,0.0,0.0
233,T1127TS360_3o,0.0,0.0,0.0,0.0,0.0,0.0
234,T1127TS360_4o,0.0,0.0,0.0,0.0,0.0,0.0
235,T1127TS360_5o,0.0,0.0,0.0,0.0,0.0,0.0
236,T1127TS367_1o,0.0,0.0,0.0,0.0,0.0,0.0
237,T1127TS367_2o,0.0,0.0,0.0,0.0,0.0,0.0
238,T1127TS367_5o,0.0,0.0,0.0,0.0,0.0,0.0
239,T1127TS374_2o,0.0,0.0,0.0,0.0,0.0,0.0
240,T1127TS374_3o,0.0,0.0,0.0,0.0,0.0,0.0
241,T1127TS374_4o,0.0,0.0,0.0,0.0,0.0,0.0
242,T1127TS390_1o,0.0,0.0,0.0,0.0,0.0,0.0
243,T1127TS390_2o,0.0,0.0,0.0,0.0,0.0,0.0
244,T1127TS390_3o,0.0,0.0,0.0,0.0,0.0,0.0
245,T1127TS390_4o,0.0,0.0,0.0,0.0,0.0,0.0
246,T1127TS390_5o,0.0,0.0,0.0,0.0,0.0,0.0
247,T1127TS399_1o,0.0,0.0,0.0,0.0,0.0,0.0
248,T1127TS399_2o,0.0,0.0,0.0,0.0,0.0,0.0
249,T1127TS399_3o,0.0,0.0,0.0,0.0,0.0,0.0
250,T1127TS399_4o,0.0,0.0,0.0,0.0,0.0,0.0
251,T1127TS399_5o,0.0,0.0,0.0,0.0,0.0,0.0
252,T1127TS423_1o,0.0,0.0,0.0,0.0,0.0,0.0
253,T1127TS423_3o,0.0,0.0,0.0,0.0,0.0,0.0
254,T1127TS439_1o,0.0,0.0,0.0,0.0,0.0,0.0
255,T1127TS439_2o,0.0,0.0,0.0,0.0,0.0,0.0
256,T1127TS439_3o,0.0,0.0,0.0,0.0,0.0,0.0
257,T1127TS439_4o,0.0,0.0,0.0,0.0,0.0,0.0
258,T1127TS439_5o,0.0,0.0,0.0,0.0,0.0,0.0
259,T1127TS446_1o,0.0,0.0,0.0,0.0,0.0,0.0
260,T1127TS446_2o,0.0,0.0,0.0,0.0,0.0,0.0
261,T1127TS446_3o,0.0,0.0,0.0,0.0,0.0,0.0
262,T1127TS446_4o,0.0,0.0,0.0,0.0,0.0,0.0
263,T1127TS446_5o,0.0,0.0,0.0,0.0,0.0,0.0
264,T1127TS456_1o,0.0,0.0,0.0,0.0,0.0,0.0
265,T1127TS456_2o,0.0,0.0,0.0,0.0,0.0,0.0
266,T1127TS456_3o,0.0,0.0,0.0,0.0,0.0,0.0
267,T1127TS456_4o,0.0,0.0,0.0,0.0,0.0,0.0
268,T1127TS461_1o,0.0,0.0,0.0,0.0,0.0,0.0
269,T1127TS461_2o,0.0,0.0,0.0,0.0,0.0,0.0
270,T1127TS461_3o,0.0,0.0,0.0,0.0,0.0,0.0
271,T1127TS461_4o,0.0,0.0,0.0,0.0,0.0,0.0
272,T1127TS461_5o,0.0,0.0,0.0,0.0,0.0,0.0
273,T1127TS462_1o,0.0,0.0,0.0,0.0,0.0,0.0
274,T1127TS462_2o,0.0,0.0,0.0,0.0,0.0,0.0
275,T1127TS462_3o,0.0,0.0,0.0,0.0,0.0,0.0
276,T1127TS462_4o,0.0,0.0,0.0,0.0,0.0,0.0
277,T1127TS462_5o,0.0,0.0,0.0,0.0,0.0,0.0
278,T1127TS472_1o,0.0,0.0,0.0,0.0,0.0,0.0
