,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
46,H1135TS374_3,19373.516,19373.516,0.731,0.731,0.619,0.619
47,H1135TS205_3,7458.561,7458.561,0.529,0.529,0.639,0.639
48,H1135TS185_1,17227.682,17227.682,0.655,0.655,0.623,0.623
49,H1135TS461_2,12871.383,12871.383,0.784,0.784,0.631,0.631
50,H1135TS439_1,8909.573,8909.573,0.573,0.573,0.628,0.628
51,H1135TS399_4,6917.703,6917.703,0.473,0.473,0.618,0.618
52,H1135TS239_1,9144.248,9144.248,0.585,0.585,0.628,0.628
53,H1135TS158_4,16531.392,16531.392,0.696,0.696,0.615,0.615
54,H1135TS086_2,15384.993,15384.993,0.68,0.68,0.617,0.617
55,H1135TS086_4,15076.432,15076.432,0.661,0.661,0.611,0.611
56,H1135TS399_5,6348.5,6348.5,0.464,0.464,0.616,0.616
57,H1135TS248_1,13167.162,13167.162,0.618,0.618,0.624,0.624
58,H1135TS234_2,15269.257,15269.257,0.724,0.724,0.613,0.613
59,H1135TS091_5,6645.433,6645.433,0.437,0.437,0.59,0.59
60,H1135TS091_3,6376.571,6376.571,0.466,0.466,0.591,0.591
61,H1135TS091_1,6674.218,6674.218,0.469,0.469,0.583,0.583
62,H1135TS423_3,7828.295,2609.4316666666664,0.783,0.261,0.629,0.20966666666666667
63,H1135TS423_2,5959.851,1986.6169999999997,0.708,0.236,0.631,0.21033333333333332
64,H1135TS091_4,8378.933,8378.933,0.488,0.488,0.578,0.578
65,H1135TS091_2,4897.011,4897.011,0.446,0.446,0.575,0.575
66,H1135TS215_5,1311.03,157.61016393442614,0.858,0.1031475409836065,0.6,0.07213114754098356
67,H1135TS494_5,12744.345,12744.345,0.633,0.633,0.615,0.615
68,H1135TS119_5,15698.025,15698.025,0.625,0.625,0.61,0.61
69,H1135TS119_3,16519.637,16519.637,0.644,0.644,0.609,0.609
70,H1135TS119_4,15218.945,15218.945,0.624,0.624,0.61,0.61
71,H1135TS119_1,14501.448,14501.448,0.627,0.627,0.61,0.61
72,H1135TS119_2,15285.716,15285.716,0.646,0.646,0.608,0.608
73,H1135TS423_5,6062.369,2020.7896666666666,0.698,0.23266666666666663,0.631,0.21033333333333332
74,H1135TS350_5,19696.345,19696.345,0.639,0.639,0.599,0.599
75,H1135TS245_1,1885.026,226.6151475409835,0.83,0.09978142076502726,0.595,0.0715300546448087
76,H1135TS011_3,9107.424,9107.424,0.517,0.517,0.475,0.475
77,H1135TS298_1,9385.923,9385.923,0.642,0.642,0.612,0.612
78,H1135TS298_2,9434.058,9434.058,0.62,0.62,0.61,0.61
79,H1135TS461_4,8518.965,8518.965,0.613,0.613,0.62,0.62
80,H1135TS434_3,8213.205,8213.205,0.556,0.556,0.615,0.615
81,H1135TS227_5,7520.839,7520.839,0.527,0.527,0.612,0.612
82,H1135TS350_4,16850.141,16850.141,0.62,0.62,0.586,0.586
83,H1135TS360_1,9576.491,9576.491,0.655,0.655,0.612,0.612
84,H1135TS360_4,10189.848,10189.848,0.668,0.668,0.609,0.609
85,H1135TS320_3,12231.203,12231.203,0.584,0.584,0.622,0.622
86,H1135TS037_4,10136.361,9720.936368852459,0.677,0.6492540983606557,0.626,0.6003442622950819
87,H1135TS360_2,8440.159,8440.159,0.598,0.598,0.61,0.61
88,H1135TS320_5,13102.33,13102.33,0.607,0.607,0.622,0.622
89,H1135TS320_4,10227.932,10227.932,0.546,0.546,0.628,0.628
90,H1135TS390_1,9929.919,9929.919,0.688,0.688,0.613,0.613
91,H1135TS180_3,10289.07,10289.07,0.622,0.622,0.599,0.599
92,H1135TS312_5,5475.544,5475.544,0.541,0.541,0.617,0.617
93,H1135TS312_2,7833.988,7833.988,0.539,0.539,0.615,0.615
94,H1135TS312_3,6794.992,6794.992,0.529,0.529,0.615,0.615
95,H1135TS312_1,7843.496,7843.496,0.586,0.586,0.616,0.616
96,H1135TS434_1,6985.53,6985.53,0.488,0.488,0.608,0.608
97,H1135TS312_4,6436.742,6436.742,0.545,0.545,0.616,0.616
98,H1135TS462_3,7600.594,7600.594,0.481,0.481,0.606,0.606
99,H1135TS367_3,11777.184,11777.184,0.615,0.615,0.622,0.622
100,H1135TS398_1,6731.278,6731.278,0.526,0.526,0.61,0.61
101,H1135TS399_2,7490.541,7490.541,0.502,0.502,0.616,0.616
102,H1135TS003_5,12154.192,12154.192,0.623,0.623,0.62,0.62
103,H1135TS003_4,12258.184,12258.184,0.638,0.638,0.621,0.621
104,H1135TS367_4,13654.736,13654.736,0.664,0.664,0.613,0.613
105,H1135TS003_2,12431.218,12431.218,0.622,0.622,0.621,0.621
106,H1135TS367_1,14040.018,14040.018,0.666,0.666,0.614,0.614
107,H1135TS003_3,13027.92,13027.92,0.644,0.644,0.622,0.622
108,H1135TS086_1,14769.388,14769.388,0.667,0.667,0.614,0.614
109,H1135TS035_2,5417.767,5417.767,0.468,0.468,0.604,0.604
110,H1135TS493_3,2746.3,2746.3,0.465,0.465,0.593,0.593
111,H1135TS399_1,11153.654,11153.654,0.547,0.547,0.61,0.61
112,H1135TS239_5,10094.77,10094.77,0.599,0.599,0.634,0.634
113,H1135TS086_5,11197.793,11197.793,0.609,0.609,0.612,0.612
114,H1135TS493_1,2531.152,2531.152,0.459,0.459,0.593,0.593
115,H1135TS439_5,12942.791,12942.791,0.669,0.669,0.622,0.622
116,H1135TS205_1,4027.308,4027.308,0.457,0.457,0.62,0.62
117,H1135TS390_2,9356.634,9356.634,0.644,0.644,0.616,0.616
118,H1135TS493_2,203.209,203.209,0.414,0.414,0.583,0.583
119,H1135TS390_3,7241.748,7241.748,0.545,0.545,0.608,0.608
120,H1135TS493_5,10490.431,10490.431,0.584,0.584,0.594,0.594
121,H1135TS462_1,7903.402,7903.402,0.518,0.518,0.608,0.608
122,H1135TS434_4,8603.182,8603.182,0.551,0.551,0.599,0.599
123,H1135TS188_1,1917.976,1911.687554098361,0.465,0.46347540983606567,0.603,0.6010229508196722
124,H1135TS493_4,3304.587,3304.587,0.475,0.475,0.579,0.579
125,H1135TS035_3,1521.235,1521.235,0.419,0.419,0.604,0.604
126,H1135TS248_3,12692.147,12692.147,0.608,0.608,0.625,0.625
127,H1135TS147_3,13926.696,13926.696,0.639,0.639,0.599,0.599
128,H1135TS434_2,12900.318,12900.318,0.695,0.695,0.611,0.611
129,H1135TS035_4,6897.258,6897.258,0.508,0.508,0.59,0.59
130,H1135TS188_2,4332.733,4318.527318032788,0.518,0.5163016393442624,0.595,0.5930491803278689
131,H1135TS147_1,13215.562,13215.562,0.616,0.616,0.599,0.599
132,H1135TS461_5,9067.528,9067.528,0.668,0.668,0.627,0.627
133,H1135TS227_1,6940.5,6940.5,0.498,0.498,0.605,0.605
134,H1135TS131_2,8846.61,8846.61,0.621,0.621,0.612,0.612
135,H1135TS248_2,13287.237,13287.237,0.603,0.603,0.617,0.617
136,H1135TS248_4,8730.84,8730.84,0.536,0.536,0.625,0.625
137,H1135TS147_2,12774.582,12774.582,0.619,0.619,0.601,0.601
138,H1135TS227_2,6486.058,6486.058,0.474,0.474,0.607,0.607
139,H1135TS239_3,7097.327,7097.327,0.521,0.521,0.631,0.631
140,H1135TS165_5,-4607.148,-4607.148,0.362,0.362,0.596,0.596
141,H1135TS165_1,-3751.488,-3751.488,0.368,0.368,0.593,0.593
142,H1135TS165_3,-1881.682,-1881.682,0.393,0.393,0.6,0.6
143,H1135TS165_2,-3157.752,-3157.752,0.389,0.389,0.598,0.598
144,H1135TS180_4,8000.217,8000.217,0.568,0.568,0.598,0.598
145,H1135TS239_4,7641.122,7641.122,0.57,0.57,0.626,0.626
146,H1135TS205_2,6017.981,6017.981,0.476,0.476,0.623,0.623
147,H1135TS439_2,11750.773,11750.773,0.655,0.655,0.626,0.626
148,H1135TS131_4,8980.478,8980.478,0.606,0.606,0.617,0.617
149,H1135TS098_5,-6011.749,-6011.749,0.384,0.384,0.596,0.596
150,H1135TS131_3,8812.184,8812.184,0.627,0.627,0.612,0.612
151,H1135TS367_5,7084.108,7084.108,0.513,0.513,0.617,0.617
152,H1135TS165_4,1117.943,1117.943,0.44,0.44,0.597,0.597
153,H1135TS205_4,1787.843,1787.843,0.435,0.435,0.608,0.608
154,H1135TS092_1,8439.113,8439.113,0.596,0.596,0.606,0.606
155,H1135TS131_1,7328.353,7328.353,0.515,0.515,0.609,0.609
156,H1135TS225_3,2285.643,2281.8960442622947,0.437,0.436283606557377,0.617,0.6159885245901638
157,H1135TS456_5,11102.302,11102.302,0.608,0.608,0.632,0.632
158,H1135TS035_1,3938.855,3938.855,0.448,0.448,0.605,0.605
159,H1135TS185_4,13532.318,13532.318,0.587,0.587,0.611,0.611
160,H1135TS185_3,13909.419,13909.419,0.572,0.572,0.606,0.606
161,H1135TS011_5,4187.924,4187.924,0.435,0.435,0.604,0.604
162,H1135TS185_5,14386.69,14386.69,0.585,0.585,0.603,0.603
163,H1135TS011_4,4578.645,4578.645,0.443,0.443,0.602,0.602
164,H1135TS439_4,12496.113,12496.113,0.669,0.669,0.626,0.626
165,H1135TS185_2,14574.342,14574.342,0.589,0.589,0.608,0.608
166,H1135TS180_5,6278.473,6278.473,0.516,0.516,0.597,0.597
167,H1135TS073_3,1674.274,1674.274,0.414,0.414,0.468,0.468
168,H1135TS225_1,2494.278,2494.278,0.442,0.442,0.617,0.617
169,H1135TS073_5,3641.348,3641.348,0.435,0.435,0.47,0.47
170,H1135TS462_2,4972.956,4972.956,0.437,0.437,0.603,0.603
171,H1135TS423_4,5480.286,1826.762,0.648,0.216,0.647,0.21566666666666667
172,H1135TS225_2,7342.384,7342.384,0.504,0.504,0.616,0.616
173,H1135TS439_3,11989.949,11989.949,0.658,0.658,0.637,0.637
174,H1135TS423_1,3922.614,1307.538,0.575,0.19166666666666665,0.617,0.20566666666666666
175,H1135TS073_2,5251.928,5251.928,0.442,0.442,0.48,0.48
176,H1135TS073_4,4792.776,4792.776,0.473,0.473,0.471,0.471
177,H1135TS477_1,4222.931,1407.6436666666664,0.576,0.19199999999999998,0.623,0.20766666666666667
178,H1135TS350_1,14818.108,14818.108,0.591,0.591,0.585,0.585
179,H1135TS350_2,15126.951,15126.951,0.6,0.6,0.585,0.585
180,H1135TS350_3,12907.853,12907.853,0.568,0.568,0.584,0.584
181,H1135TS245_3,159.99,19.233770491803266,0.534,0.06419672131147537,0.593,0.07128961748633875
182,H1135TS385_1,773.116,92.94290710382508,0.663,0.07970491803278684,0.596,0.07165027322404367
183,H1135TS037_5,509.815,61.289234972677555,0.621,0.07465573770491798,0.595,0.0715300546448087
184,H1135TS245_5,184.708,22.205333333333318,0.536,0.06443715846994531,0.597,0.07177049180327864
185,H1135TS462_4,407.253,407.253,0.355,0.355,0.589,0.589
186,H1135TS150_2,7329.107,7329.107,0.539,0.539,0.617,0.617
187,H1135TS150_1,7150.662,7150.662,0.537,0.537,0.617,0.617
188,H1135TS245_4,-549.508,-66.06107103825133,0.384,0.04616393442622948,0.582,0.06996721311475405
189,H1135TS150_5,8660.85,8660.85,0.536,0.536,0.629,0.629
190,H1135TS150_4,7789.686,7789.686,0.554,0.554,0.623,0.623
191,H1135TS150_3,6028.904,6028.904,0.564,0.564,0.618,0.618
192,H1135TS462_5,-1195.798,-1195.798,0.044,0.044,0.591,0.591
193,H1135TS011_1,-846.257,-846.257,0.219,0.219,0.596,0.596
194,H1135TS441_5,-2084.967,-2084.967,0.083,0.083,0.584,0.584
195,H1135TS215_4,-32.071,-3.855530054644806,0.062,0.007453551912568301,0.599,0.07201092896174859
196,H1135TS441_2,-2943.318,-2943.318,0.097,0.097,0.606,0.606
197,H1135TS441_3,-1959.77,-1959.77,0.09,0.09,0.612,0.612
198,H1135TS003_1,0.0,0.0,0.0,0.0,0.0,0.0
199,H1135TS011_2,0.0,0.0,0.0,0.0,0.0,0.0
200,H1135TS054_1,0.0,0.0,0.0,0.0,0.0,0.0
201,H1135TS054_2,0.0,0.0,0.0,0.0,0.0,0.0
202,H1135TS054_3,0.0,0.0,0.0,0.0,0.0,0.0
203,H1135TS054_4,0.0,0.0,0.0,0.0,0.0,0.0
204,H1135TS054_5,0.0,0.0,0.0,0.0,0.0,0.0
205,H1135TS071_2,0.0,0.0,0.0,0.0,0.0,0.0
206,H1135TS071_4,0.0,0.0,0.0,0.0,0.0,0.0
207,H1135TS073_1,0.0,0.0,0.0,0.0,0.0,0.0
208,H1135TS098_1,0.0,0.0,0.0,0.0,0.0,0.0
209,H1135TS098_2,0.0,0.0,0.0,0.0,0.0,0.0
210,H1135TS098_3,0.0,0.0,0.0,0.0,0.0,0.0
211,H1135TS098_4,0.0,0.0,0.0,0.0,0.0,0.0
212,H1135TS125_1,0.0,0.0,0.0,0.0,0.0,0.0
213,H1135TS125_2,0.0,0.0,0.0,0.0,0.0,0.0
214,H1135TS125_3,0.0,0.0,0.0,0.0,0.0,0.0
215,H1135TS125_4,0.0,0.0,0.0,0.0,0.0,0.0
216,H1135TS125_5,0.0,0.0,0.0,0.0,0.0,0.0
217,H1135TS131_5,0.0,0.0,0.0,0.0,0.0,0.0
218,H1135TS132_1,0.0,0.0,0.0,0.0,0.0,0.0
219,H1135TS133_1,0.0,0.0,0.0,0.0,0.0,0.0
220,H1135TS133_2,0.0,0.0,0.0,0.0,0.0,0.0
221,H1135TS133_3,0.0,0.0,0.0,0.0,0.0,0.0
222,H1135TS133_4,0.0,0.0,0.0,0.0,0.0,0.0
223,H1135TS133_5,0.0,0.0,0.0,0.0,0.0,0.0
224,H1135TS169_1,0.0,0.0,0.0,0.0,0.0,0.0
225,H1135TS169_2,0.0,0.0,0.0,0.0,0.0,0.0
226,H1135TS169_3,0.0,0.0,0.0,0.0,0.0,0.0
227,H1135TS169_4,0.0,0.0,0.0,0.0,0.0,0.0
228,H1135TS169_5,0.0,0.0,0.0,0.0,0.0,0.0
229,H1135TS187_1,0.0,0.0,0.0,0.0,0.0,0.0
230,H1135TS187_2,0.0,0.0,0.0,0.0,0.0,0.0
231,H1135TS187_3,0.0,0.0,0.0,0.0,0.0,0.0
232,H1135TS187_4,0.0,0.0,0.0,0.0,0.0,0.0
233,H1135TS187_5,0.0,0.0,0.0,0.0,0.0,0.0
234,H1135TS188_3,0.0,0.0,0.0,0.0,0.0,0.0
235,H1135TS188_4,0.0,0.0,0.0,0.0,0.0,0.0
236,H1135TS188_5,0.0,0.0,0.0,0.0,0.0,0.0
237,H1135TS225_4,0.0,0.0,0.0,0.0,0.0,0.0
238,H1135TS225_5,0.0,0.0,0.0,0.0,0.0,0.0
239,H1135TS227_3,0.0,0.0,0.0,0.0,0.0,0.0
240,H1135TS227_4,0.0,0.0,0.0,0.0,0.0,0.0
241,H1135TS229_1,0.0,0.0,0.0,0.0,0.0,0.0
242,H1135TS229_2,0.0,0.0,0.0,0.0,0.0,0.0
243,H1135TS229_3,0.0,0.0,0.0,0.0,0.0,0.0
244,H1135TS229_4,0.0,0.0,0.0,0.0,0.0,0.0
245,H1135TS229_5,0.0,0.0,0.0,0.0,0.0,0.0
246,H1135TS234_1,0.0,0.0,0.0,0.0,0.0,0.0
247,H1135TS234_3,0.0,0.0,0.0,0.0,0.0,0.0
248,H1135TS234_4,0.0,0.0,0.0,0.0,0.0,0.0
249,H1135TS234_5,0.0,0.0,0.0,0.0,0.0,0.0
250,H1135TS239_2,0.0,0.0,0.0,0.0,0.0,0.0
251,H1135TS245_2,0.0,0.0,0.0,0.0,0.0,0.0
252,H1135TS291_1,0.0,0.0,0.0,0.0,0.0,0.0
253,H1135TS291_2,0.0,0.0,0.0,0.0,0.0,0.0
254,H1135TS291_3,0.0,0.0,0.0,0.0,0.0,0.0
255,H1135TS291_4,0.0,0.0,0.0,0.0,0.0,0.0
256,H1135TS291_5,0.0,0.0,0.0,0.0,0.0,0.0
257,H1135TS298_3,0.0,0.0,0.0,0.0,0.0,0.0
258,H1135TS298_4,0.0,0.0,0.0,0.0,0.0,0.0
259,H1135TS298_5,0.0,0.0,0.0,0.0,0.0,0.0
260,H1135TS320_1,0.0,0.0,0.0,0.0,0.0,0.0
261,H1135TS325_1,0.0,0.0,0.0,0.0,0.0,0.0
262,H1135TS325_2,0.0,0.0,0.0,0.0,0.0,0.0
263,H1135TS325_3,0.0,0.0,0.0,0.0,0.0,0.0
264,H1135TS325_4,0.0,0.0,0.0,0.0,0.0,0.0
265,H1135TS325_5,0.0,0.0,0.0,0.0,0.0,0.0
266,H1135TS333_1,0.0,0.0,0.0,0.0,0.0,0.0
267,H1135TS333_2,0.0,0.0,0.0,0.0,0.0,0.0
268,H1135TS333_3,0.0,0.0,0.0,0.0,0.0,0.0
269,H1135TS333_4,0.0,0.0,0.0,0.0,0.0,0.0
270,H1135TS333_5,0.0,0.0,0.0,0.0,0.0,0.0
271,H1135TS347_1,0.0,0.0,0.0,0.0,0.0,0.0
272,H1135TS347_2,0.0,0.0,0.0,0.0,0.0,0.0
273,H1135TS347_3,0.0,0.0,0.0,0.0,0.0,0.0
274,H1135TS347_4,0.0,0.0,0.0,0.0,0.0,0.0
275,H1135TS347_5,0.0,0.0,0.0,0.0,0.0,0.0
276,H1135TS348_4,0.0,0.0,0.0,0.0,0.0,0.0
277,H1135TS360_3,0.0,0.0,0.0,0.0,0.0,0.0
278,H1135TS360_5,0.0,0.0,0.0,0.0,0.0,0.0
279,H1135TS367_2,0.0,0.0,0.0,0.0,0.0,0.0
280,H1135TS368_1,0.0,0.0,0.0,0.0,0.0,0.0
281,H1135TS368_2,0.0,0.0,0.0,0.0,0.0,0.0
282,H1135TS368_3,0.0,0.0,0.0,0.0,0.0,0.0
283,H1135TS368_4,0.0,0.0,0.0,0.0,0.0,0.0
284,H1135TS368_5,0.0,0.0,0.0,0.0,0.0,0.0
285,H1135TS374_1,0.0,0.0,0.0,0.0,0.0,0.0
286,H1135TS374_2,0.0,0.0,0.0,0.0,0.0,0.0
287,H1135TS374_4,0.0,0.0,0.0,0.0,0.0,0.0
288,H1135TS374_5,0.0,0.0,0.0,0.0,0.0,0.0
289,H1135TS390_4,0.0,0.0,0.0,0.0,0.0,0.0
290,H1135TS390_5,0.0,0.0,0.0,0.0,0.0,0.0
291,H1135TS433_1,0.0,0.0,0.0,0.0,0.0,0.0
292,H1135TS433_2,0.0,0.0,0.0,0.0,0.0,0.0
293,H1135TS433_3,0.0,0.0,0.0,0.0,0.0,0.0
294,H1135TS433_5,0.0,0.0,0.0,0.0,0.0,0.0
295,H1135TS434_5,0.0,0.0,0.0,0.0,0.0,0.0
296,H1135TS441_1,0.0,0.0,0.0,0.0,0.0,0.0
297,H1135TS444_3,0.0,0.0,0.0,0.0,0.0,0.0
298,H1135TS444_4,0.0,0.0,0.0,0.0,0.0,0.0
299,H1135TS444_5,0.0,0.0,0.0,0.0,0.0,0.0
300,H1135TS446_1,0.0,0.0,0.0,0.0,0.0,0.0
301,H1135TS446_2,0.0,0.0,0.0,0.0,0.0,0.0
302,H1135TS446_3,0.0,0.0,0.0,0.0,0.0,0.0
303,H1135TS446_4,0.0,0.0,0.0,0.0,0.0,0.0
304,H1135TS446_5,0.0,0.0,0.0,0.0,0.0,0.0
305,H1135TS456_1,0.0,0.0,0.0,0.0,0.0,0.0
306,H1135TS456_2,0.0,0.0,0.0,0.0,0.0,0.0
307,H1135TS456_3,0.0,0.0,0.0,0.0,0.0,0.0
308,H1135TS456_4,0.0,0.0,0.0,0.0,0.0,0.0
