,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
107,T1181TS423_2o,-4464.327,-4464.327,0.205,0.205,0.628,0.628
108,T1181TS493_3o,-76.695,-76.695,0.402,0.402,0.632,0.632
109,T1181TS304_3o,-1682.653,-1682.653,0.325,0.325,0.641,0.641
110,T1181TS423_1o,-3250.189,-3250.189,0.273,0.273,0.655,0.655
111,T1181TS187_3o,-5927.853,-5927.853,0.191,0.191,0.633,0.633
112,T1181TS205_1o,851.651,851.651,0.337,0.337,0.682,0.682
113,T1181TS288_5o,6071.995,6071.995,0.593,0.593,0.68,0.68
114,T1181TS399_4o,-2094.802,-2094.802,0.286,0.286,0.607,0.607
115,T1181TS205_2o,2331.875,2331.875,0.401,0.401,0.652,0.652
116,T1181TS150_2o,-9130.071,-9130.071,0.146,0.146,0.655,0.655
117,T1181TS188_5o,2558.711,2558.711,0.442,0.442,0.631,0.631
118,T1181TS180_3o,-4417.233,-4417.233,0.215,0.215,0.682,0.682
119,T1181TS461_5o,1928.654,1928.654,0.445,0.445,0.688,0.688
120,T1181TS304_1o,2264.602,2264.602,0.42,0.42,0.621,0.621
121,T1181TS360_2o,4131.766,4131.766,0.466,0.466,0.645,0.645
122,T1181TS447_2o,1405.758,1405.758,0.428,0.428,0.422,0.422
123,T1181TS150_4o,-5363.71,-5363.71,0.148,0.148,0.642,0.642
124,T1181TS131_2o,-4772.624,-4772.624,0.251,0.251,0.684,0.684
125,T1181TS150_5o,-4181.77,-4181.77,0.17,0.17,0.629,0.629
126,T1181TS398_5o,-5067.029,-5067.029,0.235,0.235,0.682,0.682
127,T1181TS493_4o,2049.145,2049.145,0.405,0.405,0.603,0.603
128,T1181TS131_5o,-2588.101,-2588.101,0.319,0.319,0.658,0.658
129,T1181TS131_3o,2506.932,2506.932,0.503,0.503,0.668,0.668
130,T1181TS165_3o,-10746.845,-10746.845,0.094,0.094,0.67,0.67
131,T1181TS098_1o,-4515.92,-4515.92,0.26,0.26,0.667,0.667
132,T1181TS493_5o,-1339.218,-1339.218,0.268,0.268,0.57,0.57
133,T1181TS304_5o,521.66,521.66,0.369,0.369,0.628,0.628
134,T1181TS074_5o,-3927.17,-3927.17,0.287,0.287,0.651,0.651
135,T1181TS185_4o,-5598.352,-5598.352,0.256,0.256,0.677,0.677
136,T1181TS423_3o,-5973.978,-5973.978,0.156,0.156,0.588,0.588
137,T1181TS098_4o,-1797.791,-1797.791,0.254,0.254,0.665,0.665
138,T1181TS073_5o,1556.469,1556.469,0.478,0.478,0.664,0.664
139,T1181TS298_5o,-4611.15,-4611.15,0.166,0.166,0.64,0.64
140,T1181TS165_4o,-14992.171,-14992.171,0.162,0.162,0.634,0.634
141,T1181TS423_4o,-4257.167,-4257.167,0.129,0.129,0.618,0.618
142,T1181TS165_2o,-12687.325,-12687.325,0.166,0.166,0.644,0.644
143,T1181TS447_5o,-6407.453,-6407.453,0.268,0.268,0.411,0.411
144,T1181TS456_4o,-12505.582,-12505.582,0.092,0.092,0.67,0.67
145,T1181TS423_5o,-2154.616,-2154.616,0.063,0.063,0.619,0.619
146,T1181TS444_3o,-7424.636,-7424.636,0.164,0.164,0.652,0.652
147,T1181TS444_1o,-6918.817,-6918.817,0.173,0.173,0.651,0.651
148,T1181TS444_4o,-7571.367,-7571.367,0.145,0.145,0.651,0.651
149,T1181TS444_2o,-4502.806,-4502.806,0.297,0.297,0.627,0.627
150,T1181TS165_5o,-10621.808,-10621.808,0.055,0.055,0.654,0.654
151,T1181TS447_4o,-2283.008,-2283.008,0.373,0.373,0.414,0.414
152,T1181TS447_3o,-1319.369,-1319.369,0.358,0.358,0.413,0.413
153,T1181TS091_2o,-1370.907,-1370.907,0.349,0.349,0.535,0.535
154,T1181TS091_5o,-1230.842,-1230.842,0.363,0.363,0.559,0.559
155,T1181TS447_1o,4912.916,4912.916,0.528,0.528,0.408,0.408
156,T1181TS091_4o,-745.054,-745.054,0.352,0.352,0.54,0.54
157,T1181TS441_2o,-816.621,-816.621,0.073,0.073,0.673,0.673
158,T1181TS441_3o,-294.961,-294.961,0.06,0.06,0.665,0.665
159,T1181TS441_1o,-495.524,-495.524,0.032,0.032,0.681,0.681
160,T1181TS098_2o,-10322.773,-10322.773,0.086,0.086,0.671,0.671
161,T1181TS091_3o,1213.147,1213.147,0.475,0.475,0.555,0.555
162,T1181TS441_5o,-609.953,-609.953,0.057,0.057,0.673,0.673
163,T1181TS091_1o,-2062.464,-2062.464,0.245,0.245,0.57,0.57
164,T1181TS312_3o,-5038.466,-5016.495944767442,0.157,0.15631540697674418,0.651,0.6481613372093022
165,T1181TS312_1o,-2957.487,-2957.487,0.084,0.084,0.674,0.674
166,T1181TS312_2o,-2539.525,-2528.451489825581,0.1,0.09956395348837209,0.662,0.6591133720930232
167,T1181TS312_4o,1149.212,1149.212,0.448,0.448,0.676,0.676
168,T1181TS312_5o,-163.357,-163.357,0.347,0.347,0.678,0.678
169,T1181TS441_4o,-318.77,-318.77,0.113,0.113,0.668,0.668
170,T1181TS003_1o,0.0,0.0,0.0,0.0,0.0,0.0
171,T1181TS003_2o,0.0,0.0,0.0,0.0,0.0,0.0
172,T1181TS003_3o,0.0,0.0,0.0,0.0,0.0,0.0
173,T1181TS003_5o,0.0,0.0,0.0,0.0,0.0,0.0
174,T1181TS035_1o,0.0,0.0,0.0,0.0,0.0,0.0
175,T1181TS035_2o,0.0,0.0,0.0,0.0,0.0,0.0
176,T1181TS035_3o,0.0,0.0,0.0,0.0,0.0,0.0
177,T1181TS035_4o,0.0,0.0,0.0,0.0,0.0,0.0
178,T1181TS035_5o,0.0,0.0,0.0,0.0,0.0,0.0
179,T1181TS046_1o,0.0,0.0,0.0,0.0,0.0,0.0
180,T1181TS046_2o,0.0,0.0,0.0,0.0,0.0,0.0
181,T1181TS046_3o,0.0,0.0,0.0,0.0,0.0,0.0
182,T1181TS046_4o,0.0,0.0,0.0,0.0,0.0,0.0
183,T1181TS046_5o,0.0,0.0,0.0,0.0,0.0,0.0
184,T1181TS054_1o,0.0,0.0,0.0,0.0,0.0,0.0
185,T1181TS054_2o,0.0,0.0,0.0,0.0,0.0,0.0
186,T1181TS054_3o,0.0,0.0,0.0,0.0,0.0,0.0
187,T1181TS054_4o,0.0,0.0,0.0,0.0,0.0,0.0
188,T1181TS054_5o,0.0,0.0,0.0,0.0,0.0,0.0
189,T1181TS074_4o,0.0,0.0,0.0,0.0,0.0,0.0
190,T1181TS086_1o,0.0,0.0,0.0,0.0,0.0,0.0
191,T1181TS086_2o,0.0,0.0,0.0,0.0,0.0,0.0
192,T1181TS086_4o,0.0,0.0,0.0,0.0,0.0,0.0
193,T1181TS086_5o,0.0,0.0,0.0,0.0,0.0,0.0
194,T1181TS098_3o,0.0,0.0,0.0,0.0,0.0,0.0
195,T1181TS098_5o,0.0,0.0,0.0,0.0,0.0,0.0
196,T1181TS122_1o,0.0,0.0,0.0,0.0,0.0,0.0
197,T1181TS122_2o,0.0,0.0,0.0,0.0,0.0,0.0
198,T1181TS122_3o,0.0,0.0,0.0,0.0,0.0,0.0
199,T1181TS122_4o,0.0,0.0,0.0,0.0,0.0,0.0
200,T1181TS122_5o,0.0,0.0,0.0,0.0,0.0,0.0
201,T1181TS125_1o,0.0,0.0,0.0,0.0,0.0,0.0
202,T1181TS125_2o,0.0,0.0,0.0,0.0,0.0,0.0
203,T1181TS125_3o,0.0,0.0,0.0,0.0,0.0,0.0
204,T1181TS125_4o,0.0,0.0,0.0,0.0,0.0,0.0
205,T1181TS125_5o,0.0,0.0,0.0,0.0,0.0,0.0
206,T1181TS147_3o,0.0,0.0,0.0,0.0,0.0,0.0
207,T1181TS158_1o,0.0,0.0,0.0,0.0,0.0,0.0
208,T1181TS158_2o,0.0,0.0,0.0,0.0,0.0,0.0
209,T1181TS165_1o,0.0,0.0,0.0,0.0,0.0,0.0
210,T1181TS185_1o,0.0,0.0,0.0,0.0,0.0,0.0
211,T1181TS185_5o,0.0,0.0,0.0,0.0,0.0,0.0
212,T1181TS187_2o,0.0,0.0,0.0,0.0,0.0,0.0
213,T1181TS187_4o,0.0,0.0,0.0,0.0,0.0,0.0
214,T1181TS187_5o,0.0,0.0,0.0,0.0,0.0,0.0
215,T1181TS229_1o,0.0,0.0,0.0,0.0,0.0,0.0
216,T1181TS229_2o,0.0,0.0,0.0,0.0,0.0,0.0
217,T1181TS229_3o,0.0,0.0,0.0,0.0,0.0,0.0
218,T1181TS229_4o,0.0,0.0,0.0,0.0,0.0,0.0
219,T1181TS229_5o,0.0,0.0,0.0,0.0,0.0,0.0
220,T1181TS239_1o,0.0,0.0,0.0,0.0,0.0,0.0
221,T1181TS239_2o,0.0,0.0,0.0,0.0,0.0,0.0
222,T1181TS239_3o,0.0,0.0,0.0,0.0,0.0,0.0
223,T1181TS239_4o,0.0,0.0,0.0,0.0,0.0,0.0
224,T1181TS239_5o,0.0,0.0,0.0,0.0,0.0,0.0
225,T1181TS245_1o,0.0,0.0,0.0,0.0,0.0,0.0
226,T1181TS245_2o,0.0,0.0,0.0,0.0,0.0,0.0
227,T1181TS245_4o,0.0,0.0,0.0,0.0,0.0,0.0
228,T1181TS245_5o,0.0,0.0,0.0,0.0,0.0,0.0
229,T1181TS248_1o,0.0,0.0,0.0,0.0,0.0,0.0
230,T1181TS248_2o,0.0,0.0,0.0,0.0,0.0,0.0
231,T1181TS248_3o,0.0,0.0,0.0,0.0,0.0,0.0
232,T1181TS248_4o,0.0,0.0,0.0,0.0,0.0,0.0
233,T1181TS248_5o,0.0,0.0,0.0,0.0,0.0,0.0
234,T1181TS291_2o,0.0,0.0,0.0,0.0,0.0,0.0
235,T1181TS291_3o,0.0,0.0,0.0,0.0,0.0,0.0
236,T1181TS291_4o,0.0,0.0,0.0,0.0,0.0,0.0
237,T1181TS291_5o,0.0,0.0,0.0,0.0,0.0,0.0
238,T1181TS314_1o,0.0,0.0,0.0,0.0,0.0,0.0
239,T1181TS314_2o,0.0,0.0,0.0,0.0,0.0,0.0
240,T1181TS314_3o,0.0,0.0,0.0,0.0,0.0,0.0
241,T1181TS314_4o,0.0,0.0,0.0,0.0,0.0,0.0
242,T1181TS314_5o,0.0,0.0,0.0,0.0,0.0,0.0
243,T1181TS320_2o,0.0,0.0,0.0,0.0,0.0,0.0
244,T1181TS325_1o,0.0,0.0,0.0,0.0,0.0,0.0
245,T1181TS325_2o,0.0,0.0,0.0,0.0,0.0,0.0
246,T1181TS325_3o,0.0,0.0,0.0,0.0,0.0,0.0
247,T1181TS325_4o,0.0,0.0,0.0,0.0,0.0,0.0
248,T1181TS325_5o,0.0,0.0,0.0,0.0,0.0,0.0
249,T1181TS347_1o,0.0,0.0,0.0,0.0,0.0,0.0
250,T1181TS347_2o,0.0,0.0,0.0,0.0,0.0,0.0
251,T1181TS347_3o,0.0,0.0,0.0,0.0,0.0,0.0
252,T1181TS347_4o,0.0,0.0,0.0,0.0,0.0,0.0
253,T1181TS347_5o,0.0,0.0,0.0,0.0,0.0,0.0
254,T1181TS348_1o,0.0,0.0,0.0,0.0,0.0,0.0
255,T1181TS348_3o,0.0,0.0,0.0,0.0,0.0,0.0
256,T1181TS350_1o,0.0,0.0,0.0,0.0,0.0,0.0
257,T1181TS360_1o,0.0,0.0,0.0,0.0,0.0,0.0
258,T1181TS360_3o,0.0,0.0,0.0,0.0,0.0,0.0
259,T1181TS385_1o,0.0,0.0,0.0,0.0,0.0,0.0
260,T1181TS390_3o,0.0,0.0,0.0,0.0,0.0,0.0
261,T1181TS398_1o,0.0,0.0,0.0,0.0,0.0,0.0
262,T1181TS398_2o,0.0,0.0,0.0,0.0,0.0,0.0
263,T1181TS398_3o,0.0,0.0,0.0,0.0,0.0,0.0
264,T1181TS398_4o,0.0,0.0,0.0,0.0,0.0,0.0
265,T1181TS433_1o,0.0,0.0,0.0,0.0,0.0,0.0
266,T1181TS433_2o,0.0,0.0,0.0,0.0,0.0,0.0
267,T1181TS433_3o,0.0,0.0,0.0,0.0,0.0,0.0
268,T1181TS433_4o,0.0,0.0,0.0,0.0,0.0,0.0
269,T1181TS433_5o,0.0,0.0,0.0,0.0,0.0,0.0
270,T1181TS446_1o,0.0,0.0,0.0,0.0,0.0,0.0
271,T1181TS446_2o,0.0,0.0,0.0,0.0,0.0,0.0
272,T1181TS446_3o,0.0,0.0,0.0,0.0,0.0,0.0
273,T1181TS446_4o,0.0,0.0,0.0,0.0,0.0,0.0
274,T1181TS446_5o,0.0,0.0,0.0,0.0,0.0,0.0
275,T1181TS456_1o,0.0,0.0,0.0,0.0,0.0,0.0
276,T1181TS456_2o,0.0,0.0,0.0,0.0,0.0,0.0
277,T1181TS456_3o,0.0,0.0,0.0,0.0,0.0,0.0
278,T1181TS461_1o,0.0,0.0,0.0,0.0,0.0,0.0
279,T1181TS461_2o,0.0,0.0,0.0,0.0,0.0,0.0
280,T1181TS461_3o,0.0,0.0,0.0,0.0,0.0,0.0
281,T1181TS461_4o,0.0,0.0,0.0,0.0,0.0,0.0
282,T1181TS462_4o,0.0,0.0,0.0,0.0,0.0,0.0
