,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
170,H1167TS071_2,0.0,0.0,0.0,0.0,0.0,0.0
171,H1167TS071_4,0.0,0.0,0.0,0.0,0.0,0.0
172,H1167TS071_5,0.0,0.0,0.0,0.0,0.0,0.0
173,H1167TS086_1,0.0,0.0,0.0,0.0,0.0,0.0
174,H1167TS086_2,0.0,0.0,0.0,0.0,0.0,0.0
175,H1167TS086_3,0.0,0.0,0.0,0.0,0.0,0.0
176,H1167TS086_4,0.0,0.0,0.0,0.0,0.0,0.0
177,H1167TS086_5,0.0,0.0,0.0,0.0,0.0,0.0
178,H1167TS098_1,0.0,0.0,0.0,0.0,0.0,0.0
179,H1167TS098_2,0.0,0.0,0.0,0.0,0.0,0.0
180,H1167TS098_3,0.0,0.0,0.0,0.0,0.0,0.0
181,H1167TS098_4,0.0,0.0,0.0,0.0,0.0,0.0
182,H1167TS098_5,0.0,0.0,0.0,0.0,0.0,0.0
183,H1167TS119_1,0.0,0.0,0.0,0.0,0.0,0.0
184,H1167TS119_3,0.0,0.0,0.0,0.0,0.0,0.0
185,H1167TS119_5,0.0,0.0,0.0,0.0,0.0,0.0
186,H1167TS125_1,0.0,0.0,0.0,0.0,0.0,0.0
187,H1167TS125_2,0.0,0.0,0.0,0.0,0.0,0.0
188,H1167TS125_3,0.0,0.0,0.0,0.0,0.0,0.0
189,H1167TS125_4,0.0,0.0,0.0,0.0,0.0,0.0
190,H1167TS125_5,0.0,0.0,0.0,0.0,0.0,0.0
191,H1167TS131_1,0.0,0.0,0.0,0.0,0.0,0.0
192,H1167TS131_2,0.0,0.0,0.0,0.0,0.0,0.0
193,H1167TS131_3,0.0,0.0,0.0,0.0,0.0,0.0
194,H1167TS131_4,0.0,0.0,0.0,0.0,0.0,0.0
195,H1167TS131_5,0.0,0.0,0.0,0.0,0.0,0.0
196,H1167TS133_1,0.0,0.0,0.0,0.0,0.0,0.0
197,H1167TS133_2,0.0,0.0,0.0,0.0,0.0,0.0
198,H1167TS133_3,0.0,0.0,0.0,0.0,0.0,0.0
199,H1167TS133_4,0.0,0.0,0.0,0.0,0.0,0.0
200,H1167TS133_5,0.0,0.0,0.0,0.0,0.0,0.0
201,H1167TS150_1,0.0,0.0,0.0,0.0,0.0,0.0
202,H1167TS150_2,0.0,0.0,0.0,0.0,0.0,0.0
203,H1167TS150_3,0.0,0.0,0.0,0.0,0.0,0.0
204,H1167TS150_5,0.0,0.0,0.0,0.0,0.0,0.0
205,H1167TS158_1,0.0,0.0,0.0,0.0,0.0,0.0
206,H1167TS158_2,0.0,0.0,0.0,0.0,0.0,0.0
207,H1167TS158_3,0.0,0.0,0.0,0.0,0.0,0.0
208,H1167TS158_4,0.0,0.0,0.0,0.0,0.0,0.0
209,H1167TS158_5,0.0,0.0,0.0,0.0,0.0,0.0
210,H1167TS169_1,0.0,0.0,0.0,0.0,0.0,0.0
211,H1167TS169_2,0.0,0.0,0.0,0.0,0.0,0.0
212,H1167TS169_3,0.0,0.0,0.0,0.0,0.0,0.0
213,H1167TS169_4,0.0,0.0,0.0,0.0,0.0,0.0
214,H1167TS180_1,0.0,0.0,0.0,0.0,0.0,0.0
215,H1167TS180_2,0.0,0.0,0.0,0.0,0.0,0.0
216,H1167TS180_3,0.0,0.0,0.0,0.0,0.0,0.0
217,H1167TS180_4,0.0,0.0,0.0,0.0,0.0,0.0
218,H1167TS187_1,0.0,0.0,0.0,0.0,0.0,0.0
219,H1167TS187_2,0.0,0.0,0.0,0.0,0.0,0.0
220,H1167TS187_3,0.0,0.0,0.0,0.0,0.0,0.0
221,H1167TS187_4,0.0,0.0,0.0,0.0,0.0,0.0
222,H1167TS188_2,0.0,0.0,0.0,0.0,0.0,0.0
223,H1167TS227_1,0.0,0.0,0.0,0.0,0.0,0.0
224,H1167TS227_2,0.0,0.0,0.0,0.0,0.0,0.0
225,H1167TS227_3,0.0,0.0,0.0,0.0,0.0,0.0
226,H1167TS227_4,0.0,0.0,0.0,0.0,0.0,0.0
227,H1167TS227_5,0.0,0.0,0.0,0.0,0.0,0.0
228,H1167TS239_1,0.0,0.0,0.0,0.0,0.0,0.0
229,H1167TS239_2,0.0,0.0,0.0,0.0,0.0,0.0
230,H1167TS239_3,0.0,0.0,0.0,0.0,0.0,0.0
231,H1167TS239_4,0.0,0.0,0.0,0.0,0.0,0.0
232,H1167TS239_5,0.0,0.0,0.0,0.0,0.0,0.0
233,H1167TS245_1,0.0,0.0,0.0,0.0,0.0,0.0
234,H1167TS248_3,0.0,0.0,0.0,0.0,0.0,0.0
235,H1167TS288_2,0.0,0.0,0.0,0.0,0.0,0.0
236,H1167TS291_1,0.0,0.0,0.0,0.0,0.0,0.0
237,H1167TS291_2,0.0,0.0,0.0,0.0,0.0,0.0
238,H1167TS291_3,0.0,0.0,0.0,0.0,0.0,0.0
239,H1167TS291_4,0.0,0.0,0.0,0.0,0.0,0.0
240,H1167TS291_5,0.0,0.0,0.0,0.0,0.0,0.0
241,H1167TS298_1,0.0,0.0,0.0,0.0,0.0,0.0
242,H1167TS298_2,0.0,0.0,0.0,0.0,0.0,0.0
243,H1167TS298_3,0.0,0.0,0.0,0.0,0.0,0.0
244,H1167TS298_4,0.0,0.0,0.0,0.0,0.0,0.0
245,H1167TS298_5,0.0,0.0,0.0,0.0,0.0,0.0
246,H1167TS312_1,0.0,0.0,0.0,0.0,0.0,0.0
247,H1167TS320_1,0.0,0.0,0.0,0.0,0.0,0.0
248,H1167TS320_2,0.0,0.0,0.0,0.0,0.0,0.0
249,H1167TS320_3,0.0,0.0,0.0,0.0,0.0,0.0
250,H1167TS320_4,0.0,0.0,0.0,0.0,0.0,0.0
251,H1167TS320_5,0.0,0.0,0.0,0.0,0.0,0.0
252,H1167TS333_1,0.0,0.0,0.0,0.0,0.0,0.0
253,H1167TS333_2,0.0,0.0,0.0,0.0,0.0,0.0
254,H1167TS333_3,0.0,0.0,0.0,0.0,0.0,0.0
255,H1167TS333_4,0.0,0.0,0.0,0.0,0.0,0.0
256,H1167TS333_5,0.0,0.0,0.0,0.0,0.0,0.0
257,H1167TS348_1,0.0,0.0,0.0,0.0,0.0,0.0
258,H1167TS348_4,0.0,0.0,0.0,0.0,0.0,0.0
259,H1167TS348_5,0.0,0.0,0.0,0.0,0.0,0.0
260,H1167TS360_1,0.0,0.0,0.0,0.0,0.0,0.0
261,H1167TS360_2,0.0,0.0,0.0,0.0,0.0,0.0
262,H1167TS360_3,0.0,0.0,0.0,0.0,0.0,0.0
263,H1167TS360_4,0.0,0.0,0.0,0.0,0.0,0.0
264,H1167TS360_5,0.0,0.0,0.0,0.0,0.0,0.0
265,H1167TS367_1,0.0,0.0,0.0,0.0,0.0,0.0
266,H1167TS367_2,0.0,0.0,0.0,0.0,0.0,0.0
267,H1167TS367_3,0.0,0.0,0.0,0.0,0.0,0.0
268,H1167TS367_4,0.0,0.0,0.0,0.0,0.0,0.0
269,H1167TS367_5,0.0,0.0,0.0,0.0,0.0,0.0
270,H1167TS368_1,0.0,0.0,0.0,0.0,0.0,0.0
271,H1167TS368_3,0.0,0.0,0.0,0.0,0.0,0.0
272,H1167TS368_4,0.0,0.0,0.0,0.0,0.0,0.0
273,H1167TS368_5,0.0,0.0,0.0,0.0,0.0,0.0
274,H1167TS374_4,0.0,0.0,0.0,0.0,0.0,0.0
275,H1167TS390_1,0.0,0.0,0.0,0.0,0.0,0.0
276,H1167TS390_2,0.0,0.0,0.0,0.0,0.0,0.0
277,H1167TS390_3,0.0,0.0,0.0,0.0,0.0,0.0
278,H1167TS390_4,0.0,0.0,0.0,0.0,0.0,0.0
279,H1167TS390_5,0.0,0.0,0.0,0.0,0.0,0.0
280,H1167TS399_2,0.0,0.0,0.0,0.0,0.0,0.0
281,H1167TS399_5,0.0,0.0,0.0,0.0,0.0,0.0
282,H1167TS423_2,0.0,0.0,0.0,0.0,0.0,0.0
283,H1167TS423_3,0.0,0.0,0.0,0.0,0.0,0.0
284,H1167TS423_4,0.0,0.0,0.0,0.0,0.0,0.0
285,H1167TS423_5,0.0,0.0,0.0,0.0,0.0,0.0
286,H1167TS433_1,0.0,0.0,0.0,0.0,0.0,0.0
287,H1167TS433_2,0.0,0.0,0.0,0.0,0.0,0.0
288,H1167TS433_3,0.0,0.0,0.0,0.0,0.0,0.0
289,H1167TS433_4,0.0,0.0,0.0,0.0,0.0,0.0
290,H1167TS433_5,0.0,0.0,0.0,0.0,0.0,0.0
291,H1167TS434_1,0.0,0.0,0.0,0.0,0.0,0.0
292,H1167TS434_2,0.0,0.0,0.0,0.0,0.0,0.0
293,H1167TS434_3,0.0,0.0,0.0,0.0,0.0,0.0
294,H1167TS434_4,0.0,0.0,0.0,0.0,0.0,0.0
295,H1167TS434_5,0.0,0.0,0.0,0.0,0.0,0.0
296,H1167TS439_2,0.0,0.0,0.0,0.0,0.0,0.0
297,H1167TS439_4,0.0,0.0,0.0,0.0,0.0,0.0
298,H1167TS441_1,0.0,0.0,0.0,0.0,0.0,0.0
299,H1167TS441_5,0.0,0.0,0.0,0.0,0.0,0.0
300,H1167TS446_1,0.0,0.0,0.0,0.0,0.0,0.0
301,H1167TS446_2,0.0,0.0,0.0,0.0,0.0,0.0
302,H1167TS446_3,0.0,0.0,0.0,0.0,0.0,0.0
303,H1167TS446_4,0.0,0.0,0.0,0.0,0.0,0.0
304,H1167TS446_5,0.0,0.0,0.0,0.0,0.0,0.0
305,H1167TS461_4,0.0,0.0,0.0,0.0,0.0,0.0
