,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
60,T1161TS003_1o,6801.2,6801.2,0.863,0.863,0.637,0.637
61,T1161TS367_2o,7011.999,7011.999,0.842,0.842,0.652,0.652
62,T1161TS239_4o,6231.516,6231.516,0.791,0.791,0.64,0.64
63,T1161TS348_3o,7006.85,7006.85,0.892,0.892,0.644,0.644
64,T1161TS071_3o,5928.197,5928.197,0.834,0.834,0.619,0.619
65,T1161TS086_3o,7421.165,7421.165,0.879,0.879,0.649,0.649
66,T1161TS439_1o,6707.642,6707.642,0.823,0.823,0.646,0.646
67,T1161TS360_3o,7236.692,7236.692,0.872,0.872,0.636,0.636
68,T1161TS150_1o,6375.76,6375.76,0.823,0.823,0.63,0.63
69,T1161TS239_5o,7019.006,7019.006,0.844,0.844,0.636,0.636
70,T1161TS439_2o,6790.434,6790.434,0.859,0.859,0.63,0.63
71,T1161TS035_3o,6928.937,6928.937,0.86,0.86,0.646,0.646
72,T1161TS360_1o,7400.001,7400.001,0.884,0.884,0.625,0.625
73,T1161TS348_5o,7145.848,7145.848,0.867,0.867,0.633,0.633
74,T1161TS439_3o,6277.991,6277.991,0.846,0.846,0.609,0.609
75,T1161TS205_1o,7290.446,7290.446,0.871,0.871,0.647,0.647
76,T1161TS131_2o,7022.61,7022.61,0.869,0.869,0.634,0.634
77,T1161TS350_2o,6257.309,6257.309,0.833,0.833,0.62,0.62
78,T1161TS444_4o,6628.821,6628.821,0.826,0.826,0.622,0.622
79,T1161TS423_4o,6194.489,6194.489,0.828,0.828,0.641,0.641
80,T1161TS348_1o,7165.419,7165.419,0.884,0.884,0.631,0.631
81,T1161TS444_3o,6960.877,6960.877,0.879,0.879,0.633,0.633
82,T1161TS071_1o,6013.407,6013.407,0.828,0.828,0.605,0.605
83,T1161TS288_3o,6031.569,6031.569,0.772,0.772,0.64,0.64
84,T1161TS035_5o,6511.448,6511.448,0.854,0.854,0.619,0.619
85,T1161TS071_5o,6399.645,6399.645,0.811,0.811,0.619,0.619
86,T1161TS185_3o,6646.832,6646.832,0.835,0.835,0.668,0.668
87,T1161TS350_5o,6810.334,6810.334,0.862,0.862,0.663,0.663
88,T1161TS248_2o,6550.115,6550.115,0.872,0.872,0.614,0.614
89,T1161TS350_1o,6863.018,6863.018,0.826,0.826,0.626,0.626
90,T1161TS423_2o,6766.325,6766.325,0.888,0.888,0.63,0.63
91,T1161TS248_4o,5872.654,5872.654,0.848,0.848,0.67,0.67
92,T1161TS091_4o,5672.055,5672.055,0.784,0.784,0.634,0.634
93,T1161TS091_5o,6624.216,6624.216,0.885,0.885,0.6,0.6
94,T1161TS091_1o,6197.989,6197.989,0.816,0.816,0.624,0.624
95,T1161TS398_1o,5037.054,5037.054,0.758,0.758,0.612,0.612
96,T1161TS398_4o,4455.095,4455.095,0.785,0.785,0.609,0.609
97,T1161TS398_3o,3678.958,3678.958,0.712,0.712,0.611,0.611
98,T1161TS398_2o,4059.34,4059.34,0.724,0.724,0.568,0.568
99,T1161TS398_5o,4783.845,4783.845,0.742,0.742,0.606,0.606
100,T1161TS165_2o,1980.663,1980.663,0.624,0.624,0.57,0.57
101,T1161TS493_1o,5689.029,5689.029,0.822,0.822,0.584,0.584
102,T1161TS165_1o,4207.14,4207.14,0.736,0.736,0.573,0.573
103,T1161TS493_2o,5181.595,5181.595,0.788,0.788,0.573,0.573
104,T1161TS315_5o,5437.931,5437.931,0.855,0.855,0.55,0.55
105,T1161TS315_1o,4405.44,4405.44,0.819,0.819,0.56,0.56
106,T1161TS165_4o,2222.425,2222.425,0.654,0.654,0.541,0.541
107,T1161TS461_3o,6463.856,6463.856,0.924,0.924,0.703,0.703
108,T1161TS071_2o,5917.293,5917.293,0.885,0.885,0.677,0.677
109,T1161TS461_4o,6131.859,6131.859,0.923,0.923,0.66,0.66
110,T1161TS165_3o,2507.036,2507.036,0.652,0.652,0.588,0.588
111,T1161TS461_2o,6228.999,6228.999,0.905,0.905,0.686,0.686
112,T1161TS278_2o,6770.413,6770.413,0.897,0.897,0.687,0.687
113,T1161TS462_1o,5761.692,5761.692,0.912,0.912,0.693,0.693
114,T1161TS494_2o,5893.62,5893.62,0.907,0.907,0.684,0.684
115,T1161TS493_4o,2449.394,2449.394,0.671,0.671,0.532,0.532
116,T1161TS248_5o,5522.195,5522.195,0.867,0.867,0.66,0.66
117,T1161TS165_5o,711.069,711.069,0.491,0.491,0.585,0.585
118,T1161TS374_2o,5589.953,5589.953,0.87,0.87,0.666,0.666
119,T1161TS493_5o,3057.645,3057.645,0.67,0.67,0.526,0.526
120,T1161TS278_3o,4988.981,4988.981,0.795,0.795,0.612,0.612
121,T1161TS278_4o,4664.172,4664.172,0.767,0.767,0.612,0.612
122,T1161TS493_3o,1006.752,1006.752,0.512,0.512,0.472,0.472
123,T1161TS315_4o,2337.365,2337.365,0.721,0.721,0.34,0.34
124,T1161TS315_3o,1171.323,1171.323,0.608,0.608,0.367,0.367
125,T1161TS447_1o,1440.015,1440.015,0.638,0.638,0.433,0.433
126,T1161TS312_1o,-717.627,-642.8741875,0.201,0.18006250000000001,0.394,0.3529583333333334
127,T1161TS314_3o,1319.255,1319.255,0.745,0.745,0.58,0.58
128,T1161TS312_3o,-680.76,-609.8475,0.279,0.24993750000000003,0.389,0.3484791666666667
129,T1161TS312_5o,-1082.393,-969.6437291666667,0.131,0.11735416666666668,0.381,0.3413125
130,T1161TS312_4o,-666.487,-597.0612708333333,0.181,0.16214583333333332,0.42,0.37625000000000003
131,T1161TS312_2o,-325.817,-291.8777291666667,0.253,0.22664583333333335,0.426,0.381625
132,T1161TS003_2o,0.0,0.0,0.0,0.0,0.0,0.0
133,T1161TS003_4o,0.0,0.0,0.0,0.0,0.0,0.0
134,T1161TS003_5o,0.0,0.0,0.0,0.0,0.0,0.0
135,T1161TS035_1o,0.0,0.0,0.0,0.0,0.0,0.0
136,T1161TS035_2o,0.0,0.0,0.0,0.0,0.0,0.0
137,T1161TS035_4o,0.0,0.0,0.0,0.0,0.0,0.0
138,T1161TS052_1o,0.0,0.0,0.0,0.0,0.0,0.0
139,T1161TS052_2o,0.0,0.0,0.0,0.0,0.0,0.0
140,T1161TS052_3o,0.0,0.0,0.0,0.0,0.0,0.0
141,T1161TS052_4o,0.0,0.0,0.0,0.0,0.0,0.0
142,T1161TS052_5o,0.0,0.0,0.0,0.0,0.0,0.0
143,T1161TS054_1o,0.0,0.0,0.0,0.0,0.0,0.0
144,T1161TS054_2o,0.0,0.0,0.0,0.0,0.0,0.0
145,T1161TS054_3o,0.0,0.0,0.0,0.0,0.0,0.0
146,T1161TS054_4o,0.0,0.0,0.0,0.0,0.0,0.0
147,T1161TS054_5o,0.0,0.0,0.0,0.0,0.0,0.0
148,T1161TS071_4o,0.0,0.0,0.0,0.0,0.0,0.0
149,T1161TS074_1o,0.0,0.0,0.0,0.0,0.0,0.0
150,T1161TS074_2o,0.0,0.0,0.0,0.0,0.0,0.0
151,T1161TS074_3o,0.0,0.0,0.0,0.0,0.0,0.0
152,T1161TS074_4o,0.0,0.0,0.0,0.0,0.0,0.0
153,T1161TS074_5o,0.0,0.0,0.0,0.0,0.0,0.0
154,T1161TS086_1o,0.0,0.0,0.0,0.0,0.0,0.0
155,T1161TS086_2o,0.0,0.0,0.0,0.0,0.0,0.0
156,T1161TS086_4o,0.0,0.0,0.0,0.0,0.0,0.0
157,T1161TS086_5o,0.0,0.0,0.0,0.0,0.0,0.0
158,T1161TS098_1o,0.0,0.0,0.0,0.0,0.0,0.0
159,T1161TS098_2o,0.0,0.0,0.0,0.0,0.0,0.0
160,T1161TS098_3o,0.0,0.0,0.0,0.0,0.0,0.0
161,T1161TS098_4o,0.0,0.0,0.0,0.0,0.0,0.0
162,T1161TS098_5o,0.0,0.0,0.0,0.0,0.0,0.0
163,T1161TS119_1o,0.0,0.0,0.0,0.0,0.0,0.0
164,T1161TS119_2o,0.0,0.0,0.0,0.0,0.0,0.0
165,T1161TS119_3o,0.0,0.0,0.0,0.0,0.0,0.0
166,T1161TS119_4o,0.0,0.0,0.0,0.0,0.0,0.0
167,T1161TS119_5o,0.0,0.0,0.0,0.0,0.0,0.0
168,T1161TS125_1o,0.0,0.0,0.0,0.0,0.0,0.0
169,T1161TS125_2o,0.0,0.0,0.0,0.0,0.0,0.0
170,T1161TS125_3o,0.0,0.0,0.0,0.0,0.0,0.0
171,T1161TS125_4o,0.0,0.0,0.0,0.0,0.0,0.0
172,T1161TS125_5o,0.0,0.0,0.0,0.0,0.0,0.0
173,T1161TS131_3o,0.0,0.0,0.0,0.0,0.0,0.0
174,T1161TS131_4o,0.0,0.0,0.0,0.0,0.0,0.0
175,T1161TS131_5o,0.0,0.0,0.0,0.0,0.0,0.0
176,T1161TS150_2o,0.0,0.0,0.0,0.0,0.0,0.0
177,T1161TS150_3o,0.0,0.0,0.0,0.0,0.0,0.0
178,T1161TS150_4o,0.0,0.0,0.0,0.0,0.0,0.0
179,T1161TS150_5o,0.0,0.0,0.0,0.0,0.0,0.0
180,T1161TS158_1o,0.0,0.0,0.0,0.0,0.0,0.0
181,T1161TS158_2o,0.0,0.0,0.0,0.0,0.0,0.0
182,T1161TS158_4o,0.0,0.0,0.0,0.0,0.0,0.0
183,T1161TS158_5o,0.0,0.0,0.0,0.0,0.0,0.0
184,T1161TS169_1o,0.0,0.0,0.0,0.0,0.0,0.0
185,T1161TS169_2o,0.0,0.0,0.0,0.0,0.0,0.0
186,T1161TS169_3o,0.0,0.0,0.0,0.0,0.0,0.0
187,T1161TS169_4o,0.0,0.0,0.0,0.0,0.0,0.0
188,T1161TS169_5o,0.0,0.0,0.0,0.0,0.0,0.0
189,T1161TS180_1o,0.0,0.0,0.0,0.0,0.0,0.0
190,T1161TS180_2o,0.0,0.0,0.0,0.0,0.0,0.0
191,T1161TS180_3o,0.0,0.0,0.0,0.0,0.0,0.0
192,T1161TS180_4o,0.0,0.0,0.0,0.0,0.0,0.0
193,T1161TS180_5o,0.0,0.0,0.0,0.0,0.0,0.0
194,T1161TS187_1o,0.0,0.0,0.0,0.0,0.0,0.0
195,T1161TS187_2o,0.0,0.0,0.0,0.0,0.0,0.0
196,T1161TS187_3o,0.0,0.0,0.0,0.0,0.0,0.0
197,T1161TS187_4o,0.0,0.0,0.0,0.0,0.0,0.0
198,T1161TS187_5o,0.0,0.0,0.0,0.0,0.0,0.0
199,T1161TS188_1o,0.0,0.0,0.0,0.0,0.0,0.0
200,T1161TS188_2o,0.0,0.0,0.0,0.0,0.0,0.0
201,T1161TS188_4o,0.0,0.0,0.0,0.0,0.0,0.0
202,T1161TS188_5o,0.0,0.0,0.0,0.0,0.0,0.0
203,T1161TS225_2o,0.0,0.0,0.0,0.0,0.0,0.0
204,T1161TS225_5o,0.0,0.0,0.0,0.0,0.0,0.0
205,T1161TS229_1o,0.0,0.0,0.0,0.0,0.0,0.0
206,T1161TS229_2o,0.0,0.0,0.0,0.0,0.0,0.0
207,T1161TS229_3o,0.0,0.0,0.0,0.0,0.0,0.0
208,T1161TS229_4o,0.0,0.0,0.0,0.0,0.0,0.0
209,T1161TS229_5o,0.0,0.0,0.0,0.0,0.0,0.0
210,T1161TS239_1o,0.0,0.0,0.0,0.0,0.0,0.0
211,T1161TS239_3o,0.0,0.0,0.0,0.0,0.0,0.0
212,T1161TS248_3o,0.0,0.0,0.0,0.0,0.0,0.0
213,T1161TS288_1o,0.0,0.0,0.0,0.0,0.0,0.0
214,T1161TS291_1o,0.0,0.0,0.0,0.0,0.0,0.0
215,T1161TS291_2o,0.0,0.0,0.0,0.0,0.0,0.0
216,T1161TS291_3o,0.0,0.0,0.0,0.0,0.0,0.0
217,T1161TS291_4o,0.0,0.0,0.0,0.0,0.0,0.0
218,T1161TS291_5o,0.0,0.0,0.0,0.0,0.0,0.0
219,T1161TS298_1o,0.0,0.0,0.0,0.0,0.0,0.0
220,T1161TS298_2o,0.0,0.0,0.0,0.0,0.0,0.0
221,T1161TS298_3o,0.0,0.0,0.0,0.0,0.0,0.0
222,T1161TS298_4o,0.0,0.0,0.0,0.0,0.0,0.0
223,T1161TS298_5o,0.0,0.0,0.0,0.0,0.0,0.0
224,T1161TS314_4o,0.0,0.0,0.0,0.0,0.0,0.0
225,T1161TS314_5o,0.0,0.0,0.0,0.0,0.0,0.0
226,T1161TS315_2o,0.0,0.0,0.0,0.0,0.0,0.0
227,T1161TS320_1o,0.0,0.0,0.0,0.0,0.0,0.0
228,T1161TS320_2o,0.0,0.0,0.0,0.0,0.0,0.0
229,T1161TS320_3o,0.0,0.0,0.0,0.0,0.0,0.0
230,T1161TS320_4o,0.0,0.0,0.0,0.0,0.0,0.0
231,T1161TS320_5o,0.0,0.0,0.0,0.0,0.0,0.0
232,T1161TS348_2o,0.0,0.0,0.0,0.0,0.0,0.0
233,T1161TS348_4o,0.0,0.0,0.0,0.0,0.0,0.0
234,T1161TS360_4o,0.0,0.0,0.0,0.0,0.0,0.0
235,T1161TS360_5o,0.0,0.0,0.0,0.0,0.0,0.0
236,T1161TS367_1o,0.0,0.0,0.0,0.0,0.0,0.0
237,T1161TS367_3o,0.0,0.0,0.0,0.0,0.0,0.0
238,T1161TS367_4o,0.0,0.0,0.0,0.0,0.0,0.0
239,T1161TS367_5o,0.0,0.0,0.0,0.0,0.0,0.0
240,T1161TS374_3o,0.0,0.0,0.0,0.0,0.0,0.0
241,T1161TS374_4o,0.0,0.0,0.0,0.0,0.0,0.0
242,T1161TS390_1o,0.0,0.0,0.0,0.0,0.0,0.0
243,T1161TS390_2o,0.0,0.0,0.0,0.0,0.0,0.0
244,T1161TS390_3o,0.0,0.0,0.0,0.0,0.0,0.0
245,T1161TS390_4o,0.0,0.0,0.0,0.0,0.0,0.0
246,T1161TS390_5o,0.0,0.0,0.0,0.0,0.0,0.0
247,T1161TS399_2o,0.0,0.0,0.0,0.0,0.0,0.0
248,T1161TS399_3o,0.0,0.0,0.0,0.0,0.0,0.0
249,T1161TS399_4o,0.0,0.0,0.0,0.0,0.0,0.0
250,T1161TS399_5o,0.0,0.0,0.0,0.0,0.0,0.0
251,T1161TS423_5o,0.0,0.0,0.0,0.0,0.0,0.0
252,T1161TS439_5o,0.0,0.0,0.0,0.0,0.0,0.0
253,T1161TS446_1o,0.0,0.0,0.0,0.0,0.0,0.0
254,T1161TS446_2o,0.0,0.0,0.0,0.0,0.0,0.0
255,T1161TS446_3o,0.0,0.0,0.0,0.0,0.0,0.0
256,T1161TS446_4o,0.0,0.0,0.0,0.0,0.0,0.0
257,T1161TS446_5o,0.0,0.0,0.0,0.0,0.0,0.0
258,T1161TS447_2o,0.0,0.0,0.0,0.0,0.0,0.0
259,T1161TS447_3o,0.0,0.0,0.0,0.0,0.0,0.0
260,T1161TS447_4o,0.0,0.0,0.0,0.0,0.0,0.0
261,T1161TS461_1o,0.0,0.0,0.0,0.0,0.0,0.0
262,T1161TS461_5o,0.0,0.0,0.0,0.0,0.0,0.0
263,T1161TS462_2o,0.0,0.0,0.0,0.0,0.0,0.0
264,T1161TS462_3o,0.0,0.0,0.0,0.0,0.0,0.0
265,T1161TS462_4o,0.0,0.0,0.0,0.0,0.0,0.0
